time,PriceElectricPowerConstant,pAtm,lon,lat,TDewPoi,HDirNor,HDifHor,HGloHor,relHum,nTot,ceiHei,winSpe,winDir,nOpa,TBlaSky,HHorIR,cloTim,solZen,solAlt,solDec,solTim,solHouAng,TDryBul,TWetBul,PriceElectricPowerDynamic,InternalGainsRad[sou],InternalGainsCon[sou],InternalGainsLat[sou],InternalGainsRad[eas],InternalGainsCon[eas],InternalGainsLat[eas],InternalGainsRad[nor],InternalGainsCon[nor],InternalGainsLat[nor],InternalGainsRad[wes],InternalGainsCon[wes],InternalGainsLat[wes],InternalGainsRad[cor],InternalGainsCon[cor],InternalGainsLat[cor],LowerSetp[eas],UpperSetp[eas],UpperCO2[eas],LowerSetp[cor],UpperSetp[cor],UpperCO2[cor],LowerSetp[wes],UpperSetp[wes],UpperCO2[wes],LowerSetp[nor],UpperSetp[nor],UpperCO2[nor],LowerSetp[sou],UpperSetp[sou],UpperCO2[sou],Occupancy[wes],Occupancy[eas],Occupancy[cor],Occupancy[sou],Occupancy[nor],PriceElectricPowerHighlyDynamic,EmissionsElectricPower
1789200,0.094,101325,-1.53449347835,0.732689219987,279.25,5.81423611111,8.32,8.80833333333,0.69,0.8,2000.0,7.7,3.83972435439,0.3,272.590900212,313.0,1789200,1.61094606426,-0.0401497374696,-0.350857153317,1789014.59739,126.959220224,284.85,281.99069637,0.1599,1660.64,1660.64,830.32,1051.328,1051.328,525.664,1660.64,1660.64,830.32,1051.328,1051.328,525.664,7877.376,7877.376,3938.688,293.15,297.15,894,293.15,297.15,894,293.15,297.15,894,293.15,297.15,894,293.15,297.15,894,6,6,49,10,10,0.08662,0.341
1790100,0.094,101325,-1.53449347835,0.732689219987,278.634161932,1.64908854167,2.3075,2.428125,0.714039884868,0.775,1867.98988049,8.28009672619,3.92699081699,0.241583806818,271.149731092,307.25,1790100,1.65534570986,-0.0845493830693,-0.350818874103,1789914.42202,127.024657318,283.876222788,281.336390787,0.1599,1473.818,1473.818,736.909,933.0536,933.0536,466.5268,1473.818,1473.818,736.909,933.0536,933.0536,466.5268,6991.1712,6991.1712,3495.5856,293.15,297.15,894,293.15,297.15,894,293.15,297.15,894,293.15,297.15,894,293.15,297.15,894,5,5,43,9,9,0.08662,0.341
1791000,0.094,101325,-1.53449347835,0.732689219987,277.761931818,0.0,0.0,0.0,0.748799342105,0.75,1982.38421156,9.11775793651,4.01425727959,0.223768939394,269.314816765,298.833333333,1791000,1.70054217675,-0.129745849955,-0.350780583674,1790814.24673,127.090094417,282.295344101,280.198437107,0.1599,1286.996,1286.996,643.498,814.7792,814.7792,407.3896,1286.996,1286.996,643.498,814.7792,814.7792,407.3896,6104.9664,6104.9664,3052.4832,293.15,297.15,894,293.15,297.15,894,293.15,297.15,894,293.15,297.15,894,293.15,297.15,894,5,5,38,8,8,0.08662,0.341
1791900,0.094,101325,-1.53449347835,0.732689219987,276.808735795,0.0,0.0,0.0,0.781659128289,0.725,2105.58643685,10.0215401786,4.10152374219,0.244069602273,267.608712834,290.75,1791900,1.74644500655,-0.175648679755,-0.350742282033,1791714.07151,127.155531522,280.591793364,278.889652363,0.1599,1100.174,1100.174,550.087,696.5048,696.5048,348.2524,1100.174,1100.174,550.087,696.5048,696.5048,348.2524,5218.7616,5218.7616,2609.3808,293.15,297.15,894,293.15,297.15,894,293.15,297.15,894,293.15,297.15,894,293.15,297.15,894,4,4,32,6,6,0.08662,0.341
1792800,0.094,101325,-1.53449347835,0.732689219987,275.95,0.0,0.0,0.0,0.8,0.7,2000.0,10.8,4.18879020479,0.3,266.473885978,286.0,1792800,1.79296819587,-0.222171869075,-0.35070396918,1792613.89637,127.220968632,279.25,277.773896975,0.1599,913.352,913.352,456.676,578.2304,578.2304,289.1152,913.352,913.352,456.676,578.2304,578.2304,289.1152,4332.5568,4332.5568,2166.2784,293.15,297.15,894,293.15,297.15,894,293.15,297.15,894,293.15,297.15,894,293.15,297.15,894,3,3,27,5,5,0.09565,0.341
1793700,0.094,101325,-1.53449347835,0.732689219987,275.088920455,0.0,0.0,0.0,0.805703125,0.7328125,1567.64896373,11.5327922078,4.28014728282,0.450390625,266.070499921,286.947674419,1793700,1.84002928092,-0.269232954124,-0.350665645118,1793513.72129,127.286405747,278.226501356,276.85154908,0.1599,726.53,726.53,363.265,459.956,459.956,229.978,726.53,726.53,363.265,459.956,459.956,229.978,3446.352,3446.352,1723.176,293.15,297.15,894,293.15,297.15,894,293.15,297.15,894,293.15,297.15,894,293.15,297.15,894,2,2,21,4,4,0.09565,0.341
1794600,0.094,101325,-1.53449347835,0.732689219987,274.173484848,0.0,0.0,0.0,0.81,0.8375,1005.41018998,12.2771284271,4.37423143781,0.686458333333,266.408326632,291.69379845,1794600,1.88754835107,-0.316752024274,-0.350627309849,1794413.54629,127.351842868,277.245108485,275.954978509,0.1599,539.708,539.708,269.854,341.6816,341.6816,170.8408,539.708,539.708,269.854,341.6816,341.6816,170.8408,2560.1472,2560.1472,1280.0736,293.15,297.15,894,293.15,297.15,894,293.15,297.15,894,293.15,297.15,894,293.15,297.15,894,2,2,16,3,3,0.09565,0.341
1795500,0.094,101325,-1.53449347835,0.732689219987,273.446306818,0.0,0.0,0.0,0.814296875,0.9484375,517.966321244,12.8079004329,4.46286143889,0.904296875,268.129653443,296.843023256,1795500,1.93544697443,-0.36465064763,-0.350588963373,1795313.37137,127.417279994,276.441161372,275.223274435,0.1599,352.886,352.886,176.443,223.4072,223.4072,111.7036,352.886,352.886,176.443,223.4072,223.4072,111.7036,1673.9424,1673.9424,836.9712,293.15,297.15,894,293.15,297.15,894,293.15,297.15,894,293.15,297.15,894,293.15,297.15,894,1,1,10,2,2,0.09565,0.341
1796400,0.094,101325,-1.53449347835,0.732689219987,273.15,0.0,0.0,0.0,0.82,1.0,310.0,12.9,4.53785605519,1.0,269.386317599,299.0,1796400,1.98364700782,-0.412850681026,-0.350550605692,1796213.19652,127.482717126,275.95,274.795069795,0.06906,166.064,166.064,83.032,105.1328,105.1328,52.5664,166.064,166.064,83.032,105.1328,105.1328,52.5664,787.7376,787.7376,393.8688,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,0,0,4,1,1,0.09511,0.341
1797300,0.094,101325,-1.53449347835,0.732689219987,273.15,0.0,0.0,0.0,0.8274296875,1.0,310.0,12.6627176015,4.59376113279,1.0,269.13574192,298.274623803,1797300,2.03206925126,-0.461272924461,-0.350512236809,1797113.02174,127.548154262,275.693318966,274.599206485,0.06906,161.9124,161.9124,80.9562,102.50448,102.50448,51.25224,161.9124,161.9124,80.9562,102.50448,102.50448,51.25224,768.04416,768.04416,384.02208,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,0,0,4,1,1,0.09511,0.341
1798200,0.094,101325,-1.53449347835,0.732689219987,273.15,0.0,0.0,0.0,0.8354375,1.0,310.0,12.3778529981,4.63603082561,1.0,268.952070579,297.286593707,1798200,2.08063189143,-0.509835564631,-0.350473856725,1798012.84703,127.613591404,275.505172414,274.47119958,0.06906,157.7608,157.7608,78.8804,99.87616,99.87616,49.93808,157.7608,157.7608,78.8804,99.87616,99.87616,49.93808,748.35072,748.35072,374.17536,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,0,0,4,0,0,0.09511,0.341
1799100,0.094,101325,-1.53449347835,0.732689219987,273.15,0.0,0.0,0.0,0.8432265625,1.0,310.0,12.0790618956,4.67284636452,1.0,268.839090612,296.405266758,1799100,2.12924865935,-0.558452332552,-0.350435465441,1798912.6724,127.679028552,275.389439655,274.410117562,0.06906,153.6092,153.6092,76.8046,97.24784,97.24784,48.62392,153.6092,153.6092,76.8046,97.24784,97.24784,48.62392,728.65728,728.65728,364.32864,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,0,0,4,0,0,0.09511,0.341
1800000,0.094,101325,-1.53449347835,0.732689219987,273.15,0.0,0.0,0.0,0.85,1.0,310.0,11.8,4.71238898038,1.0,268.80058906,296.0,1800000,2.17782660122,-0.607030274423,-0.350397062959,1799812.49784,127.744465704,275.35,274.415184705,0.06906,149.4576,149.4576,74.7288,94.61952,94.61952,47.30976,149.4576,149.4576,74.7288,94.61952,94.61952,47.30976,708.96384,708.96384,354.48192,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,0,0,4,0,0,0.092,0.341
1800900,0.094,101325,-1.53449347835,0.732689219987,273.15,0.0,0.0,0.0,0.852973214286,1.0,310.0,11.5438378609,4.76829405799,1.0,268.80058906,295.951746324,1800900,2.2262633274,-0.655467000605,-0.35035864928,1800712.32336,127.809902862,275.35,274.433953734,0.06906,145.306,145.306,72.653,91.9912,91.9912,45.9956,145.306,145.306,72.653,91.9912,91.9912,45.9956,689.2704,689.2704,344.6352,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,0,0,4,0,0,0.092,0.341
1801800,0.094,101325,-1.53449347835,0.732689219987,273.15,0.0,0.0,0.0,0.851928571429,1.0,310.0,11.2915463526,4.83238036646,1.0,268.80058906,295.915441176,1801800,2.27444355893,-0.703647232131,-0.350320224407,1801612.14894,127.875340026,275.35,274.427360326,0.06906,141.1544,141.1544,70.5772,89.36288,89.36288,44.68144,141.1544,141.1544,70.5772,89.36288,89.36288,44.68144,669.57696,669.57696,334.78848,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,0,0,4,0,0,0.092,0.341
1802700,0.094,101325,-1.53449347835,0.732689219987,273.15,0.0,0.0,0.0,0.849919642857,1.0,310.0,11.0434816679,4.88010421319,1.0,268.80058906,295.921415441,1802700,2.32223473155,-0.751438404752,-0.350281788342,1802511.9746,127.940777194,275.35,274.414677298,0.06906,137.0028,137.0028,68.5014,86.73456,86.73456,43.36728,137.0028,137.0028,68.5014,86.73456,86.73456,43.36728,649.88352,649.88352,324.94176,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,0,0,4,0,0,0.092,0.341
1803600,0.094,101325,-1.53449347835,0.732689219987,273.15,0.0,0.0,0.0,0.85,1.0,310.0,10.8,4.88692190558,1.0,268.80058906,296.0,1803600,2.36948134221,-0.798685015414,-0.350243341084,1803411.80034,128.006214368,275.35,274.415184705,0.06906,132.8512,132.8512,66.4256,84.10624,84.10624,42.05312,132.8512,132.8512,66.4256,84.10624,84.10624,42.05312,630.19008,630.19008,315.09504,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,0,0,3,0,0,0.07973,0.341
1804500,0.094,101325,-1.53449347835,0.732689219987,273.23671875,0.0,0.0,0.0,0.856726190476,1.0,310.0,10.7893973214,4.83647098189,1.0,268.821294361,296.25,1804500,2.41599763397,-0.845201307172,-0.350204882637,1804311.62615,128.071651548,275.35,274.457631198,0.06906,128.6996,128.6996,64.3498,81.47792,81.47792,40.73896,128.6996,128.6996,64.3498,81.47792,81.47792,40.73896,610.49664,610.49664,305.24832,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,0,0,3,0,0,0.07973,0.341
1805400,0.094,101325,-1.53449347835,0.732689219987,273.43125,0.0,0.0,0.0,0.869126984127,1.0,310.0,11.0544642857,4.74511390386,1.0,268.867700111,296.625,1805400,2.46155812511,-0.890761798317,-0.350166413003,1805211.45203,128.137088732,275.35,274.535756859,0.06906,124.548,124.548,62.274,78.8496,78.8496,39.4248,124.548,124.548,62.274,78.8496,78.8496,39.4248,590.8032,590.8032,295.4016,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,0,0,3,0,0,0.07973,0.341
1806300,0.094,101325,-1.53449347835,0.732689219987,273.63515625,0.0,0.0,0.0,0.881964285714,1.0,310.0,11.3172991071,4.63739436409,1.0,268.916281106,296.9375,1806300,2.50588543335,-0.935089106554,-0.350127932181,1806111.27798,128.202525922,275.35,274.616453781,0.06906,120.3964,120.3964,60.1982,76.22128,76.22128,38.11064,120.3964,120.3964,60.1982,76.22128,76.22128,38.11064,571.10976,571.10976,285.55488,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,0,0,3,0,0,0.07973,0.341
1807200,0.094,101325,-1.53449347835,0.732689219987,273.75,0.0,0.0,0.0,0.89,1.0,310.0,11.3,4.53785605519,1.0,268.943615305,297.0,1807200,2.54863491566,-0.977838588869,-0.350089440175,1807011.10401,128.267963118,275.35,274.666874971,0.05871,116.2448,116.2448,58.1224,73.59296,73.59296,36.79648,116.2448,116.2448,58.1224,73.59296,73.59296,36.79648,551.41632,551.41632,275.70816,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,0,0,3,0,0,0.07477,0.341
1808100,0.094,101325,-1.53449347835,0.732689219987,273.5765625,0.0,0.0,0.0,0.880520833333,1.0,314.6875,10.6837090164,4.45058959259,1.0,268.902327453,296.67578125,1808100,2.58937603298,-1.01857970619,-0.350050936986,1807910.93011,128.333400318,275.35,274.607389114,0.05871,112.0932,112.0932,56.0466,70.96464,70.96464,35.48232,112.0932,112.0932,56.0466,70.96464,70.96464,35.48232,531.72288,531.72288,265.86144,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,0,0,3,0,0,0.07477,0.341
1809000,0.094,101325,-1.53449347835,0.732689219987,273.15,0.0,0.0,0.0,0.855,1.0,325.0,9.60655737705,4.36332312999,1.0,268.80058906,296.09375,1809000,2.62757143119,-1.05677510439,-0.350012422616,1808810.75629,128.398837525,275.35,274.446742627,0.05871,107.9416,107.9416,53.9708,68.33632,68.33632,34.16816,107.9416,107.9416,53.9708,68.33632,68.33632,34.16816,512.02944,512.02944,256.01472,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,0,0,3,0,0,0.07477,0.341
1809900,0.094,101325,-1.53449347835,0.732689219987,272.7234375,0.0,0.0,0.0,0.829479166667,1.0,335.3125,8.47612704918,4.27605666739,1.0,268.698575739,295.46484375,1809900,2.66255712733,-1.09176080054,-0.349973897065,1809710.58254,128.464274736,275.35,274.285375357,0.05871,103.79,103.79,51.895,65.708,65.708,32.854,103.79,103.79,51.895,65.708,65.708,32.854,492.336,492.336,246.168,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,0,0,3,0,0,0.07477,0.341
1810800,0.094,101325,-1.53449347835,0.732689219987,272.55,0.0,0.0,0.0,0.82,1.0,340.0,7.7,4.18879020479,1.0,268.657018869,295.0,1810800,2.69353163712,-1.12273531032,-0.349935360337,1810610.40886,128.529711953,275.35,274.225254625,0.05871,99.6384,99.6384,49.8192,63.07968,63.07968,31.53984,99.6384,99.6384,49.8192,63.07968,63.07968,31.53984,472.64256,472.64256,236.32128,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,0,0,2,0,0,0.06595,0.341
1811700,0.094,101325,-1.53449347835,0.732689219987,272.6578125,0.0,0.0,0.0,0.832395833333,1.0,329.0625,7.28659616511,4.1628829737,1.0,268.606623561,294.69140625,1811700,2.71956842807,-1.14877210127,-0.349896812432,1811510.23526,128.595149175,275.271875,274.229358847,0.05871,95.4868,95.4868,47.7434,60.45136,60.45136,30.22568,95.4868,95.4868,47.7434,60.45136,60.45136,30.22568,452.94912,452.94912,226.47456,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,0,0,2,0,0,0.06595,0.341
1812600,0.094,101325,-1.53449347835,0.732689219987,272.85,0.0,0.0,0.0,0.855,1.0,305.0,6.97737119438,4.22151512826,1.0,268.484883748,294.40625,1812600,2.73967195829,-1.16887563149,-0.349858253352,1812410.06173,128.660586402,275.1,274.206727468,0.05871,91.3352,91.3352,45.6676,57.82304,57.82304,28.91152,91.3352,91.3352,45.6676,57.82304,57.82304,28.91152,433.25568,433.25568,216.62784,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,0,0,2,0,0,0.06595,0.341
1813500,0.094,101325,-1.53449347835,0.732689219987,273.0421875,0.0,0.0,0.0,0.877604166667,1.0,280.9375,6.77946062646,4.30741805238,1.0,268.363030573,294.16796875,1813500,2.75289435475,-1.18209802795,-0.349819683099,1813309.88827,128.726023635,274.928125,274.181323259,0.05871,87.1836,87.1836,43.5918,55.19472,55.19472,27.59736,87.1836,87.1836,43.5918,55.19472,55.19472,27.59736,413.56224,413.56224,206.78112,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,0,0,2,0,0,0.06595,0.341
1814400,0.094,101325,-1.53449347835,0.732689219987,273.15,0.0,0.0,0.0,0.89,1.0,270.0,6.7,4.36332312999,1.0,268.312481943,294.0,1814400,2.75850561423,-1.18770928743,-0.349781101675,1814209.71489,128.791460873,274.85,274.181877789,0.05871,83.032,83.032,41.516,52.5664,52.5664,26.2832,83.032,83.032,41.516,52.5664,52.5664,26.2832,393.8688,393.8688,196.9344,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,0,0,2,0,0,0.04797,0.341
1815300,0.094,101325,-1.53449347835,0.732689219987,273.18515625,0.0,0.0,0.0,0.8930625,1.0,270.0,6.86183035714,4.36945905314,1.0,268.320862108,293.953125,1815300,2.75616598252,-1.18536965572,-0.349742509081,1815109.54158,128.856898117,274.85,274.200647648,0.05871,83.032,83.032,41.516,52.5664,52.5664,26.2832,83.032,83.032,41.516,52.5664,52.5664,26.2832,393.8688,393.8688,196.9344,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,0,0,2,0,0,0.04797,0.341
1816200,0.094,101325,-1.53449347835,0.732689219987,273.20625,0.0,0.0,0.0,0.894277777778,1.0,270.0,7.23273809524,4.35786897607,1.0,268.325889312,294.0,1816200,2.74601872201,-1.17522239522,-0.349703905318,1816009.36834,128.922335366,274.85,274.208093308,0.05871,83.032,83.032,41.516,52.5664,52.5664,26.2832,83.032,83.032,41.516,52.5664,52.5664,26.2832,393.8688,393.8688,196.9344,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,0,0,2,0,0,0.04797,0.341
1817100,0.094,101325,-1.53449347835,0.732689219987,273.19921875,0.0,0.0,0.0,0.893354166667,1.0,270.0,7.58727678571,4.34900597597,1.0,268.324213652,294.046875,1817100,2.72864994779,-1.15785362099,-0.349665290389,1816909.19518,128.98777262,274.85,274.202434746,0.05871,83.032,83.032,41.516,52.5664,52.5664,26.2832,83.032,83.032,41.516,52.5664,52.5664,26.2832,393.8688,393.8688,196.9344,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,0,0,2,0,0,0.04797,0.341
1818000,0.094,101325,-1.53449347835,0.732689219987,273.15,0.0,0.0,0.0,0.89,1.0,270.0,7.7,4.36332312999,1.0,268.312481943,294.0,1818000,2.70493933578,-1.13414300898,-0.349626664295,1817809.02209,129.053209879,274.85,274.181877789,0.05871,83.032,83.032,41.516,52.5664,52.5664,26.2832,83.032,83.032,41.516,52.5664,52.5664,26.2832,393.8688,393.8688,196.9344,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,0,0,2,0,0,0.04894,0.341
1818900,0.094,101325,-1.53449347835,0.732689219987,273.032261029,0.0,0.0,0.0,0.88175,1.0,270.0,7.35625,4.45372573109,1.0,268.284403028,293.8359375,1818900,2.67588016528,-1.10508383849,-0.349588027038,1818708.84908,129.118647144,274.85,274.131265643,0.05871,83.032,83.032,41.516,52.5664,52.5664,26.2832,83.032,83.032,41.516,52.5664,52.5664,26.2832,393.8688,393.8688,196.9344,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,0,0,2,0,0,0.04894,0.341
1819800,0.094,101325,-1.53449347835,0.732689219987,272.861029412,0.0,0.0,0.0,0.869333333333,1.0,270.0,6.7,4.61530504074,1.0,268.243529575,293.604166667,1819800,2.64243732909,-1.0716410023,-0.349549378619,1819608.67613,129.184084415,274.85,274.054958397,0.05871,83.032,83.032,41.516,52.5664,52.5664,26.2832,83.032,83.032,41.516,52.5664,52.5664,26.2832,393.8688,393.8688,196.9344,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,0,0,2,0,0,0.04894,0.341
1820700,0.094,101325,-1.53449347835,0.732689219987,272.684283088,0.0,0.0,0.0,0.85725,1.0,270.0,6.04375,4.78179308892,1.0,268.201293211,293.3203125,1820700,2.60546742967,-1.03467110288,-0.34951071904,1820508.50327,129.24952169,274.85,273.980545443,0.05871,83.032,83.032,41.516,52.5664,52.5664,26.2832,83.032,83.032,41.516,52.5664,52.5664,26.2832,393.8688,393.8688,196.9344,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,0,0,2,0,0,0.04894,0.341
1821600,0.094,101325,-1.53449347835,0.732689219987,272.55,0.0,0.0,0.0,0.85,1.0,270.0,5.7,4.88692190558,1.0,268.169172457,293.0,1821600,2.565690867,-0.994894540206,-0.349472048303,1821408.33047,129.314958971,274.85,273.935824504,0.05871,83.032,83.032,41.516,52.5664,52.5664,26.2832,83.032,83.032,41.516,52.5664,52.5664,26.2832,393.8688,393.8688,196.9344,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,0,0,2,0,0,0.0461,0.341
1822500,0.094,101325,-1.53449347835,0.732689219987,272.513602941,0.0,0.0,0.0,0.855,1.0,273.0859375,5.75803571429,4.90001187497,1.0,268.093939151,292.6125,1822500,2.52369519088,-0.952898864089,-0.34943336641,1822308.15775,129.380396258,274.781818182,273.90119581,0.05871,83.032,83.032,41.516,52.5664,52.5664,26.2832,83.032,83.032,41.516,52.5664,52.5664,26.2832,393.8688,393.8688,196.9344,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,0,0,2,0,0,0.0461,0.341
1823400,0.094,101325,-1.53449347835,0.732689219987,272.55,0.0,0.0,0.0,0.87,1.0,281.5625,5.97976190476,4.86946861306,1.0,267.942989121,292.133333333,1823400,2.47995248778,-0.909156160985,-0.349394673361,1823207.98511,129.445833549,274.618181818,273.835449829,0.05871,83.032,83.032,41.516,52.5664,52.5664,26.2832,83.032,83.032,41.516,52.5664,52.5664,26.2832,393.8688,393.8688,196.9344,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,0,0,2,0,0,0.0461,0.341
1824300,0.094,101325,-1.53449347835,0.732689219987,272.586397059,0.0,0.0,0.0,0.885,1.0,294.2578125,6.18660714286,4.84765199741,1.0,267.758763374,291.5875,1824300,2.43484044635,-0.864044119559,-0.349355969159,1824107.81253,129.511270847,274.420454545,273.735056599,0.05871,83.032,83.032,41.516,52.5664,52.5664,26.2832,83.032,83.032,41.516,52.5664,52.5664,26.2832,393.8688,393.8688,196.9344,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,0,0,2,0,0,0.0461,0.341
1825200,0.094,101325,-1.53449347835,0.732689219987,272.55,0.0,0.0,0.0,0.89,1.0,310.0,6.2,4.88692190558,1.0,267.583756763,291.0,1825200,2.38866215286,-0.817865826069,-0.349317253806,1825007.64003,129.576708149,274.25,273.599723713,0.05871,83.032,83.032,41.516,52.5664,52.5664,26.2832,83.032,83.032,41.516,52.5664,52.5664,26.2832,393.8688,393.8688,196.9344,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,0,0,2,0,0,0.04918,0.341
1826100,0.094,101325,-1.53449347835,0.732689219987,272.339642693,0.0,0.0,0.0,0.882386363636,1.0,337.214926862,5.96339285714,4.97418836818,1.0,267.38245612,290.0375,1826100,2.341662834,-0.7708665072,-0.349278527302,1825907.46761,129.642145457,274.095170455,273.40435531,0.05871,83.032,83.032,41.516,52.5664,52.5664,26.2832,83.032,83.032,41.516,52.5664,52.5664,26.2832,393.8688,393.8688,196.9344,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,0,0,2,0,0,0.04918,0.341
1827000,0.094,101325,-1.53449347835,0.732689219987,271.994439338,0.0,0.0,0.0,0.869696969697,1.0,378.198138298,5.62857142857,5.06145483078,1.0,267.140571382,288.7,1827000,2.29404330306,-0.723246976266,-0.34923978965,1826807.29526,129.70758277,273.931818182,273.171416044,0.05871,83.032,83.032,41.516,52.5664,52.5664,26.2832,83.032,83.032,41.516,52.5664,52.5664,26.2832,393.8688,393.8688,196.9344,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,0,0,2,0,0,0.04918,0.341
1827900,0.094,101325,-1.53449347835,0.732689219987,271.652016314,0.0,0.0,0.0,0.857159090909,1.0,422.582280585,5.32946428571,5.14872129338,1.0,266.932505711,287.5125,1827900,2.24597048268,-0.675174155889,-0.349201040852,1827707.12298,129.773020089,273.802556818,272.973123955,0.05871,83.032,83.032,41.516,52.5664,52.5664,26.2832,83.032,83.032,41.516,52.5664,52.5664,26.2832,393.8688,393.8688,196.9344,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,0,0,2,0,0,0.04918,0.341
1828800,0.094,101325,-1.53449347835,0.732689219987,271.45,0.0,0.0,0.0,0.85,1.0,460.0,5.2,5.23598775598,1.0,266.832810809,287.0,1828800,2.1975855471,-0.626789220307,-0.349162280908,1828606.95078,129.838457413,273.75,272.880625368,0.05871,83.032,83.032,41.516,52.5664,52.5664,26.2832,83.032,83.032,41.516,52.5664,52.5664,26.2832,393.8688,393.8688,196.9344,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,0,0,2,0,0,0.0478,0.341
1829700,0.094,101325,-1.53449347835,0.732689219987,271.423144531,0.0,0.0,0.0,0.849269480519,1.0,477.211246201,5.2,5.32325421858,1.0,266.826364396,287.0,1829700,2.14901020871,-0.578213881911,-0.349123509821,1829506.77865,129.903894742,273.75,272.876341253,0.05871,83.032,83.032,41.516,52.5664,52.5664,26.2832,83.032,83.032,41.516,52.5664,52.5664,26.2832,393.8688,393.8688,196.9344,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,0,0,2,0,0,0.0478,0.341
1830600,0.094,101325,-1.53449347835,0.732689219987,271.464322917,0.0,0.0,0.0,0.850779220779,1.0,477.917933131,5.2,5.41052068118,1.0,266.836248444,287.0,1830600,2.10035159125,-0.529555264456,-0.349084727592,1830406.60659,129.969332077,273.75,272.885194551,0.05871,83.032,83.032,41.516,52.5664,52.5664,26.2832,83.032,83.032,41.516,52.5664,52.5664,26.2832,393.8688,393.8688,196.9344,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,285.15,303.15,894,0,0,2,0,0,0.0478,0.341
