time,hvac_oveZonSupWes_TZonHeaSet_u,hvac_oveZonSupWes_TZonCooSet_u,hvac_reaZonWes_TZon_y,hvac_oveZonSupCor_TZonHeaSet_u,hvac_oveZonSupCor_TZonCooSet_u,hvac_reaZonCor_TZon_y,hvac_oveZonSupEas_TZonHeaSet_u,hvac_oveZonSupEas_TZonCooSet_u,hvac_reaZonEas_TZon_y,hvac_oveZonSupNor_TZonHeaSet_u,hvac_oveZonSupNor_TZonCooSet_u,hvac_reaZonNor_TZon_y,hvac_oveZonSupSou_TZonHeaSet_u,hvac_oveZonSupSou_TZonCooSet_u,hvac_reaZonSou_TZon_y
1970-01-23 06:07:30,293.15,297.15,294.6179679947582,293.15,297.15,295.54909254216216,293.15,297.15,294.7050232491416,293.15,297.15,294.17955043465935,293.15,297.15,295.2325436114435
1970-01-23 06:08:00,293.15,297.15,294.61818975819153,293.15,297.15,295.5487240375277,293.15,297.15,294.702507865725,293.15,297.15,294.179971630664,293.15,297.15,295.2328619493231
1970-01-23 06:08:30,293.15,297.15,294.6183752692291,293.15,297.15,295.54843964763086,293.15,297.15,294.7004608390072,293.15,297.15,294.18033135006493,293.15,297.15,295.2330866253007
1970-01-23 06:09:00,293.15,297.15,294.61852687609075,293.15,297.15,295.54822822093223,293.15,297.15,294.69876646191426,293.15,297.15,294.1806315136729,293.15,297.15,295.2332253406939
1970-01-23 06:09:30,293.15,297.15,294.61864816670425,293.15,297.15,295.5480795408686,293.15,297.15,294.69732938793845,293.15,297.15,294.18087586791023,293.15,297.15,295.2332859237231
1970-01-23 06:10:00,293.15,297.15,294.61874369046154,293.15,297.15,295.54798450536646,293.15,297.15,294.69607728631587,293.15,297.15,294.1810698801118,293.15,297.15,295.23327605209636
1970-01-23 06:10:30,293.15,297.15,294.6188183198331,293.15,297.15,295.5479351319971,293.15,297.15,294.69495691268196,293.15,297.15,294.18122011383366,293.15,297.15,295.2332029659765
1970-01-23 06:11:00,293.15,297.15,294.61887659050785,293.15,297.15,295.5479244387265,293.15,297.15,294.6939284424423,293.15,297.15,294.1813335097813,293.15,297.15,295.233073210648
1970-01-23 06:11:30,293.15,297.15,294.6189222913432,293.15,297.15,295.54794631404036,293.15,297.15,294.6929608352095,293.15,297.15,294.18141691695337,293.15,297.15,295.2328925011159
1970-01-23 06:12:00,293.15,297.15,294.61895831208693,293.15,297.15,295.54799539895265,293.15,297.15,294.69202882191007,293.15,297.15,294.18147690585414,293.15,297.15,295.2326657092608
1970-01-23 06:12:30,293.15,297.15,294.6189866658978,293.15,297.15,295.5480669856695,293.15,297.15,294.6911110687886,293.15,297.15,294.1815197926832,293.15,297.15,295.2323969277769
1970-01-23 06:13:00,293.15,297.15,294.6190086025972,293.15,297.15,295.54815693305625,293.15,297.15,294.6901890450358,293.15,297.15,294.1815517968889,293.15,297.15,295.23208956765563
1970-01-23 06:13:30,293.15,297.15,294.61902475538216,293.15,297.15,295.54826159847875,293.15,297.15,294.6892463037173,293.15,297.15,294.1815792780273,293.15,297.15,295.2317464628024
1970-01-23 06:14:00,293.15,297.15,294.6190352891948,293.15,297.15,295.5483777855732,293.15,297.15,294.68826803558864,293.15,297.15,294.1816090202349,293.15,297.15,295.2313699693676
1970-01-23 06:14:30,293.15,297.15,294.61904003577257,293.15,297.15,295.548502707392,293.15,297.15,294.6872408316944,293.15,297.15,294.1816485452102,293.15,297.15,295.23096205515975
1970-01-23 06:15:00,293.15,297.15,294.61903860983904,293.15,297.15,295.54863396414675,293.15,297.15,294.6861526169845,293.15,297.15,294.1817064372297,293.15,297.15,295.2305243779361
1970-01-23 06:15:30,293.15,297.15,294.61903050570976,293.15,297.15,295.54876953435587,293.15,297.15,294.68499272044124,293.15,297.15,294.18179265775075,293.15,297.15,295.2300583527016
1970-01-23 06:16:00,293.15,297.15,294.6190151758378,293.15,297.15,295.5489077774694,293.15,297.15,294.6837520415312,293.15,297.15,294.18191881398906,293.15,297.15,295.22956520868553
1970-01-23 06:16:30,293.15,297.15,294.6189920937162,293.15,297.15,295.5490474448885,293.15,297.15,294.6824232639803,293.15,297.15,294.182098327807,293.15,297.15,295.229046036957
1970-01-23 06:17:00,293.15,297.15,294.6189608037078,293.15,297.15,295.5491876947776,293.15,297.15,294.6810010607116,293.15,297.15,294.18234643266373,293.15,297.15,295.2285018298441
1970-01-23 06:17:30,293.15,297.15,294.61892096008916,293.15,297.15,295.5493281044144,293.15,297.15,294.6794822348602,293.15,297.15,294.18267991387586,293.15,297.15,295.22793351347764
1970-01-23 06:18:00,293.15,297.15,294.618872357019,293.15,297.15,295.5494686724415,293.15,297.15,294.6778657572727,293.15,297.15,294.18311650820846,293.15,297.15,295.22734197485613
1970-01-23 06:18:30,293.15,297.15,294.6188148777303,293.15,297.15,295.54960880564875,293.15,297.15,294.6761526240681,293.15,297.15,294.18359600795185,293.15,297.15,295.22672806550395
1970-01-23 06:19:00,293.15,297.15,294.6187483451768,293.15,297.15,295.549746443149,293.15,297.15,294.67434545873743,293.15,297.15,294.18402968174126,293.15,297.15,295.2260925739668
1970-01-23 06:19:30,293.15,297.15,294.6186723014133,293.15,297.15,295.5498783990858,293.15,297.15,294.67244655655315,293.15,297.15,294.1843795807646,293.15,297.15,295.22543611332577
1970-01-23 06:20:00,293.15,297.15,294.6185863676819,293.15,297.15,295.5500019841751,293.15,297.15,294.67046738690067,293.15,297.15,294.18466070804783,293.15,297.15,295.2247594916769
1970-01-23 06:20:30,293.15,297.15,294.618490546393,293.15,297.15,295.5501161760691,293.15,297.15,294.6684485461315,293.15,297.15,294.1848929990087,293.15,297.15,295.2240639432159
1970-01-23 06:21:00,293.15,297.15,294.61838351934375,293.15,297.15,295.55021979796015,293.15,297.15,294.66649504135216,293.15,297.15,294.1850310111754,293.15,297.15,295.2233492811236
1970-01-23 06:21:30,293.15,297.15,294.6182646144005,293.15,297.15,295.55031325911773,293.15,297.15,294.66456478382776,293.15,297.15,294.18514876001996,293.15,297.15,295.22261571239295
1970-01-23 06:22:00,293.15,297.15,294.61813395480704,293.15,297.15,295.55039720903875,293.15,297.15,294.66266633245215,293.15,297.15,294.18525845899575,293.15,297.15,295.2216900552769
1970-01-23 06:22:30,293.15,297.15,294.6179916391228,293.15,297.15,295.55047119580297,293.15,297.15,294.6608441251082,293.15,297.15,294.185334211389,293.15,297.15,295.2203734227809
1970-01-23 06:23:00,293.15,297.15,294.6178376814533,293.15,297.15,295.55053395760643,293.15,297.15,294.6591161205793,293.15,297.15,294.1853808583046,293.15,297.15,295.2185496428056
1970-01-23 06:23:30,293.15,297.15,294.61767202517495,293.15,297.15,295.5505841447465,293.15,297.15,294.6575002386529,293.15,297.15,294.1854068315297,293.15,297.15,295.2161867285798
1970-01-23 06:24:00,293.15,297.15,294.61749453074907,293.15,297.15,295.5506208596288,293.15,297.15,294.6560218870436,293.15,297.15,294.1854138883274,293.15,297.15,295.2132944424698
1970-01-23 06:24:30,293.15,297.15,294.61730506765235,293.15,297.15,295.5506438120114,293.15,297.15,294.6547059788918,293.15,297.15,294.1854038584375,293.15,297.15,295.2098872652088
1970-01-23 06:25:00,293.15,297.15,294.61710362059574,293.15,297.15,295.5506532384363,293.15,297.15,294.65357631757,293.15,297.15,294.18537884614733,293.15,297.15,295.2059747786833
1970-01-23 06:25:30,293.15,297.15,294.61689034453804,293.15,297.15,295.55064977431067,293.15,297.15,294.6526570431769,293.15,297.15,294.1853400026614,293.15,297.15,295.20156281503796
1970-01-23 06:26:00,293.15,297.15,294.6166655865824,293.15,297.15,295.5506343596107,293.15,297.15,294.6519729312986,293.15,297.15,294.18528827221957,293.15,297.15,295.19665509598025
1970-01-23 06:26:30,293.15,297.15,294.6164298926999,293.15,297.15,295.55060820678415,293.15,297.15,294.6515508205297,293.15,297.15,294.1852247610654,293.15,297.15,295.19125559644436
1970-01-23 06:27:00,293.15,297.15,294.6161840058917,293.15,297.15,295.5505728395951,293.15,297.15,294.65142228414055,293.15,297.15,294.18515050600445,293.15,297.15,295.18537158415864
1970-01-23 06:27:30,293.15,297.15,294.61592886694535,293.15,297.15,295.5505302001439,293.15,297.15,294.6516266171085,293.15,297.15,294.18506649601943,293.15,297.15,295.1790165248167
1970-01-23 06:28:00,293.15,297.15,294.6156656272999,293.15,297.15,295.550482818167,293.15,297.15,294.65221412224025,293.15,297.15,294.18497381553465,293.15,297.15,295.17221284272085
1970-01-23 06:28:30,293.15,297.15,294.615395673634,293.15,297.15,295.55043403037206,293.15,297.15,294.65324965652894,293.15,297.15,294.18487356083745,293.15,297.15,295.1649944078715
1970-01-23 06:29:00,293.15,297.15,294.61512065578626,293.15,297.15,295.55038821816134,293.15,297.15,294.6548154062275,293.15,297.15,294.1847666071277,293.15,297.15,295.15740784673375
1970-01-23 06:29:30,293.15,297.15,294.6148425086116,293.15,297.15,295.55035100290337,293.15,297.15,294.65701073762085,293.15,297.15,294.1846535242629,293.15,297.15,295.1495113587651
1970-01-23 06:30:00,293.15,297.15,294.61456347000137,293.15,297.15,295.55032931481855,293.15,297.15,294.65994614070433,293.15,297.15,294.18453506773267,293.15,297.15,295.1413699957952
1970-01-23 06:30:30,293.15,297.15,294.5748873722687,293.15,297.15,295.50811474149407,293.15,297.15,294.61317028154434,293.15,297.15,294.13769791553153,293.15,297.15,295.1052303926273
1970-01-23 06:31:00,293.15,297.15,294.5611554098427,293.15,297.15,295.4849865437644,293.15,297.15,294.6002429316453,293.15,297.15,294.11437597554743,293.15,297.15,295.08901196431214
1970-01-23 06:31:30,293.15,297.15,294.5573615316006,293.15,297.15,295.4829057390417,293.15,297.15,294.59944727206647,293.15,297.15,294.1161063525769,293.15,297.15,295.094292431806
1970-01-23 06:32:00,293.15,297.15,294.5577657088339,293.15,297.15,295.4801967087969,293.15,297.15,294.60248176245403,293.15,297.15,294.1203720311359,293.15,297.15,295.09995452825456
1970-01-23 06:32:30,293.15,297.15,294.5579052262626,293.15,297.15,295.4721873927657,293.15,297.15,294.60326729989004,293.15,297.15,294.123514364061,293.15,297.15,295.10145469686177
1970-01-23 06:33:00,293.15,297.15,294.55479613147514,293.15,297.15,295.45697750582974,293.15,297.15,294.5979125220363,293.15,297.15,294.12302059464764,293.15,297.15,295.09597972824747
1970-01-23 06:33:30,293.15,297.15,294.54629265725765,293.15,297.15,295.4343339942806,293.15,297.15,294.58415927846005,293.15,297.15,294.1170053249943,293.15,297.15,295.0822661674777
1970-01-23 06:34:00,293.15,297.15,294.53103842779365,293.15,297.15,295.4048046982989,293.15,297.15,294.56117029105485,293.15,297.15,294.10423330464573,293.15,297.15,295.0601956723494
1970-01-23 06:34:30,293.15,297.15,294.50847552154625,293.15,297.15,295.3692305838434,293.15,297.15,294.52921146165585,293.15,297.15,294.0841829416504,293.15,297.15,295.0303573363426
1970-01-23 06:35:00,293.15,297.15,294.4787356903184,293.15,297.15,295.328503530923,293.15,297.15,294.4892556500799,293.15,297.15,294.0569791026861,293.15,297.15,294.9936892998554
1970-01-23 06:35:30,293.15,297.15,294.44244563026365,293.15,297.15,295.2834595977391,293.15,297.15,294.44261925418357,293.15,297.15,294.02322650126456,293.15,297.15,294.9512324134368
1970-01-23 06:36:00,293.15,297.15,294.4005192968482,293.15,297.15,295.2348455232503,293.15,297.15,294.3906972706313,293.15,297.15,293.9838173389559,293.15,297.15,294.9039867599265
1970-01-23 06:36:30,293.15,297.15,294.3539736421282,293.15,297.15,295.18330758271026,293.15,297.15,294.3347893759999,293.15,297.15,293.9397545606326,293.15,297.15,294.85283112116
1970-01-23 06:37:00,293.15,297.15,294.3038046358411,293.15,297.15,295.1293974699764,293.15,297.15,294.27601911795006,293.15,297.15,293.892029443075,293.15,297.15,294.79849178110067
1970-01-23 06:37:30,293.15,297.15,294.25090805764023,293.15,297.15,295.07357943888894,293.15,297.15,294.21530454036053,293.15,297.15,293.8415415467899,293.15,297.15,294.7415280093476
1970-01-23 06:38:00,293.15,297.15,294.1960454118003,293.15,297.15,295.0162379041576,293.15,297.15,294.15336601914714,293.15,297.15,293.789062735324,293.15,297.15,294.6823076672589
1970-01-23 06:38:30,293.15,297.15,294.1398344443099,293.15,297.15,294.9576831974957,293.15,297.15,294.0907485483317,293.15,297.15,293.73522562625783,293.15,297.15,294.62101641551914
1970-01-23 06:39:00,293.15,297.15,294.08275844667895,293.15,297.15,294.8981568815655,293.15,297.15,294.0278523824392,293.15,297.15,293.6805311141973,293.15,297.15,294.55809385696045
1970-01-23 06:39:30,293.15,297.15,294.0251822330385,293.15,297.15,294.83783490973946,293.15,297.15,293.96496103558803,293.15,297.15,293.62536315419106,293.15,297.15,294.49379545377235
1970-01-23 06:40:00,293.15,297.15,293.96737159039316,293.15,297.15,294.77682378779843,293.15,297.15,293.9022645446879,293.15,297.15,293.5700077727582,293.15,297.15,294.42811441074235
1970-01-23 06:40:30,293.15,297.15,293.9094968913182,293.15,297.15,294.71514595973883,293.15,297.15,293.83987103564544,293.15,297.15,293.5146556980751,293.15,297.15,294.3620125251394
1970-01-23 06:41:00,293.15,297.15,293.8516583574919,293.15,297.15,294.652704237185,293.15,297.15,293.77782550473495,293.15,297.15,293.4594295947735,293.15,297.15,294.2963359197952
1970-01-23 06:41:30,293.15,297.15,293.7938762077117,293.15,297.15,294.5892008031365,293.15,297.15,293.7160981135934,293.15,297.15,293.404376936719,293.15,297.15,294.23162517135694
1970-01-23 06:42:00,293.15,297.15,293.7361307120204,293.15,297.15,294.5250153231724,293.15,297.15,293.6546213742859,293.15,297.15,293.34950360197575,293.15,297.15,294.1682351459937
1970-01-23 06:42:30,293.15,297.15,293.67842455170216,293.15,297.15,294.4606756134269,293.15,297.15,293.59339142926973,293.15,297.15,293.29482742474,293.15,297.15,294.10642024864677
1970-01-23 06:43:00,293.15,297.15,293.62085338282236,293.15,297.15,294.39674054542314,293.15,297.15,293.53252749557237,293.15,297.15,293.24045310036627,293.15,297.15,294.04636101916765
1970-01-23 06:43:30,293.15,297.15,293.56358242087447,293.15,297.15,294.33382908141823,293.15,297.15,293.4721749409528,293.15,297.15,293.1865535865784,293.15,297.15,293.9881906607528
1970-01-23 06:44:00,293.15,297.15,293.5068257798752,293.15,297.15,294.2724036916612,293.15,297.15,293.41255221649834,293.15,297.15,293.13314363387167,293.15,297.15,293.932058669332
1970-01-23 06:44:30,293.15,297.15,293.45084666458047,293.15,297.15,294.2130082012155,293.15,297.15,293.35403614918323,293.15,297.15,293.07445539973645,293.15,297.15,293.87831143919556
1970-01-23 06:45:00,293.15,297.15,293.3948260029059,293.15,297.15,294.1549115856804,293.15,297.15,293.2958020789454,293.15,297.15,293.01015872566734,293.15,297.15,293.82625009081124
1970-01-23 06:45:30,293.15,297.15,293.33889836267366,293.15,297.15,294.0980404233591,293.15,297.15,293.2379167863944,293.15,297.15,292.9449970822237,293.15,297.15,293.77586500296513
1970-01-23 06:46:00,293.15,297.15,293.2833539459317,293.15,297.15,294.0425521870924,293.15,297.15,293.1806258244739,293.15,297.15,292.8809140475681,293.15,297.15,293.72726319083006
1970-01-23 06:46:30,293.15,297.15,293.2284443421465,293.15,297.15,293.9887408351057,293.15,297.15,293.1222840123598,293.15,297.15,292.8185622377553,293.15,297.15,293.6806355347294
1970-01-23 06:47:00,293.15,297.15,293.1743278832438,293.15,297.15,293.93685348314864,293.15,297.15,293.04244450828224,293.15,297.15,292.7582123405558,293.15,297.15,293.63626365959317
1970-01-23 06:47:30,293.15,297.15,293.11755622557513,293.15,297.15,293.88586842956147,293.15,297.15,292.95019903262016,293.15,297.15,292.6989962841912,293.15,297.15,293.5934152196947
1970-01-23 06:48:00,293.15,297.15,293.0417661416279,293.15,297.15,293.8357388596848,293.15,297.15,292.85978432561427,293.15,297.15,292.64059914567076,293.15,297.15,293.55222291374383
1970-01-23 06:48:30,293.15,297.15,292.9579340592077,293.15,297.15,293.7857367626384,293.15,297.15,292.7746879502873,293.15,297.15,292.58223247503645,293.15,297.15,293.5120818632841
1970-01-23 06:49:00,293.15,297.15,292.87703956631117,293.15,297.15,293.7361046704543,293.15,297.15,292.69562808078524,293.15,297.15,292.5238997546856,293.15,297.15,293.47305925516366
1970-01-23 06:49:30,293.15,297.15,292.80186535372223,293.15,297.15,293.6872565391971,293.15,297.15,292.62230246488195,293.15,297.15,292.46563124913064,293.15,297.15,293.4352725905292
1970-01-23 06:50:00,293.15,297.15,292.7324957420263,293.15,297.15,293.639551285278,293.15,297.15,292.5541704553264,293.15,297.15,292.4080334664114,293.15,297.15,293.39880167603553
1970-01-23 06:50:30,293.15,297.15,292.6684166959305,293.15,297.15,293.5932670533135,293.15,297.15,292.4907251538808,293.15,297.15,292.35165801841237,293.15,297.15,293.36370763183265
1970-01-23 06:51:00,293.15,297.15,292.60907932592454,293.15,297.15,293.5486136907394,293.15,297.15,292.43154226040883,293.15,297.15,292.29713993130156,293.15,297.15,293.33003770614556
1970-01-23 06:51:30,293.15,297.15,292.55403021033766,293.15,297.15,293.5057259238188,293.15,297.15,292.37629060144513,293.15,297.15,292.24480660471636,293.15,297.15,293.2978175673528
1970-01-23 06:52:00,293.15,297.15,292.5028725344531,293.15,297.15,293.4646891866148,293.15,297.15,292.32467167318174,293.15,297.15,292.19486509475536,293.15,297.15,293.2670533086065
1970-01-23 06:52:30,293.15,297.15,292.45524045785874,293.15,297.15,293.42554831829887,293.15,297.15,292.2763968426978,293.15,297.15,292.1474340520755,293.15,297.15,293.2377312804386
1970-01-23 06:53:00,293.15,297.15,292.41083480716514,293.15,297.15,293.3883035687278,293.15,297.15,292.2312157979739,293.15,297.15,292.1025348676477,293.15,297.15,293.20981891827716
1970-01-23 06:53:30,293.15,297.15,292.36938143383065,293.15,297.15,293.3529293548469,293.15,297.15,292.1888913824307,293.15,297.15,292.06013167033575,293.15,297.15,293.18327152104604
1970-01-23 06:54:00,293.15,297.15,292.3306200800605,293.15,297.15,293.3193837109245,293.15,297.15,292.149195596688,293.15,297.15,292.02015709299627,293.15,297.15,293.15803701889786
1970-01-23 06:54:30,293.15,297.15,292.29465401680756,293.15,297.15,293.28794115012084,293.15,297.15,292.11229032205534,293.15,297.15,291.98281933405394,293.15,297.15,293.12941990041463
1970-01-23 06:55:00,293.15,297.15,292.26139330831876,293.15,297.15,293.258595613637,293.15,297.15,292.07812886298825,293.15,297.15,291.94809071879433,293.15,297.15,293.0781986995238
1970-01-23 06:55:30,293.15,297.15,292.2297993713375,293.15,297.15,293.23034220273536,293.15,297.15,292.0455307623163,293.15,297.15,291.91509109505733,293.15,297.15,293.0194151086882
1970-01-23 06:56:00,293.15,297.15,292.19972661773215,293.15,297.15,293.2031205141146,293.15,297.15,292.01436337547295,293.15,297.15,291.88372076197305,293.15,297.15,292.9635783748098
1970-01-23 06:56:30,293.15,297.15,292.1711254866776,293.15,297.15,293.17700186265756,293.15,297.15,291.9846102892881,293.15,297.15,291.85393747319046,293.15,297.15,292.91292040503436
1970-01-23 06:57:00,293.15,297.15,292.1439119711373,293.15,297.15,293.1521650091141,293.15,297.15,291.9562221373951,293.15,297.15,291.85115204803435,293.15,297.15,292.86736133584066
1970-01-23 06:57:30,293.15,297.15,292.1204315461474,293.15,297.15,293.1216205318024,293.15,297.15,291.9318808024738,293.15,297.15,291.88363559232056,293.15,297.15,292.82902262277474
1970-01-23 06:58:00,293.15,297.15,292.09620741378137,293.15,297.15,293.07044008700603,293.15,297.15,291.9067847364987,293.15,297.15,291.9106209981048,293.15,297.15,292.7949965163848
1970-01-23 06:58:30,293.15,297.15,292.0671203656861,293.15,297.15,293.01483606939337,293.15,297.15,291.87613857409673,293.15,297.15,291.93050498879074,293.15,297.15,292.76136856950336
1970-01-23 06:59:00,293.15,297.15,292.0350373375185,293.15,297.15,292.96354614170514,293.15,297.15,291.9143252661238,293.15,297.15,291.94614810705684,293.15,297.15,292.7284674140176
1970-01-23 06:59:30,293.15,297.15,292.0020407610457,293.15,297.15,292.91909082675085,293.15,297.15,291.95393736827816,293.15,297.15,291.96022480520475,293.15,297.15,292.69693747763364
1970-01-23 07:00:00,293.15,297.15,291.96951651148066,293.15,297.15,292.8808445331889,293.15,297.15,291.9837934341198,293.15,297.15,291.9745920054864,293.15,297.15,292.6672278273051
1970-01-23 07:00:30,293.15,297.15,291.93836671247783,293.15,297.15,292.8479140112178,293.15,297.15,292.00874294890696,293.15,297.15,291.99052087069646,293.15,297.15,292.6395458664488
1970-01-23 07:01:00,293.15,297.15,291.909148732164,293.15,297.15,292.8194855102422,293.15,297.15,292.03190982366976,293.15,297.15,292.00884527826963,293.15,297.15,292.61390487445533
1970-01-23 07:01:30,293.15,297.15,291.8821393683179,293.15,297.15,292.79487921302893,293.15,297.15,292.05526266682494,293.15,297.15,292.0300446742082,293.15,297.15,292.5902074201672
1970-01-23 07:02:00,293.15,297.15,291.85832668779113,293.15,297.15,292.7735420863419,293.15,297.15,292.079980213295,293.15,297.15,292.05431885902095,293.15,297.15,292.5683075903497
1970-01-23 07:02:30,293.15,297.15,291.89959989895533,293.15,297.15,292.755608653812,293.15,297.15,292.1067466143813,293.15,297.15,292.08167638350227,293.15,297.15,292.54805487449426
1970-01-23 07:03:00,293.15,297.15,291.9390186589113,293.15,297.15,292.7411445904506,293.15,297.15,292.13601319760613,293.15,297.15,292.11207180263733,293.15,297.15,292.5293210059451
1970-01-23 07:03:30,293.15,297.15,291.97308263021705,293.15,297.15,292.72948036504226,293.15,297.15,292.1679327353367,293.15,297.15,292.14534230059076,293.15,297.15,292.5119889040807
1970-01-23 07:04:00,293.15,297.15,292.00413084319956,293.15,297.15,292.72010245750835,293.15,297.15,292.20246240847075,293.15,297.15,292.1812512150384,293.15,297.15,292.4959478294165
1970-01-23 07:04:30,293.15,297.15,292.03379698987465,293.15,297.15,292.7126033832364,293.15,297.15,292.239435549545,293.15,297.15,292.2195248751698,293.15,297.15,292.4810935426206
1970-01-23 07:05:00,293.15,297.15,292.0631573816455,293.15,297.15,292.70666403105747,293.15,297.15,292.27861429052666,293.15,297.15,292.25989401032786,293.15,297.15,292.4673331435118
1970-01-23 07:05:30,293.15,297.15,292.09291943261,293.15,297.15,292.7020206016975,293.15,297.15,292.3197233932694,293.15,297.15,292.3021175177696,293.15,297.15,292.4545823910908
1970-01-23 07:06:00,293.15,297.15,292.1235022414073,293.15,297.15,292.6984505440029,293.15,297.15,292.3624734243032,293.15,297.15,292.34602334656773,293.15,297.15,292.4427645021144
1970-01-23 07:06:30,293.15,297.15,292.15519217104645,293.15,297.15,292.69575094674343,293.15,297.15,292.4065786639852,293.15,297.15,292.3915767305027,293.15,297.15,292.43180590070006
1970-01-23 07:07:00,293.15,297.15,292.18811394533236,293.15,297.15,292.6937423873899,293.15,297.15,292.4517633639008,293.15,297.15,292.43880938691393,293.15,297.15,292.4216374470365
1970-01-23 07:07:30,293.15,297.15,292.2222600270119,293.15,297.15,292.69226673026867,293.15,297.15,292.4977708222031,293.15,297.15,292.4872616703797,293.15,297.15,292.412194020326
1970-01-23 07:08:00,293.15,297.15,292.2575868171476,293.15,297.15,292.6911643260529,293.15,297.15,292.5443718833945,293.15,297.15,292.5353689765153,293.15,297.15,292.4034123195345
1970-01-23 07:08:30,293.15,297.15,292.2939936077011,293.15,297.15,292.6902904411093,293.15,297.15,292.5913700151476,293.15,297.15,292.5830007788534,293.15,297.15,292.39523178285367
1970-01-23 07:09:00,293.15,297.15,292.3313446179637,293.15,297.15,292.6895081441466,293.15,297.15,292.63858605204854,293.15,297.15,292.62974407314204,293.15,297.15,292.38759172015403
1970-01-23 07:09:30,293.15,297.15,292.3695063196094,293.15,297.15,292.68870886475685,293.15,297.15,292.68588170880133,293.15,297.15,292.6753340627194,293.15,297.15,292.3804409227733
1970-01-23 07:10:00,293.15,297.15,292.4083321265782,293.15,297.15,292.68781344776056,293.15,297.15,292.7330165323534,293.15,297.15,292.71951591664424,293.15,297.15,292.37372671965574
1970-01-23 07:10:30,293.15,297.15,292.4476849254221,293.15,297.15,292.68686944568555,293.15,297.15,292.7793590609527,293.15,297.15,292.7618599109025,293.15,297.15,292.3674028155931
1970-01-23 07:11:00,293.15,297.15,292.4874355442401,293.15,297.15,292.68596490463995,293.15,297.15,292.82431896559666,293.15,297.15,292.8018922714195,293.15,297.15,292.36142890282326
1970-01-23 07:11:30,293.15,297.15,292.5274723884577,293.15,297.15,292.68515909600666,293.15,297.15,292.8673129670053,293.15,297.15,292.8392929466448,293.15,297.15,292.3557729676577
1970-01-23 07:12:00,293.15,297.15,292.5676940716077,293.15,297.15,292.68448219527187,293.15,297.15,292.9075436955647,293.15,297.15,292.87387549540165,293.15,297.15,292.35040793031106
1970-01-23 07:12:30,293.15,297.15,292.6080109921969,293.15,297.15,292.6839371449349,293.15,297.15,292.94441256228527,293.15,297.15,292.90557315438434,293.15,297.15,292.34531051864866
1970-01-23 07:13:00,293.15,297.15,292.6483421060808,293.15,297.15,292.6835052661459,293.15,297.15,292.9775149739655,293.15,297.15,292.93440548863293,293.15,297.15,292.340459405297
1970-01-23 07:13:30,293.15,297.15,292.6886016792656,293.15,297.15,292.68314909232663,293.15,297.15,293.0067426724312,293.15,297.15,292.9604725016822,293.15,297.15,292.3358346294581
1970-01-23 07:14:00,293.15,297.15,292.72855227414504,293.15,297.15,292.68284928260454,293.15,297.15,293.0322192019989,293.15,297.15,292.9839130418294,293.15,297.15,292.3368436572354
1970-01-23 07:14:30,293.15,297.15,292.7676422688706,293.15,297.15,292.68286733604066,293.15,297.15,293.0541547987345,293.15,297.15,293.00486168289945,293.15,297.15,292.3887908335517
1970-01-23 07:15:00,293.15,297.15,292.8053991289549,293.15,297.15,292.68332740894334,293.15,297.15,293.07291182683065,293.15,297.15,293.02350892826547,293.15,297.15,292.43902342448996
1970-01-23 07:15:30,293.15,297.15,292.84146958843576,293.15,297.15,292.68408379850024,293.15,297.15,293.088848634299,293.15,297.15,293.04005001938606,293.15,297.15,292.4833737767447
1970-01-23 07:16:00,293.15,297.15,292.87561474931545,293.15,297.15,292.6850274091175,293.15,297.15,293.10231008622895,293.15,297.15,293.05467959469007,293.15,297.15,292.523080065051
1970-01-23 07:16:30,293.15,297.15,292.9077060600629,293.15,297.15,292.6860784553034,293.15,297.15,293.1136200739231,293.15,297.15,293.0675870606909,293.15,297.15,292.55908868527655
1970-01-23 07:17:00,293.15,297.15,292.9377461155839,293.15,297.15,292.6871762321452,293.15,297.15,293.1230778507698,293.15,297.15,293.0789520935246,293.15,297.15,292.59211889053034
1970-01-23 07:17:30,293.15,297.15,292.96571441312915,293.15,297.15,292.6882612377127,293.15,297.15,293.13094977486526,293.15,297.15,293.08894127124483,293.15,297.15,292.6227233964007
1970-01-23 07:18:00,293.15,297.15,292.9913188231615,293.15,297.15,292.68928004310516,293.15,297.15,293.1374615546855,293.15,297.15,293.09770388039317,293.15,297.15,292.6513220598327
1970-01-23 07:18:30,293.15,297.15,293.0144625678351,293.15,297.15,292.6902085141961,293.15,297.15,293.1428113481362,293.15,297.15,293.1053751574562,293.15,297.15,292.67825347623415
1970-01-23 07:19:00,293.15,297.15,293.03517370099377,293.15,297.15,292.6910340683122,293.15,297.15,293.14717412832476,293.15,297.15,293.11207608427895,293.15,297.15,292.7037805968558
1970-01-23 07:19:30,293.15,297.15,293.0535544178363,293.15,297.15,292.6917579982849,293.15,297.15,293.1507060253843,293.15,297.15,293.117919017188,293.15,297.15,292.72804658928413
1970-01-23 07:20:00,293.15,297.15,293.06975115441844,293.15,297.15,292.6923886467606,293.15,297.15,293.1535404609239,293.15,297.15,293.1230059139368,293.15,297.15,292.751112090577
1970-01-23 07:20:30,293.15,297.15,293.08393443411364,293.15,297.15,292.69292942949,293.15,297.15,293.1557890648968,293.15,297.15,293.12742774814507,293.15,297.15,292.77302598211816
