time,fcu_reaPFan_y,fcu_reaPHea_y,fcu_reaPCoo_y
28946760,0.30999644116741737,560.7795221570009,0.0
28946790,0.31077261532641054,561.5105842720467,0.0
28946820,0.3115477403441507,562.2397110176904,0.0
28946850,0.31232182337847125,562.9669165485036,0.0
28946880,0.31309487202478403,563.6922153435393,0.0
28946910,0.3138668943201166,564.4156222084019,0.0
28946940,0.3146378987467934,565.1371522770686,0.0
28946970,0.31540789423613463,565.8568210136294,0.0
28947000,0.3161768901717396,566.5746442137075,0.0
28947030,0.3169448963927833,567.2906380057528,0.0
28947060,0.31771192319687414,568.0048188519999,0.0
28947090,0.3184779813424585,568.7172035489294,0.0
28947120,0.3192430820510875,569.4278092276179,0.0
28947150,0.3200072370090657,570.1366533534934,0.0
28947180,0.32077045836875606,570.8437537257574,0.0
28947210,0.32153275874933757,571.549128476287,0.0
28947240,0.3222941512370445,572.2527960681338,0.0
28947270,0.323054649384968,572.954775293457,0.0
28947300,0.32381426721215667,573.6550852710146,0.0
28947330,0.3245730192021142,574.3537454429666,0.0
28947360,0.3253309203007496,575.05077557126,0.0
28947390,0.3260879859136771,575.746195733399,0.0
28947420,0.3268442319027771,576.4400263175999,0.0
28947450,0.3275996745820889,577.1322880173,0.0
28947480,0.32835433071285675,577.8230018250036,0.0
28947510,0.32910821749809127,578.5121890256518,0.0
28947540,0.32986135257607496,579.1998711890694,0.0
28947570,0.3306137540130573,579.8860701617976,0.0
28947600,0.3313654402953991,580.5708080583482,0.0
28947630,0.3321164388090083,581.2541169821235,0.0
28947660,0.3328667908591294,581.936042716857,0.0
28947690,0.3336165426215369,582.6166337787608,0.0
28947720,0.334365736591514,583.2959337857044,0.0
28947750,0.3351144077418109,583.9739783558675,0.0
28947780,0.33586258226998,584.6507941949872,0.0
28947810,0.3366102772495451,585.326398978344,0.0
28947840,0.3373575006526677,586.0008015770206,0.0
28947870,0.3381042516279126,586.674002509445,0.0
28947900,0.3388505209814335,587.3459945594014,0.0
28947930,0.33959629181279977,588.0167635117103,0.0
28947960,0.3403415402604582,588.6862889633002,0.0
28947990,0.3410862363174955,589.3545451741968,0.0
28948020,0.3418303446840285,590.0215019285764,0.0
28948050,0.34257382562706423,590.6871253808597,0.0
28948080,0.3433166358231385,591.351378866181,0.0
28948110,0.34405872916405716,592.0142236593136,0.0
28948140,0.34480005750969556,592.6756196697684,0.0
28948170,0.34554057137564737,593.3355260641905,0.0
28948200,0.34628022054790875,593.9939018111951,0.0
28948230,0.3470189546186301,594.6507061455911,0.0
28948260,0.34775672344104375,595.3058989522101,0.0
28948290,0.3484934775031569,595.9594410710082,0.0
28948320,0.34922916822253414,596.6112945273504,0.0
28948350,0.3499637481653476,597.2614226919284,0.0
28948380,0.3506971711947002,597.9097903762271,0.0
28948410,0.3514293925541656,598.5563638701097,0.0
28948440,0.3521603688927909,599.201110928133,0.0
28948470,0.3528900582382828,599.8440007115241,0.0
28948500,0.35361841992524656,600.4850036925264,0.0
28948530,0.35434541448543,601.12409152796,0.0
28948560,0.3550710035064898,601.761236907936,0.0
28948590,0.3557951494651474,602.3964133854479,0.0
28948620,0.3565178155405337,603.0295951918656,0.0
28948650,0.3572389654127545,603.6607570428876,0.0
28948680,0.3579585630510308,604.2898739387562,0.0
28948710,0.35867657249478696,604.91692096147,0.0
28948740,0.3593929576310814,605.5418730718827,0.0
28948770,0.3601076819701477,606.164704907913,0.0
28948800,0.3608207084206916,606.7853905851457,0.0
28948830,0.36153199906583794,607.4039035001726,0.0
28948860,0.3622415149394047,608.020216136192,0.0
28948890,0.3629492158020219,608.6342998701149,0.0
28948920,0.3636550599159803,609.2461247799047,0.0
28948950,0.3643590038162475,609.8556594495329,0.0
28948980,0.36506100207511605,610.4628707692144,0.0
28949010,0.3657610070568957,611.0677237273206,0.0
28949040,0.36645896865820926,611.6701811899997,0.0
28949070,0.3671548340280194,612.2702036630527,0.0
28949100,0.3678485472613722,612.8677490305321,0.0
28949130,0.3685400490582146,613.4627722622595,0.0
28949160,0.369229276337456,614.0552250814432,0.0
28949190,0.3699161617937732,614.6450555811049,0.0
28949220,0.37060063338145255,615.2322077751297,0.0
28949250,0.3712826137053016,615.8166210659576,0.0
28949280,0.37196201929182837,616.3982296047277,0.0
28949310,0.37263875970619564,616.9769615125164,0.0
28949340,0.37331273646618257,617.5527379184032,0.0
28949370,0.3739838416866502,618.1254717535228,0.0
28949400,0.3746519563569127,618.6950662115103,0.0
28949430,0.37531694810625077,619.2614127419375,0.0
28949460,0.37597866822171416,619.8243883563613,0.0
28949490,0.37663694758929456,620.3838519464081,0.0
28949520,0.3772915908636188,620.9396389467126,0.0
28949550,0.3779423676744355,621.4915532245154,0.0
28949580,0.37858899825748155,622.0393536789848,0.0
28949610,0.3792311266981525,622.5827289084978,0.0
28949640,0.3798682555369637,623.1212337687368,0.0
28949670,0.3804996270930288,623.6541773940293,0.0
28949700,0.38112500596830556,624.1814601525828,0.0
28949730,0.381744575269881,624.7033131622239,0.0
28949760,0.38235910809210505,625.2205357846624,0.0
28949790,0.3829695643572262,625.734022647488,0.0
28949820,0.38357679036558223,626.2445317222473,0.0
28949850,0.3841813860554128,626.7525764996377,0.0
28949880,0.3847838245775733,627.2585655718871,0.0
28949910,0.38538498499770985,627.7633329852355,0.0
28949940,0.38598588727862,628.2677738237813,0.0
28949970,0.38658742349109954,628.7726411753226,0.0
28950000,0.38719025587926237,629.2784693604189,0.0
28950030,0.38779488340706886,629.7856522164243,0.0
28950060,0.3884019798387504,630.2947805761701,0.0
28950090,0.38901225076241347,630.8064381614504,0.0
28950120,0.38962628678242794,631.3210938277682,0.0
28950150,0.3902445326036621,631.839085115443,0.0
28950180,0.3908673005642203,632.3606328042484,0.0
28950210,0.3914947873037037,632.8858571068951,0.0
28950240,0.39212708757403797,633.4147913926923,0.0
28950270,0.39276420700872877,633.9473947369657,0.0
28950300,0.3934060747792962,634.4835639823202,0.0
28950330,0.3940525561307486,635.0231453400619,0.0
28950360,0.39470346456229005,635.5659453883364,0.0
28950390,0.3953585734265859,636.1117413200702,0.0
28950420,0.3960176267574424,636.6602903181941,0.0
28950450,0.3966803491757471,637.2113379660046,0.0
28950480,0.39734645476609254,637.76462563453,0.0
28950510,0.3980156548566044,638.3198968205767,0.0
28950540,0.3986876646734585,638.8769024396607,0.0
28950570,0.3993622088747109,639.4354051039328,0.0
28950600,0.4000390259965636,639.9951824363105,0.0
28950630,0.40071787186868274,640.5560294894606,0.0
28950660,0.40139852207268134,641.117760349914,0.0
28950690,0.40208077353170585,641.6802090167658,0.0
28950720,0.4027644453274696,642.243229648532,0.0
28950750,0.4034493788460759,642.8066962732652,0.0
28950780,0.4041354373555601,643.3705020560596,0.0
28950810,0.4048225051158129,643.9345582137939,0.0
28950840,0.40551048611845697,644.4987926622595,0.0
28950870,0.40619930254791736,645.0631484738209,0.0
28950900,0.40688889304713444,645.6275822155711,0.0
28950930,0.407579210863898,646.1920622305086,0.0
28950960,0.40827022194401263,646.7565669147435,0.0
28950990,0.40896190302835356,647.3210830357857,0.0
28951020,0.40965423980173543,647.8856041280976,0.0
28951050,0.4103472251321955,648.4501289944837,0.0
28951080,0.4110408574310362,649.0146603343221,0.0
28951110,0.41173513915542237,649.5792035127974,0.0
28951140,0.4124300754685847,650.1437654794206,0.0
28951170,0.41312567306569686,650.7083538387524,0.0
28951200,0.41382193916831905,651.2729760718801,0.0
28951230,0.4145189567593113,651.8377168371627,0.0
28951260,0.41521693989909453,652.4027779900671,0.0
28951290,0.41591617688065075,652.9684129344577,0.0
28951320,0.41661697065026115,653.534879035674,0.0
28951350,0.41731961068634355,654.1024167501529,0.0
28951380,0.4180243620662081,654.6712414751669,0.0
28951410,0.4187314599817008,655.2415396924221,0.0
28951440,0.41944110625806286,655.8134668809108,0.0
28951470,0.4201534673495369,656.387146687279,0.0
28951500,0.4208686736580449,656.9626711494675,0.0
28951530,0.4215868199763851,657.5401017785238,0.0
28951560,0.4223079668479794,658.1194713153601,0.0
28951590,0.42303214264872435,658.7007859975324,0.0
28951620,0.4237593462144393,659.2840281889673,0.0
28951650,0.424489549853209,659.8691592414823,0.0
28951680,0.4252227025982837,660.4561224723076,0.0
28951710,0.4259587335753517,661.0448461591374,0.0
28951740,0.4266975553761864,661.6352464696381,0.0
28951770,0.42743906734759646,662.22723025803,0.0
28951800,0.4281831587232618,662.8206976768298,0.0
28951830,0.4289297115412281,663.4155445646504,0.0
28951860,0.42967860330538665,664.0116645839909,0.0
28951890,0.43042970936326413,664.6089510938928,0.0
28951920,0.43118290498382666,665.207298751691,0.0
28951950,0.431938067130708,665.8066048467637,0.0
28951980,0.4326950759337711,666.4067703751672,0.0
28952010,0.43345381587068926,667.0077008700223,0.0
28952040,0.4342141766749658,667.6093070062434,0.0
28952070,0.4349760539920331,668.2115050011425,0.0
28952100,0.43573934980777523,668.8142168344365,0.0
28952130,0.4365039726759078,669.4173703116985,0.0
28952160,0.4372698377714971,670.0208989958478,0.0
28952190,0.43803686679834364,670.624742030448,0.0
28952220,0.4388049877766795,671.2288438774981,0.0
28952250,0.439574134745729,671.8331540011578,0.0
28952280,0.4403442473279647,672.4376264295738,0.0
28952310,0.44111527029113995,673.0422193698746,0.0
28952340,0.4418871529443899,673.6468946321287,0.0
28952370,0.4426598484763951,674.2516170746669,0.0
28952400,0.4434333131889538,674.8563539302403,0.0
28952430,0.4442075056669859,675.4610741133998,0.0
28952460,0.4449823859175139,676.0657475115927,0.0
28952490,0.4457579145402789,676.6703443092183,0.0
28952520,0.44653405192377227,677.274834362453,0.0
28952550,0.44731075755232835,677.8791866569011,0.0
28952580,0.44808798943825595,678.483368890871,0.0
28952610,0.44886570369732093,679.0873471785545,0.0
28952640,0.4496438542807815,679.6910858857198,0.0
28952670,0.4504223928675871,680.2945475969542,0.0
28952700,0.4512012689111391,680.8976932069272,0.0
28952730,0.4519804298288175,681.5004821236045,0.0
28952760,0.45275982131768616,682.1028725675374,0.0
28952790,0.4535393877767847,682.704821949666,0.0
28952820,0.4543190728147787,683.3062873091075,0.0
28952850,0.45509881982035383,683.9072257920976,0.0
28952880,0.4558785725741595,684.5075951542651,0.0
28952910,0.4566582758808693,685.1073542694908,0.0
28952940,0.457437876202685,685.7064636302925,0.0
28952970,0.45821732227672723,686.3048858266834,0.0
28953000,0.4589965657016485,686.9025859923709,0.0
28953030,0.4597755614811256,687.4995322095452,0.0
28953060,0.4605542685224508,688.0956958757549,0.0
28953090,0.4613326500460985,688.6910519780787,0.0
28953120,0.4621106739590985,689.2855793646575,0.0
28953150,0.4628883131545344,689.8792609318183,0.0
28953180,0.4636655457359787,690.4720837565726,0.0
28953210,0.46444235517305127,691.0640391750158,0.0
28953240,0.4652187303905705,691.6551228085439,0.0
28953270,0.4659946657951549,692.2453345416038,0.0
28953300,0.46677016124277376,692.8346784549065,0.0
28953330,0.46754522195294124,693.4231627190213,0.0
28953360,0.46831985837523604,694.0107994534812,0.0
28953390,0.46909408601398433,694.5976045562081,0.0
28953420,0.46986792521779264,695.1835975090289,0.0
28953450,0.4706414009398057,695.7688011637499,0.0
28953480,0.47141454247467457,696.3532415138836,0.0
28953510,0.4721873831784699,696.9369474566844,0.0
28953540,0.4729599601764612,697.5199505493196,0.0
28953570,0.4737323140639954,698.1022847631718,0.0
28953600,0.47450448860479816,698.6839862394781,0.0
28953630,0.4752765304309019,699.2650930492857,0.0
28953660,0.4760484887476308,699.8456449601327,0.0
28953690,0.47682041504624495,700.4256832114219,0.0
28953720,0.47759236282727197,701.0052503002294,0.0
28953750,0.4783643873361761,701.5843897788678,0.0
28953780,0.47913654531342237,702.1631460653642,0.0
28953810,0.4799088947601745,702.7415642676066,0.0
28953840,0.4806814947206227,703.3196900216867,0.0
28953870,0.48145440508223897,703.8975693451263,0.0
28953900,0.4822276863940927,704.4752485050407,0.0
28953930,0.48300139970354244,705.0527739010553,0.0
28953960,0.4837756064116695,705.6301919631427,0.0
28953990,0.4845503681466713,706.2075490635793,0.0
28954020,0.48532574665498407,706.7848914427013,0.0
28954050,0.486101803709091,707.3622651473188,0.0
28954080,0.4868786010313997,707.9397159813471,0.0
28954110,0.48765617013939005,708.5172616474765,0.0
28954140,0.4884344544457948,709.0948435884033,0.0
28954170,0.4892132899536466,709.6723181321421,0.0
28954200,0.48999243337176923,710.2494840888123,0.0
28954230,0.490771612602692,710.8261251090471,0.0
28954260,0.49155057789277184,711.4020503659245,0.0
28954290,0.4923291434183259,711.9771262860347,0.0
28954320,0.49310721620293957,712.5512974099713,0.0
28954350,0.4938848123372306,713.1245967748824,0.0
28954380,0.49466206171734917,713.6971471278451,0.0
28954410,0.49543920306541395,714.2691546366083,0.0
28954440,0.49621657122470003,714.8408968659154,0.0
28954470,0.4969945787674168,715.4127067493478,0.0
28954500,0.4977736938751397,715.9849541619734,0.0
28954530,0.4985544162901777,716.5580265199703,0.0
28954560,0.4993372529208697,717.1323096246042,0.0
28954590,0.5001226944372248,717.7081697445485,0.0
28954620,0.5009111939330212,718.2859377071635,0.0
28954650,0.5017031484729062,718.8658955555317,0.0
28954680,0.5024988840993976,719.4482661331513,0.0
28954710,0.5032986446540072,720.033205785592,0.0
28954740,0.5041025845728992,720.6208002225279,0.0
28954770,0.5049107656578516,721.2110634659405,0.0
28954800,0.5057231576942891,721.8039397195581,0.0
28954830,0.5065396957338392,722.3993585542254,0.0
28954860,0.507360333740773,722.9972725317268,0.0
28954890,0.5081850231985509,723.5976288350591,0.0
28954920,0.5090136905005466,724.2003550743942,0.0
28954950,0.5098462343214404,724.8053596817258,0.0
28954980,0.5106825341515003,725.4125391883141,0.0
28955010,0.5115224626199881,726.0217879154958,0.0
28955040,0.5123658991116401,726.6330085039053,0.0
28955070,0.5132127439125644,727.2461226778782,0.0
28955100,0.51406293234178,727.8610817930288,0.0
28955130,0.514916448281748,728.4778767134617,0.0
28955160,0.5157733364803979,729.0965465509101,0.0
28955190,0.5166337129624337,729.7171857785358,0.0
28955220,0.5174977728459433,730.3399492053163,0.0
28955250,0.5183657948130191,730.9650542655731,0.0
28955280,0.5192381414306876,731.5927800442154,0.0
28955310,0.5201152544705359,732.2234624275003,0.0
28955340,0.5209976443268349,732.8574847393608,0.0
28955370,0.5218858725934741,733.4952632009428,0.0
28955400,0.5227805268259356,734.137226533518,0.0
28955430,0.5236821864886024,734.7837890139275,0.0
28955460,0.5245913790649298,735.4353162837151,0.0
28955490,0.5255085252821082,736.0920832019148,0.0
28955520,0.5264338728210582,736.7542234173782,0.0
28955550,0.5273674781597456,737.4217238790037,0.0
28955580,0.5283092517104163,738.0944674659858,0.0
28955610,0.529259011974473,738.7722753304516,0.0
28955640,0.5302165227689188,739.4549346488411,0.0
28955670,0.5311815157639604,740.1422151942206,0.0
28955700,0.5321537052684382,740.8338799744621,0.0
28955730,0.5331327991240905,741.5296927981703,0.0
28955760,0.5341185071925747,742.2294239379272,0.0
28955790,0.5351105479929262,742.9328543716433,0.0
28955820,0.536108653765286,743.639778850233,0.0
28955850,0.5371125741536427,744.3500079614636,0.0
28955880,0.5381220786740594,745.0633693314346,0.0
28955910,0.5391369581249108,745.7797080921928,0.0
28955940,0.5401570250925487,746.4988867375142,0.0
28955970,0.5411821137013277,747.2207844825205,0.0
28956000,0.5422120787509591,747.9452962350194,0.0
28956030,0.5432467943753411,748.6723312783326,0.0
28956060,0.5442861523464696,749.4018117550155,0.0
28956090,0.5453300601350816,750.1336710308891,0.0
28956120,0.5463784388272471,750.8678520082909,0.0
28956150,0.5474312209824731,751.6043054464991,0.0
28956180,0.5484883485059199,752.3429883371613,0.0
28956210,0.549549770594377,753.0838623727718,0.0
28956240,0.5506154418036993,753.826892537047,0.0
28956270,0.5516853202733799,754.5720458377343,0.0
28956300,0.5527593661339533,755.3192901947804,0.0
28956330,0.5538375401134805,756.0685934905468,0.0
28956360,0.5549198023509134,756.819922782756,0.0
28956390,0.5560061114168736,757.5732436763508,0.0
28956420,0.5570964235374076,758.3285198467605,0.0
28956450,0.5581906920104117,759.0857127040015,0.0
28956480,0.5592888668011226,759.8447811847378,0.0
28956510,0.5603908943008251,760.6056816583924,0.0
28956540,0.5614967172301597,761.3683679321082,0.0
28956570,0.5626062746681526,762.1327913393923,0.0
28956600,0.5637195021875557,762.8989008973913,0.0
28956630,0.564836332076722,763.6666435181238,0.0
28956660,0.5659566936795231,764.4359643032108,0.0
28956690,0.5670805136349467,765.2068067258215,0.0
28956720,0.5682077162965999,765.9791129857641,0.0
28956750,0.5693382242452856,766.752824398027,0.0
28956780,0.5704719588158241,767.5278817823579,0.0
28956810,0.5716088405801711,768.3042258088291,0.0
28956840,0.5727487897729021,769.0817972949706,0.0
28956870,0.573891726666131,769.8605374618649,0.0
28956900,0.5750375718997172,770.6403881543803,0.0
28956930,0.5761862467693349,771.4212920284933,0.0
28956960,0.5773376734719642,772.2031927060328,0.0
28956990,0.5784917753095074,772.9860348983706,0.0
28957020,0.5796484768504205,773.7697644994087,0.0
28957050,0.5808077040508628,774.5543286497295,0.0
28957080,0.5819693843364157,775.3396757731613,0.0
28957110,0.5831334466470908,776.1257555880339,0.0
28957140,0.5842998214478522,776.9125190950998,0.0
28957170,0.5854684407075555,777.6999185446051,0.0
28957200,0.5866392378499663,778.4879073853668,0.0
28957230,0.5878121476806545,779.276440198609,0.0
28957260,0.5889871062942709,780.0654726201427,0.0
28957290,0.5901640509663838,780.854961253724,0.0
28957320,0.5913429200347492,781.6448635792907,0.0
28957350,0.5925236527746284,782.4351378589879,0.0
28957380,0.5937061892725113,783.2257430443741,0.0
28957410,0.5948904703023802,784.0166386870769,0.0
28957440,0.5960764372076688,784.8077848554227,0.0
28957470,0.5972640317929013,785.5991420591599,0.0
28957500,0.5984531962265571,786.3906711834857,0.0
28957530,0.5996438729576923,787.1823334335458,0.0
28957560,0.6008360046476657,787.9740902902855,0.0
28957590,0.602029534117259,788.7659034774675,0.0
28957620,0.6032244043099791,789.5577349402612,0.0
28957650,0.6044205582711673,790.3495468347681,0.0
28957680,0.6056179391419861,791.141301527631,0.0
28957710,0.6068164901681554,791.9329616056095,0.0
28957740,0.6080161547211069,792.7244898930759,0.0
28957770,0.6092168763313486,793.515849477382,0.0
28957800,0.6104185987313383,794.3070037399706,0.0
28957830,0.6116212659071673,795.0979163928081,0.0
28957860,0.6128248221567685,795.8885515183757,0.0
28957890,0.6140292121533159,796.6788736123832,0.0
28957920,0.6152343810118852,797.4688476278602,0.0
28957950,0.6164402743583123,798.2584390198305,0.0
28957980,0.6176468383983531,799.0476137895027,0.0
28958010,0.6188540199862018,799.8363385271442,0.0
28958040,0.6200617666910717,800.624580453013,0.0
28958070,0.6212700268607498,801.4123074556097,0.0
28958100,0.6224787496817015,802.1994881269704,0.0
28958130,0.6236878852344508,802.9860917943744,0.0
28958160,0.6248973845443277,803.7720885484431,0.0
28958190,0.6261071996264477,804.5574492671244,0.0
28958220,0.627317283525475,805.3421456357892,0.0
28958250,0.6285275903495886,806.1261501633811,0.0
28958280,0.6297380752983,806.9094361942596,0.0
28958310,0.630948694684857,807.6919779163931,0.0
28958340,0.6321594059529091,808.4737503657312,0.0
28958370,0.6333701676875985,809.2547294269052,0.0
28958400,0.6345809396215993,810.0348918306796,0.0
28958430,0.6357916295841127,810.814172018597,0.0
28958460,0.6370020553709567,811.5924400046333,0.0
28958490,0.6382119874586585,812.3695402239576,0.0
28958520,0.6394211924186121,813.1453192864285,0.0
28958550,0.6406294528221549,813.9196378631625,0.0
28958580,0.6418365742824217,814.6923747408896,0.0
28958610,0.6430423883307593,815.4634281983215,0.0
28958640,0.644246753768725,816.2327163263902,0.0
28958670,0.6454495569696062,817.0001766641518,0.0
28958700,0.6466507112966233,817.7657653033835,0.0
28958730,0.6478501558148995,818.5294555935782,0.0
28958760,0.6490478534698234,819.2912365640371,0.0
28958790,0.650243788884669,820.0511111629866,0.0
28958820,0.6514379659098327,820.8090943982726,0.0
28958850,0.6526304050397466,821.5652114517103,0.0
28958880,0.6538211407945824,822.3194958257235,0.0
28958910,0.655010219149198,823.0719875705875,0.0
28958940,0.656197695074439,823.8227316283807,0.0
28958970,0.6573836302408494,824.5717763204144,0.0
28959000,0.6585680909225748,825.3191719961832,0.0
28959030,0.6597511461254654,826.0649698535607,0.0
28959060,0.6609328659535127,826.8092209336407,0.0
28959090,0.6621133202176618,827.5519752877736,0.0
28959120,0.663292577284877,828.2932813103872,0.0
28959150,0.6644707031570222,829.033185226842,0.0
28959180,0.6656477607660445,829.7717307238814,0.0
28959210,0.6668238094677151,830.5089587079855,0.0
28959240,0.667998904712892,831.2449071758039,0.0
28959270,0.6691730978754856,831.9796111809691,0.0
28959300,0.6703464362145777,832.7131028813432,0.0
28959330,0.6715189629482347,833.4454116512334,0.0
28959360,0.6726907174182796,834.1765642444179,0.0
28959390,0.673861735325323,834.9065849944603,0.0
28959420,0.6750320490161371,835.6354960406242,0.0
28959450,0.6762016878058499,836.3633175684685,0.0
28959480,0.6773706783209942,837.0900680564052,0.0
28959510,0.6785390448501717,837.8157645203966,0.0
28959540,0.6797068096916881,838.5404227504655,0.0
28959570,0.6808739934895887,839.2640575343697,0.0
28959600,0.6820406155509596,839.986682864475,0.0
28959630,0.6832066941396755,840.7083121255761,0.0
28959660,0.6843722467425956,841.4289582618156,0.0
28959690,0.6855372903063892,842.1486339221838,0.0
28959720,0.6867018414436338,842.8673515845006,0.0
28959750,0.6878659166086066,843.5851236585694,0.0
28959780,0.6890295322430448,844.3019625693211,0.0
28959810,0.690192704894032,845.0178808218548,0.0
28959840,0.6913554513055609,845.7328910493901,0.0
28959870,0.6925177884862425,846.4470060466083,0.0
28959900,0.6936797337559467,847.1602387898231,0.0
28959930,0.6948413047739266,847.8726024461785,0.0
28959960,0.6960025195511435,848.5841103736241,0.0
28959990,0.6971633964493775,849.2947761133645,0.0
28960020,0.6983239541702221,850.0046133768718,0.0
28960050,0.6994842117353791,850.7136360283058,0.0
28960080,0.7006441884615231,851.4218580644446,0.0
28960110,0.7018039039305678,852.1292935925809,0.0
28960140,0.7029633779580204,852.8359568080834,0.0
28960170,0.7041226305600717,853.5418619718902,0.0
28960200,0.7052816819212093,854.2470233889411,0.0
28960230,0.7064405523631768,854.9514553881614,0.0
28960260,0.7075992622943633,855.6551722869737,0.0
28960290,0.7087578322298361,856.3581884163729,0.0
28960320,0.7099162827482879,857.0605180807767,0.0
28960350,0.7110746344606325,857.7621755443748,0.0
28960380,0.7122329079942381,858.4631750227578,0.0
28960410,0.7133911239810947,859.1635306765323,0.0
28960440,0.714549303047498,859.8632566059902,0.0
28960470,0.7157074658061754,860.5623668475641,0.0
28960500,0.7168656328507695,861.2608753716587,0.0
28960530,0.7180238247527901,861.9587960819393,0.0
28960560,0.7191820620607812,862.6561428160363,0.0
28960590,0.7203403653009567,863.3529293469802,0.0
28960620,0.7214987549796191,864.0491693856916,0.0
28960650,0.7226572515865293,864.7448765839221,0.0
28960680,0.723815875599231,865.4400645377254,0.0
28960710,0.7249746474881011,866.1347467911883,0.0
28960740,0.7261335877214768,866.8289368402219,0.0
28960770,0.7272927167715311,867.5226481365675,0.0
28960800,0.7284520551196128,868.2158940915212,0.0
28960830,0.7296116232617207,868.9086880795207,0.0
28960860,0.7307714417138345,869.6010434417191,0.0
28960890,0.7319315310166178,870.292973488956,0.0
28960920,0.7330919117399489,870.9844915046899,0.0
28960950,0.7342526044868878,871.6756107474283,0.0
28960980,0.73541362989725,872.3663444530382,0.0
28961010,0.7365750086505641,873.0567058364562,0.0
28961040,0.7377367614686686,873.7467080932752,0.0
28961070,0.7388989091177074,874.436364400989,0.0
28961100,0.7400614724097733,875.1256879198849,0.0
28961130,0.7412244722041113,875.8146917937784,0.0
28961160,0.7423879294078749,876.5033891504032,0.0
28961190,0.7435518649766506,877.1917931017183,0.0
28961220,0.7447162999146881,877.8799167440059,0.0
28961250,0.7458812552744944,878.5677731576469,0.0
28961280,0.7470467521568271,879.2553754070377,0.0
28961310,0.7482128117099099,879.9427365402267,0.0
28961340,0.7493794551288008,880.6298695884549,0.0
28961370,0.7505467036546866,881.3167875658087,0.0
28961400,0.7517145785738574,882.0035034686139,0.0
28961430,0.7528831012166993,882.6900302749012,0.0
28961460,0.7540522929565462,883.3763809438079,0.0
28961490,0.7552221752088207,884.0625684150095,0.0
28961520,0.7563927694295908,884.7486056081083,0.0
28961550,0.757564097114738,885.4345054220668,0.0
28961580,0.7587361797985206,886.1202807344789,0.0
28961610,0.7599090390526184,886.8059444011384,0.0
28961640,0.7610826964847424,887.4915092552436,0.0
28961670,0.7622571737376904,888.1769881069597,0.0
28961700,0.7634324924880006,888.8623937427187,0.0
28961730,0.764608674444739,889.5477389245907,0.0
28961760,0.7657857413484455,890.2330363897668,0.0
28961790,0.766963714969843,890.9182988499052,0.0
28961820,0.768142617108537,891.6035389904133,0.0
28961850,0.7693224695917105,892.2887694698636,0.0
28961880,0.7705032942729375,892.9740029193288,0.0
28961910,0.7716851130307276,893.6592519416416,0.0
28961940,0.7728679477672363,894.3445291107427,0.0
28961970,0.7740518204067915,895.0298469709259,0.0
28962000,0.77523675289416,895.715218035867,0.0
28962030,0.7764227368522593,896.4006329975757,0.0
28962060,0.7776097128271048,897.0860496803579,0.0
28962090,0.7787975968378856,897.7714140439762,0.0
28962120,0.7799863059615314,898.45667495962,0.0
28962150,0.7811757691987207,899.1417900696874,0.0
28962180,0.7823659303950422,899.8267271492576,0.0
28962210,0.7835567485968034,900.5114639773163,0.0
28962240,0.7847481975217723,901.1959876842291,0.0
28962270,0.7859402644919913,901.8802938117859,0.0
28962300,0.7871329489681783,902.5643851858558,0.0
28962330,0.7883262608152506,903.2482706812606,0.0
28962360,0.789520218414455,903.9319639450207,0.0
28962390,0.790714846717265,904.6154821299897,0.0
28962420,0.7919101753182487,905.2988446800313,0.0
28962450,0.7931062366080328,905.9820721975052,0.0
28962480,0.7943030640533977,906.6651854157665,0.0
28962510,0.7955006906388815,907.3482042916008,0.0
28962540,0.7966991474925121,908.0311472261003,0.0
28962570,0.7978984627090463,908.7140304169908,0.0
28962600,0.7990986603746684,909.396867340741,0.0
28962630,0.8002997597907827,910.0796683590119,0.0
28962660,0.8015017748886951,910.7624404413276,0.0
28962690,0.8027047138226809,911.4451869938883,0.0
28962720,0.8039085787255614,912.1279077826148,0.0
28962750,0.8051133656087796,912.8105989381988,0.0
28962780,0.8063190643883664,913.4932530305217,0.0
28962810,0.8075256590166869,914.175859199713,0.0
28962840,0.8087331277012276,914.858403332132,0.0
28962870,0.8099414431916239,915.54086826981,0.0
28962900,0.8111505731178983,916.2232340432478,0.0
28962930,0.8123604803634761,916.9054781181482,0.0
28962960,0.8135711234596833,917.5875756482884,0.0
28962990,0.814782456988365,918.2694997274846,0.0
28963020,0.8159944319827207,918.9512216350835,0.0
28963050,0.8172069963174168,919.632711070425,0.0
28963080,0.818420095080716,920.3139363727088,0.0
28963110,0.8196336709234311,920.9948647237646,0.0
28963140,0.8208476643808811,921.6754623321033,0.0
28963170,0.8220620141647154,922.3556945972357,0.0
28963200,0.823276657424185,923.0355262541067,0.0
28963230,0.8244915299753981,923.7149214979332,0.0
28963260,0.825706566499842,924.3938440900394,0.0
28963290,0.8269217007128705,925.0722574459038,0.0
28963320,0.8281368655038258,925.7501247065696,0.0
28963350,0.829351993049866,926.4274087949659,0.0
28963380,0.830567014905986,927.1040724587119,0.0
28963410,0.8317818620731652,927.7800783008852,0.0
28963440,0.8329964650477366,928.4553888005263,0.0
28963470,0.8342107538540587,929.1299663241952,0.0
28963500,0.8354246580626069,929.8037731299902,0.0
28963530,0.8366381067961837,930.4767713654522,0.0
28963560,0.8378510287260766,931.1489230604848,0.0
28963590,0.8390633520596321,931.8201901162104,0.0
