time,reaTZon_y,oveTSet_u
1408470,294.0897434993302,293.03999999999996
1408500,294.0875133909257,293.03999999999996
1408530,294.0852449511153,288.15
1408560,294.0829530669644,288.15
1408590,294.08063596945146,288.15
1408620,294.0782906735547,288.15
1408650,294.07591587919006,288.15
1408680,294.0735109586368,288.15
1408710,294.07107557634964,288.15
1408740,294.0686095550949,288.15
1408770,294.066112824598,288.15
1408800,294.06358539837504,288.15
1408830,294.0610273605423,288.15
1408860,294.0584388564754,288.15
1408890,294.05582008522856,288.15
1408920,294.05317129297424,288.15
1408950,294.0504927671736,288.15
1408980,294.0477848313483,288.15
1409010,294.04504784037476,288.15
1409040,294.04228217624427,288.15
1409070,294.0394882442444,288.15
1409100,294.03666646836206,288.15
1409130,294.03381728999034,288.15
1409160,294.0309411662577,288.15
1409190,294.02803856473497,288.15
1409220,294.02510996210475,288.15
1409250,294.02215584221995,288.15
1409280,294.019176694322,288.15
1409310,294.0161730114326,288.15
1409340,294.0131452889103,288.15
1409370,294.01009402316123,288.15
1409400,294.0070196298677,288.15
1409430,294.00391357304323,288.15
1409460,294.0007897202495,288.15
1409490,293.9976474853606,288.15
1409520,293.9944855152031,288.15
1409550,293.991303424884,288.15
1409580,293.98810138940576,288.15
1409610,293.9848797690837,288.15
1409640,293.9816389895494,288.15
1409670,293.97837949634004,288.15
1409700,293.9751017382123,288.15
1409730,293.9718061608796,288.15
1409760,293.9684932045915,288.15
1409790,293.9651633031401,288.15
1409820,293.96181688340874,288.15
1409850,293.95845436513565,288.15
1409880,293.95507616077356,288.15
1409910,293.95168267539805,288.15
1409940,293.94827430664753,288.15
1409970,293.9448514446859,288.15
1410000,293.9414144674007,288.15
1410030,293.9379637466493,288.15
1410060,293.9344996571582,288.15
1410090,293.9310225602341,288.15
1410120,293.92753280904697,288.15
1410150,293.9240307491486,288.15
1410180,293.920516718686,288.15
1410210,293.9169910485166,288.15
1410240,293.91345406229476,288.15
1410270,293.9099060765524,288.15
1410300,293.90634734960224,288.15
1410330,293.902773956737,288.15
1410360,293.89919243131027,288.15
1410390,293.89560260096806,288.15
1410420,293.8920039572928,288.15
1410450,293.88839631775477,288.15
1410480,293.8847797957769,288.15
1410510,293.88115459297956,288.15
1410540,293.87752094287737,288.15
1410570,293.87387908701953,288.15
1410600,293.870229266296,288.15
1410630,293.86657171767035,288.15
1410660,293.86290667300693,288.15
1410690,293.8592343586894,288.15
1410720,293.8555549955375,288.15
1410750,293.8518687988389,288.15
1410780,293.84817597842266,288.15
1410810,293.84447673874877,288.15
1410840,293.8407712790032,288.15
1410870,293.83705979319495,288.15
1410900,293.83334246702054,288.15
1410930,293.82961948129457,288.15
1410960,293.8258910206192,288.15
1410990,293.8221572601115,288.15
1411020,293.81841836961434,288.15
1411050,293.8146745141689,288.15
1411080,293.8109258542345,288.15
1411110,293.80717254582135,288.15
1411140,293.80341474059384,288.15
1411170,293.7996525859631,288.15
1411200,293.795886201528,288.15
1411230,293.79211413966885,288.15
1411260,293.78833904244874,288.15
1411290,293.7845609352662,288.15
1411320,293.78077973051165,288.15
1411350,293.77699545384326,288.15
1411380,293.77320824646245,288.15
1411410,293.76941827997894,288.15
1411440,293.76562573458324,288.15
1411470,293.76183078949816,288.15
1411500,293.7580336196486,288.15
1411530,293.75423439452373,288.15
1411560,293.7504332778934,288.15
1411590,293.74663042784107,288.15
1411620,293.7428259969072,288.15
1411650,293.73902013226973,288.15
1411680,293.73521297592947,288.15
1411710,293.73140466489167,288.15
1411740,293.72759533134126,288.15
1411770,293.72378510280936,288.15
1411800,293.71997410013546,288.15
1411830,293.71616243969663,288.15
1411860,293.712350240046,288.15
1411890,293.70853761225135,288.15
1411920,293.70472466302783,288.15
1411950,293.7009114951542,288.15
1411980,293.6970982076939,288.15
1412010,293.69328489614753,288.15
1412040,293.6894716525798,288.15
1412070,293.6856585657348,288.15
1412100,293.6818457072161,288.15
1412130,293.67803334952055,288.15
1412160,293.674221362394,288.15
1412190,293.67040981219884,288.15
1412220,293.6665987900652,288.15
1412250,293.66278838422306,288.15
1412280,293.6589786678197,288.15
1412310,293.65516970871,288.15
1412340,293.6513615709729,288.15
1412370,293.6475543158558,288.15
1412400,293.64374800212374,288.15
1412430,293.63994268624236,288.15
1412460,293.63613842248935,288.15
1412490,293.63233526303827,288.15
1412520,293.62853325803223,288.15
1412550,293.6247324556549,288.15
1412580,293.6209329022113,288.15
1412610,293.6171346422259,288.15
1412640,293.6133377185705,288.15
1412670,293.6095421726193,288.15
1412700,293.60574804365956,288.15
1412730,293.6019553696917,288.15
1412760,293.5981641901368,288.15
1412790,293.5943745423383,288.15
1412820,293.5905864627547,288.15
1412850,293.58679998711773,288.15
1412880,293.5830151504741,288.15
1412910,293.57923198716134,288.15
1412940,293.5754505307418,288.15
1412970,293.5716708139094,288.15
1413000,293.5678928632508,288.15
1413030,293.56411753200587,288.15
1413060,293.56034373733223,288.15
1413090,293.5565715423189,288.15
1413120,293.5528010824276,288.15
1413150,293.54903248718745,288.15
1413180,293.54526581107245,288.15
1413210,293.54150109086817,288.15
1413240,293.5377383530158,288.15
1413270,293.53397761928215,288.15
1413300,293.5302189085111,288.15
1413330,293.52646223742505,288.15
1413360,293.5227076209513,288.15
1413390,293.51895507238385,288.15
1413420,293.51520460348206,288.15
1413450,293.5114562245475,288.15
1413480,293.50770994449414,288.15
1413510,293.50396577091936,288.15
1413540,293.5002237101732,288.15
1413570,293.4964837674299,288.15
1413600,293.49274594666895,288.15
1413630,293.489010250789,288.15
1413660,293.4852766820767,288.15
1413690,293.4815452417242,288.15
1413720,293.4778159300595,288.15
1413750,293.4740887466247,288.15
1413780,293.47036369023954,288.15
1413810,293.46664075905596,288.15
1413840,293.4629199506095,288.15
1413870,293.4592012618657,288.15
1413900,293.45548468989836,288.15
1413930,293.4517712183669,288.15
1413960,293.4480595375847,288.15
1413990,293.4443496431327,288.15
1414020,293.4406416220656,288.15
1414050,293.43693562505564,288.15
1414080,293.4332316812576,288.15
1414110,293.4295298058155,288.15
1414140,293.4258299991211,288.15
1414170,293.4221322575097,288.15
1414200,293.4184365749701,288.15
1414230,293.4147429445162,288.15
1414260,293.4110513585959,288.15
1414290,293.40736180930406,288.15
1414320,293.4036742884658,288.15
1414350,293.399988787677,288.15
1414380,293.3963052983229,288.15
1414410,293.39262381158903,288.15
1414440,293.38894431846734,288.15
1414470,293.38526680975986,288.15
1414500,293.3815912762772,288.15
1414530,293.3779177089757,288.15
1414560,293.37424609748734,288.15
1414590,293.37057643175723,288.15
1414620,293.36690870162397,288.15
1414650,293.3632428967679,288.15
1414680,293.3595790066928,288.15
1414710,293.3559170207193,288.15
1414740,293.35225692798167,288.15
1414770,293.34859871742594,288.15
1414800,293.3449423794467,288.15
1414830,293.3412897208527,288.15
1414860,293.3376397013923,288.15
1414890,293.3339930171428,288.15
1414920,293.3303492669505,288.15
1414950,293.32670873258917,288.15
1414980,293.3230716239349,288.15
1415010,293.3194375702747,288.15
1415040,293.3158043019399,288.15
1415070,293.312174311685,288.15
1415100,293.3085474569316,288.15
1415130,293.3049240733387,288.15
1415160,293.3013031955122,288.15
1415190,293.2976799669852,288.15
1415220,293.2940598090488,288.15
1415250,293.29044229284364,288.15
1415280,293.28682802478534,288.15
1415310,293.2832170380424,288.15
1415340,293.27960943544826,288.15
1415370,293.27600526485423,288.15
1415400,293.27240344160504,288.15
1415430,293.2687984041794,288.15
1415460,293.2651952452286,288.15
1415490,293.2615949730308,288.15
1415520,293.25799789492106,288.15
1415550,293.2544040963927,288.15
1415580,293.25081360253995,288.15
1415610,293.2472264287586,288.15
1415640,293.243642594462,288.15
1415670,293.2400621252374,288.15
1415700,293.23648504797245,288.15
1415730,293.23291303644737,288.15
1415760,293.2293431664596,288.15
1415790,293.22577645150864,288.15
1415820,293.2222128688917,288.15
1415850,293.21865232128295,288.15
1415880,293.2150947733353,288.15
1415910,293.2115406897647,288.15
1415940,293.2079901055997,288.15
1415970,293.2044431221398,288.15
1416000,293.20089977093323,288.15
1416030,293.1973600917867,288.15
1416060,293.19382411285835,288.15
1416090,293.1902918628824,288.15
1416120,293.1867633682107,288.15
1416150,293.18323865468574,288.15
1416180,293.1797177466116,288.15
1416210,293.17620061390517,288.15
1416240,293.1726869241443,288.15
1416270,293.1691765729896,288.15
1416300,293.1656698602691,288.15
1416330,293.1621669703131,288.15
1416360,293.1586679918345,288.15
1416390,293.15517295627905,288.15
1416420,293.15168188073517,288.15
1416450,293.1481947786741,288.15
1416480,293.1447116631116,288.15
1416510,293.14123254731265,288.15
1416540,293.1377574447831,288.15
1416570,293.134286369106,288.15
1416600,293.13081933238647,288.15
1416630,293.1273585226632,288.15
1416660,293.1239021790471,288.15
1416690,293.1204490206517,288.15
1416720,293.1170002657851,288.15
1416750,293.1135564773014,288.15
1416780,293.1101179929192,288.15
1416810,293.1066850705645,288.15
1416840,293.10325793780527,288.15
1416870,293.0998368088544,288.15
1416900,293.0964218905269,288.15
1416930,293.093013384393,288.15
1416960,293.08961148759397,288.15
1416990,293.0862163931718,288.15
1417020,293.0828282902094,288.15
1417050,293.079447363892,288.15
1417080,293.07607379552826,288.15
1417110,293.072707762547,288.15
1417140,293.06934943666676,288.15
1417170,293.0659989864855,288.15
1417200,293.06265657712606,288.15
1417230,293.0593223698666,288.15
1417260,293.05599652200897,288.15
1417290,293.0526791868276,288.15
1417320,293.04937051354506,288.15
1417350,293.04607064731505,288.15
1417380,293.04277972920715,288.15
1417410,293.0394978961907,288.15
1417440,293.0362252811183,288.15
1417470,293.032962012706,288.15
1417500,293.0297082151421,288.15
1417530,293.02646875559174,288.15
1417560,293.0232385386546,288.15
1417590,293.02001524240603,288.15
1417620,293.0168009115015,288.15
1417650,293.0135962945047,288.15
1417680,293.0104017039662,288.15
1417710,293.00721730413886,288.15
1417740,293.00404320699647,288.15
1417770,293.0008795040437,288.15
1417800,292.9977262766091,288.15
1417830,292.9945835988719,288.15
1417860,292.991451538319,288.15
1417890,292.9883301550525,288.15
1417920,292.98521950009615,288.15
1417950,292.982119611836,288.15
1417980,292.97903050602747,288.15
1418010,292.97595214064364,288.15
1418040,292.97288461358573,288.15
1418070,292.96982811257715,288.15
1418100,292.966782804367,288.15
1418130,292.96374882873687,288.15
1418160,292.9607263027514,288.15
1418190,292.9577153250748,288.15
1418220,292.9547159789828,288.15
1418250,292.9517283342368,288.15
1418280,292.9487524480689,288.15
1418310,292.9457883653206,288.15
1418340,292.9428361173325,288.15
1418370,292.9398957173659,288.15
1418400,292.93696714513663,288.15
1418430,292.9340563626506,288.15
1418460,292.9311572981605,288.15
1418490,292.92826637994943,288.15
1418520,292.9253861628824,288.15
1418550,292.9225174917243,288.15
1418580,292.91966076646463,288.15
1418610,292.9168161821992,288.15
1418640,292.91398384381375,288.15
1418670,292.9111638110984,288.15
1418700,292.90835611278055,288.15
1418730,292.9055607391439,288.15
1418760,292.9027776778786,288.15
1418790,292.9000068991725,288.15
1418820,292.8972483375023,288.15
1418850,292.89450191076946,288.15
1418880,292.891767706403,288.15
1418910,292.8890457989094,288.15
1418940,292.8863362227095,288.15
1418970,292.8836389490448,288.15
1419000,292.8809540438426,288.15
1419030,292.8782816015111,288.15
1419060,292.87562169266073,288.15
1419090,292.8729743629465,288.15
1419120,292.8703396378145,288.15
1419150,292.86771752691186,288.15
1419180,292.86510802742356,288.15
1419210,292.8625111265559,288.15
1419240,292.85992680344594,288.15
1419270,292.85735503069725,288.15
1419300,292.8547957761998,288.15
1419330,292.8522551633227,288.15
1419360,292.84972620797805,288.15
1419390,292.8472074027086,288.15
1419420,292.8446988083568,288.15
1419450,292.8422020402519,288.15
1419480,292.8397171518626,288.15
1419510,292.8372443912875,288.15
1419540,292.8347837488429,288.15
1419570,292.8323352387853,288.15
1419600,292.8298988351767,288.15
1419630,292.8274745178371,288.15
1419660,292.8250622637885,288.15
1419690,292.8226620549784,288.15
1419720,292.8202738772014,288.15
1419750,292.8178977211896,288.15
1419780,292.81553358201336,288.15
1419810,292.8131814584438,288.15
1419840,292.81084135164383,288.15
1419870,292.8085132634086,288.15
1419900,292.80619719392644,288.15
1419930,292.80389314009494,288.15
1419960,292.8016010905104,288.15
1419990,292.7993210228316,288.15
1420020,292.79705290059076,288.15
1420050,292.79479667068966,288.15
1420080,292.79255226216185,288.15
1420110,292.79031958670737,288.15
1420140,292.7880985411843,288.15
1420170,292.78588901159594,288.15
1420200,292.78369088381135,288.15
1420230,292.78151064520915,288.15
1420260,292.7793444364123,288.15
1420290,292.7771939191304,288.15
1420320,292.7750582237231,288.15
1420350,292.7729387848102,288.15
1420380,292.7708367973726,288.15
1420410,292.76875540166867,288.15
1420440,292.7666959923861,288.15
1420470,292.76466011297964,288.15
1420500,292.7626490206255,288.15
1420530,292.76066395313825,288.15
1420560,292.7587060793588,288.15
1420590,292.7567765354429,288.15
1420620,292.7548763942393,288.15
1420650,292.7530066165832,288.15
1420680,292.7511681357057,288.15
1420710,292.7493618722805,288.15
1420740,292.74758874135927,288.15
1420770,292.74584965206964,288.15
1420800,292.7441455461393,288.15
1420830,292.74247824618203,288.15
1420860,292.74085505837513,288.15
1420890,292.7392942710568,288.15
1420920,292.7378131850659,288.15
1420950,292.7364120304589,288.15
1420980,292.7350856909021,288.15
1421010,292.7338225715468,288.15
1421040,292.73260775194876,288.15
1421070,292.7314349119174,288.15
1421100,292.73030369109233,288.15
1421130,292.7292346675782,288.15
1421160,292.7282026414262,288.15
1421190,292.7272090550109,288.15
1421220,292.7262570762216,288.15
1421250,292.72535009109174,288.15
1421280,292.7244894168525,288.15
1421310,292.7236759136351,288.15
1421340,292.7229101328529,288.15
1421370,292.72219248464194,288.15
1421400,292.72152328928854,288.15
1421430,292.7209028055402,288.15
1421460,292.7203312438744,288.15
1421490,292.7198087740761,288.15
1421520,292.71933552983944,288.15
1421550,292.718911611832,288.15
1421580,292.71853708984213,288.15
1421610,292.71821200433317,288.15
1421640,292.71793636759037,288.15
1421670,292.7177101645723,288.15
1421700,292.71753335441485,288.15
1421730,292.71740587129995,288.15
1421760,292.71732762065017,288.15
1421790,292.7172984830436,288.15
1421820,292.7173183137702,288.15
1421850,292.71738694294356,288.15
1421880,292.7175041756185,288.15
1421910,292.7176697919052,288.15
1421940,292.71789783793383,288.15
1421970,292.7181695323708,288.15
1422000,292.71848249231584,288.15
1422030,292.7188622482655,288.15
1422060,292.7192863825006,288.15
1422090,292.71974364766464,288.15
1422120,292.7202432769011,288.15
1422150,292.7207882679793,288.15
1422180,292.72137950577826,288.15
1422210,292.72201714153914,288.15
1422240,292.72270105497125,288.15
1422270,292.72343100958255,288.15
1422300,292.72420670531085,288.15
1422330,292.7250277967187,288.15
1422360,292.72589389960785,288.15
1422390,292.72680459370986,288.15
1422420,292.72775942402546,288.15
1422450,292.72875790168314,288.15
1422480,292.72979950461183,288.15
1422510,292.7308836781307,288.15
1422540,292.73200983549157,288.15
1422570,292.7331773583895,288.15
1422600,292.73438559744733,288.15
1422630,292.73563387267717,288.15
1422660,292.73692147392273,288.15
1422690,292.7382476612818,288.15
1422720,292.7396116655118,288.15
1422750,292.741012688419,288.15
1422780,292.7424499032312,288.15
1422810,292.74392245495585,288.15
1422840,292.7454294607238,288.15
1422870,292.7469700101183,288.15
1422900,292.74854320689224,288.15
1422930,292.7501628172861,288.15
1422960,292.75180822659655,288.15
1422990,292.7534784464554,288.15
1423020,292.7551737714583,288.15
1423050,292.75689552895244,288.15
1423080,292.7586431560785,288.15
1423110,292.7604158763065,288.15
1423140,292.76221265983395,288.15
1423170,292.76403239378647,288.15
1423200,292.765873906042,288.15
1423230,292.7677359874836,288.15
1423260,292.7696173985029,288.15
1423290,292.77151687269156,288.15
1423320,292.773433118349,288.15
1423350,292.7753648192896,288.15
1423380,292.7773106352773,288.15
1423410,292.77926920230294,288.15
1423440,292.78123913278466,288.15
1423470,292.7832190157277,288.15
1423500,292.7852074489469,288.15
1423530,292.7872030713146,288.15
1423560,292.7892043021123,288.15
1423590,292.791209619817,288.15
1423620,292.79321749222584,288.15
1423650,292.79522636843,288.15
1423680,292.7972346761907,288.15
1423710,292.7992408211235,288.15
1423740,292.80124318648245,288.15
1423770,292.8032401331425,288.15
1423800,292.8052302360619,288.15
1423830,292.8072085557076,288.15
1423860,292.8091769729216,288.15
1423890,292.8111327944663,288.15
1423920,292.81307262363214,288.15
1423950,292.81499402406314,288.15
1423980,292.8168948342071,288.15
1424010,292.81877298528843,288.15
1424040,292.82062646424635,288.15
1424070,292.8224533085314,288.15
1424100,292.82425160570864,288.15
1424130,292.82601949323623,288.15
1424160,292.82775515811284,288.15
1424190,292.82945683653065,288.15
1424220,292.8311228135946,288.15
1424250,292.8327514231065,288.15
1424280,292.83434104739524,288.15
1424310,292.83589011717487,288.15
1424340,292.83739711141396,288.15
1424370,292.83886055720546,288.15
1424400,292.8402789429187,288.15
1424430,292.8416509211942,288.15
1424460,292.84297521235044,288.15
1424490,292.84425054370695,288.15
1424520,292.84547568373887,288.15
1424550,292.8466494458972,288.15
1424580,292.84777068973005,288.15
1424610,292.84883832109557,288.15
1424640,292.84985129205944,288.15
1424670,292.8508086006795,288.15
1424700,292.8517093312571,288.15
1424730,292.8525370387068,288.15
1424760,292.85331672680456,288.15
1424790,292.85404354691565,288.15
1424820,292.85471060333816,288.15
1424850,292.8553162908009,288.15
1424880,292.85586018464244,288.15
1424910,292.8563418860218,288.15
1424940,292.85676089474913,288.15
1424970,292.8571166783677,288.15
1425000,292.85740872390284,288.15
1425030,292.8576365571396,288.15
1425060,292.85779974665627,288.15
1425090,292.85789790356785,288.15
1425120,292.8579306807761,288.15
1425150,292.8578977724532,288.15
1425180,292.8577989137038,288.15
1425210,292.8576338802902,288.15
1425240,292.85740248836987,288.15
1425270,292.857104594229,288.15
1425300,292.8567400795124,288.15
1425330,292.8563088922218,288.15
1425360,292.85581101405296,288.15
1425390,292.8552464609551,288.15
1425420,292.854615286476,288.15
1425450,292.85391758220976,288.15
1425480,292.8531528021725,288.15
1425510,292.85231196695105,288.15
1425540,292.8513823652669,288.15
1425570,292.85035299425874,288.15
1425600,292.84921617607097,288.15
1425630,292.84794508213463,288.15
1425660,292.8465717226252,288.15
1425690,292.84509560548133,288.15
1425720,292.843515357823,288.15
1425750,292.84183574530977,288.15
1425780,292.84006494082973,288.15
1425810,292.83821349273836,288.15
1425840,292.83629380787306,288.15
1425870,292.83431812031915,288.15
1425900,292.8322913292657,288.15
1425930,292.8302140845355,288.15
1425960,292.8280863009894,288.15
1425990,292.825907929907,288.15
1426020,292.8236791433438,288.15
1426050,292.82140034038093,288.15
1426080,292.81907210980927,288.15
1426110,292.81669519002037,288.15
1426140,292.81427043611245,288.15
1426170,292.8117987949786,288.15
1426200,292.8092812869122,288.15
1426230,292.80671899210853,288.15
1426260,292.8041130407646,288.15
1426290,292.80146460582796,288.15
1426320,292.79877489770627,288.15
1426350,292.7960451604423,288.15
1426380,292.79327666807734,288.15
1426410,292.7904707195544,288.15
1426440,292.7876286457581,288.15
1426470,292.78475180797534,288.15
1426500,292.781841410885,288.15
1426530,292.7788856793362,288.15
1426560,292.7759053556005,288.15
1426590,292.7729004677383,288.15
1426620,292.76987010333426,288.15
1426650,292.766814447307,288.15
1426680,292.7637345803,288.15
1426710,292.7606318875471,288.15
1426740,292.75750789229676,288.15
1426770,292.7543641874349,288.15
1426800,292.7512024100647,288.15
1426830,292.74802423162413,288.15
1426860,292.74483135400817,288.15
1426890,292.74162550801583,288.15
1426920,292.738408452715,288.15
1426950,292.73518197517365,288.15
1426980,292.7319478903339,288.15
1427010,292.72870804093793,288.15
1427040,292.72546429746535,288.15
1427070,292.7222185580679,288.15
1427100,292.7189727175851,288.15
1427130,292.7157287009044,288.15
1427160,292.7124885366756,288.15
1427190,292.7092542400671,288.15
1427220,292.7060278485326,288.15
1427250,292.70281142492115,288.15
1427280,292.69960705840697,288.15
1427310,292.6964168646796,288.15
1427340,292.6932429858834,288.15
1427370,292.6900875904664,288.15
1427400,292.68695249983807,288.15
1427430,292.6838449344068,288.15
1427460,292.6807547913543,288.15
1427490,292.67768297456826,288.15
1427520,292.67463102696183,288.15
1427550,292.671598610721,288.15
1427580,292.6685850514101,288.15
1427610,292.66558975900585,288.15
1427640,292.6626122492196,288.15
1427670,292.6596520946365,288.15
1427700,292.65670889153637,288.15
1427730,292.6537822459143,288.15
1427760,292.65087176892905,288.15
1427790,292.647977075608,288.15
1427820,292.6450977844795,288.15
1427850,292.6422335175244,288.15
1427880,292.63938390033024,288.15
1427910,292.6365485624052,288.15
1427940,292.6337271376047,288.15
1427970,292.6309192646227,288.15
1428000,292.6281245367777,288.15
1428030,292.6253426363471,288.15
1428060,292.6225732341161,288.15
1428090,292.6198159974923,288.15
1428120,292.61707059835874,288.15
1428150,292.6143367152139,288.15
1428180,292.6116140340707,288.15
1428210,292.60890224890676,288.15
1428240,292.6062010619323,288.15
1428270,292.60351018376593,288.15
1428300,292.6008293359401,288.15
1428330,292.5981630221602,288.15
1428360,292.59550597263706,288.15
1428390,292.5928579382479,288.15
1428420,292.59021867909314,288.15
1428450,292.58758796420335,288.15
1428480,292.5849655712768,288.15
1428510,292.5823512864358,288.15
1428540,292.5797449039919,288.15
1428570,292.5771462262171,288.15
1428600,292.5745550631185,288.15
1428630,292.5719712322143,288.15
1428660,292.56939455831235,288.15
1428690,292.56682487329044,288.15
1428720,292.56426201587965,288.15
1428750,292.56170583145047,288.15
1428780,292.55915617180426,288.15
1428810,292.5566128949682,288.15
1428840,292.5540758649977,288.15
1428870,292.55154495178385,288.15
1428900,292.54902003086926,288.15
1428930,292.54650098209424,288.15
1428960,292.5439876942303,288.15
1428990,292.5414800574749,288.15
1429020,292.5389779683005,288.15
1429050,292.53648132804005,288.15
1429080,292.5339900427588,288.15
1429110,292.531504023137,288.15
1429140,292.5290231843642,288.15
1429170,292.5265474460434,288.15
1429200,292.5240767321093,288.15
1429230,292.521610935636,288.15
1429260,292.5191499236719,288.15
1429290,292.5166935668384,288.15
1429320,292.5142417407917,288.15
1429350,292.51179432614646,288.15
1429380,292.5093512084196,288.15
1429410,292.5069122779895,288.15
1429440,292.5044774300635,288.15
1429470,292.50204656465155,288.15
1429500,292.4996195865425,288.15
1429530,292.4971964052801,288.15
1429560,292.4947769351386,288.15
1429590,292.4923610950957,288.15
1429620,292.48994880880224,288.15
1429650,292.4875400045487,288.15
1429680,292.48513461522776,288.15
1429710,292.4827325782933,288.15
1429740,292.48033383571504,288.15
1429770,292.477938333931,288.15
1429800,292.475546023795,288.15
1429830,292.47315686052264,288.15
1429860,292.4707708036334,288.15
1429890,292.4683878168918,288.15
1429920,292.46600786824547,288.15
1429950,292.4636309297622,288.15
1429980,292.4612569775654,288.15
1430010,292.45888599176953,288.15
1430040,292.4565179564137,288.15
1430070,292.454152859396,288.15
1430100,292.45179069240777,288.15
1430130,292.4494314503314,288.15
1430160,292.4470751328456,288.15
1430190,292.444721742632,288.15
1430220,292.44237127581926,288.15
1430250,292.44002369072155,288.15
1430280,292.43767895666514,288.15
1430310,292.4353370581646,288.15
1430340,292.43299799265947,288.15
1430370,292.4306617686629,288.15
1430400,292.4283284042476,288.15
1430430,292.4259979257918,288.15
1430460,292.42367036692735,288.15
1430490,292.42134576765034,288.15
1430520,292.41902417356584,288.15
1430550,292.4167056352421,288.15
1430580,292.41439020766086,288.15
1430610,292.41207794974764,288.15
1430640,292.4097689239752,288.15
1430670,292.40746319602874,288.15
1430700,292.40516083452803,288.15
1430730,292.4028619108001,288.15
1430760,292.4005664986987,288.15
1430790,292.39827467446514,288.15
1430820,292.39598651662743,288.15
1430850,292.39370210593484,288.15
1430880,292.3914215253246,288.15
1430910,292.3891448599174,288.15
1430940,292.3868721970404,288.15
1430970,292.3846036262739,288.15
1431000,292.38233784793783,288.15
1431030,292.3800776976859,288.15
1431060,292.3778217531175,288.15
1431090,292.37557000530893,288.15
1431120,292.3733224483455,288.15
1431150,292.37107907839834,288.15
1431180,292.368839893055,288.15
1431210,292.3666048908292,288.15
1431240,292.36437407079916,288.15
1431270,292.36214743233825,288.15
1431300,292.3599249749148,288.15
1431330,292.3577066979424,288.15
1431360,292.35549260066887,288.15
1431390,292.3532826820933,288.15
1431420,292.3510769409055,288.15
1431450,292.34887537544074,288.15
1431480,292.34667798364717,288.15
1431510,292.3444847630617,288.15
1431540,292.3422957107929,288.15
1431570,292.3401108235074,288.15
1431600,292.33793009741987,288.15
1431630,292.3357535282844,288.15
1431660,292.3335811113867,288.15
1431690,292.33141284153635,288.15
1431720,292.3292487130586,288.15
1431750,292.32708871978514,288.15
1431780,292.3249328550436,288.15
1431810,292.32278111164555,288.15
1431840,292.3206334818729,288.15
1431870,292.3184899574626,288.15
1431900,292.3163491574552,288.15
1431930,292.314213818775,288.15
1431960,292.3120812001456,288.15
1431990,292.30995220094144,288.15
1432020,292.3078271134954,288.15
1432050,292.305706027307,288.15
1432080,292.30358896388805,288.15
1432110,292.3014759216817,288.15
1432140,292.29936689098486,288.15
1432170,292.2972618588735,288.15
1432200,292.29516081080146,288.15
1432230,292.2930637310966,288.15
1432260,292.29097060309317,288.15
1432290,292.2888814091468,288.15
1432320,292.28679613061183,288.15
1432350,292.28471474780747,288.15
1432380,292.2826372399814,288.15
1432410,292.2805635852731,288.15
1432440,292.27849376067786,288.15
1432470,292.27642774201104,288.15
1432500,292.2743655038737,288.15
1432530,292.2723070196187,288.15
1432560,292.2702522613177,288.15
1432590,292.26820119972956,288.15
1432620,292.26615380426983,288.15
1432650,292.26411004298143,288.15
1432680,292.2620698825074,288.15
1432710,292.26003328806485,288.15
1432740,292.2580002234221,288.15
1432770,292.2559706508762,288.15
1432800,292.2539445313256,288.15
1432830,292.25192340998353,288.15
1432860,292.24990528550717,288.15
1432890,292.247889905756,288.15
1432920,292.245877035287,288.15
1432950,292.24386645426364,288.15
1432980,292.2418579574485,288.15
1433010,292.239851353247,288.15
1433040,292.2378464628076,288.15
1433070,292.2358431191805,288.15
1433100,292.23384116653205,288.15
1433130,292.2318404593042,288.15
1433160,292.2298408619607,288.15
1433190,292.2278422477493,288.15
1433220,292.22584449849876,288.15
1433250,292.2238475039869,288.15
1433280,292.2218511614341,288.15
1433310,292.21985537503286,288.15
1433340,292.2178600555107,288.15
1433370,292.2158651197218,288.15
1433400,292.2138704902672,288.15
1433430,292.21187609498816,288.15
1433460,292.20988186719103,288.15
1433490,292.20788774457964,288.15
1433520,292.20589366941385,288.15
1433550,292.20389958814116,288.15
1433580,292.20190545113974,288.15
1433610,292.1999112124784,288.15
1433640,292.19791682969026,288.15
1433670,292.1959222635602,288.15
1433700,292.1939275166027,288.15
1433730,292.19193242908574,288.15
1433760,292.1899370622899,288.15
1433790,292.1879413876842,288.15
1433820,292.1859453791562,288.15
1433850,292.18394901284586,288.15
1433880,292.1819522669929,288.15
1433910,292.17995512179345,288.15
1433940,292.17795755926636,288.15
1433970,292.17595956312584,288.15
1434000,292.17396111866304,288.15
1434030,292.1719622126322,288.15
1434060,292.1699628331435,288.15
1434090,292.16796296956136,288.15
1434120,292.16596261240744,288.15
1434150,292.16396175326844,288.15
1434180,292.16196038470855,288.15
1434210,292.1599585001858,288.15
1434240,292.15795609397236,288.15
1434270,292.15595316107874,288.15
1434300,292.15394969718125,288.15
1434330,292.1519456985413,288.15
1434360,292.1499411619701,288.15
1434390,292.1479360847438,288.15
1434420,292.1459304645407,288.15
1434450,292.1439242993897,288.15
1434480,292.1419175876149,288.15
1434510,292.1399103277831,288.15
1434540,292.137902518654,288.15
1434570,292.135894159132,288.15
1434600,292.1338852482205,288.15
1434630,292.1318758170292,288.15
1434660,292.1298659283941,288.15
1434690,292.1278556437104,288.15
1434720,292.12584502375273,288.15
