time,reaQFloHea_y,reaQHeaPumCon_y,reaQHeaPumEva_y
1636590,12465.106386938072,13109.761992208261,-9945.478863691125
1636620,12429.98398157888,13107.468063600125,-9942.534621514746
1636650,12398.223388553844,13105.10783689199,-9939.481324011453
1636680,12369.51121827891,13102.693698810008,-9936.33556523826
1636710,12343.663288854807,13100.214712926134,-9933.08989817783
1636740,12320.498109035418,13097.663418113767,-9929.740113390952
1636770,12299.764951064044,13095.050624834841,-9926.300340973838
1636800,12281.203015170544,13092.392595966856,-9922.7900207407
1636830,12264.607081647539,13089.69709254867,-9919.219689165906
1636860,12249.816585133613,13086.965600878128,-9915.593251150302
1636890,12236.67371837708,13084.201928289815,-9911.916753560654
1636920,12225.014748814494,13081.41369864361,-9908.199937476578
1636950,12214.690162223189,13078.607840759492,-9904.451662337387
1636980,12205.575192208637,13075.788210852936,-9900.677494523667
1637010,12197.560406884937,13072.957435216946,-9896.88159387048
1637040,12190.541172645355,13070.118945577386,-9893.06880326375
1637070,12184.41834907376,13067.27663699815,-9889.24431523816
1637100,12179.103686306416,13064.433570804264,-9885.412362047373
1637130,12174.594283916296,13061.591979431701,-9881.575803275528
1637160,12170.670957919529,13058.753771540822,-9877.738468466647
1637190,12167.324996325207,13055.921242009832,-9873.903118860753
1637220,12164.510723729143,13053.095897661484,-9870.071924423328
1637250,12162.179728731411,13050.279026499697,-9866.246830950578
1637280,12160.284095853247,13047.471813981638,-9862.429667919576
1637310,12158.779547145508,13044.675280759107,-9858.622046168894
1637340,12157.625704267488,13041.89029253155,-9854.825368095975
1637370,12156.7858864965,13039.117571189108,-9851.04084131124
1637400,12156.226812328267,13036.357705759074,-9847.269494366226
1637430,12155.918298054936,13033.611163232204,-9843.51219196323
1637460,12155.832975729942,13030.878299044154,-9839.769649992095
1637490,12155.946034680412,13028.159367099923,-9836.042447801632
1637520,12156.234986071391,13025.454529150293,-9832.33104219939
1637550,12156.679448891313,13022.763863462906,-9828.635778513206
1637580,12157.260955550106,13020.087372815435,-9824.956900788584
1637610,12157.96277530861,13017.42499176397,-9821.294562677396
1637640,12158.769753900622,13014.776593283117,-9817.64883486988
1637670,12159.668167847965,13012.141994792059,-9814.019714254973
1637700,12160.64559211091,13009.520963627812,-9810.407130488116
1637730,12161.690779850966,13006.913222029238,-9806.810953250391
1637760,12162.79355318682,13004.318451638568,-9803.230997260798
1637790,12163.944389453754,13001.736293429993,-9799.66702780702
1637820,12165.135205606299,12999.166363715318,-9796.118768004573
1637850,12166.358582051109,12996.608246443999,-9792.585900870845
1637880,12167.607733563136,12994.061497658491,-9789.068072781833
1637910,12168.876507997264,12991.525649720421,-9785.564899002913
1637940,12170.159340464363,12989.00021413199,-9782.075966799914
1637970,12171.451202893488,12986.484683836796,-9778.600838031654
1638000,12172.747609360204,12983.978544262347,-9775.139060557181
1638030,12174.045736936625,12981.488245512739,-9771.697625968976
1638060,12175.343978541181,12979.019432705827,-9768.28012132109
1638090,12176.644106202333,12976.579223903964,-9764.89320013731
1638120,12177.948188280212,12974.172706031935,-9761.541685254497
1638150,12179.25798179441,12971.80250239502,-9758.227975646834
1638180,12180.57458319821,12969.469729638287,-9754.953041447037
1638210,12181.898375975801,12967.174641808355,-9751.717055319026
1638240,12183.229143075514,12964.917024118144,-9748.519764748298
1638270,12184.566236060822,12962.696417621884,-9745.360700655898
1638300,12185.908738083375,12960.51224067622,-9742.23928714975
1638330,12187.255594105505,12958.36385169262,-9739.154897005266
1638360,12188.605703402556,12956.25058036679,-9736.106879319217
1638390,12189.957979366021,12954.171742701526,-9733.094571262644
1638420,12191.311384653503,12952.126648062682,-9730.117304648644
1638450,12192.664949351149,12950.114602455846,-9727.17440835209
1638480,12194.017778236052,12948.134910118359,-9724.265208828141
1638510,12195.369051459304,12946.186874308789,-9721.389032013447
1638540,12196.718021529823,12944.269797785493,-9718.545202807636
1638570,12198.064008410629,12942.382983148751,-9715.733045591824
1638600,12199.406393815838,12940.52573311718,-9712.951885265642
1638630,12200.744615321079,12938.697350744733,-9710.201046555878
1638660,12202.078160629486,12936.897139637675,-9707.47985505351
1638690,12203.406562159222,12935.124404129407,-9704.787636868023
1638720,12204.729392020938,12933.378449435606,-9702.123719491596
1638750,12206.04625740918,12931.658581811316,-9699.487431107755
1638780,12207.356796392703,12929.964108672017,-9696.878101628394
1638810,12208.660674072951,12928.294338692498,-9694.29506252094
1638840,12209.957579088641,12926.648581903955,-9691.737646808346
1638870,12211.247220476107,12925.026149780451,-9689.205189241937
1638900,12212.529367045936,12923.426460771136,-9686.69712931211
1638930,12213.801841656075,12921.85277893472,-9684.217272711412
1638960,12215.066700012188,12920.297694070778,-9681.757562654428
1638990,12216.323755632931,12918.761480445923,-9679.318274297273
1639020,12217.572489064143,12917.24485596173,-9676.900250910485
1639050,12218.812649891772,12915.747539479396,-9674.503274374076
1639080,12220.044038114978,12914.26891705869,-9672.12677484526
1639110,12221.266446200638,12912.80828465865,-9669.770084655645
1639140,12222.479654228791,12911.364928307352,-9667.432523174082
1639170,12223.683437523096,12909.938145212496,-9665.11341910261
1639200,12224.877573520276,12908.527245694244,-9662.812113414673
1639230,12226.06184514193,12907.131550237276,-9660.527956589742
1639260,12227.236041337286,12905.750386367938,-9658.260306539263
1639290,12228.399956055633,12904.383086398611,-9656.008525668442
1639320,12229.553386616999,12903.028986003075,-9653.771980357727
1639350,12230.696132052222,12901.687423428748,-9651.550039407284
1639380,12231.827991661174,12900.35773907404,-9649.34207472834
1639410,12232.94876385719,12899.039275262236,-9647.147460651831
1639440,12234.05824527555,12897.731376112977,-9644.965573237072
1639470,12235.156230098853,12896.433387492732,-9642.795791308754
1639500,12236.242509547863,12895.144656973407,-9640.637495592779
1639530,12237.316871491957,12893.86453380986,-9638.490069234762
1639560,12238.37910014793,12892.592368919532,-9636.352897281522
1639590,12239.428975839715,12891.327514851871,-9634.225366853922
1639620,12240.466274808292,12890.069325774532,-9632.106867319699
1639650,12241.490769058655,12888.817157454849,-9629.996790293468
1639680,12242.502226238144,12887.570367238031,-9627.894528945377
1639710,12243.500409538605,12886.328314023796,-9625.799479038124
1639740,12244.485077619398,12885.090358244897,-9623.711037717103
1639770,12245.455984553297,12883.855861859314,-9621.628604720256
1639800,12246.412906349035,12882.624252291236,-9619.551641661088
1639830,12247.352207540338,12881.395793360607,-9617.481137857192
1639860,12248.278303437237,12880.168761122242,-9615.414453572783
1639890,12249.191182779794,12878.942335068483,-9613.350773191207
1639920,12250.089543258091,12877.715987132191,-9611.289819482305
1639950,12250.972731509415,12876.48914896293,-9609.231133564488
1639980,12251.840326527565,12875.261242426532,-9607.174199001527
1640010,12252.691995394356,12874.031679246325,-9605.118473777355
1640040,12253.527438622845,12872.799860575613,-9603.063401011937
1640070,12254.346367231023,12871.565179081925,-9601.008414492062
1640100,12255.148492545146,12870.327021826866,-9598.952942473737
1640130,12255.933521790974,12869.084772778218,-9596.896410966094
1640160,12256.701156478324,12867.837814587485,-9594.838244941242
1640190,12257.451092105213,12866.585529722804,-9592.777870062639
1640220,12258.183018415011,12865.327301123043,-9590.714712339415
1640250,12258.896619816667,12864.062512544358,-9588.648199336232
1640280,12259.591575803634,12862.790548745603,-9586.577760000446
1640310,12260.267561305982,12861.510795576845,-9584.502824662108
1640340,12260.924246962097,12860.222639992344,-9582.422825206795
1640370,12261.561299327506,12858.925470068365,-9580.33719472995
1640400,12262.178381037833,12857.61867500225,-9578.245368055374
1640430,12262.775150935078,12856.301645089543,-9576.146781216732
1640460,12263.35126417433,12854.973771716068,-9574.040871803216
1640490,12263.90637231764,12853.63444735195,-9571.927078613879
1640520,12264.440123415623,12852.283065512973,-9569.804842003301
1640550,12264.952162089665,12850.919020781144,-9567.673603708758
1640580,12265.442129610099,12849.541708776509,-9565.532806331708
1640610,12265.909663968905,12848.15052613686,-9563.38189437482
1640640,12266.354399952004,12846.74487050889,-9561.220313377771
1640670,12266.775969213664,12845.32414054725,-9559.04751009011
1640700,12267.17401037577,12843.887751946319,-9556.86294733519
1640730,12267.542273364903,12842.432736794191,-9554.664663761501
1640760,12267.89093944519,12840.963675051305,-9552.455568384494
1640790,12268.21764061847,12839.478243994647,-9550.233746172902
1640820,12268.519261268797,12837.974267251173,-9547.997510412819
1640850,12268.79495381207,12836.451086215839,-9545.746302150174
1640880,12269.044441229471,12834.908334521118,-9543.479770007836
1640910,12269.267477448679,12833.34558792456,-9541.197511621842
1640940,12269.463758890264,12831.76233721903,-9538.899054802167
1640970,12269.632940795605,12830.158025075212,-9536.583887606339
1641000,12269.774656659381,12828.532074139574,-9534.251482018068
1641030,12269.88852750978,12826.88390016844,-9531.901304317445
1641060,12269.97416565711,12825.212916896442,-9529.53281871053
1641090,12270.031176640483,12823.518537652733,-9527.145489749046
1641120,12270.059160661169,12821.800175941215,-9524.738782503233
1641150,12270.057713735676,12820.057245721055,-9522.312162561837
1641180,12270.026428574794,12818.289161572862,-9519.865096723466
1641210,12269.964895209747,12816.495338788076,-9517.397052132397
1641240,12269.87270142257,12814.67519343847,-9514.90749766128
1641270,12269.749433040699,12812.828142406563,-9512.395902355593
1641300,12269.594623226707,12810.953560361415,-9509.861697755246
1641330,12269.407897383231,12809.050907553117,-9507.304393176688
1641360,12269.188855147184,12807.119616707922,-9504.723473220707
1641390,12268.937079688032,12805.15910721115,-9502.118410908033
1641420,12268.652147898269,12803.168796763426,-9499.488677358193
1641450,12268.333633701048,12801.148104247543,-9496.833745591912
1641480,12267.981109538501,12799.09645031563,-9494.15309018545
1641510,12267.59414698537,12797.013257251352,-9491.446187616273
1641540,12267.172316932501,12794.89794872051,-9488.712515398864
1641570,12266.715189565779,12792.749949538818,-9485.951553121748
1641600,12266.22233867695,12790.568693098581,-9483.162787459758
1641630,12265.686075754882,12788.353103962265,-9480.345958639247
1641660,12265.124058858977,12786.123405274187,-9477.518360706099
1641690,12264.537448110053,12783.883398545415,-9474.683645355308
1641720,12263.927953981358,12781.636114896199,-9471.844774317537
1641750,12263.299964505379,12779.384683251661,-9469.00455325186
1641780,12262.656695985586,12777.130696875316,-9466.16435517347
1641810,12262.000706126477,12774.875187638941,-9463.325063969543
1641840,12261.333867670553,12772.61875150517,-9460.487179138307
1641870,12260.657485801046,12770.36171686659,-9457.650966675528
1641900,12259.972438186085,12768.104260811646,-9454.816562603735
1641930,12259.279301152334,12765.846479772143,-9451.984035193447
1641960,12258.578449314158,12763.588429211939,-9449.15341935769
1641990,12257.870127986846,12761.3301446473,-9446.324734799851
1642020,12257.154502759166,12759.071652283263,-9443.497994309853
1642050,12256.431691866359,12756.81297416655,-9440.673207912227
1642080,12255.701786517184,12754.55413060563,-9437.850384767318
1642110,12254.964863207928,12752.295141235456,-9435.02953351697
1642140,12254.220990933067,12750.036025494512,-9432.210663321526
1642170,12253.470235249406,12747.776802814384,-9429.3937831685
1642200,12252.712660458867,12745.51749269784,-9426.578902563913
1642230,12251.948330691115,12743.258114748893,-9423.766030668112
1642260,12251.177310349764,12740.998688691901,-9420.955177159958
1642290,12250.399664198332,12738.739234376784,-9418.146351891142
1642320,12249.615457309576,12736.479771771634,-9415.339564713364
1642350,12248.824755025056,12734.220320986895,-9412.534825996825
1642380,12248.027622950658,12731.960902256384,-9409.732145593223
1642410,12247.22412698931,12729.701535952148,-9406.931534218436
1642440,12246.41433337861,12727.442242575518,-9404.133002588344
1642470,12245.59830871907,12725.183042757502,-9401.336561245986
1642500,12244.776114379318,12722.92395583692,-9398.542220734407
1642530,12243.945655817985,12720.665584267217,-9395.751346809659
1642560,12243.110472287388,12718.407560072294,-9392.962365101723
1642590,12242.27024904653,12716.149615770088,-9390.17513492148
1642620,12241.424420313571,12713.891683416081,-9387.389788316212
1642650,12240.232342212645,12708.815482271326,-9382.345260834381
1642680,12233.553169094203,12682.152820644487,-9360.114024974875
1642710,12221.259819062647,12656.501456937049,-9338.957984283148
1642740,12205.469602099654,12631.426183916457,-9318.430659762864
1642770,12187.539039427937,12606.654059627095,-9298.25093225634
1642800,12168.483085533227,12581.983921951483,-9278.211291879383
1642830,12148.898370201669,12557.299722962092,-9258.191712837619
1642860,12129.010958962206,12532.559078945038,-9238.148022376941
1642890,12108.890161570429,12507.750012843799,-9218.06743541678
1642920,12088.58167151319,12482.864704778787,-9197.941510609937
1642950,12068.131470368662,12457.895081341856,-9177.761572933918
1642980,12047.572136753968,12432.835657204472,-9157.52162115085
1643010,12026.918061534188,12407.684475743823,-9137.219293100785
1643040,12006.172547897895,12382.441694680834,-9116.854411280372
1643070,11985.335634274263,12357.108062879144,-9096.427413830786
1643100,11964.407330983455,12331.684310794179,-9075.938725930453
1643130,11943.38769332509,12306.17114968428,-9055.388757720995
1643160,11922.27636206,12280.569359534975,-9034.777997120576
1643190,11901.072584746966,12254.879774542916,-9014.10699599696
1643220,11879.775503007293,12229.103213832917,-8993.376302415503
1643250,11858.384349828437,12203.240427613146,-8972.586408615289
1643280,11836.898483065923,12177.292070162945,-8951.73772750333
1643310,11815.317352429014,12151.258672564209,-8930.8305726055
1643340,11793.640413594076,12125.140650693042,-8909.865166535546
1643370,11771.867159337346,12098.938238819712,-8888.841586378658
1643400,11749.997052889612,12072.65146510281,-8867.759747099153
1643430,11728.008078711351,12046.263919338859,-8846.608651958382
1643460,11705.930259671832,12019.798027779832,-8825.402965118137
1643490,11683.761885695141,11993.251667267043,-8804.140945248091
1643520,11661.495504078222,11966.617411306366,-8782.817163200041
1643550,11639.126471989834,11939.887876763178,-8761.425857460705
1643580,11616.650824622082,11913.058068541839,-8739.963083895289
1643610,11594.069048125666,11886.142867505881,-8718.440741968823
1643640,11571.38550043322,11859.155261749915,-8696.869033025203
1643670,11548.60663412609,11832.105369318087,-8675.255752693502
1643700,11525.739543803282,11805.001127279891,-8653.606909989243
1643730,11502.791108215371,11777.84895660525,-8631.927299922569
1643760,11479.767598811224,11750.654212697851,-8610.2208851218
1643790,11456.674566992338,11723.421467935757,-8588.491027089021
1643820,11433.5168692586,11696.154690155541,-8566.740629827416
1643850,11410.29874663531,11668.857360914666,-8544.972231617598
1643880,11387.023915983946,11641.532559144453,-8523.188068967194
1643910,11363.695654948913,11614.18302413902,-8501.390123622463
1643940,11340.316874633478,11586.811205375843,-8479.580160246687
1643970,11316.890179619088,11559.419303362618,-8457.759756148109
1644000,11293.417916931887,11532.00930287117,-8435.93032668693
1644030,11269.902216004764,11504.583005682196,-8414.093149818133
1644060,11246.345021483188,11477.142049874605,-8392.24938043692
1644090,11222.748120390695,11449.687934847943,-8370.400068872266
1644120,11199.113164804772,11422.222038836648,-8348.546174886682
1644150,11175.441690933183,11394.74563488857,-8326.688579429114
1644180,11151.735135262887,11367.25990470823,-8304.828094486647
1644210,11127.994848300546,11339.765950699986,-8282.96547362754
1644240,11104.22210630123,11312.264806409885,-8261.101418569026
1644270,11080.418121317738,11284.757445646985,-8239.236586782126
1644300,11056.583958695297,11257.244708776358,-8217.371537048077
1644330,11032.714859562178,11229.72961947818,-8195.510015430742
1644360,11008.821127068095,11202.210129667064,-8173.648227126293
1644390,10984.90316711083,11174.686935999232,-8151.786609930233
1644420,10960.959934272834,11147.161465992082,-8129.926607202317
1644450,10936.991788269208,11119.634689311957,-8108.0690226334655
1644480,10912.999549440077,11092.107405256796,-8086.214434189791
1644510,10888.984160048898,11064.580344392798,-8064.363336530094
1644540,10864.94657139886,11037.054205011245,-8042.516190782839
1644570,10840.887712467233,11009.529666803459,-8020.673441657002
1644600,10816.808485839198,10982.007396536197,-7998.835524874047
1644630,10792.709771301084,10954.488050895945,-7977.002869069131
1644660,10768.592430502775,10926.972278258865,-7955.175897692307
1644690,10744.457310844775,10899.46072000496,-7933.355030218385
1644720,10720.305248340517,10871.954011624253,-7911.540682492601
1644750,10696.137069630204,10844.452783612074,-7889.73326776764
1644780,10671.953593396394,10816.957662260089,-7867.933197394984
1644810,10647.755631370188,10789.469270316877,-7846.140880652071
1644840,10623.543989055737,10761.988227556554,-7824.356725779323
1644870,10599.319466099376,10734.515151269645,-7802.581140498648
1644900,10575.082857333518,10707.05065654123,-7780.8145313220975
1644930,10550.834952503265,10679.59535669149,-7759.057304934561
1644960,10526.576536657312,10652.149863505665,-7737.3098676752525
1644990,10502.308390387901,10624.714787427303,-7715.572625710552
1645020,10478.031290004461,10597.290737728048,-7693.845985552509
1645050,10453.746007659893,10569.878322618642,-7672.130354058851
1645080,10429.453311447223,10542.478149346241,-7650.4261379144655
1645110,10405.153965471898,10515.090824257846,-7628.733744668425
1645140,10380.848729901596,10487.716952819368,-7607.053581524129
1645170,10356.538361003024,10460.35713965114,-7585.386056376324
1645200,10332.223570646074,10433.011952771032,-7563.731551021404
1645230,10307.905173243862,10405.689329902058,-7542.097404626571
1645260,10283.584836175614,10378.37976189189,-7520.474420547999
1645290,10259.26247844485,10351.083121604303,-7498.862353184657
1645320,10234.938316370479,10323.802157889944,-7477.263642818713
1645350,10210.612951573234,10296.538189535091,-7455.679370889754
1645380,10186.287138774096,10269.292075330732,-7434.110179832005
1645410,10161.961678062711,10242.064534080186,-7412.556578822551
1645440,10137.637374488908,10214.85624718821,-7391.019040915597
1645470,10113.315026877399,10187.66788946299,-7369.498033634567
1645500,10088.99542691409,10160.500136841287,-7347.994025367074
1645530,10064.679360664657,10133.353667115696,-7326.507487438952
1645560,10040.367609901583,10106.229158819828,-7305.038892904406
1645590,10016.060952684784,10079.127289805785,-7283.588714990475
1645620,9991.760163316585,10052.048735939374,-7262.157426578526
1645650,9967.4660119107,10024.994169977545,-7240.74549916723
1645680,9943.179263782973,9997.964260628401,-7219.353401835547
1645710,9918.900678786402,9970.959671755047,-7197.981600897045
1645740,9894.631010496047,9943.981061725577,-7176.630559381395
1645770,9870.371006162191,9917.02908274555,-7155.300736515861
1645800,9846.121405701286,9890.104380442888,-7133.992587379624
1645830,9821.882941349615,9863.207593463789,-7112.706562039596
1645860,9797.656337324872,9836.339353117473,-7091.443106414612
1645890,9773.442309533086,9809.500283101985,-7070.202661065564
1645920,9749.241565325137,9782.690999281083,-7048.985661195406
1645950,9725.054803304623,9755.91210951955,-7027.79253716766
1645980,9700.882713182113,9729.164213552654,-7006.623713469403
1646010,9676.725975671323,9702.447902896465,-6985.47960922977
1646040,9652.585262425388,9675.763760805192,-6964.3606378742825
1646070,9628.461236005429,9649.112362252927,-6943.267207643359
1646100,9604.354537536916,9622.49426342019,-6922.199712777644
1646130,9580.271770992556,9595.92347233084,-6901.170122568214
1646160,9556.204520575606,9569.378158120488,-6880.15954682174
1646190,9532.15418903266,9542.862368064842,-6859.171412891109
1646220,9508.123369408186,9516.381930536185,-6838.210659586646
1646250,9484.113021730096,9489.938109248627,-6817.278294719478
1646280,9460.123729461073,9463.531168703847,-6796.3744677934
1646310,9436.156057810585,9437.161391960568,-6775.499345941556
1646340,9412.210593603493,9410.829190481285,-6754.653209159493
1646370,9388.287926033925,9384.535038365882,-6733.836392750517
1646400,9364.388634208079,9358.279423513633,-6713.049245672041
1646430,9340.513284628263,9332.06282948766,-6692.292114288925
1646460,9316.66243245313,9305.885731798859,-6671.565339435255
1646490,9292.83662312101,9279.748598218066,-6650.869257105684
1646520,9269.036393466875,9253.651889486078,-6630.204197764092
1646550,9245.262272388689,9227.596059741685,-6609.570488071949
1646580,9221.514781259619,9201.581556760812,-6588.968450369805
1646610,9197.794434223993,9175.608822132546,-6568.398402504458
1646640,9174.101738431158,9149.67829140456,-6547.860658520294
1646670,9150.437194239805,9123.790394245218,-6527.355529004965
1646700,9126.801356445465,9097.945604742743,-6506.883357212269
1646730,9103.194675639666,9072.144311729127,-6486.444424174774
1646760,9079.617613405067,9046.386912731852,-6466.039017838516
1646790,9056.070639902882,9020.673811230434,-6445.667431161797
1646820,9032.55422279996,8995.005408278192,-6425.32995502888
1646850,9009.068824959717,8969.382100903003,-6405.026878595658
1646880,8985.61490385308,8943.804281648363,-6384.758487734127
1646910,8962.192911494125,8918.272338489975,-6364.525065550894
1646940,8938.803294531594,8892.786654903826,-6344.3268922143425
1646970,8915.446494375823,8867.34760995434,-6324.1642451274665
1647000,8892.122941362086,8841.955574418658,-6304.037395989649
1647030,8868.844834007157,8816.630580999386,-6283.963014041892
1647060,8845.594986982602,8791.341903677481,-6263.915419026043
1647090,8822.375350885597,8766.093793864216,-6243.898138194633
1647120,8799.189820439344,8740.893165542733,-6223.916908172456
1647150,8776.03943612933,8715.741502678007,-6203.972933458869
1647180,8752.924678315467,8690.639162552565,-6184.0664781484365
1647210,8729.845978728841,8665.586406715765,-6164.197727176488
1647240,8706.80377309208,8640.583539325933,-6144.366901774073
1647270,8683.798488980698,8615.630889840095,-6124.574245641018
1647300,8660.830540232906,8590.728794090242,-6104.820008526436
1647330,8637.900328309386,8565.87758695081,-6085.104440006605
1647360,8615.00824524252,8541.077600491362,-6065.4277884479425
1647390,8592.154676019021,8516.329163759521,-6045.790300488502
1647420,8569.340000125765,8491.632602894882,-6026.192220692294
1647450,8546.56459248004,8466.988241233672,-6006.633792240634
1647480,8523.828823993368,8442.39639940637,-5987.115256586473
1647510,8501.133061921475,8417.857395410752,-5967.636853800065
1647540,8478.477670095359,8393.371544681708,-5948.198822396135
1647570,8455.86300908157,8368.939160154756,-5928.801399506713
1647600,8433.289458290526,8344.560568511006,-5909.444832634034
1647630,8410.75736360625,8320.236072250389,-5890.129351823822
1647660,8388.267064687103,8295.965968893071,-5870.855184529249
1647690,8365.818908061869,8271.75056028928,-5851.6225609688745
1647720,8343.41323883144,8247.590147097559,-5832.431711188421
1647750,8321.050399980219,8223.485028120624,-5813.282864196593
1647780,8298.730731833894,8199.435499215933,-5794.176247100888
1647810,8276.454571929098,8175.441856947977,-5775.1120882186615
1647840,8254.222255139051,8151.504393129455,-5756.0906127562075
1647870,8232.034113735674,8127.623398405759,-5737.1120448828
1647900,8209.890463317615,8103.799153972015,-5718.176602891262
1647930,8187.809015342429,8080.057431056977,-5699.305469308826
1647960,8165.764897773642,8056.359976159455,-5680.46715466111
1647990,8143.760234854172,8032.710907909224,-5661.665044301666
1648020,8121.799596453844,8009.117459135403,-5642.90507880266
1648050,8099.884355575886,7985.581589200204,-5624.1888591509705
1648080,8078.0151721856855,7962.104006692346,-5605.516957090589
1648110,8056.192516202271,7938.685102965417,-5586.889684073351
1648140,8034.416786845691,7915.325184141034,-5568.307281206532
1648170,8012.68834615187,7892.0245313459545,-5549.76997023969
1648200,7991.007532785084,7868.783416947511,-5531.277966008915
1648230,7969.374669908451,7845.602109167894,-5512.831480757744
1648260,7947.790070218971,7822.480873503582,-5494.43072431
1648290,7926.254039184273,7799.419973214368,-5476.075906143831
1648320,7904.766877072397,7776.419669506724,-5457.767233663346
1648350,7883.328880191913,7753.480221607913,-5439.504913581306
1648380,7861.940341632711,7730.601886792049,-5421.289151400614
1648410,7840.60155169926,7707.784920385046,-5403.120151414318
1648440,7819.312798157285,7685.02957574843,-5384.998116705606
1648470,7798.074366371066,7662.336104262821,-5366.923249320646
1648500,7776.886544407754,7639.704758511475,-5348.895751996955
1648530,7755.749612698278,7617.135785838007,-5330.915824533824
1648560,7734.663845306026,7594.629428883937,-5312.983663100971
1648590,7713.6295177964785,7572.185930371949,-5295.099464213788
1648620,7692.646903954374,7549.805531168846,-5277.2634235234855
1648650,7671.7162753586745,7527.488470071031,-5259.475734952904
1648680,7650.837901258,7505.234983708001,-5241.736591215024
1648710,7630.012048524434,7483.045306475986,-5224.046183812977
1648740,7609.238981628081,7460.9196704855885,-5206.404702521519
1648770,7588.518962612569,7438.858305514254,-5188.812335559878
1648800,7567.8522324380965,7416.861432004121,-5171.269265097997
1648830,7547.259371721126,7394.953918487432,-5153.795285092605
1648860,7526.7078014579965,7373.08778634344,-5136.350549757801
1648890,7506.197296482858,7351.262765123098,-5118.934259205075
1648920,7485.729776837317,7329.482975576928,-5101.549288573877
1648950,7465.304429522672,7307.7499106874475,-5084.196625971943
1648980,7444.920445260065,7286.065025392394,-5066.8773739249455
1649010,7424.57764968607,7264.430076633198,-5049.592958508965
1649040,7404.276535682585,7242.847047684782,-5032.345030142191
1649070,7384.018121922105,7221.318032321825,-5015.135347784297
1649100,7363.803787750813,7199.845152290417,-4997.965702715429
1649130,7343.635134115084,7178.430509083292,-4980.837873252978
1649160,7323.51388102414,7157.076158661945,-4963.75360331982
1649190,7303.441797708405,7135.78409939784,-4946.714590691417
1649220,7283.420657747622,7114.556267101624,-4929.722483020569
1649250,7263.4522116804965,7093.3945336522265,-4912.778876281889
1649280,7243.538171177315,7072.300707393763,-4895.885315635983
1649310,7223.680200522975,7051.276534331729,-4879.043295775122
1649340,7203.879912569726,7030.323699692064,-4862.25426230594
1649370,7184.1388673271495,7009.443829601635,-4845.519613304963
1649400,7164.45858110752,6988.638499559929,-4828.840706059241
1649430,7144.840509591638,6967.9092228716345,-4812.218847041818
1649460,7125.286047319214,6947.257450856295,-4795.655293294426
1649490,7105.796549084319,6926.684589156944,-4779.151264353221
1649520,7086.373323467541,6906.191993256375,-4762.7079394833945
1649550,7067.017633610451,6885.780969323072,-4746.326457852009
1649580,7047.7306984489915,6865.452775437396,-4730.007919392186
1649610,7028.513694088544,6845.208622904212,-4713.753386185795
1649640,7009.3677551880855,6825.049677558615,-4697.563883327639
1649670,6990.293976299223,6804.977061022769,-4681.440399962478
1649700,6971.293257291216,6784.991742390858,-4665.383797335872
1649730,6952.395447862877,6765.130893719177,-4649.423963935327
1649760,6933.559760768096,6745.342763950086,-4633.519667478481
1649790,6914.790480952846,6725.632365753806,-4617.674884766268
1649820,6896.095391400287,6706.009309302252,-4601.8973339969
1649850,6877.477143152779,6686.476938842149,-4586.189772607992
1649880,6858.937100856223,6667.03694511507,-4570.553652773975
1649910,6840.4762733276475,6647.690478935074,-4554.989995614408
1649940,6822.095554607246,6628.43847270483,-4539.49964318997
1649970,6803.795780777848,6609.2817459583475,-4524.083343192469
1650000,6785.577740938398,6590.221046197555,-4508.741781265322
1650030,6767.4421796962915,6571.257067812544,-4493.475598978567
1650060,6749.3897997266495,6552.39046210436,-4478.285400742345
1650090,6731.421264714169,6533.6218430679755,-4463.1717603746865
1650120,6713.537202755507,6514.951790841539,-4448.1352235212335
1650150,6695.738209683709,6496.380853825626,-4433.176309037929
1650180,6678.024851446355,6477.90955103487,-4418.295512102081
1650210,6660.397666020488,6459.538369513686,-4403.493300755629
1650240,6642.857164868846,6441.26777038946,-4388.77012212726
1650270,6625.403834039694,6423.098186045275,-4374.126399321356
1650300,6608.038138816395,6405.030021795483,-4359.562533319192
1650330,6590.760515773242,6387.063654838589,-4345.078901423408
1650360,6573.571374212435,6369.199435856897,-4330.675858986376
1650390,6556.471105059245,6351.43769102651,-4316.353740792893
1650420,6539.460077246104,6333.778721156505,-4302.112861233022
1650450,6522.538637713994,6316.222801869334,-4287.9535132650635
1650480,6505.707111547385,6298.7701839502015,-4273.875969279746
1650510,6488.965802211185,6281.4210937352755,-4259.880481273062
1650540,6472.314991825328,6264.175733494573,-4245.967281710449
1650570,6455.754941448444,6247.034281798468,-4232.13658248977
1650600,6439.285867709204,6229.996881845667,-4218.388563188417
1650630,6422.953765427056,6213.116040945677,-4204.765916559346
1650660,6406.710999641955,6196.336743532545,-4191.224059706828
1650690,6390.530763922085,6179.628452064288,-4177.738247419562
1650720,6374.432516989747,6163.013508527737,-4164.3266897782405
1650750,6358.42285710064,6146.499390002997,-4150.995524734605
1650780,6342.504083176975,6130.0885927618365,-4137.746842749229
1650810,6326.677040995267,6113.78193671993,-4124.581372329041
1650840,6310.942071994518,6097.5796697520245,-4111.4993767044225
1650870,6295.299331716632,6081.48183634227,-4098.500954046651
1650900,6279.748898117542,6065.488400413178,-4085.5861359848527
1650930,6264.290809257631,6049.599286116481,-4072.7549221733543
