time,reaTZon_y,oveTSet_u
1403400,294.34184954130666,294.34999999999997
1403430,294.3417738681228,294.34999999999997
1403460,294.34170001452253,294.34999999999997
1403490,294.3416279646225,294.34999999999997
1403520,294.34155770248356,294.34999999999997
1403550,294.34148921209027,294.34999999999997
1403580,294.3414224773305,294.34999999999997
1403610,294.34135748197525,294.34999999999997
1403640,294.34129420965917,294.34999999999997
1403670,294.34123264386164,294.34999999999997
1403700,294.3411727678887,294.34999999999997
1403730,294.3411145648551,294.34999999999997
1403760,294.3410580176684,294.34999999999997
1403790,294.34100310901306,294.34999999999997
1403820,294.3409498213361,294.34999999999997
1403850,294.3408981368335,294.34999999999997
1403880,294.3408480374382,294.34999999999997
1403910,294.34079950480873,294.34999999999997
1403940,294.3407525203196,294.34999999999997
1403970,294.3407070650519,294.34999999999997
1404000,294.34066312254674,294.34999999999997
1404030,294.3406211342085,294.34999999999997
1404060,294.340580339334,294.34999999999997
1404090,294.3405408170812,294.34999999999997
1404120,294.34050270310763,294.34999999999997
1404150,294.3404660047654,294.34999999999997
1404180,294.3404307026155,294.34999999999997
1404210,294.3403967747071,294.34999999999997
1404240,294.3403641998241,294.34999999999997
1404270,294.3403329570528,294.34999999999997
1404300,294.34030302530414,294.34999999999997
1404330,294.34027438311006,294.34999999999997
1404360,294.34024700855593,294.34999999999997
1404390,294.3402208792575,294.34999999999997
1404420,294.3401959723511,294.34999999999997
1404450,294.3401722644894,294.34999999999997
1404480,294.34014973184145,294.34999999999997
1404510,294.3401283500957,294.34999999999997
1404540,294.3401080944675,294.34999999999997
1404570,294.34008893970764,294.34999999999997
1404600,294.3400708582974,294.34999999999997
1404630,294.34005382467967,294.34999999999997
1404660,294.3400378131888,294.34999999999997
1404690,294.34002279703327,294.34999999999997
1404720,294.3400087489259,294.34999999999997
1404750,294.3399956411755,294.34999999999997
1404780,294.3399834457297,294.34999999999997
1404810,294.33997213420264,294.34999999999997
1404840,294.33996167789735,294.34999999999997
1404870,294.3399520478259,294.34999999999997
1404900,294.33994321472926,294.34999999999997
1404930,294.3399351490964,294.34999999999997
1404960,294.3399278211831,294.34999999999997
1404990,294.3399212010298,294.34999999999997
1405020,294.33991525847995,294.34999999999997
1405050,294.3399099631966,294.34999999999997
1405080,294.33990528467905,294.34999999999997
1405110,294.33990119227894,294.34999999999997
1405140,294.3398976552155,294.34999999999997
1405170,294.33989464259037,294.34999999999997
1405200,294.3398921234019,294.34999999999997
1405230,294.3398900665586,294.34999999999997
1405260,294.339888440893,294.34999999999997
1405290,294.33988721517386,294.34999999999997
1405320,294.3398863581191,294.34999999999997
1405350,294.3398858384079,294.34999999999997
1405380,294.33988562469267,294.34999999999997
1405410,294.33988568561085,294.34999999999997
1405440,294.3398859897968,294.34999999999997
1405470,294.3398865058934,294.34999999999997
1405500,294.3398872025636,294.34999999999997
1405530,294.33988804850276,294.34999999999997
1405560,294.33988901245056,294.34999999999997
1405590,294.33989006320314,294.34999999999997
1405620,294.33989116962636,294.34999999999997
1405650,294.3398923006681,294.34999999999997
1405680,294.3398934253727,294.34999999999997
1405710,294.33989451289443,294.34999999999997
1405740,294.33989553251274,294.34999999999997
1405770,294.33989645364716,294.34999999999997
1405800,294.3398972458736,294.34999999999997
1405830,294.3398978789406,294.34999999999997
1405860,294.3398983227874,294.34999999999997
1405890,294.33989854756317,294.34999999999997
1405920,294.3398985236456,294.34999999999997
1405950,294.3398982216612,294.34999999999997
1405980,294.33989761250655,294.34999999999997
1406010,294.3398966673699,294.34999999999997
1406040,294.3398953577545,294.34999999999997
1406070,294.3398936555026,294.34999999999997
1406100,294.33989153282005,294.34999999999997
1406130,294.33988896230255,294.34999999999997
1406160,294.33988591696226,294.34999999999997
1406190,294.3398823702554,294.34999999999997
1406220,294.33987829611135,294.34999999999997
1406250,294.33987366896145,294.34999999999997
1406280,294.33986846377024,294.34999999999997
1406310,294.339862656066,294.34999999999997
1406340,294.3398562219727,294.34999999999997
1406370,294.33984913824315,294.34999999999997
1406400,294.3398413822918,294.34999999999997
1406430,294.33983293222866,294.34999999999997
1406460,294.3398237668938,294.34999999999997
1406490,294.3398138658924,294.34999999999997
1406520,294.33980320962945,294.34999999999997
1406550,294.3397917793458,294.34999999999997
1406580,294.3397795571534,294.34999999999997
1406610,294.3397665260711,294.34999999999997
1406640,294.3397526700609,294.34999999999997
1406670,294.3397379740628,294.34999999999997
1406700,294.3397224240311,294.34999999999997
1406730,294.33970600696875,294.34999999999997
1406760,294.33968871096255,294.34999999999997
1406790,294.33967052521695,294.34999999999997
1406820,294.33965144008755,294.34999999999997
1406850,294.3396314471135,294.34999999999997
1406880,294.33961053904954,294.34999999999997
1406910,294.3395887098959,294.34999999999997
1406940,294.3395659549283,294.34999999999997
1406970,294.33954227072525,294.34999999999997
1407000,294.3395176551949,294.34999999999997
1407030,294.3394921075999,294.34999999999997
1407060,294.3394656285799,294.34999999999997
1407090,294.33943822017335,294.34999999999997
1407120,294.3394098858362,294.34999999999997
1407150,294.3393806304586,294.34999999999997
1407180,294.3393504603798,294.34999999999997
1407210,294.3393193833998,294.34999999999997
1407240,294.3392874087889,294.34999999999997
1407270,294.3392545472945,294.34999999999997
1407300,294.33922081114474,294.34999999999997
1407330,294.33918621404916,294.34999999999997
1407360,294.3391507711968,294.34999999999997
1407390,294.3391144992501,294.34999999999997
1407420,294.33907741633647,294.34999999999997
1407450,294.3390395420355,294.34999999999997
1407480,294.3390008973631,294.34999999999997
1407510,294.33896150475255,294.34999999999997
1407540,294.33892138803014,294.34999999999997
1407570,294.33888057238903,294.34999999999997
1407600,294.338839081772,294.34999999999997
1407630,294.33493268256416,293.65
1407660,294.3313556510944,293.65
1407690,294.32806753930123,293.65
1407720,294.32503267773325,293.65
1407750,294.32221994616435,293.65
1407780,294.31960247604286,293.65
1407810,294.31715665669174,293.65
1407840,294.31486165790375,293.65
1407870,294.3126990038132,293.65
1407900,294.310652243782,293.65
1407930,294.3087067576707,293.65
1407960,294.3068494915646,293.65
1407990,294.3050687478802,293.65
1408020,294.30335403255594,293.65
1408050,294.3016959361304,293.65
1408080,294.3000860233313,293.65
1408110,294.29851673505215,293.65
1408140,294.2969812906075,293.65
1408170,294.29547360951193,293.65
1408200,294.29398824263546,293.65
1408230,294.2925203103291,293.65
1408260,294.2910654459677,293.65
1408290,294.2896197450799,293.65
1408320,294.28817971996125,293.65
1408350,294.28674225907935,293.65
1408380,294.2853045905099,293.65
1408410,294.2838642488938,293.65
1408440,294.2824190455985,293.65
1408470,294.2809670418059,293.65
1408500,294.2795065237102,293.65
1408530,294.27803598154776,293.65
1408560,294.2765540900407,293.65
1408590,294.2750596894331,293.65
1408620,294.27355176936203,293.65
1408650,294.2720294543907,293.65
1408680,294.2704919908887,293.65
1408710,294.2689387350614,293.65
1408740,294.26736914207686,293.65
1408770,294.26578275623314,293.65
1408800,294.26417920208155,293.65
1408830,294.2625581764002,293.65
1408860,294.2609194409282,293.65
1408890,294.25926281578717,293.65
1408920,294.2575881735254,293.65
1408950,294.25589543372894,293.65
1408980,294.25418455814497,293.65
1409010,294.25245554626815,293.65
1409040,294.25070843134677,293.65
1409070,294.2489432767684,293.65
1409100,294.2471601727889,293.65
1409130,294.24535923357297,293.65
1409160,294.2435405945168,293.65
1409190,294.24170440982556,293.65
1409220,294.23985085032257,293.65
1409250,294.23798010146754,293.65
1409280,294.2360923615644,293.65
1409310,294.2341878401412,293.65
1409340,294.23226675648607,293.65
1409370,294.23032933832246,293.65
1409400,294.22837582061436,293.65
1409430,294.22640644448575,293.65
1409460,294.22442145624495,293.65
1409490,294.22242110650495,293.65
1409520,294.22040564938845,293.65
1409550,294.218375341812,293.65
1409580,294.2163304428402,293.65
1409610,294.214271213104,293.65
1409640,294.2121979142772,293.65
1409670,294.2101108086055,293.65
1409700,294.2080101584828,293.65
1409730,294.20589622607156,293.65
1409760,294.20376927296127,293.65
1409790,294.2016295598628,293.65
1409820,294.1994773463356,293.65
1409850,294.1973128905426,293.65
1409880,294.19513644903293,293.65
1409910,294.1929482765475,293.65
1409940,294.1907486258469,293.65
1409970,294.1885377475587,293.65
1410000,294.1863158900427,293.65
1410030,294.1840832992722,293.65
1410060,294.18184021872975,293.65
1410090,294.17958688931674,293.65
1410120,294.17732354927426,293.65
1410150,294.17505043411506,293.65
1410180,294.172767776566,293.65
1410210,294.17047580651837,293.65
1410240,294.1681747509872,293.65
1410270,294.16586483407707,293.65
1410300,294.16354627695557,293.65
1410330,294.16121929783174,293.65
1410360,294.15888411194044,293.65
1410390,294.1565409315318,293.65
1410420,294.1541899658645,293.65
1410450,294.15183142120355,293.65
1410480,294.14946550082175,293.65
1410510,294.14709240500395,293.65
1410540,294.14471233105485,293.65
1410570,294.1423254733089,293.65
1410600,294.1399320231428,293.65
1410630,294.1375321689906,293.65
1410660,294.13512609635995,293.65
1410690,294.1327139878507,293.65
1410720,294.1302960231749,293.65
1410750,294.1278723791778,293.65
1410780,294.1254432298613,293.65
1410810,294.1230087464065,293.65
1410840,294.1205690971999,293.65
1410870,294.1181244478574,293.65
1410900,294.1156749612521,293.65
1410930,294.11322079754086,293.65
1410960,294.1107621141918,293.65
1410990,294.10829906601305,293.65
1411020,294.10583180518114,293.65
1411050,294.1033604812704,293.65
1411080,294.1008852412822,293.65
1411110,294.09840622967505,293.65
1411140,294.0959235883944,293.65
1411170,294.0934374569032,293.65
1411200,294.0909479722101,293.65
1411230,294.0884546423836,293.65
1411260,294.0859586877981,293.65
1411290,294.0834602628854,293.65
1411320,294.08095939467586,293.65
1411350,294.0784562308685,293.65
1411380,294.07595095597947,293.65
1411410,294.0734437630109,293.65
1411440,294.07093484400775,293.65
1411470,294.0684243870269,293.65
1411500,294.0659125752726,293.65
1411530,294.0633995869531,293.65
1411560,294.06088559537113,293.65
1411590,294.0583707690806,293.65
1411620,294.0558552720585,293.65
1411650,294.0533392638709,293.65
1411680,294.05082289983164,293.65
1411710,294.04830633115125,293.65
1411740,294.0457897050768,293.65
1411770,294.0432731650242,293.65
1411800,294.04075685070336,293.65
1411830,294.038240898237,293.65
1411860,294.0357254402734,293.65
1411890,294.0332106060948,293.65
1411920,294.0306965217208,293.65
1411950,294.0281833100071,293.65
1411980,294.02567109074124,293.65
1412010,294.02315998073374,293.65
1412040,294.02065009390685,293.65
1412070,294.0181415413791,293.65
1412100,294.0156344315477,293.65
1412130,294.01312887016746,293.65
1412160,294.01062496042744,293.65
1412190,294.0081228030249,293.65
1412220,294.00562249623647,293.65
1412250,294.00312413598704,293.65
1412280,294.00062781591697,293.65
1412310,293.99813362744567,293.65
1412340,293.9956416598344,293.65
1412370,293.9931520002463,293.65
1412400,293.99066473380435,293.65
1412430,293.98817994364754,293.65
1412460,293.98569771098505,293.65
1412490,293.9832181151487,293.65
1412520,293.98074123364336,293.65
1412550,293.9782671421958,293.65
1412580,293.97579591480184,293.65
1412610,293.97332762377164,293.65
1412640,293.97086233977393,293.65
1412670,293.9684001318779,293.65
1412700,293.9659410675945,293.65
1412730,293.9634852129154,293.65
1412760,293.9610326323516,293.65
1412790,293.9585833889697,293.65
1412820,293.95613754442746,293.65
1412850,293.95369515900796,293.65
1412880,293.9512562916526,293.65
1412910,293.94882099999296,293.65
1412940,293.94638934038124,293.65
1412970,293.9439613679203,293.65
1413000,293.94153713652474,293.65
1413030,293.9391166992665,293.65
1413060,293.93670010866515,293.65
1413090,293.9342874162562,293.65
1413120,293.93187867244626,293.65
1413150,293.9294739265131,293.65
1413180,293.927073226627,293.65
1413210,293.92467661987655,293.65
1413240,293.92228415229545,293.65
1413270,293.919895868887,293.65
1413300,293.9175118136469,293.65
1413330,293.91513202958515,293.65
1413360,293.91275655874597,293.65
1413390,293.9103854422274,293.65
1413420,293.9080187201994,293.65
1413450,293.9056564319219,293.65
1413480,293.9032986157613,293.65
1413510,293.90094530920726,293.65
1413540,293.8985965488886,293.65
1413570,293.89625237058834,293.65
1413600,293.8939128092589,293.65
1413630,293.8915778990365,293.65
1413660,293.8892476732551,293.65
1413690,293.8869221644605,293.65
1413720,293.88460140442305,293.65
1413750,293.88228542415123,293.65
1413780,293.87997425390404,293.65
1413810,293.8776679232034,293.65
1413840,293.87536646084584,293.65
1413870,293.8730698949149,293.65
1413900,293.8707782527922,293.65
1413930,293.8684915611685,293.65
1413960,293.8662098460548,293.65
1413990,293.86393313279314,293.65
1414020,293.86166144606665,293.65
1414050,293.8593948099101,293.65
1414080,293.85713324771984,293.65
1414110,293.8548767822631,293.65
1414140,293.8526254356881,293.65
1414170,293.850379229533,293.65
1414200,293.8481381847351,293.65
1414230,293.84590232163976,293.65
1414260,293.8436716600091,293.65
1414290,293.84144621903073,293.65
1414320,293.83922601732587,293.65
1414350,293.83701107295775,293.65
1414380,293.8348014034395,293.65
1414410,293.8325970257421,293.65
1414440,293.83039795630214,293.65
1414470,293.8282042110293,293.65
1414500,293.82601580531383,293.65
1414530,293.82383275403373,293.65
1414560,293.8216550715622,293.65
1414590,293.819482771774,293.65
1414620,293.81731586805313,293.65
1414650,293.8151543732989,293.65
1414680,293.81299829993304,293.65
1414710,293.81084765990573,293.65
1414740,293.8087024647024,293.65
1414770,293.80656272534964,293.65
1414800,293.80442845148593,293.65
1414830,293.80230157048817,293.65
1414860,293.80018065537433,293.65
1414890,293.79806657506225,293.65
1414920,293.79595944207745,293.65
1414950,293.7938592572086,293.65
1414980,293.79176624428203,293.65
1415010,293.78968028762205,293.65
1415040,293.78759903299886,293.65
1415070,293.78552433039073,293.65
1415100,293.78345668908935,293.65
1415130,293.7813963373418,293.65
1415160,293.7793428618754,293.65
1415190,293.77729119709903,293.65
1415220,293.7752453494718,293.65
1415250,293.77320629783486,293.65
1415280,293.7711743812935,293.65
1415310,293.7691497352414,293.65
1415340,293.76713243743467,293.65
1415370,293.7651225480182,293.65
1415400,293.7631194121791,293.65
1415430,293.76111693753234,293.65
1415460,293.7591201143407,293.65
1415490,293.75713012794904,293.65
1415520,293.7551473551781,293.65
1415550,293.75317191637464,293.65
1415580,293.75120385984064,293.65
1415610,293.7492432201773,293.65
1415640,293.7472900344962,293.65
1415670,293.7453443453717,293.65
1415700,293.74340620014937,293.65
1415730,293.7414755642644,293.65
1415760,293.7395516609347,293.65
1415790,293.7376348831089,293.65
1415820,293.7357256643279,293.65
1415850,293.7338241480994,293.65
1415880,293.73193040478714,293.65
1415910,293.7300444822132,293.65
1415940,293.72816642208113,293.65
1415970,293.7262962648308,293.65
1416000,293.7244340507523,293.65
1416030,293.72257982000525,293.65
1416060,293.72073361239444,293.65
1416090,293.7188954671482,293.65
1416120,293.71706542275274,293.65
1416150,293.7152435168405,293.65
1416180,293.7134297851934,293.65
1416210,293.71162422271004,293.65
1416240,293.7098265263797,293.65
1416270,293.7080365477286,293.65
1416300,293.7062545712806,293.65
1416330,293.7044808542475,293.65
1416360,293.7027154814637,293.65
1416390,293.70095849352316,293.65
1416420,293.6992099176323,293.65
1416450,293.6974697775148,293.65
1416480,293.69573809627474,293.65
1416510,293.69401489701147,293.65
1416540,293.69230020279383,293.65
1416570,293.69059403650397,293.65
1416600,293.6888964272513,293.65
1416630,293.6872074829965,293.65
1416660,293.6855274466227,293.65
1416690,293.68385658461057,293.65
1416720,293.682195159888,293.65
1416750,293.68054342608036,293.65
1416780,293.6789016277103,293.65
1416810,293.67727000159846,293.65
1416840,293.67564877813635,293.65
1416870,293.67403818218963,293.65
1416900,293.67243843368067,293.65
1416930,293.67084974794955,293.65
1416960,293.6692723359706,293.65
1416990,293.6677064044798,293.65
1417020,293.6661521560452,293.65
1417050,293.6646097891031,293.65
1417080,293.66307949797226,293.65
1417110,293.66156147271124,293.65
1417140,293.66005589783697,293.65
1417170,293.65856295409003,293.65
1417200,293.6570828186411,293.65
1417230,293.65561566461247,293.65
1417260,293.6541616609578,293.65
1417290,293.652720972426,293.65
1417320,293.6512937595554,293.65
1417350,293.6498801786783,293.65
1417380,293.6484803819287,293.65
1417410,293.6470945172534,293.65
1417440,293.64572272842463,293.65
1417470,293.6443651550561,293.65
1417500,293.6430219326195,293.65
1417530,293.6416931924647,293.65
1417560,293.6403790618412,293.65
1417590,293.63907966392105,293.65
1417620,293.63779511782366,293.65
1417650,293.63652553864165,293.65
1417680,293.63527103746776,293.65
1417710,293.63403172142273,293.65
1417740,293.6328076936834,293.65
1417770,293.6315990535118,293.65
1417800,293.6304058962846,293.65
1417830,293.62922831352205,293.65
1417860,293.62806639291773,293.65
1417890,293.626920218368,293.65
1417920,293.62578987000165,293.65
1417950,293.6246754242087,293.65
1417980,293.6235769536697,293.65
1418010,293.62249452738433,293.65
1418040,293.62142821069983,293.65
1418070,293.62037806533874,293.65
1418100,293.61934414942675,293.65
1418130,293.6183265175198,293.65
1418160,293.6173252206305,293.65
1418190,293.616340306255,293.65
1418220,293.6153718183982,293.65
1418250,293.6144197975993,293.65
1418280,293.61348428095664,293.65
1418310,293.61256530215246,293.65
1418340,293.6116628914762,293.65
1418370,293.61077707584866,293.65
1418400,293.60990787718526,293.65
1418430,293.6090592187817,293.65
1418460,293.6082257343554,293.65
1418490,293.6074072712887,293.65
1418520,293.6066049377205,293.65
1418550,293.6058191065507,293.65
1418580,293.60504990287086,293.65
1418610,293.6042973669498,293.65
1418640,293.60356150870166,293.65
1418670,293.6028423257676,293.65
1418700,293.6021398066295,293.65
1418730,293.6014539159337,293.65
1418760,293.60078463264307,293.65
1418790,293.6001319369169,293.65
1418820,293.59949580674186,293.65
1418850,293.59887621697203,293.65
1418880,293.5982731391595,293.65
1418910,293.59768654160496,293.65
1418940,293.5971163894478,293.65
1418970,293.59656264474455,293.65
1419000,293.59602526652816,293.65
1419030,293.5955042108536,293.65
1419060,293.5949994308331,293.65
1419090,293.5945108766656,293.65
1419120,293.5940384956623,293.65
1419150,293.5935822322701,293.65
1419180,293.59314202809367,293.65
1419210,293.59271782191615,293.65
1419240,293.59230954971883,293.65
1419270,293.5919171447009,293.65
1419300,293.5915405372979,293.65
1419330,293.59117965520005,293.65
1419360,293.59083442337044,293.65
1419390,293.5905047640624,293.65
1419420,293.59019059683715,293.65
1419450,293.5898918385807,293.65
1419480,293.58960840352097,293.65
1419510,293.5893402032445,293.65
1419540,293.58908714671315,293.65
1419570,293.58884914028056,293.65
1419600,293.5886260877085,293.65
1419630,293.5884178901837,293.65
1419660,293.58822444633324,293.65
1419690,293.5880456522415,293.65
1419720,293.5878814014661,293.65
1419750,293.5877315850538,293.65
1419780,293.5875960915569,293.65
1419810,293.58747480704903,293.65
1419840,293.58736761514143,293.65
1419870,293.58727439699857,293.65
1419900,293.5871950313547,293.65
1419930,293.5871293945296,293.65
1419960,293.5870773604445,293.65
1419990,293.58703880063894,293.65
1420020,293.5870135842923,293.65
1420050,293.58700157826536,293.65
1420080,293.5870026471937,293.65
1420110,293.58701665367505,293.65
1420140,293.587043458576,293.65
1420170,293.5870829214535,293.65
1420200,293.5871349302743,293.65
1420230,293.58720002296485,293.65
1420260,293.5872797015728,293.65
1420290,293.5873756331314,293.65
1420320,293.5874894465331,293.65
1420350,293.58762269334613,293.65
1420380,293.5877768531646,293.65
1420410,293.5879533464305,293.65
1420440,293.5881535448242,293.65
1420470,293.5883787778288,293.65
1420500,293.58863033624544,293.65
1420530,293.58890947366973,293.65
1420560,293.58921740670723,293.65
1420590,293.589555313456,293.65
1420620,293.5899243091944,293.65
1420650,293.59032538842064,293.65
1420680,293.5907594972848,293.65
1420710,293.59122756100976,293.65
1420740,293.5917304894449,293.65
1420770,293.5922691762749,293.65
1420800,293.59284452674365,293.65
1420830,293.59345827683484,293.65
1420860,293.5941175051428,293.65
1420890,293.5948420050523,293.65
1420920,293.5956478887648,293.65
1420950,293.59653616277325,293.65
1420980,293.5975017555638,293.65
1421010,293.598532958925,293.65
1421040,293.59961396809354,293.65
1421070,293.60073894316565,293.65
1421100,293.60190705034154,293.65
1421130,293.6031187859329,293.65
1421160,293.60437489234965,293.65
1421190,293.6056760445002,293.65
1421220,293.6070227837021,293.65
1421250,293.6084155230359,293.65
1421280,293.6098545678719,293.65
1421310,293.61134013548156,293.65
1421340,293.61287237036845,293.65
1421370,293.61445135552003,293.65
1421400,293.6160771204618,293.65
1421430,293.6177496469032,293.65
1421460,293.61946887250554,293.65
1421490,293.62123469305925,293.65
1421520,293.6230469630955,293.65
1421550,293.6249054945936,293.65
1421580,293.6268100527011,293.65
1421610,293.62876034527613,293.65
1421640,293.63075599374287,293.65
1421670,293.63279644635304,293.65
1421700,293.63488132123655,293.65
1421730,293.6370110266322,293.65
1421760,293.6391858529295,293.65
1421790,293.64140591509016,293.65
1421820,293.64367117939173,293.65
1421850,293.6459814922681,293.65
1421880,293.64833660141977,293.65
1421910,293.65073744680376,293.65
1421940,293.653189031784,293.65
1421970,293.65567880771994,293.65
1422000,293.6582098319843,293.65
1422030,293.6607908549569,293.65
1422060,293.66340864425223,293.65
1422090,293.66606575333697,293.65
1422120,293.66876383318765,293.65
1422150,293.67150268874536,293.65
1422180,293.6742820312987,293.65
1422210,293.67710148765195,293.65
1422240,293.67996067480817,293.65
1422270,293.68285923936173,293.65
1422300,293.6857968833493,293.65
1422330,293.68877338024856,293.65
1422360,293.69178857687194,293.65
1422390,293.6948423729373,293.65
1422420,293.6979346704204,293.65
1422450,293.7010652940438,293.65
1422480,293.70423390848464,293.65
1422510,293.70743998665546,293.65
1422540,293.71068285708,293.65
1422570,293.71396176698136,293.65
1422600,293.71727591260077,293.65
1422630,293.7206244504115,293.65
1422660,293.72400650161774,293.65
1422690,293.72742115429384,293.65
1422720,293.7308674646366,293.65
1422750,293.7343444578514,293.65
1422780,293.7378511288589,293.65
1422810,293.74138644289997,293.65
1422840,293.7449493360708,293.65
1422870,293.7485387158076,293.65
1422900,293.75215346133103,293.65
1422930,293.7557924240583,293.65
1422960,293.75945442798877,293.65
1422990,293.76313827006743,293.65
1423020,293.76684272052864,293.65
1423050,293.77056652322403,293.65
1423080,293.77430839593586,293.65
1423110,293.77806703067745,293.65
1423140,293.78184109398234,293.65
1423170,293.785629227183,293.65
1423200,293.7894300466801,293.65
1423230,293.79324214420325,293.65
1423260,293.79706408706375,293.65
1423290,293.8008944183995,293.65
1423320,293.80473165741336,293.65
1423350,293.80857429960537,293.65
1423380,293.81242081699827,293.65
1423410,293.8162696583579,293.65
1423440,293.820119249409,293.65
1423470,293.823967993045,293.65
1423500,293.8278142695349,293.65
1423530,293.83165643672464,293.65
1423560,293.8354928302367,293.65
1423590,293.8393217636649,293.65
1423620,293.8431415287667,293.65
1423650,293.8469503956537,293.65
1423680,293.85074661297904,293.65
1423710,293.854528408123,293.65
1423740,293.85829398737803,293.65
1423770,293.86204153613096,293.65
1423800,293.8657692190256,293.65
1423830,293.86947486388453,293.65
1423860,293.87315593392213,293.65
1423890,293.8768098658018,293.65
1423920,293.88043416778305,293.65
1423950,293.8840264335723,293.65
1423980,293.8875843375454,293.65
1424010,293.89110562599,293.65
1424040,293.8945881102013,293.65
1424070,293.898029661876,293.65
1424100,293.9014282102455,293.65
1424130,293.90478174035275,293.65
1424160,293.9080882920344,293.65
1424190,293.9113459593296,293.65
1424220,293.91455289014067,293.65
1424250,293.9177072860428,293.65
1424280,293.92080740217835,293.65
1424310,293.9238515471957,293.65
1424340,293.92683808320623,293.65
1424370,293.92976542574354,293.65
1424400,293.93263204371203,293.65
1424430,293.9354364593205,293.65
1424460,293.93817724799374,293.65
1424490,293.9408530382615,293.65
1424520,293.94346251162483,293.65
1424550,293.946004402398,293.65
1424580,293.9484774975291,293.65
1424610,293.95088063639935,293.65
1424640,293.95321271060345,293.65
1424670,293.95547266371386,293.65
1424700,293.95765949102804,293.65
1424730,293.9597722393046,293.65
1424760,293.96181000648613,293.65
1424790,293.9637719414135,293.65
1424820,293.96565724353127,293.65
1424850,293.9674651625867,293.65
1424880,293.969194998323,293.65
1424910,293.9708461001683,293.65
1424940,293.9724178669203,293.65
1424970,293.97390974642974,293.65
1425000,293.97532123528055,293.65
1425030,293.97665187846843,293.65
1425060,293.97790126907944,293.65
1425090,293.97906904796673,293.65
1425120,293.98015490342715,293.65
1425150,293.9811585708775,293.65
1425180,293.98207983253053,293.65
1425210,293.98291851707023,293.65
1425240,293.9836744993268,293.65
1425270,293.98434769995174,293.65
1425300,293.98493808509136,293.65
1425330,293.98544566606006,293.65
1425360,293.98587049901255,293.65
1425390,293.98621268461443,293.65
1425420,293.9864723677116,293.65
1425450,293.986649736998,293.65
1425480,293.9867444782306,293.65
1425510,293.98674752292766,293.65
1425540,293.986646245374,293.65
1425570,293.98642981888787,293.65
1425600,293.986090650233,293.65
1425630,293.98559964300955,293.65
1425660,293.9849931179715,293.65
1425690,293.9842696067483,293.65
1425720,293.98342750579843,293.65
1425750,293.9824716151545,293.65
1425780,293.98141023400206,293.65
1425810,293.9802540709785,293.65
1425840,293.97901484458356,293.65
1425870,293.9777051261847,293.65
1425900,293.97632998214306,293.65
1425930,293.97489175380315,293.65
1425960,293.97339048176025,293.65
1425990,293.9718260235677,293.65
1426020,293.9701984151124,293.65
1426050,293.96850810851925,293.65
1426080,293.96675585350374,293.65
1426110,293.9649426139821,293.65
1426140,293.96306948553416,293.65
1426170,293.96113765581424,293.65
1426200,293.9591483810194,293.65
1426230,293.95710297387615,293.65
1426260,293.95500279348414,293.65
1426290,293.95284925006024,293.65
1426320,293.9506437910283,293.65
1426350,293.9483878987067,293.65
1426380,293.9460830876552,293.65
1426410,293.9437308997731,293.65
1426440,293.9413329100296,293.65
1426470,293.9388907272423,293.65
1426500,293.9364059898134,293.65
1426530,293.93388036379275,293.65
1426560,293.9313155423922,293.65
1426590,293.9287132461484,293.65
1426620,293.9260752231904,293.65
1426650,293.923403249436,293.65
1426680,293.92069912871546,293.65
1426710,293.9179646928578,293.65
1426740,293.91520180176053,293.65
1426770,293.91241234344204,293.65
1426800,293.90959823407513,293.65
1426830,293.9067614179944,293.65
1426860,293.90390386767723,293.65
1426890,293.90102758369653,293.65
1426920,293.8981345946455,293.65
1426950,293.8952269570364,293.65
1426980,293.8923067551728,293.65
1427010,293.8893761009979,293.65
1427040,293.8864371339195,293.65
1427070,293.8834920206132,293.65
1427100,293.88054295480487,293.65
1427130,293.8775921570351,293.65
1427160,293.87464187440526,293.65
1427190,293.8716943803077,293.65
1427220,293.86875197414145,293.65
1427250,293.8658169810134,293.65
1427280,293.86289175142787,293.65
1427310,293.8599786609642,293.65
1427340,293.8570801099441,293.65
1427370,293.8541985230895,293.65
1427400,293.8513362743023,293.65
1427430,293.848495012076,293.65
1427460,293.8456746257641,293.65
1427490,293.84287443480935,293.65
1427520,293.84009378452623,293.65
1427550,293.8373321967246,293.65
1427580,293.8345893311828,293.65
1427610,293.83186491884896,293.65
1427640,293.82915871985733,293.65
1427670,293.8264705056431,293.65
1427700,293.82380005296045,293.65
1427730,293.8211471416944,293.65
1427760,293.81851155347545,293.65
1427790,293.81589307060744,293.65
1427820,293.81329147541925,293.65
1427850,293.8107065500685,293.65
1427880,293.8081380767019,293.65
1427910,293.8055858378406,293.65
1427940,293.80304961688887,293.65
1427970,293.80052919869854,293.65
1428000,293.7980243701503,293.65
1428030,293.79553492072455,293.65
1428060,293.79306064304507,293.65
1428090,293.79060133338396,293.65
1428120,293.7881567921195,293.65
1428150,293.7857268241431,293.65
1428180,293.78331123921316,293.65
1428210,293.7809098522555,293.65
1428240,293.77852248361353,293.65
1428270,293.7761489592482,293.65
1428300,293.7737891108921,293.65
1428330,293.7714427761606,293.65
1428360,293.7691097986237,293.65
1428390,293.766790027841,293.65
1428420,293.76448331936626,293.65
1428450,293.76218953472073,293.65
1428480,293.75990854134324,293.65
1428510,293.757640212517,293.65
1428540,293.7553844272775,293.65
1428570,293.7531410703042,293.65
