time,reaQHea_y
1060590,98530.48237514995
1060620,99303.4152635846
1060650,99594.80250062789
1060680,98741.30192040835
1060710,98095.22920821978
1060740,98272.36207799753
1060770,98593.46856306534
1060800,98914.1899924841
1060830,99231.51254380196
1060860,99546.20290090227
1060890,99858.5922825758
1060920,100167.70440016722
1060950,100337.14052354757
1060980,100221.40689998426
1061010,100062.38594964331
1061040,99905.4241644921
1061070,99751.40095106768
1061100,99599.75127944234
1061130,99450.4357138679
1061160,99303.47681920437
1061190,99158.85726196674
1061220,99016.79100749726
1061250,98981.86017223333
1061280,99170.9186227368
1061310,99391.0794915934
1061340,99610.99469755862
1061370,99830.03472898525
1061400,100048.40071058262
1061430,100266.20931919849
1061460,100483.46744003658
1061490,100700.16431169714
1061520,100915.58259395766
1061550,101001.88555159257
1061580,100829.26439472845
1061610,100621.56468693892
1061640,100416.54955656778
1061670,100213.81767596515
1061700,100013.06600666788
1061730,99814.27246247718
1061760,99617.44703014077
1061790,99422.63223861749
1061820,99229.68394587186
1061850,98907.41699620425
1061880,98316.5120327936
1061910,97692.31287171764
1061940,97072.54855470429
1061970,96605.67773194044
1062000,96456.48031574201
1062030,768822.4548750072
1062060,774640.1665412682
1062090,778446.6272252129
1062120,781476.7286912462
1062150,783473.0411356149
1062180,784107.2306308853
1062210,783066.1349757657
1062240,780094.1498725943
1062270,775024.538729437
1062300,767788.5432158033
1062330,758443.4730817897
1062360,747139.091726327
1062390,734088.4742779222
1062420,719563.4055708791
1062450,703862.0741818484
1062480,687293.8015065549
1062510,670163.2545050117
1062540,652755.2693398917
1062570,635327.528454217
1062600,618104.0972626247
1062630,601272.1533328545
1062660,584981.3225197609
1062690,569345.5812259365
1062720,554446.5138728445
1062750,540203.2671830117
1062780,526516.2272111608
1062810,513655.29702608
1062840,501636.88166316366
1062870,490543.5285560631
1062900,480455.015595085
1062930,471099.5935746191
1062960,462403.3777805897
1062990,454318.6341225302
1063020,446797.4802729589
1063050,439791.0945131759
1063080,433251.51800913515
1063110,427132.81751266436
1063140,421391.1226002124
1063170,415985.00342451676
1063200,410875.47647909186
1063230,406026.4893890478
1063260,401403.85337614216
1063290,396976.29935243336
1063320,392712.2035376018
1063350,388586.1552899194
1063380,384561.3599107146
1063410,380636.3309005652
1063440,376745.8357414338
1063470,372873.6570599358
1063500,368981.15508523415
1063530,365068.4149954593
1063560,361063.2480300389
1063590,356930.22072718333
1063620,352586.198903913
1063650,348046.92738528526
1063680,343299.5800307037
1063710,338013.85683633375
1063740,331928.5233604237
1063770,324681.1362391026
1063800,315731.4863510506
1063830,303983.8338107437
1063860,287792.24805197254
1063890,265419.9840320267
1063920,233550.18301269668
1063950,188910.14191319724
1063980,132103.8878242311
1064010,82667.32152802224
1064040,68948.32993418729
1064070,67762.90096963773
1064100,67065.36712480498
1064130,66452.30348159198
1064160,65917.35734513427
1064190,65452.43539114419
1064220,65052.70963775643
1064250,64714.787792314
1064280,64432.92935750113
1064310,64207.814925837134
1064340,64024.4803802148
1064370,63584.422613264906
1064400,62579.84972078446
1064430,62359.22773626097
1064460,63960.47227895164
1064490,64900.13492882296
1064520,63929.47721730955
1064550,63181.51980416664
1064580,63442.07135985607
1064610,63871.947518306246
1064640,64325.796239187715
1064670,64802.99798676312
1064700,65302.890229181794
1064730,65823.98329952368
1064760,66367.3684161757
1064790,67009.33687576716
1064820,67852.20787439171
1064850,68734.38259556082
1064880,69625.87687735217
1064910,70440.28438286485
1064940,71071.3960537784
1064970,71686.32724053245
1065000,72313.30453540492
1065030,72949.5408440062
1065060,73594.65702266012
1065090,74247.95454593215
1065120,74908.74023223756
1065150,75576.29589354839
1065180,76250.37541197664
1065210,77246.45572886216
1065240,78890.00503845012
1065270,80134.63059448077
1065300,80396.09888232216
1065330,80543.90477981593
1065360,80698.5098307984
1065390,80855.36732675829
1065420,81012.6350364142
1065450,81170.44933763427
1065480,81929.18666702029
1065510,85486.9797739248
1065540,92814.17561765971
1065570,108005.7559272698
1065600,132547.8796923584
1065630,163362.72032441292
1065660,192505.31934165204
1065690,217105.86005629628
1065720,239166.60384563988
1065750,258435.17283453728
1065780,275070.45580400375
1065810,289321.65553585143
1065840,301239.7345479841
1065870,311170.2733756256
1065900,319340.9816463915
1065930,327223.21513785864
1065960,336721.30954869784
1065990,345689.0911393295
1066020,354292.0763746774
1066050,361076.2227513706
1066080,364946.09019970684
1066110,366068.762858636
1066140,362944.52668523166
1066170,358371.86536463676
1066200,352848.9476373567
1066230,346167.2735765953
1066260,338292.396695501
1066290,328164.9418165323
1066320,314558.5341700551
1066350,299831.6434587138
1066380,284232.60115597467
1066410,269170.75395366526
1066440,255726.7577345774
1066470,242029.66094223224
1066500,228169.66186486176
1066530,214040.83136353106
1066560,199868.21573293096
1066590,185965.935497499
1066620,172655.59310595688
1066650,160215.0428746672
1066680,149028.69409607886
1066710,139537.00054860063
1066740,131731.52338704167
1066770,125521.40760487778
1066800,120790.4452084855
1066830,117384.35222252175
1066860,115131.93888366298
1066890,113876.8753266031
1066920,113490.5675898939
1066950,113828.43344506333
1066980,114783.85291760348
1067010,116464.93603878164
1067040,118904.78937691984
1067070,122142.2574098547
1067100,126221.59194784869
1067130,131174.86289749012
1067160,137008.65789873427
1067190,143689.03621831982
1067220,151161.83044944328
1067250,159315.8442416958
1067280,168046.2655029285
1067310,177129.3032599514
1067340,186386.03179818887
1067370,195583.55821818468
1067400,204515.25552152187
1067430,213062.91444145865
1067460,221173.358780165
1067490,228797.7752565618
1067520,235894.2160018242
1067550,242009.49405702666
1067580,246446.62772914796
1067610,250168.05257815472
1067640,253333.5431527326
1067670,256634.41326991122
1067700,261028.22341548084
1067730,265093.83973026765
1067760,268688.19428161945
1067790,271840.7608403883
1067820,274602.41575981624
1067850,276949.0695729265
1067880,278926.9944120878
1067910,280511.3274310481
1067940,281723.36813195376
1067970,282573.80125739775
1068000,283071.2347710876
1068030,284114.3994354138
1068060,286783.335100139
1068090,287962.2899479342
1068120,286079.24257960357
1068150,283680.5396250682
1068180,281018.24320766074
1068210,278064.29249635566
1068240,274828.21192460787
1068270,271331.40848012996
1068300,267593.6628648246
1068330,263396.4787118587
1068360,258454.7218801351
1068390,254472.46163678286
1068420,252695.5094226284
1068450,249715.93850983286
1068480,244144.13761650052
1068510,238276.28677155118
1068540,232275.90178690598
1068570,226727.71423015877
1068600,222050.8642471008
1068630,217533.12450976553
1068660,213138.57392916153
1068690,208991.9836117573
1068720,205207.30889107694
1068750,201649.99712313758
1068780,198326.39280983704
1068810,195274.9607849237
1068840,192523.1055993021
1068870,190098.6105868116
1068900,188023.82687539633
1068930,186314.81410574427
1068960,184982.0511713847
1068990,184031.09387163998
1069020,183463.41505571903
1069050,183170.11118008732
1069080,182924.80883605167
1069110,183050.06530513914
1069140,183563.60922414804
1069170,184635.72116492988
1069200,186614.15984433464
1069230,188975.03622400423
1069260,191607.86362582986
1069290,194492.71196804987
1069320,197597.5114698204
1069350,200968.2122476878
1069380,204734.88996400766
1069410,208373.60507993327
1069440,211341.3056701354
1069470,214253.05805811821
1069500,217171.72335030773
1069530,220083.16531547505
1069560,223016.0380316814
1069590,225876.74267744125
1069620,228642.15168437568
1069650,231298.02462769297
1069680,233829.54450563007
1069710,236224.68998487463
1069740,238473.80335710692
1069770,240568.53627756232
1069800,242501.12163349654
1069830,243990.6323618791
1069860,244632.50614910325
1069890,245087.46419048947
1069920,245429.27421907752
1069950,246308.43457408572
1069980,248548.13756678425
1070010,250734.62660656802
1070040,252717.3511556226
1070070,254506.412132528
1070100,256098.16238305607
1070130,257482.4512068815
1070160,258647.98608465618
1070190,259583.49317852964
1070220,260280.68709079523
1070250,261067.1073107583
1070280,262359.48472600145
1070310,263671.3242396911
1070340,265284.9706365606
1070370,265840.20617234893
1070400,264429.50274960225
1070430,262544.4622361383
1070460,260234.0751070206
1070490,257536.4940278367
1070520,254419.56841328504
1070550,250231.58567551192
1070580,244216.67329012364
1070610,237990.07907821608
1070640,231835.77358024698
1070670,225692.0495378611
1070700,219618.50462154657
1070730,213687.1860527162
1070760,207965.3741459883
1070790,203003.09804203056
1070820,199491.94986001524
1070850,196083.96263465073
1070880,192653.62564194712
1070910,189274.88820871283
1070940,186012.5575263377
1070970,182717.59317199327
1071000,179042.70945704335
1071030,175736.82352573544
1071060,172945.4216005753
1071090,170668.5116733432
1071120,168882.03367202537
1071150,167650.2544868416
1071180,166947.7680738153
1071210,166789.49053904205
1071240,167148.95405000282
1071270,168064.34592398466
1071300,169811.66240584038
1071330,172096.22597710323
1071360,174820.7629180139
1071390,177787.18147979752
1071420,180364.80597316741
1071450,183044.23788587743
1071480,185918.65473669252
1071510,189295.10848944486
1071540,194033.55742163863
1071570,198434.60489674358
1071600,200670.29513250696
1071630,203629.25680030344
1071660,209920.5835523441
1071690,217031.58446208743
1071720,225041.72071062255
1071750,232332.74075446452
1071780,236983.3162043979
1071810,240356.6763712744
1071840,241641.34027700964
1071870,242235.96611663958
1071900,242386.70778626428
1071930,242393.36390665662
1071960,242798.3448697207
1071990,242844.63606359647
1072020,242434.20414839662
1072050,241594.29253342506
1072080,240337.34141794674
1072110,238703.24988839982
1072140,236756.91115192318
1072170,234444.54982838294
1072200,231761.57267632606
1072230,228748.76931699153
1072260,225420.89551803836
1072290,222231.8029719794
1072320,219898.08864532824
1072350,217287.5180787335
1072380,214329.81011865035
1072410,210804.08914257208
1072440,206177.3675648253
1072470,201189.43972080786
1072500,196225.73833559483
1072530,191166.66929829516
1072560,186069.10455318674
1072590,181106.74873482756
1072620,176154.62368660225
1072650,171468.37462594753
1072680,167400.31877238888
1072710,163845.02741957823
1072740,160349.52310192486
1072770,157048.13399175965
1072800,154520.89323332944
1072830,152813.68975126694
1072860,151632.03602671847
1072890,150957.33221980828
1072920,150852.76678366237
1072950,151383.06702125468
1072980,152345.01645606148
1073010,153705.66053446502
1073040,155309.82780230025
1073070,157052.2565508172
1073100,159182.63749731868
1073130,161660.40444481585
1073160,164375.01572394962
1073190,167284.35790587665
1073220,170099.32940886292
1073250,172840.16779080333
1073280,176285.309263665
1073310,180101.22455574566
1073340,183908.81556826964
1073370,187670.1915411761
1073400,191215.57492462706
1073430,194506.76955857917
1073460,197246.85277204934
1073490,199527.07463576118
1073520,201392.56111066078
1073550,202824.77042631272
1073580,203813.77467922625
1073610,204447.5328521123
1073640,205264.7491843308
1073670,205832.95718822058
1073700,205679.21936845768
1073730,205013.3411606352
1073760,203939.36832028162
1073790,202479.62119590194
1073820,200658.73595898354
1073850,198536.04705951668
1073880,196457.4346017379
1073910,194238.56413897453
1073940,191750.55342322306
1073970,189102.3190957808
1074000,185911.72070456462
1074030,182362.6597230308
1074060,178968.96559059454
1074090,175726.54408997606
1074120,172604.26674692958
1074150,169790.1165028684
1074180,166973.29310996112
1074210,164133.11463877454
1074240,161594.24068115398
1074270,159427.6962365191
1074300,157616.54172693784
1074330,156191.2814595
1074360,155137.7546489618
1074390,154438.74175257678
1074420,154136.39150349185
1074450,154248.57814825792
1074480,154715.9749298323
1074510,155430.57685129737
1074540,156611.4409311602
1074570,158258.49614126683
1074600,160270.38577593348
1074630,162596.03290495632
1074660,165185.86843855798
1074690,168019.37089911883
1074720,170871.03055122492
1074750,173678.8894828008
1074780,176432.64941798503
1074810,179086.9353611683
1074840,181595.48419194005
1074870,183917.38573721785
1074900,186016.72722282677
1074930,187862.54106959348
1074960,189390.26629147897
1074990,190599.17013215588
1075020,191497.81427493758
1075050,192065.66141697
1075080,192070.7612017125
1075110,191663.1886899164
1075140,190950.45975035796
1075170,190015.5993252209
1075200,189299.80951657868
1075230,188555.26573508303
1075260,187687.94943302753
1075290,186714.06044332022
1075320,185653.8732669472
1075350,184526.84048150704
1075380,183352.60341416608
1075410,182147.40754314975
1075440,180806.84454841772
1075470,179430.85251152772
1075500,178078.41613228846
1075530,176774.26747296329
1075560,175540.9789266455
1075590,174399.16511181815
1075620,173367.1487371427
1075650,172460.75784528392
1075680,171693.6960039091
1075710,171067.22054917828
1075740,170792.70026352012
1075770,170793.20309120553
1075800,170497.20630378393
1075830,170115.62579748197
1075860,170443.0685396155
1075890,171194.4885800824
1075920,171704.53535487477
1075950,172151.70392351167
1075980,173046.83698553027
1076010,174201.11327454608
1076040,175136.07381184443
1076070,175988.81300775308
1076100,177127.62396819826
1076130,178395.56279970513
1076160,179691.32775029747
1076190,180972.41839537054
1076220,181920.25697928082
1076250,182696.54901473538
1076280,183814.9676358842
1076310,185015.3785686688
1076340,186152.6533076404
1076370,187152.0307881537
1076400,187221.21270675378
1076430,186783.3536038519
1076460,186103.59682091817
1076490,185341.3828764341
1076520,185514.49876583833
1076550,185892.78764070148
1076580,185438.8606326277
1076610,184649.40136799813
1076640,184003.50878561873
1076670,183367.26565469924
1076700,182681.26515702758
1076730,181958.7180153545
1076760,181213.09353941726
1076790,180457.2139175267
1076820,179703.32370476818
1076850,178963.12127145551
1076880,178248.00416312035
1076910,177568.67772205546
1076940,176934.92970504586
1076970,176351.46870578025
1077000,175510.69722533453
1077030,174612.03021509474
1077060,174178.39885223686
1077090,173984.99420118166
1077120,173916.19850025978
1077150,173965.50755098675
1077180,174129.8856060093
1077210,174403.60483725677
1077240,174571.32149056232
1077270,174723.09030663903
1077300,174910.7206216388
1077330,175129.85152380937
1077360,175338.03195416598
1077390,175548.18424110557
1077420,175773.43383024939
1077450,176010.7208481555
1077480,176258.73305121184
1077510,176537.41650862512
1077540,177307.4344042417
1077570,178289.82477516844
1077600,179081.17086601793
1077630,179795.6818939233
1077660,180488.35076430484
1077690,181143.99215966088
1077720,181747.39781701498
1077750,182284.9519652838
1077780,182744.38707874602
1077810,183116.27914636576
1077840,183391.4877656943
1077870,183564.39086250842
1077900,183652.75672581917
1077930,183644.13188784366
1077960,183524.88274335067
1077990,183291.7887302719
1078020,182689.4309220713
1078050,181855.5006328507
1078080,180891.97552399515
1078110,179830.130324119
1078140,178711.43404226264
1078170,177559.49930794438
1078200,176383.876816018
1078230,175201.22187085243
1078260,174492.45805627946
1078290,174057.89479001748
1078320,173416.5975401675
1078350,172710.11803627008
1078380,172057.86743182663
1078410,171473.14088699102
1078440,170961.46042055814
1078470,170528.67566271682
1078500,170178.6535684163
1078530,169914.28138784124
1078560,169737.0994608448
1078590,169646.9845087109
1078620,169642.16847622668
1078650,169719.3702130718
1078680,169873.92692185607
1078710,170099.9123005167
1078740,170390.26840043147
1078770,170736.961577324
1078800,171131.15533583408
1078830,171563.39189252097
1078860,172023.77948865414
1078890,172502.18351008208
1078920,172988.41552539627
1078950,173463.91155453565
1078980,174009.9794313421
1079010,174585.52561677506
1079040,175150.18520405557
1079070,175686.15074582843
1079100,176224.3246357767
1079130,176799.67654568274
1079160,176782.17395222263
1079190,176324.861252468
1079220,176020.58658282994
1079250,175759.05828372782
1079280,175442.64450576712
1079310,175076.0996097353
1079340,174673.56096018475
1079370,174245.38981273014
1079400,173801.16561839153
1079430,173345.0469129798
1079460,173112.49486160217
1079490,173010.1318308309
1079520,172966.09037323666
1079550,172973.83984597493
1079580,173028.97257960713
1079610,173124.81122246268
1079640,173253.41474828942
1079670,173396.46114665014
1079700,173620.5644111987
1079730,173963.8579744289
1079760,173933.78414640317
1079790,173610.55717956868
1079820,173275.81419743673
1079850,172917.5406537519
1079880,172513.51604363602
1079910,172067.32297441433
1079940,171659.92267093016
1079970,171281.508753666
1080000,170917.55276598776
1080030,170528.782999509
1080060,170541.88529130394
1080090,170827.8648968402
1080120,171143.37733213694
1080150,171491.63431664254
1080180,171889.11432413003
1080210,172339.24843251368
1080240,172771.68313116152
1080270,173172.71983724856
1080300,173512.80189289173
1080330,173714.1234241137
1080360,173957.52434304383
1080390,175125.12174478846
1080420,177259.6649079131
1080450,179544.8155291667
1080480,181587.00103811338
1080510,183173.20842549522
1080540,184189.19671595556
1080570,184578.42059295648
1080600,184321.61247504523
1080630,183425.25472639815
1080660,181915.30267212942
1080690,179832.4412575394
1080720,177229.8114083295
1080750,174172.5259103642
1080780,170685.91532768353
1080810,167067.84051126786
1080840,163544.4246065368
1080870,160165.61159079216
1080900,156986.79639823863
1080930,154011.85319128
1080960,151355.85105112847
1080990,149103.7711590313
1081020,147256.41806909343
1081050,145818.6504764304
1081080,144811.83513625292
1081110,144345.12929129624
1081140,144713.87009571746
1081170,146087.2884241062
1081200,148622.44109961606
1081230,152276.74053226525
1081260,158120.03735094127
1081290,167767.10788810888
1081320,180396.95644798825
1081350,194200.36284456795
1081380,208194.2183599214
1081410,221691.2371575329
1081440,234565.4699385923
1081470,246711.9513129874
1081500,257402.04027126395
1081530,266131.20781162224
1081560,272727.62657312304
1081590,277108.4984505505
1081620,279176.610991151
1081650,278923.48838380387
1081680,276398.70691400743
1081710,271682.5517116261
1081740,264893.0801262342
1081770,256196.03357841188
1081800,245814.624596678
1081830,233977.04521907016
1081860,220961.10974281584
1081890,207175.06528713714
1081920,193078.3556544597
1081950,179197.53659267657
1081980,165866.38718437304
1082010,153278.64316104093
1082040,141719.110561015
1082070,131407.28175873123
1082100,122470.2305355825
1082130,114989.11485534851
1082160,108984.38267592454
1082190,104452.63741950486
1082220,101393.15357488899
1082250,99793.02401507391
1082280,99632.28003850134
1082310,100886.13281049886
1082340,103526.25018624068
1082370,107515.5108109012
1082400,112792.9953811823
1082430,119256.38071639111
1082460,126761.25464654945
1082490,135150.35742703438
1082520,144243.36912694786
1082550,153816.5216056536
1082580,163613.25850251212
1082610,173247.0122527422
1082640,182506.29683527467
1082670,191346.5941327491
1082700,199453.62132092327
1082730,206511.43524590676
1082760,212340.65626814633
1082790,216805.7771143252
1082820,219813.28253526636
1082850,221314.33358809017
1082880,221305.30322814776
1082910,219821.56526665643
1082940,216943.05961772893
1082970,212785.97741954762
1083000,207490.49882822754
1083030,201231.7694988877
1083060,194198.3149985438
1083090,186782.3994536151
1083120,179170.6762714011
1083150,171426.6289142775
1083180,163803.92656061033
1083210,156509.55526419752
1083240,149709.2687616914
1083270,143402.50988405407
1083300,137713.76290158276
1083330,132864.4256662703
1083360,128893.83916855679
1083390,125826.9855921397
1083420,123680.89502828733
1083450,122455.77477264711
1083480,122145.0848570284
1083510,122731.61298108232
1083540,124182.84357663011
1083570,126451.12413647286
1083600,129477.42920731287
1083630,133188.70850675437
1083660,137494.8335225129
1083690,142265.6299263383
1083720,147371.27197042876
1083750,152713.54230606396
1083780,158140.09187973503
1083810,163501.0824479618
1083840,168647.90006758503
1083870,173402.02841329967
1083900,177633.177662784
1083930,181263.93471648163
1083960,184184.58814595637
1083990,186442.05237153248
1084020,187974.25653465308
1084050,188667.43865172652
1084080,188564.75468380735
1084110,187711.23831127048
1084140,186158.97994067328
1084170,183974.24038256746
1084200,181237.73436793618
1084230,178041.32751214874
1084260,174485.52141401762
1084290,170675.89460573526
1084320,166719.6734841473
1084350,162722.4161767096
1084380,158785.00334245688
1084410,155001.26194239946
1084440,151456.2295990158
1084470,148224.0491480794
1084500,145368.13438499512
1084530,142815.28437481448
1084560,140588.17814244967
1084590,138827.3080899686
1084620,137517.55803844696
1084650,136725.54649151606
1084680,136458.95016427006
1084710,136638.0143014042
1084740,137261.8907878667
1084770,138312.29392012526
1084800,139755.44264446924
1084830,141548.6425271647
1084860,143639.92924356906
1084890,145828.43302377863
1084920,148019.77543260134
1084950,150586.4134898613
1084980,153478.52211186328
1085010,156347.1609016795
1085040,159207.30332206047
1085070,162030.71668762193
1085100,164759.2685730586
1085130,166830.63349573544
1085160,168150.12241537336
1085190,169030.951512583
1085220,169259.93040305402
1085250,168576.49128456227
1085280,166878.9215671457
1085310,164149.81455088817
1085340,160318.3928444753
1085370,156467.9594880205
1085400,153069.22667089975
1085430,149074.2095428238
1085460,144699.4929625828
1085490,140945.87669580185
1085520,137929.46542013984
1085550,134834.93911630643
1085580,131646.84106184775
1085610,128752.37750845007
1085640,126020.33321627129
1085670,123430.0776959801
1085700,120972.63261175738
1085730,118769.21744402396
1085760,116888.46361305827
1085790,115262.4579678629
1085820,113935.0170213892
1085850,113395.01425922356
1085880,113856.80271476635
1085910,114860.19015846253
1085940,116477.31000600001
1085970,118840.92791429187
1086000,121864.4265066053
1086030,125464.4402113275
1086060,129554.52465452066
1086090,133636.94812581158
1086120,137409.1693690054
1086150,140970.86398623462
1086180,144059.15595179264
1086210,146787.05558854036
1086240,149190.41379034423
1086270,151058.46312242086
1086300,152440.4712180331
1086330,153342.4951478464
1086360,153757.5396552624
1086390,153685.41870298167
1086420,153135.48310349928
1086450,151931.1573174161
1086480,150014.01204955942
1086510,147799.35097662732
1086540,145409.66263265745
1086570,142758.52634551117
1086600,139995.22579961066
1086630,137223.07062272308
1086660,134516.1780734805
1086690,131936.86244890644
1086720,129539.33182447474
1086750,127370.28337841289
1086780,125468.64493335815
1086810,123865.77339634944
1086840,122585.60507721441
1086870,121644.69319904404
1086900,121052.49597865055
1086930,120810.4465972779
1086960,120913.10372516909
1086990,121348.74278939267
1087020,122099.14065975719
1087050,123139.6866152796
1087080,124439.96929823628
1087110,125964.24594781447
1087140,127671.53531104488
1087170,129264.02809768985
1087200,130570.45562449723
1087230,131675.56555257132
1087260,132444.82771769477
1087290,132807.87164713192
1087320,132734.05686588748
1087350,132393.24884214526
1087380,131885.04333686075
1087410,131120.04148243065
1087440,130180.48056058193
1087470,129113.10945443752
1087500,127949.12806200728
1087530,126714.55844621055
1087560,125434.9979537534
1087590,124096.05272770839
1087620,122702.25301203254
1087650,121301.40139031119
1087680,119902.3975978525
1087710,118523.63425025942
1087740,117201.67233564604
1087770,116067.33253529278
1087800,115217.65582268994
1087830,114670.64877517469
1087860,114425.68236534228
1087890,114474.49173426109
1087920,114803.70074303627
1087950,115395.28779420849
1087980,116226.49927169252
1088010,117250.75674096473
1088040,118419.41784458449
1088070,119735.51945972111
1088100,121168.593709106
1088130,122676.4607543441
1088160,124217.02248752113
1088190,125747.14689975072
1088220,127224.19363371374
1088250,128607.2192350908
1088280,129857.95859298151
1088310,130938.65078426989
1088340,131817.55616820115
1088370,132489.261040584
1088400,132949.78317356337
1088430,133162.78058606008
1088460,133119.70895377852
1088490,132975.9612517336
1088520,132839.88353523173
1088550,132509.33817054413
1088580,131951.77401156854
1088610,131175.8124717059
1088640,130203.37168176653
1088670,129063.25138203037
1088700,127788.1285859574
1088730,126412.78130289465
1088760,124972.63136993068
1088790,123481.10590991637
1088820,121948.7512794961
1088850,120449.39775958449
1088880,119022.53461645122
1088910,117698.5086931856
1088940,116503.04397787144
1088970,115457.02540116987
1089000,114577.13712431674
1089030,113876.04373801113
1089060,113362.13308266016
1089090,113039.66974052777
1089120,112909.14569359354
1089150,112967.16880198936
1089180,113206.37182211908
1089210,113615.87680133177
1089240,114181.71462566199
1089270,114886.76448769611
1089300,115710.83722100807
1089330,116631.44329517128
1089360,117624.51824731095
1089390,118664.49345369713
1089420,119724.55685305479
1089450,120777.76331008578
1089480,121798.01179391456
1089510,122760.16123370438
1089540,123640.31071279827
1089570,124417.04282867246
1089600,125072.07822033376
1089630,125590.43224608735
1089660,125960.55539249792
1089690,126174.85918555729
1089720,126230.01452092813
1089750,126126.77161052728
1089780,125869.73473147069
1089810,125467.24323853943
1089840,124931.08576596843
1089870,124276.01651702588
1089900,123519.23810030844
1089930,122679.84661701301
1089960,121778.26957798695
1089990,120835.77352326851
1090020,119874.00683105865
1090050,119603.00812804914
1090080,120731.15576485475
1090110,121527.36439536135
1090140,120892.00291145899
1090170,119822.74481293914
1090200,118652.68366918221
1090230,117509.27363910615
1090260,116457.36245350802
1090290,115529.13803058857
1090320,114745.23023074713
1090350,114103.19411112065
1090380,113619.78938926429
1090410,113288.2588427783
1090440,113092.62797200665
1090470,113045.46598980017
1090500,113135.1953024588
1090530,113348.38702802683
1090560,113694.26802673218
1090590,114154.29995672821
1090620,114654.51103708557
1090650,115299.2608606394
1090680,115973.01809995134
1090710,116692.49562997323
1090740,117434.49432022494
1090770,118180.15331329215
1090800,118910.34547469462
1090830,119631.38360900036
1090860,120347.67650803858
1090890,121001.82379504932
1090920,121571.19548988833
1090950,122040.82391064317
1090980,122400.07241948132
1091010,122641.78373048709
1091040,122762.12619265147
1091070,122760.3523102919
1091100,122638.74552812049
1091130,122402.36501541454
1091160,122058.92866066075
1091190,121618.55011427723
1091220,121093.37173194272
1091250,120497.19215756361
1091280,119845.0660166193
1091310,119152.90582193044
1091340,118437.05154594962
1091370,117713.86365188038
1091400,116999.32849792707
1091430,116053.76845295726
1091460,114704.27033467662
1091490,113338.15684019765
1091520,112068.74480186423
1091550,111157.16996407631
1091580,110803.46792093506
1091610,110687.54840622954
1091640,110720.61138882092
1091670,110877.5742941664
1091700,111144.11361530276
1091730,111511.30007942421
1091760,111965.54765517941
1091790,112495.33195177365
1091820,113094.12368181044
1091850,113723.7385354871
1091880,114413.45605437316
1091910,115076.7504018753
1091940,115771.04570751959
1091970,116446.15741748718
1092000,117082.27171665177
1092030,117667.38474827794
1092060,118192.2940765948
1092090,118642.75340923828
1092120,119009.00900032418
1092150,119282.83703257641
1092180,119458.67418404225
1092210,119533.07124404189
1092240,119505.41892813587
1092270,119377.46007706012
1092300,119153.32156152184
1092330,118839.29198226603
1092360,118443.64268604934
1092390,117976.35902141157
1092420,117448.73854412732
1092450,116862.396669375
1092480,116217.34912537246
1092510,115544.4671603681
1092540,114862.8718687536
1092570,114188.16447135367
1092600,113534.45424472244
1092630,112914.57743656711
1092660,112340.21663738038
1092690,111821.64903720962
1092720,111367.57463192564
1092750,110985.02506493492
1092780,110679.28679964082
1092810,110453.86072769426
1092840,110310.47653345417
1092870,110249.0890968469
1092900,110267.8607620157
1092930,110363.23392853266
1092960,110530.14919587484
1092990,110762.22286215423
1093020,111051.58251271208
1093050,111389.27378528417
1093080,111765.75798229071
1093110,112170.53260051967
1093140,112591.997089254
1093170,113019.90002742952
1093200,113442.98320628834
1093230,113850.44787300563
1093260,114232.40355255346
1093290,114579.84519789256
1093320,114884.53358304306
1093350,115139.50709392202
1093380,115339.80809425887
1093410,115482.46171869917
1093440,115565.73847047078
1093470,115588.9582608228
1093500,115553.67161954285
1093530,115465.16381456466
1093560,115332.2920833642
1093590,115166.07831285047
1093620,114974.8260472788
1093650,114751.50655774468
1093680,114477.4680935898
1093710,114151.07977888342
1093740,113793.51471452815
1093770,113416.62020600913
1093800,113029.57459611472
1093830,112641.06839840187
1093860,112259.24148254213
1093890,111891.72494232189
1093920,111545.62216634207
1093950,111227.26845862757
1093980,110942.08242767144
1094010,110694.53257992047
1094040,110488.17235766341
1094070,110325.68004696285
1094100,110208.88332934472
1094130,110138.77918585323
1094160,110115.55929817141
1094190,110138.64150469315
1094220,110206.70433719495
1094250,110317.72338121037
1094280,110469.01009239763
1094310,110657.25415124367
1094340,110878.57023593158
1094370,111128.54978747106
1094400,111402.31800231
1094430,111694.59649667656
1094460,111999.77137618487
1094490,112311.9617922355
1094520,112625.0938458892
1094550,112933.00251504473
1094580,113229.60834812208
1094610,113509.12863133685
1094640,113766.25868056156
1094670,113996.29786821255
1094700,114195.23844843401
1094730,114359.83965095079
1094760,114487.69231054833
1094790,114577.26683278936
1094820,114627.93733165265
1094850,114639.9802436325
1094880,114614.54935253828
1094910,114553.62966318402
1094940,114459.97203245197
1094970,114337.01045782297
1095000,114189.83498801226
1095030,114030.78524166945
1095060,113872.6803490755
1095090,113722.67912209123
1095120,113584.64815618118
1095150,113461.62269624548
1095180,113356.81430107588
1095210,113273.3518780249
1095240,113213.80210422193
1095270,113179.98657890172
1095300,113173.02213398925
1095330,113193.38229855846
1095360,113240.91140911246
1095390,113314.82572574631
1095420,113413.73582034696
1095450,113535.69129744571
1095480,113676.77596588054
1095510,113823.36847788593
1095540,113961.26142077406
1095570,114083.98860192878
1095600,114189.54461114132
