time,fcu_reaPFan_y,fcu_reaPHea_y,fcu_reaPCoo_y,fcu_reaPHea_y
29175150,4.148368549452568,0.0,181.39383059567632,0.0
29175180,4.087184323164878,0.0,179.55969246817153,0.0
29175210,4.026202290609236,0.0,177.72425202529388,0.0
29175240,3.9654688420034803,0.0,175.88878261228822,0.0
29175270,3.905027289660275,0.0,174.05446028685677,0.0
29175300,3.8449177618993735,0.0,172.22236564452183,0.0
29175330,3.785177182586389,0.0,170.39348697210715,0.0
29175360,3.725839335840902,0.0,168.56872536460264,0.0
29175390,3.6669349874381165,0.0,166.74890104801761,0.0
29175420,3.6084920405049323,0.0,164.93476021586758,0.0
29175450,3.5505357124014716,0.0,163.12698199758532,0.0
29175480,3.493088724566795,0.0,161.32618536872036,0.0
29175510,3.436171499106512,0.0,159.53293588932445,0.0
29175540,3.3798023569403925,0.0,157.74775218419694,0.0
29175570,3.323997713175655,0.0,155.97111209385884,0.0
29175600,3.2687683589119256,0.0,154.20322964437324,0.0
29175630,3.2141010981192015,0.0,152.44307831884876,0.0
29175660,3.159960533210546,0.0,150.68888133987141,0.0
29175690,3.1063111429976145,0.0,148.9395221573715,0.0
29175720,3.0531690600836807,0.0,147.1960238930152,0.0
29175750,3.000562011507355,0.0,145.45963464042975,0.0
29175780,2.9485155528374833,0.0,143.73148761775894,0.0
29175810,2.897050766059988,0.0,142.0125114695573,0.0
29175840,2.8461895673108093,0.0,140.3036625275105,0.0
29175870,2.795953741609542,0.0,138.60588561752039,0.0
29175900,2.7463635731410423,0.0,136.92006443252933,0.0
29175930,2.6974376650224907,0.0,135.24702053948224,0.0
29175960,2.6491930351360606,0.0,133.58752196165588,0.0
29175990,2.601645172037186,0.0,131.9422886952069,0.0
29176020,2.5548080378172777,0.0,130.31199490886505,0.0
29176050,2.5086940619722955,0.0,128.69726990469525,0.0
29176080,2.4633143124603487,0.0,127.09870969054404,0.0
29176110,2.4186778357273444,0.0,125.51682834746255,0.0
29176140,2.3747787335467563,0.0,123.95123028353039,0.0
29176170,2.331591624682073,0.0,122.40062377475802,0.0
29176200,2.289078890486886,0.0,120.86366156122384,0.0
29176230,2.2472390060292913,0.0,119.34081899359225,0.0
29176260,2.206078616243873,0.0,117.83269372410928,0.0
29176290,2.1655982469924826,0.0,116.33955860032097,0.0
29176320,2.125793595859049,0.0,114.86143488935986,0.0
29176350,2.086653964843285,0.0,113.3980351117025,0.0
29176380,2.0481648848436205,0.0,111.9489007687205,0.0
29176410,2.010307880510444,0.0,110.51340073750575,0.0
29176440,1.9730635041134248,0.0,109.09087279873154,0.0
29176470,1.9364119635490946,0.0,107.6806665249722,0.0
29176500,1.900334375376613,0.0,106.28219870549037,0.0
29176530,1.864813621355841,0.0,104.89497382725665,0.0
29176560,1.829833833316312,0.0,103.51854850486029,0.0
29176590,1.795379774641466,0.0,102.1524975310646,0.0
29176620,1.7614365594415105,0.0,100.79640338856314,0.0
29176650,1.7279898215537373,0.0,99.44986430803462,0.0
29176680,1.6950258425497,0.0,98.11250151067466,0.0
29176710,1.6625316600365578,0.0,96.78396267634294,0.0
29176740,1.6304950394095905,0.0,95.46392071117586,0.0
29176770,1.5989044764844489,0.0,94.15207307474395,0.0
29176800,1.5677491687755827,0.0,92.84814102866648,0.0
29176830,1.5370190210297596,0.0,91.55186983240003,0.0
29176860,1.5067046220463807,0.0,90.26302824715279,0.0
29176890,1.476797231078399,0.0,88.98140804285607,0.0
29176920,1.4472887444714688,0.0,87.7068229844086,0.0
29176950,1.418171669315891,0.0,86.43910793466611,0.0
29176980,1.3894391224358584,0.0,85.1781193535715,0.0
29177010,1.3610847143182048,0.0,83.92373039544412,0.0
29177040,1.3331025619061518,0.0,82.67583199342737,0.0
29177070,1.305487262808266,0.0,81.43433222730724,0.0
29177100,1.2782338577658943,0.0,80.1991550739175,0.0
29177130,1.251337792367048,0.0,78.9702391201015,0.0
29177160,1.224794881125976,0.0,77.74753638359445,0.0
29177190,1.1986012739628664,0.0,76.53101122999908,0.0
29177220,1.1727534244535542,0.0,75.32063935158546,0.0
29177250,1.1472480595437065,0.0,74.11640679202301,0.0
29177280,1.1220821507504632,0.0,72.91830901620405,0.0
29177310,1.0972528869619107,0.0,71.72635002918939,0.0
29177340,1.07275764891597,0.0,70.54054154759913,0.0
29177370,1.0485940106067215,0.0,69.36090448223803,0.0
29177400,1.024759778842305,0.0,68.18747272120893,0.0
29177430,1.0012529896622235,0.0,67.02029204907595,0.0
29177460,0.9780718508034977,0.0,65.85941664542709,0.0
29177490,0.9552146609418661,0.0,64.704904208062,0.0
29177520,0.9326797504624926,0.0,63.556813158453714,0.0
29177550,0.9104654569271201,0.0,62.41520193672998,0.0
29177580,0.8885701179996424,0.0,61.28012908285038,0.0
29177610,0.8669920680131825,0.0,60.15165348695042,0.0
29177640,0.8457296315640181,0.0,59.02983426911673,0.0
29177670,0.8247811164497211,0.0,57.914730640143716,0.0
29177700,0.8041448084894055,0.0,56.80640181688285,0.0
29177730,0.7838189681201488,0.0,55.70490699360875,0.0
29177760,0.7638018281251986,0.0,54.61030535310918,0.0
29177790,0.7440915922859519,0.0,53.522656110995946,0.0
29177820,0.724686434891814,0.0,52.44201859075159,0.0
29177850,0.70558450099285,0.0,51.368452326361734,0.0
29177880,0.6867839072715557,0.0,50.3020171896615,0.0
29177910,0.6682827434402626,0.0,49.24277354057279,0.0
29177940,0.6500790740918506,0.0,48.19078239925193,0.0
29177970,0.6321709409447435,0.0,47.14610563976581,0.0
29178000,0.6145563517961534,0.0,46.10880473118076,0.0
29178030,0.5972330797416273,0.0,45.07891484882993,0.0
29178060,0.5801977199137408,0.0,44.056368039034055,0.0
29178090,0.563446185158055,0.0,43.04106834321258,0.0
29178120,0.5469747020218213,0.0,42.032951847340414,0.0
29178150,0.5307798140422018,0.0,41.031982139432245,0.0
29178180,0.514858259717079,0.0,40.038136881034866,0.0
29178210,0.4992067530082115,0.0,39.05138901187681,0.0
29178240,0.483821987930325,0.0,38.0717106343799,0.0
29178270,0.4687007136997634,0.0,37.099078766226924,0.0
29178300,0.4538397817287611,0.0,36.133478819302226,0.0
29178330,0.4392361629537688,0.0,35.174906331479,0.0
29178360,0.4248869911645619,0.0,34.22337001794168,0.0
29178390,0.4107895763746182,0.0,33.27889342700759,0.0
29178420,0.3969414293276399,0.0,32.341517616429094,0.0
29178450,0.38334029609923304,0.0,31.411304760106564,0.0
29178480,0.36998419511074015,0.0,30.488341327314373,0.0
29178510,0.356871455201501,0.0,29.572743146187708,0.0
29178540,0.3440007920808559,0.0,28.66466457597537,0.0
29178570,0.3313714222792696,0.0,27.764311430290796,0.0
29178600,0.3189833438116891,0.0,26.871973255496357,0.0
29178630,0.30683804734330966,0.0,25.988118481402655,0.0
29178660,0.29493349653925816,0.0,25.112559928269945,0.0
29178690,0.28325466809567157,0.0,24.243890162916603,0.0
29178720,0.2717835744562443,0.0,23.380754433289702,0.0
29178750,0.26050839446663937,0.0,22.52234628171603,0.0
29178780,0.2494216101457944,0.0,21.668286975233663,0.0
29178810,0.2385170357099108,0.0,20.818303842729247,0.0
29178840,0.2277899988411684,0.0,19.97225484531065,0.0
29178870,0.2172372838625563,0.0,19.130125477585942,0.0
29178900,0.20685702023944427,0.0,18.29202154898064,0.0
29178930,0.19664855184493885,0.0,17.458160134069644,0.0
29178960,0.1866123340079691,0.0,16.628862900132127,0.0
29178990,0.17674984158584797,0.0,15.804551353337375,0.0
29179020,0.1670634817204275,0.0,14.985743354050811,0.0
29179050,0.15755651373401733,0.0,14.173050689259696,0.0
29179080,0.1482329775342806,0.0,13.367177641818838,0.0
29179110,0.13909763135113518,0.0,12.56892063314005,0.0
29179140,0.13015590267842386,0.0,11.779169469838479,0.0
29179170,0.12141385065754967,0.0,10.998909634849678,0.0
29179200,0.11287802487047678,0.0,10.229207037021947,0.0
29179230,0.10455542715672426,0.0,9.471217538455079,0.0
29179260,0.09645357450979938,0.0,8.726200270511274,0.0
29179290,0.08858054608645648,0.0,7.995527167579391,0.0
29179320,0.08094499799462859,0.0,7.280690287848729,0.0
29179350,0.07355618284361713,0.0,6.583310073414639,0.0
29179380,0.066423991781625,0.0,5.90514590963139,0.0
29179410,0.059559019206319584,0.0,5.248109133902674,0.0
29179440,0.0529726498590761,0.0,4.6142785442738115,0.0
29179470,0.04667717107989337,0.0,4.005918653136591,0.0
29179500,0.040685910877261804,0.0,3.425500224434585,0.0
29179530,0.03501342347164654,0.0,2.8757278918760774,0.0
29179560,0.02967569962310695,0.0,2.3595668878479534,0.0
29179590,0.024690427627695206,0.0,1.880277079565161,0.0
29179620,0.02007731867346007,0.0,1.4414528015783015,0.0
29179650,0.01585850174590045,0.0,1.0470694597063046,0.0
29179680,0.012059002752650927,0.0,0.7015380799555038,0.0
29179710,0.008707325140592286,0.0,0.409767004120637,0.0
29179740,0.0058361799183642,0.0,0.17724408417208706,0.0
29179770,0.0034833560816601864,0.0,0.010121547468825782,0.0
29179800,0.0016928021888320348,0.2822549629998582,0.0,0.2822549629998582
29179830,0.0005160018148908793,0.3311049295580519,0.0,0.3311049295580519
29179860,1.3864057358884642e-05,0.08226392567674316,0.0,0.08226392567674316
29179890,3.979120666002621e-11,0.00014418062294445366,0.0,0.00014418062294445366
29179920,7.123252702624262e-16,6.312725172199937e-07,0.0,6.312725172199937e-07
29179950,1.3230197524471576e-16,0.0,8.446429310428618e-08,0.0
29179980,3.613681459742733e-16,0.0,1.4445167551288813e-07,0.0
29180010,6.39640379184972e-16,0.0,1.988336744083572e-07,0.0
29180040,1.2580541468046968e-16,0.0,9.120563453839244e-08,0.0
29180070,4.15205349924908e-15,1.8058197675641065e-06,0.0,1.8058197675641065e-06
29180100,5.0402375907543673e-17,2.0562501777443804e-07,0.0,2.0562501777443804e-07
29180130,8.528379377896506e-17,2.7630277774020205e-07,0.0,2.7630277774020205e-07
29180160,1.5489100715850707e-16,3.844541787846916e-07,0.0,3.844541787846916e-07
29180190,1.0990162261019662e-17,1.0567345249735187e-07,0.0,1.0567345249735187e-07
29180220,2.1886107556474022e-16,0.0,1.4590382880231137e-07,0.0
29180250,2.3524011915479698e-17,0.0,4.930410000498322e-08,0.0
29180280,1.775355982713545e-18,4.650893595541815e-08,0.0,4.650893595541815e-08
29180310,9.997884629488683e-19,0.0,1.0779450024190744e-08,0.0
29180340,2.8544124441912706e-22,0.0,1.8739909602125972e-10,0.0
29180370,7.527318515463551e-20,1.0430711085151032e-08,0.0,1.0430711085151032e-08
29180400,1.992234023176821e-20,0.0,1.6543671333105797e-09,0.0
29180430,3.111096941564814e-20,7.077617866461444e-09,0.0,7.077617866461444e-09
29180460,1.064672143951541e-18,4.2498583307222124e-08,0.0,4.2498583307222124e-08
29180490,3.323991307203662e-19,2.4360297548007483e-08,0.0,2.4360297548007483e-08
29180520,2.7763495224332536e-21,2.2826007754082316e-09,0.0,2.2826007754082316e-09
29180550,3.1490698392241765e-22,0.0,2.363219674013254e-10,0.0
29180580,7.428333470991616e-22,1.2390803034162875e-09,0.0,1.2390803034162875e-09
29180610,7.070557026036415e-23,3.9130083285009005e-10,0.0,3.9130083285009005e-10
29180640,6.731875525073009e-23,0.0,1.171862259197273e-10,0.0
29180670,2.6406320020314994e-24,0.0,2.37325248424551e-11,0.0
29180700,4.698530240922711e-24,1.0784858451313695e-10,0.0,1.0784858451313695e-10
29180730,1.2639170599861242e-27,1.8069480427474825e-12,0.0,1.8069480427474825e-12
29180760,3.8607709348515673e-25,0.0,9.673660372845895e-12,0.0
29180790,5.141429990920962e-27,3.797684518521002e-12,0.0,3.797684518521002e-12
29180820,2.5014239706593956e-26,8.545115575110995e-12,0.0,8.545115575110995e-12
29180850,1.719198087571547e-27,0.0,6.852729926362456e-13,0.0
29180880,1.3626852585026356e-27,0.0,6.218217731122996e-13,0.0
29180910,2.749000931741913e-28,9.484593175831006e-13,0.0,9.484593175831006e-13
29180940,5.933048971244136e-29,4.4872045625929886e-13,0.0,4.4872045625929886e-13
29180970,3.145027330364142e-29,0.0,9.977035680348496e-14,0.0
29181000,1.6764109554107155e-30,0.0,2.3439068810998368e-14,0.0
29181030,2.939364347572197e-30,1.0523252371495834e-13,0.0,1.0523252371495834e-13
29181060,1.1269476424570758e-32,6.625322796006194e-15,0.0,6.625322796006194e-15
29181090,2.337726586793987e-31,0.0,9.201240443431712e-15,0.0
29181120,1.6819021784216976e-33,2.6433003219403735e-15,0.0,2.6433003219403735e-15
29181150,1.5950528104682644e-32,8.267987035010428e-15,0.0,8.267987035010428e-15
29181180,8.773960002357157e-34,0.0,5.906755659714777e-16,0.0
29181210,9.175262919372793e-34,0.0,6.131021974486895e-16,0.0
29181240,1.577377631147546e-34,8.59805988684087e-16,0.0,8.59805988684087e-16
29181270,4.1964238417749885e-35,4.498454750529472e-16,0.0,4.498454750529472e-16
29181300,1.9406941787678038e-35,0.0,9.306324050678521e-17,0.0
29181330,1.2875883347562604e-36,0.0,2.430016162403066e-17,0.0
29181360,1.908426059292259e-36,9.993716838465238e-17,0.0,9.993716838465238e-17
29181390,1.1897524994361514e-38,7.994275631465786e-18,0.0,7.994275631465786e-18
29181420,1.5822455321302778e-37,0.0,8.858175524301748e-18,0.0
29181450,8.247704561326832e-40,2.1585596718670053e-18,0.0,2.1585596718670053e-18
29181480,1.1215352348974426e-38,8.057377813315076e-18,0.0,8.057377813315076e-18
29181510,5.60094801084036e-40,0.0,5.466501581267489e-19,0.0
29181540,6.702583139011976e-40,0.0,6.049958969549575e-19,0.0
29181570,1.0857344521856797e-40,8.209351287527781e-19,0.0,8.209351287527781e-19
29181600,3.2019178521250055e-41,4.507910155492824e-19,0.0,4.507910155492824e-19
29181630,1.887384272545969e-46,0.0,1.3453383969783262e-21,0.0
29181660,2.1241182165591428e-49,0.0,4.340546470842296e-23,0.0
29181690,3.3078331080695774e-51,0.0,5.211832132219783e-24,0.0
29181720,2.930061696184863e-48,4.977259407208605e-22,0.0,4.977259407208605e-22
29181750,4.821274479653216e-50,6.148333354186732e-23,0.0,6.148333354186732e-23
29181780,8.441230750233192e-51,2.4782866645850987e-23,0.0,2.4782866645850987e-23
29181810,1.6944327266416825e-51,0.0,3.2097979644357746e-24,0.0
29181840,5.1388058570915574e-54,0.0,1.7036824498616426e-25,0.0
29181870,1.1917003546989387e-51,8.33657096531408e-24,0.0,8.33657096531408e-24
29181900,7.118036403577342e-56,0.0,1.8635463015847476e-26,0.0
29181930,1.2021405362389946e-49,0.0,2.335165783921859e-23,0.0
29181960,2.972245769282903e-48,0.0,1.1196295950345815e-22,0.0
29181990,1.1062112736333293e-48,0.0,6.586378443309746e-23,0.0
29182020,4.800890151875874e-50,0.0,1.3231327408722454e-23,0.0
29182050,3.2533420947388796e-50,3.500894581136992e-23,0.0,3.500894581136992e-23
29182080,5.566071992529538e-51,0.0,4.188415353025092e-24,0.0
29182110,4.8167722826289485e-52,3.9590907262241796e-24,0.0,3.9590907262241796e-24
29182140,2.6009766579196664e-50,2.803774798803779e-23,0.0,2.803774798803779e-23
29182170,2.2039358251311684e-53,0.0,2.358981847083441e-25,0.0
29182200,5.224840871790345e-52,3.687467593837611e-24,0.0,3.687467593837611e-24
29182230,1.1721031741939984e-51,0.0,1.5952610082636653e-24,0.0
29182260,3.38592433047693e-49,0.0,2.6094577699073938e-23,0.0
29182290,3.440715977559161e-47,8.435050645141639e-22,0.0,8.435050645141639e-22
29182320,1.4546811688584836e-47,5.273604074501486e-22,0.0,5.273604074501486e-22
29182350,4.324564711989767e-46,0.0,8.289677869349408e-22,0.0
29182380,4.585223488835686e-45,0.0,2.5924150569594927e-21,0.0
29182410,1.503060953583554e-45,0.0,1.424552149076724e-21,0.0
29182440,1.3089310410031443e-46,0.0,4.0317043735728977e-22,0.0
29182470,9.636786678505685e-48,3.4942489294707365e-22,0.0,3.4942489294707365e-22
29182500,2.7291059970464203e-48,1.780251375336973e-22,0.0,1.780251375336973e-22
29182530,3.7155608696867115e-49,0.0,1.8847691823068577e-23,0.0
29182560,8.101443656105456e-50,0.0,8.408385936321005e-24,0.0
29182590,5.627396540632585e-50,2.229137923213929e-23,0.0,2.229137923213929e-23
29182620,1.2888392681602368e-50,1.0166993074389706e-23,0.0,1.0166993074389706e-23
29182650,1.9104929099297086e-51,0.0,1.1175762094406323e-24,0.0
29182680,7.22221375754101e-52,0.0,6.528987674652436e-25,0.0
29182710,1.1003216299276872e-52,8.057486460353962e-25,0.0,8.057486460353962e-25
29182740,4.847380616069426e-53,5.062973166101401e-25,0.0,5.062973166101401e-25
29182770,5.946654843339828e-54,0.0,5.025622666835439e-26,0.0
29182800,3.360265744303693e-54,0.0,3.5602454306073666e-26,0.0
29182830,2.782383542081846e-55,3.209618777138996e-26,0.0,3.209618777138996e-26
29182860,2.127945549204398e-55,2.6301727199642894e-26,0.0,2.6301727199642894e-26
29182890,1.3451163253221793e-56,0.0,1.852575218036474e-27,0.0
29182920,1.3492556216565944e-56,0.0,1.7259052695040755e-27,0.0
29182950,9.937586062707735e-58,1.4458201114070326e-27,0.0,1.4458201114070326e-27
29182980,2.5058250606426242e-58,6.688319077484592e-28,0.0,6.688319077484592e-28
29183010,1.802148337200318e-58,0.0,1.5580601891122633e-28,0.0
29183040,3.660181470337832e-60,0.0,2.0185419582814793e-29,0.0
29183070,1.4648328112476806e-59,1.213104502740667e-28,0.0,1.213104502740667e-28
29183100,8.876991115547421e-62,0.0,2.5264062193774937e-30,0.0
29183130,9.042041258501911e-61,0.0,7.095974894846007e-30,0.0
29183160,8.94280912761425e-62,6.436447175384227e-30,0.0,6.436447175384227e-30
29183190,3.981766364364195e-62,3.633549034975506e-30,0.0,3.633549034975506e-30
29183220,1.6868323588702671e-62,0.0,5.817666982988387e-31,0.0
29183250,8.163406093767334e-64,0.0,1.0017754939769983e-31,0.0
29183280,1.9811747474958635e-63,3.7729216871703636e-31,0.0,3.7729216871703636e-31
29183310,1.3132613998849634e-66,0.0,1.821230713516495e-33,0.0
29183340,1.7293727539635647e-64,0.0,8.478081217533713e-33,0.0
29183370,9.264307464199173e-66,0.0,8.85821217007692e-34,0.0
29183400,1.1554220346312396e-65,0.0,4.141038446637963e-33,0.0
29183430,2.5123307642299514e-66,1.1292244529811563e-32,0.0,1.1292244529811563e-32
29183460,5.527963193463287e-67,7.555009168018872e-33,0.0,7.555009168018872e-33
29183490,3.843662530110828e-67,0.0,2.4500697731413703e-33,0.0
29183520,1.3909930109297283e-68,0.0,5.7177533570549885e-34,0.0
29183550,4.394394764243804e-68,4.0087649814624155e-33,0.0,4.0087649814624155e-33
29183580,6.006661639956045e-73,1.7099703088228297e-35,0.0,1.7099703088228297e-35
29183610,4.084159488615622e-69,0.0,4.789449754577481e-34,0.0
29183640,1.0081997571334738e-70,2.79913642567631e-34,0.0,2.79913642567631e-34
29183670,3.1575822417270223e-70,5.464565958366334e-34,0.0,5.464565958366334e-34
29183700,3.3525070120881294e-71,0.0,5.837602177426377e-35,0.0
29183730,1.9990291217554166e-71,0.0,4.887946180222128e-35,0.0
29183760,5.827170870038478e-72,9.476319603042275e-35,0.0,9.476319603042275e-35
29183790,9.649248902499983e-73,4.130833384971596e-35,0.0,4.130833384971596e-35
29183820,7.510509926744152e-73,0.0,1.1655434767116995e-35,0.0
29183850,2.8026230433017413e-74,0.0,2.3901903392094465e-36,0.0
29183880,7.968428829115165e-74,1.420917749555305e-35,0.0,1.420917749555305e-35
29183910,9.111955081781337e-77,5.065502446460571e-37,0.0,5.065502446460571e-37
29183940,7.244222326325098e-75,0.0,1.4243000795999103e-36,0.0
29183970,8.297366082422245e-77,5.327030098354767e-37,0.0,5.327030098354767e-37
29184000,5.7091079689989e-76,1.4615163642879627e-36,0.0,1.4615163642879627e-36
29184030,3.592282351220676e-77,0.0,1.14788888380524e-37,0.0
29184060,3.86330832270924e-77,0.0,1.2399953959536728e-37,0.0
29184090,6.827173191804573e-78,1.8067140868507216e-37,0.0,1.8067140868507216e-37
29184120,2.1612701958393074e-78,1.0552629308742227e-37,0.0,1.0552629308742227e-37
29184150,9.31805837649389e-79,0.0,2.1546189607356766e-38,0.0
29184180,9.027931335098778e-80,0.0,6.941845542966347e-39,0.0
29184210,1.0410088822432664e-79,2.5686010905255657e-38,0.0,2.5686010905255657e-38
29184240,1.9923515414020937e-81,3.668922992165724e-39,0.0,3.668922992165724e-39
29184270,1.0014812068183237e-80,0.0,2.5450491635557212e-39,0.0
29184300,7.651470874955242e-86,2.415836819686739e-41,0.0,2.415836819686739e-41
29184330,8.463324764983998e-82,2.6150491998802e-39,0.0,2.6150491998802e-39
29184360,1.5351514404252738e-83,0.0,1.0864739464411842e-40,0.0
29184390,6.29538076264992e-83,0.0,2.260427283292945e-40,0.0
29184420,4.743027759498533e-84,2.123080717790858e-40,0.0,2.123080717790858e-40
29184450,4.0602909888727396e-84,2.014940166181268e-40,0.0,2.014940166181268e-40
29184480,7.989297897076283e-85,0.0,2.7484438513386814e-41,0.0
29184510,2.1773430839909068e-85,0.0,1.469682104098523e-41,0.0
29184540,1.0181099043291011e-85,3.42908833358827e-41,0.0,3.42908833358827e-41
29184570,8.722779326112851e-87,1.0267884415413364e-41,0.0,1.0267884415413364e-41
29184600,1.0856687869281477e-86,0.0,3.513488170446827e-42,0.0
29184630,1.813919205258787e-88,0.0,4.640545116182582e-43,0.0
29184660,1.0092395825914619e-87,3.7262565218928975e-42,0.0,3.7262565218928975e-42
29184690,4.594337813276736e-92,0.0,7.698789634342225e-45,0.0
29184720,8.309619074528438e-89,0.0,3.340434049942404e-43,0.0
29184750,1.5195387861356945e-90,1.5354824355279176e-43,0.0,1.5354824355279176e-43
29184780,6.061574116628519e-90,3.1259695027099087e-43,0.0,3.1259695027099087e-43
29184810,4.4827186212585e-91,0.0,2.598366609823013e-44,0.0
29184840,3.858083017235096e-91,0.0,2.4550076307545463e-44,0.0
29184870,7.370344748229933e-92,3.641289617318456e-44,0.0,3.641289617318456e-44
29184900,2.057967099758598e-92,1.9580822570966263e-44,0.0,1.9580822570966263e-44
29184930,9.235286215519915e-93,0.0,4.003130819996704e-45,0.0
29184960,8.323668170816584e-94,0.0,1.2221396468916316e-45,0.0
29184990,9.725111991442393e-94,4.476424128723477e-45,0.0,4.476424128723477e-45
29185020,1.8413665062763468e-95,6.259706607625186e-46,0.0,6.259706607625186e-46
29185050,8.957921161830008e-95,0.0,4.207963195991334e-46,0.0
29185080,6.572238703238941e-100,0.0,1.1575938988645474e-48,0.0
29185110,7.332330622820495e-96,4.1381207867514676e-46,0.0,4.1381207867514676e-46
29185140,1.1272897716928666e-97,0.0,1.5624347848848947e-47,0.0
29185170,5.337748219126418e-97,0.0,3.4500456839866425e-47,0.0
29185200,3.5435143772669906e-98,3.005994548306126e-47,0.0,3.005994548306126e-47
29185230,3.408583498640255e-98,2.9901512262377657e-47,0.0,2.9901512262377657e-47
29185260,5.92919411288869e-99,0.0,3.7936081559987604e-48,0.0
29185290,1.840951874438479e-99,0.0,2.1428834165664975e-48,0.0
29185320,7.482344340637361e-100,4.615261798986515e-48,0.0,4.615261798986515e-48
29185350,7.695944951490311e-101,1.4997943889111594e-48,0.0,1.4997943889111594e-48
29185380,7.910407466745593e-101,0.0,4.6211436156998095e-49,0.0
29185410,1.8961773831316596e-102,0.0,7.246447731386189e-50,0.0
29185440,7.31185837327152e-102,4.80312922811641e-49,0.0,4.80312922811641e-49
29185470,2.6572380064310977e-105,9.270101188673866e-51,0.0,9.270101188673866e-51
29185500,6.012392222358267e-103,0.0,4.2343660475171056e-50,0.0
29185530,6.8530747417671044e-105,1.5250294585769005e-50,0.0,1.5250294585769005e-50
29185560,4.408133022546267e-104,3.9135861143269215e-50,0.0,3.9135861143269215e-50
29185590,2.4876325610913838e-105,0.0,2.821604905121859e-51,0.0
29185620,2.848531063575522e-105,0.0,3.054022137377646e-51,0.0
29185650,4.3495869100857834e-106,4.02299433385952e-51,0.0,4.02299433385952e-51
29185680,1.5712620146700742e-106,2.4449105907121564e-51,0.0,2.4449105907121564e-51
29185710,5.608843636171605e-107,0.0,4.4303702112932496e-52,0.0
29185740,6.854026780957444e-108,0.0,1.565494789495926e-52,0.0
29185770,6.01216276450071e-108,4.939487573525633e-52,0.0,4.939487573525633e-52
29185800,1.896022927046067e-109,8.864060901653562e-53,0.0,8.864060901653562e-53
29185830,5.618677960089219e-109,0.0,4.625201111458228e-53,0.0
29185860,8.791600644937226e-112,0.0,1.8482783669848935e-54,0.0
29185890,4.66985508469086e-110,4.535484541313772e-53,0.0,4.535484541313772e-53
29185920,3.4639303588140745e-112,0.0,1.1835294890497544e-54,0.0
29185950,3.466508758655224e-111,0.0,3.78080895359383e-54,0.0
29185980,1.5937691478700187e-112,2.728464200530464e-54,0.0,2.728464200530464e-54
29186010,2.2774131508237565e-112,3.292760424105389e-54,0.0,3.292760424105389e-54
29186040,2.977903748670212e-113,0.0,3.6057546085023e-55,0.0
29186070,1.2883123150158733e-113,0.0,2.3937549165808446e-55,0.0
29186100,3.966752657800371e-114,4.468304339410061e-55,0.0,4.468304339410061e-55
29186130,5.8803708878529605e-115,1.7360214213881223e-55,0.0,1.7360214213881223e-55
29186160,4.340997159052527e-115,0.0,4.514893962104687e-56,0.0
29186190,1.8139693093156344e-116,0.0,9.311056287810159e-57,0.0
29186220,4.122495703909162e-116,4.7198412626127885e-56,0.0,4.7198412626127885e-56
29186250,1.6303390804602366e-118,2.9938165312795087e-57,0.0,2.9938165312795087e-57
29186280,3.477040079656496e-117,0.0,4.1831801881066476e-57,0.0
29186310,1.3957277906132957e-119,8.909049059606536e-58,0.0,8.909049059606536e-58
29186340,2.6217896254118403e-118,3.893476811826191e-57,0.0,3.893476811826191e-57
29186370,9.429296720324773e-120,0.0,2.2333937946778026e-58,0.0
29186400,1.7558131422545906e-119,0.0,3.072482522798554e-58,0.0
29186430,1.9275198280996746e-120,3.420682632786268e-58,0.0,3.420682632786268e-58
29186460,1.0204449716883012e-120,2.508724697881441e-58,0.0,2.508724697881441e-58
29186490,2.6780163210174208e-121,0.0,3.8859054118271957e-59,0.0
29186520,4.871940107160683e-122,0.0,1.6703396346464064e-59,0.0
29186550,3.008727404767958e-122,4.40915094393083e-59,0.0,4.40915094393083e-59
29186580,1.6572819871419976e-123,1.0426924579043033e-59,0.0,1.0426924579043033e-59
29186610,2.914561953457111e-123,0.0,4.179502583968473e-60,0.0
29186640,2.278682203976087e-125,0.0,3.723088553594202e-61,0.0
29186670,2.5016917941483196e-124,4.142344210937067e-60,0.0,4.142344210937067e-60
29186700,3.826991555004501e-127,0.0,4.895922048308598e-62,0.0
29186730,1.9202611442492723e-125,0.0,3.4930746733789954e-61,0.0
29186760,5.16192617858365e-127,1.9226565888896504e-61,0.0,1.9226565888896504e-61
29186790,1.3129077983533894e-126,3.0879500200456856e-61,0.0,3.0879500200456856e-61
29186820,1.188056145792858e-127,0.0,2.8062008034328416e-62,0.0
29186850,7.843842750003532e-128,0.0,2.2959353398400085e-62,0.0
29186880,1.7385998121475456e-128,3.6277584278564356e-62,0.0,3.6277584278564356e-62
29186910,3.9103351038860604e-129,1.7321292023550407e-62,0.0,1.7321292023550407e-62
29186940,2.0154808246598842e-129,0.0,3.755686324969119e-63,0.0
29186970,1.450112896548621e-130,0.0,1.0140923158021578e-63,0.0
29187000,1.9978806761868726e-130,3.993818994617053e-63,0.0,3.993818994617053e-63
29187030,2.6824877359175472e-132,4.6579293601045527e-64,0.0,4.6579293601045527e-64
29187060,1.7490321186586232e-131,0.0,3.59118024233465e-64,0.0
29187090,3.2936270811718166e-135,1.6531808370613903e-65,0.0,1.6531808370613903e-65
29187120,1.3687718362033177e-132,3.391472348604957e-64,0.0,3.391472348604957e-64
29187150,2.596472302031164e-134,0.0,1.4100983030899785e-65,0.0
