time,ahu_reaPFanExt_y,reaQHea_y,ahu_reaPFanSup_y,reaQHea_y,reaPPum_y,reaQHea_y,oveTZonSet_u,reaTZon_y
3045480,268.1672530134245,180976.7117693258,515.920362256459,180976.7117693258,315.3546357424218,180976.7117693258,295.15,293.7595264146547
3045510,268.1672530134196,180928.08917353232,515.920362256459,180928.08917353232,315.3440233906226,180928.08917353232,295.15,293.7613847973864
3045540,268.1672530134128,180879.74100309415,515.920362256459,180879.74100309415,315.3334348602157,180879.74100309415,295.15,293.76323893747775
3045570,268.1672530134122,180831.67267930953,515.920362256459,180831.67267930953,315.32287030207715,180831.67267930953,295.15,293.76508885587504
3045600,268.1672530134198,180783.88962236478,515.920362256459,180783.88962236478,315.3123298710826,180783.88962236478,295.15,293.76693457346636
3045630,268.16725301342876,180736.2111088548,515.920362256459,180736.2111088548,315.30181262742235,180736.2111088548,295.15,293.7687762020865
3045660,268.1672530134324,180688.48040667808,515.920362256459,180688.48040667808,315.2913153652654,180688.48040667808,295.15,293.7706138505126
3045690,268.1672530134323,180640.6989329239,515.920362256459,180640.6989329239,315.28083473482667,180640.6989329239,295.15,293.7724475771149
3045720,268.1672530134247,180592.85081753126,515.920362256459,180592.85081753126,315.2703704415133,180592.85081753126,295.15,293.77427740651746
3045750,268.16725301341575,180544.94522388114,515.920362256459,180544.94522388114,315.2599242065578,180544.94522388114,295.15,293.7761033583506
3045780,268.16725301341626,180496.97840628322,515.920362256459,180496.97840628322,315.2494962062909,180496.97840628322,295.15,293.7779254590592
3045810,268.1672530134162,180448.9476169433,515.920362256459,180448.9476169433,315.2390848693265,180448.9476169433,295.15,293.77974373948206
3045840,268.1672530134094,180400.85134696309,515.920362256459,180400.85134696309,315.22868965785017,180400.85134696309,295.15,293.78155822989186
3045870,268.1672530134042,180352.6879908759,515.920362256459,180352.6879908759,315.2183116700872,180352.6879908759,295.15,293.7833689582258
3045900,268.1672530134091,180304.45718238398,515.920362256459,180304.45718238398,315.2079514427812,180304.45718238398,295.15,293.7851759507278
3045930,268.1672530134201,180256.15779355206,515.920362256459,180256.15779355206,315.1976080838996,180256.15779355206,295.15,293.78697923272176
3045960,268.1672530134274,180207.7880153562,515.920362256459,180207.7880153562,315.18728094237065,180207.7880153562,295.15,293.7887788287431
3045990,268.1672530134275,180159.3470282259,515.920362256459,180159.3470282259,315.17697062818985,180159.3470282259,295.15,293.7905747624373
3046020,268.1672530134271,180110.83491808464,515.920362256459,180110.83491808464,315.1666778118187,180110.83491808464,295.15,293.792367056546
3046050,268.1672530134222,180062.2516388041,515.920362256459,180062.2516388041,315.1564021430531,180062.2516388041,295.15,293.7941557329047
3046080,268.1672530134151,180013.59687747588,515.920362256459,180013.59687747588,315.14614304455193,180013.59687747588,295.15,293.795940812399
3046110,268.1672530134144,179964.8709185247,515.920362256459,179964.8709185247,315.135900781828,179964.8709185247,295.15,293.7977223149982
3046140,268.1672530134222,179916.07510257544,515.920362256459,179916.07510257544,315.1256760152767,179916.07510257544,295.15,293.7995002598877
3046170,268.1672530134314,179867.2112519444,515.920362256459,179867.2112519444,315.11546879654816,179867.2112519444,295.15,293.80127466556206
3046200,268.1672530134349,179818.2811779792,515.920362256459,179818.2811779792,315.1052787294611,179818.2811779792,295.15,293.8030455498095
3046230,268.16725301343445,179769.28709787418,515.920362256459,179769.28709787418,315.09510586467155,179769.28709787418,295.15,293.8048129296966
3046260,268.1672530134265,179720.23217650055,515.920362256459,179720.23217650055,315.08495076845276,179720.23217650055,295.15,293.80657682165236
3046290,268.16725301341774,179671.12029527477,515.920362256459,179671.12029527477,315.0748137670743,179671.12029527477,295.15,293.80833724157753
3046320,268.16725301341853,179621.95548898703,515.920362256459,179621.95548898703,315.0646947031736,179621.95548898703,295.15,293.81009420487527
3046350,268.1672530134184,179572.74194517877,515.920362256459,179572.74194517877,315.05459353275097,179572.74194517877,295.15,293.8118477264345
3046380,268.1672530134114,179523.4844393008,515.920362256459,179523.4844393008,315.0445106910449,179523.4844393008,295.15,293.8135978206668
3046410,268.167253013406,179474.1883884675,515.920362256459,179474.1883884675,315.03444666420194,179474.1883884675,295.15,293.8153445015978
3046440,268.1672530134111,179424.8593985753,515.920362256459,179424.8593985753,315.0244015517341,179424.8593985753,295.15,293.8170877829243
3046470,268.1672530134224,179375.50299546123,515.920362256459,179375.50299546123,315.01437532636766,179375.50299546123,295.15,293.8188276780064
3046500,268.1672530134296,179326.12486615524,515.920362256459,179326.12486615524,315.0043682972055,179326.12486615524,295.15,293.8205641998708
3046530,268.16725301342956,179276.73108816164,515.920362256459,179276.73108816164,314.9943809999428,179276.73108816164,295.15,293.8222973723163
3046560,268.1672530134291,179227.3279023002,515.920362256459,179227.3279023002,314.98441373997525,179227.3279023002,295.15,293.824027217909
3046590,268.16725301342433,179177.92136079326,515.920362256459,179177.92136079326,314.9744665647009,179177.92136079326,295.15,293.8257537523055
3046620,268.16725301341717,179128.51730934877,515.920362256459,179128.51730934877,314.96453970726435,179128.51730934877,295.15,293.82747698663206
3046650,268.16725301341637,179079.12190560842,515.920362256459,179079.12190560842,314.9546337129791,179079.12190560842,295.15,293.82919693125393
3046680,268.167253013414,179029.7413174884,515.920362256459,179029.7413174884,314.94474907400655,179029.7413174884,295.15,293.83091359731316
3046710,268.1672530134071,178980.3814811573,515.920362256459,178980.3814811573,314.93488605616574,178980.3814811573,295.15,293.8326269964553
3046740,268.1672530134037,178931.04815311712,515.920362256459,178931.04815311712,314.92504495978415,178931.04815311712,295.15,293.83433714023516
3046770,268.16725301340966,178881.74708990328,515.920362256459,178881.74708990328,314.91522629711284,178881.74708990328,295.15,293.83604403992416
3046800,268.16725301341995,178832.48404172622,515.920362256459,178832.48404172622,314.905430623147,178832.48404172622,295.15,293.83774770661944
3046830,268.16725301342575,178783.26460307458,515.920362256459,178783.26460307458,314.8956583749947,178783.26460307458,295.15,293.8394481513717
3046860,268.16725301342586,178734.0941789897,515.920362256459,178734.0941789897,314.88590997501973,178734.0941789897,295.15,293.8411453852211
3046890,268.1672530134265,178684.97809411757,515.920362256459,178684.97809411757,314.87618597405054,178684.97809411757,295.15,293.842839419192
3046920,268.16725301342234,178635.92165193008,515.920362256459,178635.92165193008,314.86648700146816,178635.92165193008,295.15,293.8445302642951
3046950,268.1672530134146,178586.93007090408,515.920362256459,178586.93007090408,314.85681364605756,178586.93007090408,295.15,293.84621793154196
3046980,268.1672530134129,178538.00842842038,515.920362256459,178538.00842842038,314.8471664715897,178538.00842842038,295.15,293.8479024319538
3047010,268.1672530134207,178489.161707676,515.920362256459,178489.161707676,314.83754611719496,178489.161707676,295.15,293.8495837765698
3047040,268.1672530134204,178440.39487019996,515.920362256459,178440.39487019996,314.8279533121888,178440.39487019996,295.15,293.85126197646275
3047070,268.16725301340824,178391.71285228946,515.920362256459,178391.71285228946,314.8183888022241,178391.71285228946,295.15,293.85293704275796
3047100,268.1672530134007,178343.1205164193,515.920362256459,178343.1205164193,314.8088533209881,178343.1205164193,295.15,293.85460898664286
3047130,268.16725301340887,178294.62265197514,515.920362256459,178294.62265197514,314.7993476466434,178294.62265197514,295.15,293.8562778193736
3047160,268.1672530134138,178246.2240307506,515.920362256459,178246.2240307506,314.7898726456526,178246.2240307506,295.15,293.8579435522844
3047190,268.1672530134043,178197.92943929028,515.920362256459,178197.92943929028,314.78042924328287,178197.92943929028,295.15,293.85960619680463
3047220,268.1672530133938,178149.74365538903,515.920362256459,178149.74365538903,314.7710183823907,178149.74365538903,295.15,293.86126576447475
3047250,268.1672530133981,178101.67142404174,515.920362256459,178101.67142404174,314.76164104056005,178101.67142404174,295.15,293.8629222669553
3047280,268.16725301340347,178053.7174820002,515.920362256459,178053.7174820002,314.7522982769699,178053.7174820002,295.15,293.8645757160356
3047310,268.1672530133976,178005.88660156663,515.920362256459,178005.88660156663,314.74299124008576,178005.88660156663,295.15,293.866226123648
3047340,268.1672530133886,177958.1836227445,515.920362256459,177958.1836227445,314.7337211658189,177958.1836227445,295.15,293.86787350187075
3047370,268.16725301338784,177910.64320111813,515.920362256459,177910.64320111813,314.724534520012,177910.64320111813,295.15,293.8695178386055
3047400,268.1672530133932,177863.4978746714,515.920362256459,177863.4978746714,314.7157757327744,177863.4978746714,295.15,293.87115896383875
3047430,268.16725301339744,177817.5273239145,515.920362256459,177817.5273239145,314.70846910349167,177817.5273239145,295.15,293.8727965112195
3047460,268.16725301340233,177772.9306063235,515.920362256459,177772.9306063235,314.7024649055344,177772.9306063235,295.15,293.87443042045084
3047490,268.1672530134071,177729.05291514256,515.920362256459,177729.05291514256,314.6970529858273,177729.05291514256,295.15,293.8760606933972
3047520,268.16725301341165,177685.70322958165,515.920362256459,177685.70322958165,314.69198750139066,177685.70322958165,295.15,293.8776873721698
3047550,268.16725301341575,177642.69473401541,515.920362256459,177642.69473401541,314.6871667620057,177642.69473401541,295.15,293.87931048432216
3047580,268.16725301342024,177600.03025781902,515.920362256459,177600.03025781902,314.6824668597285,177600.03025781902,295.15,293.88093009259313
3047610,268.16725301342484,177557.60200458628,515.920362256459,177557.60200458628,314.6778833133738,177557.60200458628,295.15,293.8825462383583
3047640,268.16725301342984,177515.40516165644,515.920362256459,177515.40516165644,314.6733553817706,177515.40516165644,295.15,293.88415898503985
3047670,268.16725301343325,177473.36764686435,515.920362256459,177473.36764686435,314.66881888063836,177473.36764686435,295.15,293.88576838789425
3047700,268.1672530134239,177431.52215000128,515.920362256459,177431.52215000128,314.66431210938526,177431.52215000128,295.15,293.8873745022268
3047730,268.16725301341455,177389.8546486423,515.920362256459,177389.8546486423,314.6598055713115,177389.8546486423,295.15,293.88897736553406
3047760,268.16725301342115,177348.33441461693,515.920362256459,177348.33441461693,314.6552614624132,177348.33441461693,295.15,293.8905770408054
3047790,268.1672530134252,177306.9592983348,515.920362256459,177306.9592983348,314.6506829133945,177306.9592983348,295.15,293.8921735714881
3047820,268.1672530134295,177265.7280259452,515.920362256459,177265.7280259452,314.64606350791473,177265.7280259452,295.15,293.8937670033633
3047850,268.1672530134343,177224.6324668724,515.920362256459,177224.6324668724,314.6413892967374,177224.6324668724,295.15,293.8953573836553
3047880,268.1672530134273,177183.66604533204,515.920362256459,177183.66604533204,314.6366513840925,177183.66604533204,295.15,293.8969447580212
3047910,268.1672530134178,177142.8252112561,515.920362256459,177142.8252112561,314.63184454156817,177142.8252112561,295.15,293.89852916980215
3047940,268.16725301341637,177102.10713014516,515.920362256459,177102.10713014516,314.6269621416406,177102.10713014516,295.15,293.9001106618369
3047970,268.16725301342285,177061.50655466062,515.920362256459,177061.50655466062,314.621993601905,177061.50655466062,295.15,293.9016892775838
3048000,268.1672530134196,177021.01546465178,515.920362256459,177021.01546465178,314.61692585355337,177021.01546465178,295.15,293.9032650614793
3048030,268.16725301342336,176981.5451372553,515.920362256459,176981.5451372553,314.6132637798867,176981.5451372553,295.15,293.9048371135092
3048060,268.16725301342785,176944.2435732281,515.920362256459,176944.2435732281,314.6117229943267,176944.2435732281,295.15,293.9064055267976
3048090,268.1672530134321,176907.23761212308,515.920362256459,176907.23761212308,314.60990565069886,176907.23761212308,295.15,293.9079705528396
3048120,268.16725301343513,176870.44911555137,515.920362256459,176870.44911555137,314.6081285566589,176870.44911555137,295.15,293.9095321727249
3048150,268.16725301343104,176834.00126488094,515.920362256459,176834.00126488094,314.6064857494956,176834.00126488094,295.15,293.91109044697816
3048180,268.1672530134231,176797.8586374525,515.920362256459,176797.8586374525,314.6049078071132,176797.8586374525,295.15,293.91264543057275
3048210,268.1672530134263,176762.01198618714,515.920362256459,176762.01198618714,314.603394797109,176762.01198618714,295.15,293.91419716744156
3048240,268.16725301342797,176726.46765944184,515.920362256459,176726.46765944184,314.6019522839849,176726.46765944184,295.15,293.91574569521026
3048270,268.1672530134252,176691.22404255258,515.920362256459,176691.22404255258,314.60057435705625,176691.22404255258,295.15,293.9172910579475
3048300,268.1672530134214,176656.27929769005,515.920362256459,176656.27929769005,314.59925583607355,176656.27929769005,295.15,293.9188332947322
3048330,268.16725301342086,176621.63158982317,515.920362256459,176621.63158982317,314.59799340778517,176621.63158982317,295.15,293.92037244175157
3048360,268.16725301342495,176587.2801045083,515.920362256459,176587.2801045083,314.5967847437568,176587.2801045083,295.15,293.9219085327325
3048390,268.1672530134309,176553.22435210884,515.920362256459,176553.22435210884,314.595627369954,176553.22435210884,295.15,293.92344159982025
3048420,268.16725301342507,176519.46354363358,515.920362256459,176519.46354363358,314.59451833660563,176519.46354363358,295.15,293.9249716738535
3048450,268.16725301341575,176485.99673289267,515.920362256459,176485.99673289267,314.5934547236239,176485.99673289267,295.15,293.926498784378
3048480,268.1672530134138,176452.82326307587,515.920362256459,176452.82326307587,314.59243408818463,176452.82326307587,295.15,293.9280229596666
3048510,268.16725301341995,176419.94292670843,515.920362256459,176419.94292670843,314.5914543895393,176419.94292670843,295.15,293.9295442268273
3048540,268.16725301342814,176387.35578914057,515.920362256459,176387.35578914057,314.59051366357124,176387.35578914057,295.15,293.93106261194396
3048570,268.16725301343394,176355.061992656,515.920362256459,176355.061992656,314.589609877146,176355.061992656,295.15,293.93257814017556
3048600,268.16725301345997,176323.06174661443,515.920362256459,176323.06174661443,314.5887410410911,176323.06174661443,295.15,293.93409083580826
3048630,268.1672530134435,176291.35542778464,515.920362256459,176291.35542778464,314.58790536127276,176291.35542778464,295.15,293.9356007222991
3048660,268.1672530134377,176259.94362166876,515.920362256459,176259.94362166876,314.58710124818623,176259.94362166876,295.15,293.9371078223392
3048690,268.1672530134267,176228.8270548047,515.920362256459,176228.8270548047,314.58632721663304,176228.8270548047,295.15,293.93861215792776
3048720,268.1672530134177,176198.0064987319,515.920362256459,176198.0064987319,314.58558181048573,176198.0064987319,295.15,293.94011375043453
3048750,268.16725301341745,176167.48273020398,515.920362256459,176167.48273020398,314.5848636162799,176167.48273020398,295.15,293.9416126206412
3048780,268.16725301342393,176137.256549032,515.920362256459,176137.256549032,314.58417131697917,176137.256549032,295.15,293.94310878877263
3048810,268.16725301342,176107.3287991352,515.920362256459,176107.3287991352,314.58350371217387,176107.3287991352,295.15,293.9446022745307
3048840,268.16725301341165,176077.70035696498,515.920362256459,176077.70035696498,314.58285968924275,176077.70035696498,295.15,293.9460930971343
3048870,268.1672530134092,176048.37210079844,515.920362256459,176048.37210079844,314.58223818904315,176048.37210079844,295.15,293.94758127535533
3048900,268.16725301341444,176019.34489734954,515.920362256459,176019.34489734954,314.5816381862529,176019.34489734954,295.15,293.9490668275564
3048930,268.1672530134222,175990.61959727018,515.920362256459,175990.61959727018,314.5810587088496,175990.61959727018,295.15,293.9505497717062
3048960,268.16725301342814,175962.19707115923,515.920362256459,175962.19707115923,314.580498857631,175962.19707115923,295.15,293.9520301254034
3048990,268.1672530134317,175934.0782167274,515.920362256459,175934.0782167274,314.57995779656255,175934.0782167274,295.15,293.95350790590203
3049020,268.1672530134346,175906.26395417537,515.920362256459,175906.26395417537,314.57943473304795,175906.26395417537,295.15,293.9549831301345
3049050,268.1672530134273,175878.75522621503,515.920362256459,175878.75522621503,314.5789289106315,175878.75522621503,295.15,293.9564558147322
3049080,268.16725301341853,175851.55300746305,515.920362256459,175851.55300746305,314.57843961209767,175851.55300746305,295.15,293.9579259760429
3049110,268.16725301341796,175824.65831587996,515.920362256459,175824.65831587996,314.5779661612435,175824.65831587996,295.15,293.95939363014884
3049140,268.1672530134245,175798.07222010678,515.920362256459,175798.07222010678,314.57750791940464,175798.07222010678,295.15,293.9608587928834
3049170,268.16725301342115,175771.7958431108,515.920362256459,175771.7958431108,314.5770642803968,175771.7958431108,295.15,293.9623214798472
3049200,268.1672530134131,175745.83036524398,515.920362256459,175745.83036524398,314.5766346673156,175745.83036524398,295.15,293.9637817064227
3049230,268.16725301341063,175720.03920013455,515.920362256459,175720.03920013455,314.57621851219915,175720.03920013455,295.15,293.96523948978717
3049260,268.16725301341563,175694.2976043934,515.920362256459,175694.2976043934,314.5758152760706,175694.2976043934,295.15,293.966694850273
3049290,268.1672530134236,175668.60874095323,515.920362256459,175668.60874095323,314.5754244750243,175668.60874095323,295.15,293.9681478099179
3049320,268.16725301342956,175642.96115199724,515.920362256459,175642.96115199724,314.5750456542627,175642.96115199724,295.15,293.969598391253
3049350,268.167253013433,175617.35111634992,515.920362256459,175617.35111634992,314.57467836668354,175617.35111634992,295.15,293.97104661668425
3049380,268.16725301345866,175591.7737450706,515.920362256459,175591.7737450706,314.5743221709883,175591.7737450706,295.15,293.972492508228
3049410,268.16725301344326,175566.22408668592,515.920362256459,175566.22408668592,314.5739766457166,175566.22408668592,295.15,293.9739360873443
3049440,268.16725301343826,175540.69738126476,515.920362256459,175540.69738126476,314.57364139336164,175540.69738126476,295.15,293.9753773748117
3049470,268.16725301342734,175515.18899549206,515.920362256459,175515.18899549206,314.5733160370372,175515.18899549206,295.15,293.97681639062256
3049500,268.1672530134179,175489.69442703007,515.920362256459,175489.69442703007,314.5730002131484,175489.69442703007,295.15,293.97825315391907
3049530,268.1672530134173,175464.20931251664,515.920362256459,175464.20931251664,314.5726935703651,175464.20931251664,295.15,293.9796876829583
3049560,268.16725301342393,175438.72944482224,515.920362256459,175438.72944482224,314.57239577039024,175438.72944482224,295.15,293.98111999510735
3049590,268.16725301342024,175413.2508006466,515.920362256459,175413.2508006466,314.5721064899831,175413.2508006466,295.15,293.98255010685307
3049620,268.1672530134119,175387.76957179964,515.920362256459,175387.76957179964,314.5718254194606,175387.76957179964,295.15,293.9839780338234
3049650,268.1672530134095,175362.282201559,515.920362256459,175362.282201559,314.57155226167805,175362.282201559,295.15,293.98540379081487
3049680,268.1672530134147,175336.78542256865,515.920362256459,175336.78542256865,314.5712867302194,175336.78542256865,295.15,293.98682739182357
3049710,268.16725301342257,175311.27629609985,515.920362256459,175311.27629609985,314.57102854993315,175311.27629609985,295.15,293.98824885007826
3049740,268.1672530134285,175285.75224677892,515.920362256459,175285.75224677892,314.57077745624787,175285.75224677892,295.15,293.98966817807695
3049770,268.1672530134321,175260.21109166165,515.920362256459,175260.21109166165,314.5705331956518,175260.21109166165,295.15,293.9910853876223
3049800,268.16725301343496,175234.65105853067,515.920362256459,175234.65105853067,314.57029552424586,175234.65105853067,295.15,293.9925004898605
3049830,268.1672530134274,175209.07079503013,515.920362256459,175209.07079503013,314.57006420806897,175209.07079503013,295.15,293.993913495317
3049860,268.16725301341876,175183.46936546234,515.920362256459,175183.46936546234,314.5698390217099,175183.46936546234,295.15,293.99532441393484
3049890,268.1672530134181,175157.84623901424,515.920362256459,175157.84623901424,314.5696197492185,175157.84623901424,295.15,293.9967332551096
3049920,268.1672530134247,175132.20126667817,515.920362256459,175132.20126667817,314.56940618251576,175132.20126667817,295.15,293.9981400277259
3049950,268.16725301342126,175106.53465270015,515.920362256459,175106.53465270015,314.56919812258667,175106.53465270015,295.15,293.99954474018915
3049980,268.1672530134132,175080.8469173605,515.920362256459,175080.8469173605,314.568995377275,175080.8469173605,295.15,294.00094740046063
3050010,268.1672530134108,175055.138859141,515.920362256459,175055.138859141,314.5687977631652,175055.138859141,295.15,294.00234801608445
3050040,268.16725301341603,175029.4115107975,515.920362256459,175029.4115107975,314.5686051025995,175029.4115107975,295.15,294.003746594221
3050070,268.16725301342376,175003.6661000328,515.920362256459,175003.6661000328,314.5684172267754,175003.6661000328,295.15,294.00514314166895
3050100,268.16725301342973,174977.90400497738,515.920362256459,174977.90400497738,314.5682339712427,174977.90400497738,295.15,294.00653766489677
3050130,268.1672530134333,174952.12671966743,515.920362256459,174952.12671966743,314.5680551810232,174952.12671966743,295.15,294.00793017007135
3050160,268.1672530134592,174926.33581249503,515.920362256459,174926.33581249503,314.5678807033518,174926.33581249503,295.15,294.00932066307263
3050190,268.16725301344076,174900.53290142582,515.920362256459,174900.53290142582,314.56771039659606,174900.53290142582,295.15,294.0107091494996
3050220,268.1672530134325,174874.7196158589,515.920362256459,174874.7196158589,314.567544117833,174874.7196158589,295.15,294.01209563470957
3050250,268.1672530134315,174848.89758586077,515.920362256459,174848.89758586077,314.56738173902585,174848.89758586077,295.15,294.0134801238146
3050280,268.1672530134248,174823.06840397316,515.920362256459,174823.06840397316,314.5672231244344,174823.06840397316,295.15,294.0148626217281
3050310,268.1672530134174,174797.23363418668,515.920362256459,174797.23363418668,314.56706816125734,174797.23363418668,295.15,294.01624313313874
3050340,268.16725301341677,174771.3947644927,515.920362256459,174771.3947644927,314.56691671631035,174771.3947644927,295.15,294.0176216625806
3050370,268.1672530134227,174745.55324721654,515.920362256459,174745.55324721654,314.5667686967721,174745.55324721654,295.15,294.01899821436587
3050400,268.16725301342984,174719.71042212564,515.920362256459,174719.71042212564,314.56662396282604,174719.71042212564,295.15,294.0203727927095
3050430,268.1672530134351,174693.86761500017,515.920362256459,174693.86761500017,314.5664824535874,174693.86761500017,295.15,294.021745401578
3050460,268.16725301346133,174668.02598658408,515.920362256459,174668.02598658408,314.56634400239363,174668.02598658408,295.15,294.0231160449347
3050490,268.16725301344513,174642.18675394935,515.920362256459,174642.18675394935,314.56620860966433,174642.18675394935,295.15,294.0244847264027
3050520,268.1672530134415,174616.3508970798,515.920362256459,174616.3508970798,314.5660760709642,174616.3508970798,295.15,294.0258514497611
3050550,268.167253013429,174590.51944651725,515.920362256459,174590.51944651725,314.5659463520994,174590.51944651725,295.15,294.02721621837367
3050580,268.1672530134192,174564.6932700758,515.920362256459,174564.6932700758,314.5658193064996,174564.6932700758,295.15,294.0285790357744
3050610,268.16725301341825,174538.87339381,515.920362256459,174538.87339381,314.56569505665664,174538.87339381,295.15,294.02993990503654
3050640,268.16725301342467,174513.06039427692,515.920362256459,174513.06039427692,314.56557322288336,174513.06039427692,295.15,294.03129882970234
3050670,268.16725301342854,174487.25525056088,515.920362256459,174487.25525056088,314.56545403462115,174487.25525056088,295.15,294.0326558124308
3050700,268.1672530134294,174461.4585450507,515.920362256459,174461.4585450507,314.5653372507541,174461.4585450507,295.15,294.0340108566617
3050730,268.1672530134305,174435.6708389667,515.920362256459,174435.6708389667,314.5652226895027,174435.6708389667,295.15,294.0353639651632
3050760,268.1672530134229,174409.89277543267,515.920362256459,174409.89277543267,314.56511038175506,174409.89277543267,295.15,294.0367151408476
3050790,268.1672530134149,174384.12498373794,515.920362256459,174384.12498373794,314.56500033045245,174384.12498373794,295.15,294.03806438653197
3050820,268.1672530134146,174358.3680051727,515.920362256459,174358.3680051727,314.5648924526431,174358.3680051727,295.15,294.0394117049706
3050850,268.16725301342115,174332.62231460732,515.920362256459,174332.62231460732,314.5647866499248,174332.62231460732,295.15,294.0407570988695
3050880,268.16725301342876,174306.88836721287,515.920362256459,174306.88836721287,314.56468285439524,174306.88836721287,295.15,294.0421005708803
3050910,268.1672530134339,174281.16661119278,515.920362256459,174281.16661119278,314.56458101884124,174281.16661119278,295.15,294.0434421236077
3050940,268.16725301345986,174255.45747597652,515.920362256459,174255.45747597652,314.56448109552167,174255.45747597652,295.15,294.04478175961475
3050970,268.16725301344366,174229.76136350317,515.920362256459,174229.76136350317,314.5643830304606,174229.76136350317,295.15,294.0461194814263
3051000,268.16725301343814,174204.07865080037,515.920362256459,174204.07865080037,314.56428676887765,174204.07865080037,295.15,294.04745529153263
3051030,268.167253013427,174178.40969614638,515.920362256459,174178.40969614638,314.56419225968995,174178.40969614638,295.15,294.04878919239303
3051060,268.1672530134179,174152.75484214516,515.920362256459,174152.75484214516,314.56409945547557,174152.75484214516,295.15,294.0501211864388
3051090,268.16725301341756,174127.11441578882,515.920362256459,174127.11441578882,314.564008310639,174127.11441578882,295.15,294.05145127607625
3051120,268.16725301342416,174101.48872815797,515.920362256459,174101.48872815797,314.56391878050465,174101.48872815797,295.15,294.0527794636905
3051150,268.16725301342035,174075.87807504451,515.920362256459,174075.87807504451,314.56383082153263,174075.87807504451,295.15,294.05410575164734
3051180,268.167253013412,174050.28273800577,515.920362256459,174050.28273800577,314.56374439172777,174050.28273800577,295.15,294.05543014229636
3051210,268.1672530134096,174024.70298521267,515.920362256459,174024.70298521267,314.56365945069876,174024.70298521267,295.15,294.05675263797315
3051240,268.16725301341484,173999.13907193477,515.920362256459,173999.13907193477,314.56357595947367,173999.13907193477,295.15,294.05807324100175
3051270,268.16725301342274,173973.5912408604,515.920362256459,173973.5912408604,314.5634938803314,173973.5912408604,295.15,294.05939195369643
3051300,268.16725301342876,173948.05972246567,515.920362256459,173948.05972246567,314.5634131767516,173948.05972246567,295.15,294.06070877836424
3051330,268.1672530134322,173922.54473544317,515.920362256459,173922.54473544317,314.5633338134086,173922.54473544317,295.15,294.06202371730654
3051360,268.1672530134581,173897.046487078,515.920362256459,173897.046487078,314.5632557561491,173897.046487078,295.15,294.0633367728205
3051390,268.1672530134426,173871.5651736105,515.920362256459,173871.5651736105,314.56317897194214,173871.5651736105,295.15,294.064647947201
3051420,268.16725301343763,173846.10098057167,515.920362256459,173846.10098057167,314.56310342882216,173846.10098057167,295.15,294.0659572427424
3051450,268.16725301346014,173820.65408310847,515.920362256459,173820.65408310847,314.5630290958452,173820.65408310847,295.15,294.0672646617392
3051480,268.16725301344087,173795.22464631847,515.920362256459,173795.22464631847,314.56295594305345,173795.22464631847,295.15,294.0685702064876
3051510,268.1672530134325,173769.8128255932,515.920362256459,173769.8128255932,314.5628839414407,173769.8128255932,295.15,294.0698738792873
3051540,268.1672530134315,173744.41876695928,515.920362256459,173744.41876695928,314.56281306291686,173744.41876695928,295.15,294.07117568244126
3051570,268.16725301342456,173719.04260740188,515.920362256459,173719.04260740188,314.5627432802741,173719.04260740188,295.15,294.0724756182581
3051600,268.1672530134169,173693.68447521515,515.920362256459,173693.68447521515,314.5626745671526,173693.68447521515,295.15,294.073773689052
3051630,268.16725301341626,173668.34449033168,515.920362256459,173668.34449033168,314.5626068980077,173668.34449033168,295.15,294.075069897144
3051660,268.1672530134221,173643.02276465323,515.920362256459,173643.02276465323,314.56254024808294,173643.02276465323,295.15,294.0763642448624
3051690,268.16725301342933,173617.71940239795,515.920362256459,173617.71940239795,314.56247459337885,173617.71940239795,295.15,294.0776567345441
3051720,268.16725301343456,173592.4345004117,515.920362256459,173592.4345004117,314.5624099106277,173592.4345004117,295.15,294.07894736853433
3051750,268.16725301346077,173567.16814850783,515.920362256459,173567.16814850783,314.5623461772652,173567.16814850783,295.15,294.0802361491879
3051780,268.16725301344457,173541.92042976667,515.920362256459,173541.92042976667,314.5622833714059,173541.92042976667,295.15,294.0815230788694
3051810,268.1672530134407,173516.6914208634,515.920362256459,173516.6914208634,314.56222147181825,173516.6914208634,295.15,294.08280815995374
3051840,268.1672530134282,173491.48119235944,515.920362256459,173491.48119235944,314.5621604579019,173491.48119235944,295.15,294.08409139482643
3051870,268.1672530134184,173466.2898089874,515.920362256459,173466.2898089874,314.56210030966537,173466.2898089874,295.15,294.08537278588403
3051900,268.1672530134176,173441.1173299551,515.920362256459,173441.1173299551,314.5620410077048,173441.1173299551,295.15,294.08665233553444
3051930,268.1672530134241,173415.96380920126,515.920362256459,173415.96380920126,314.56198253318166,173415.96380920126,295.15,294.08793004618434
3051960,268.1672530134203,173390.82929566264,515.920362256459,173390.82929566264,314.56192486780577,173390.82929566264,295.15,294.0892059202573
3051990,268.1672530134119,173365.71383352415,515.920362256459,173365.71383352415,314.56186799381214,173365.71383352415,295.15,294.09047996019376
3052020,268.1672530134094,173340.61746246592,515.920362256459,173340.61746246592,314.5618118939484,173340.61746246592,295.15,294.0917521684493
3052050,268.1672530134146,173315.54021789433,515.920362256459,173315.54021789433,314.5617565514508,173315.54021789433,295.15,294.09302254749224
3052080,268.16725301342257,173290.4821311464,515.920362256459,173290.4821311464,314.56170195003403,173290.4821311464,295.15,294.0942910998031
