time,PriceElectricPowerConstant,PriceElectricPowerDynamic,PriceElectricPowerHighlyDynamic,PriceDistrictHeatingPower,LowerSetp[1],UpperSetp[1],UpperCO2[1],pAtm,lon,lat,TDewPoi,HDirNor,HDifHor,HGloHor,relHum,nTot,ceiHei,winSpe,winDir,nOpa,TBlaSky,HHorIR,cloTim,solZen,solAlt,solDec,solTim,solHouAng,TDryBul,TWetBul,InternalGainsRad[1],Occupancy[1],InternalGainsLat[1],InternalGainsCon[1],EmissionsElectricPower,EmissionsDistrictHeatingPower,EmissionsGasPower,EmissionsBiomassPower,EmissionsSolarThermalPower
1970-02-07 13:15:00,0.04281,0.05253,0.04959,0.0828,294.15,299.15,1000,101325,0.221133216228,0.970926662884,272.575,0.0,90.4170603198,90.4854403409,0.972734375,1.0,1284.375,5.25,3.11432188403,0.92734375,264.903312961,279.25,3244500,1.26071509039,0.310081236409,-0.275540562274,3243076.23377,232.701566398,272.925,272.774346137,35290.878,919,17645.439,35290.878,0.209,0.1163,0.2,0,0
1970-02-07 13:30:00,0.04281,0.05253,0.04959,0.0828,294.15,299.15,1000,101325,0.221133216228,0.970926662884,272.5,0.0,87.0,87.0,0.975625,1.0,810.0,5.2,3.05432619099,0.95625,265.287366256,280.666666667,3245400,1.27011494255,0.300681384246,-0.27548647759,3243976.18984,232.767013051,272.8,272.666133337,35312.638,919,17656.319,35312.638,0.209,0.1163,0.2,0,0
1970-02-07 13:45:00,0.04281,0.05253,0.04959,0.0828,294.15,299.15,1000,101325,0.221133216228,0.970926662884,272.425,0.0,85.1155790441,85.1155790441,0.978203125,1.0,335.625,5.15,2.99433049795,0.98203125,265.648678363,282.0,3246300,1.28181452267,0.288981804125,-0.275432384655,3244876.146,232.83245971,272.675,272.556016316,33194.23825,864,16597.11955,33194.23825,0.209,0.1163,0.2,0,0
1970-02-07 14:00:00,0.04281,0.05253,0.04998,0.0828,294.15,299.15,1000,101325,0.221133216228,0.970926662884,272.35,0.0,83.9540441176,83.9540441176,0.98,1.0,120.0,5.1,2.96705972839,1.0,265.877588592,283.0,3247200,1.29574122098,0.27505510582,-0.275378283474,3245776.10224,232.897906374,272.55,272.441481144,31828.4795,828,15914.2406,31828.4795,0.209,0.1163,0.2,0,0
1970-02-07 14:15:00,0.04281,0.05253,0.04998,0.0828,294.15,299.15,1000,101325,0.221133216228,0.970926662884,272.3225,0.0,82.5654871324,82.5654871324,0.980703125,1.0,120.0,4.99140625,2.96705972839,1.0,265.817053353,283.578125,3248100,1.3118116667,0.25898466009,-0.275324174046,3246676.05857,232.963353045,272.494642857,272.390218195,32664.3185,850,16332.15925,32664.3185,0.209,0.1163,0.2,0,0
1970-02-07 14:30:00,0.04281,0.05253,0.04998,0.0828,294.15,299.15,1000,101325,0.221133216228,0.970926662884,272.36,0.0,80.0,80.0,0.980625,1.0,120.0,4.80208333333,2.96705972839,1.0,265.866028439,283.875,3249000,1.32993354844,0.240862778352,-0.275270056375,3247576.01498,233.028799723,272.535714286,272.430662327,32191.999,838,16095.9995,32191.999,0.209,0.1163,0.2,0,0
1970-02-07 14:45:00,0.04281,0.05253,0.04998,0.0828,294.15,299.15,1000,101325,0.221133216228,0.970926662884,272.4175,0.0,76.1649816176,76.1649816176,0.980234375,1.0,120.0,4.58671875,2.96705972839,1.0,265.951112718,283.984375,3249900,1.35000744692,0.22078887987,-0.275215930462,3248475.97148,233.094246406,272.608928571,272.501384334,30780.1626,801,15390.0813,30780.1626,0.209,0.1163,0.2,0,0
1970-02-07 15:00:00,0.04281,0.05253,0.04998,0.0828,294.15,299.15,1000,101325,0.221133216228,0.970926662884,272.45,0.0,71.5772058824,71.5772058824,0.98,1.0,120.0,4.4,2.96705972839,1.0,265.998901889,284.0,3250800,1.37192859971,0.198867727088,-0.275161796309,3249375.92806,233.159693095,272.65,272.540967707,29637.12,771,14818.56,29637.12,0.209,0.1163,0.2,0,0
1970-02-07 15:15:00,0.04281,0.05253,0.04998,0.0828,294.15,299.15,1000,101325,0.221133216228,0.970926662884,272.451875,0.0,66.2008272059,66.2008272059,0.98,1.0,120.0,4.24921875,2.96705972839,1.0,266.000392565,284.0,3251700,1.39558853279,0.175207794001,-0.275107653918,3250275.88473,233.225139791,272.651071429,272.54203363,29254.399,761,14627.1995,29254.399,0.209,0.1163,0.2,0,0
1970-02-07 15:30:00,0.04281,0.05253,0.04998,0.0828,294.15,299.15,1000,101325,0.221133216228,0.970926662884,272.45,0.0,60.0,60.0,0.98,1.0,120.0,4.10208333333,2.96705972839,1.0,265.998205028,284.0,3252600,1.42087651189,0.149919814901,-0.275053503291,3251175.84148,233.290586493,272.649285714,272.540257092,28830.72075,750,14415.3608,28830.72075,0.209,0.1163,0.2,0,0
1970-02-07 15:45:00,0.04281,0.05253,0.04998,0.0828,294.15,299.15,1000,101325,0.221133216228,0.970926662884,272.448125,0.0,53.1676682692,53.1676682692,0.98,1.0,120.0,3.95390625,2.96705972839,1.0,265.996365921,284.0,3253500,1.44768078324,0.123115543552,-0.274999344431,3252075.79832,233.356033201,272.647857143,272.538835862,27650.5612,720,13825.2806,27650.5612,0.209,0.1163,0.2,0,0
1970-02-07 16:00:00,0.04281,0.05253,0.05031,0.0828,294.15,299.15,1000,101325,0.221133216228,0.970926662884,272.45,0.0,46.0721153846,46.0721153846,0.98,1.0,120.0,3.8,2.96705972839,1.0,265.998901889,284.0,3254400,1.47588958936,0.094906737432,-0.274945177338,3252975.75525,233.421479916,272.65,272.540967707,26391.0414,687,13195.5207,26391.0414,0.209,0.1163,0.2,0,0
1970-02-07 16:15:00,0.04281,0.05253,0.05031,0.0828,294.15,299.15,1000,101325,0.221133216228,0.970926662884,272.4825,0.0,38.9405048077,38.9405048077,0.98,1.0,157.5,3.6296875,3.02160126752,1.0,266.029182646,284.0,3255300,1.50539195775,0.0654043690475,-0.274891002016,3253875.71225,233.486926636,272.673125,272.56397384,22864.6379,595,11432.31895,22864.6379,0.209,0.1163,0.2,0,0
1970-02-07 16:30:00,0.04281,0.05253,0.05031,0.0828,294.15,299.15,1000,101325,0.221133216228,0.970926662884,272.54,0.0,32.0,32.0,0.98,1.0,240.0,3.44583333333,3.14159265359,1.0,266.083693756,284.0,3256200,1.5360782699,0.0347180568949,-0.274836818465,3254775.66935,233.552373363,272.715,272.605633464,16049.921,417,8024.9605,16049.921,0.209,0.1163,0.2,0,0
1970-02-07 16:45:00,0.04281,0.05253,0.05031,0.0828,294.15,299.15,1000,101325,0.221133216228,0.970926662884,272.5775,0.0,25.2048076923,25.2048076923,0.98,1.0,322.5,3.2640625,3.26158403966,1.0,266.126137706,284.0,3257100,1.56784062446,0.00295570233488,-0.274782626688,3255675.62652,233.617820096,272.749375,272.639831539,8788.4815,228,4394.24075,8788.4815,0.209,0.1163,0.2,0,0
1970-02-07 17:00:00,0.04281,0.05253,0.05408,0.0828,294.15,299.15,1000,101325,0.221133216228,0.970926662884,272.55,0.0,18.5653846154,18.5653846154,0.98,1.0,360.0,3.1,3.31612557879,1.0,266.120217528,284.0,3258000,1.60057301166,-0.0297766848609,-0.274728426688,3256575.58379,233.683266835,272.75,272.640453321,4163.838645,108,2081.91928,4163.838645,0.209,0.1163,0.2,0,0
1970-02-07 17:15:00,0.04281,0.05253,0.05408,0.0828,294.15,299.15,1000,101325,0.221133216228,0.970926662884,272.475,0.0,12.3932692308,12.3932692308,0.981328125,1.0,360.0,2.9640625,3.31612557879,1.0,266.060328706,283.9375,3258900,1.63417131753,-0.0633749907339,-0.274674218464,3257475.54114,233.74871358,272.706875,272.604819942,2868.844775,74,1434.42243,2868.844775,0.209,0.1163,0.2,0,0
1970-02-07 17:30:00,0.04281,0.05253,0.05408,0.0828,294.15,299.15,1000,101325,0.221133216228,0.970926662884,272.4,0.0,7.0,7.0,0.984375,1.0,360.0,2.84583333333,3.31612557879,1.0,265.972389623,283.75,3259800,1.66853317582,-0.0977368490208,-0.274620002021,3258375.49857,233.814160331,272.635,272.549905596,2148.7524,55,1074.3762,2148.7524,0.209,0.1163,0.2,0,0
1970-02-07 17:45:00,0.04281,0.05253,0.05408,0.0828,294.15,299.15,1000,101325,0.221133216228,0.970926662884,272.325,0.0,3.15,3.15,0.987734375,1.0,360.0,2.7296875,3.31612557879,1.0,265.867380254,283.4375,3260700,1.70355768357,-0.132761356778,-0.27456577736,3259275.45609,233.879607089,272.545625,272.479123049,1609.885465,41,804.942724,1609.885465,0.209,0.1163,0.2,0,0
1970-02-07 18:00:00,0.04281,0.05253,0.05761,0.0828,294.15,299.15,1000,101325,0.221133216228,0.970926662884,272.25,0.0,1.05,1.05,0.99,1.0,360.0,2.6,3.31612557879,1.0,265.756277635,283.0,3261600,1.73914499403,-0.16834866723,-0.274511544482,3260175.41369,233.945053853,272.45,272.396035219,1275.144925,33,637.572505,1275.144925,0.209,0.1163,0.2,0,0
1970-02-07 18:15:00,0.04281,0.05253,0.05761,0.0828,294.15,299.15,1000,101325,0.221133216228,0.970926662884,272.175,0.0,0.175,0.175,0.9909375,1.0,360.0,2.45421875,3.31612557879,1.0,265.642131014,282.5,3262500,1.77519579711,-0.204399470316,-0.274457303389,3261075.37138,234.010500623,272.35125,272.302576109,1058.39229,27,529.196145,1058.39229,0.209,0.1163,0.2,0,0
1970-02-07 18:30:00,0.04281,0.05253,0.05761,0.0828,294.15,299.15,1000,101325,0.221133216228,0.970926662884,272.1,0.0,0.0,0.0,0.99125,1.0,360.0,2.30291666667,3.31612557879,1.0,265.523925066,282.0,3263400,1.81161069506,-0.240814368268,-0.274403054085,3261975.32915,234.075947399,272.248333333,272.201568299,846.33599,22,423.167995,846.33599,0.209,0.1163,0.2,0,0
1970-02-07 18:45:00,0.04281,0.05253,0.05761,0.0828,294.15,299.15,1000,101325,0.221133216228,0.970926662884,272.025,0.0,0.0,0.0,0.9909375,1.0,360.0,2.15015625,3.31612557879,1.0,265.406536788,281.5,3264300,1.84828947739,-0.277493150595,-0.27434879657,3262875.28701,234.141394181,272.14625,272.098048959,439.77215,11,219.886075,439.77215,0.209,0.1163,0.2,0,0
1970-02-07 19:00:00,0.04281,0.05253,0.04998,0.0828,294.15,299.15,1000,101325,0.221133216228,0.970926662884,271.95,0.0,0.0,0.0,0.99,1.0,360.0,2.0,3.31612557879,1.0,265.294841865,281.0,3265200,1.88513029705,-0.314333970251,-0.274294530846,3263775.24496,234.20684097,272.05,271.997053487,380.7091095,9,190.3545505,380.7091095,0.209,0.1163,0.2,0,0
1970-02-07 19:15:00,0.04281,0.05253,0.04998,0.0828,288.15,299.15,1000,101325,0.221133216228,0.970926662884,271.859375,0.0,0.0,0.0,0.987734375,1.0,392.8125,1.84125,3.26158403966,1.0,265.186443693,280.5,3266100,1.92202874762,-0.351232420829,-0.274240256916,3264675.20298,234.272287764,271.9609375,271.896262032,673.85093,17,336.925465,673.85093,0.209,0.1163,0.2,0,0
1970-02-07 19:30:00,0.04281,0.05253,0.04998,0.0828,288.15,299.15,1000,101325,0.221133216228,0.970926662884,271.75,0.0,0.0,0.0,0.984375,1.0,465.0,1.6825,3.14159265359,1.0,265.080695836,280.0,3267000,1.95887684042,-0.388080513627,-0.274185974781,3265575.1611,234.337734565,271.879166667,271.797082059,682.617575,17,341.3088045,682.617575,0.209,0.1163,0.2,0,0
1970-02-07 19:45:00,0.04281,0.05253,0.04998,0.0828,288.15,299.15,1000,101325,0.221133216228,0.970926662884,271.640625,0.0,0.0,0.0,0.981328125,1.0,537.1875,1.5575,3.02160126752,1.0,264.985100689,279.5,3267900,1.99556188067,-0.424765553879,-0.274131684444,3266475.1193,234.403181372,271.8078125,271.710038035,675.840015,17,337.920016,675.840015,0.209,0.1163,0.2,0,0
1970-02-07 20:00:00,0.04281,0.05253,0.04596,0.0828,288.15,299.15,1000,101325,0.221133216228,0.970926662884,271.55,0.0,0.0,0.0,0.98,1.0,570.0,1.5,2.96705972839,1.0,264.907166433,279.0,3268800,2.03196524457,-0.461168917778,-0.274077385906,3267375.07758,234.468628186,271.75,271.645553603,669.06237,17,334.531185,669.06237,0.209,0.1163,0.2,0,0
1970-02-07 20:15:00,0.04281,0.05253,0.04596,0.0828,288.15,299.15,1000,101325,0.221133216228,0.970926662884,271.4828125,0.0,0.0,0.0,0.98,1.0,570.0,1.5409375,2.96705972839,0.99140625,264.678536763,277.904017857,3269700,2.0679610639,-0.497164737101,-0.27402307917,3268275.03595,234.534075005,271.7140625,271.609797549,662.288635,17,331.1443175,662.288635,0.209,0.1163,0.2,0,0
1970-02-07 20:30:00,0.04281,0.05253,0.04596,0.0828,288.15,299.15,1000,101325,0.221133216228,0.970926662884,271.429166667,0.0,0.0,0.0,0.98,1.0,570.0,1.655,2.96705972839,0.96875,264.197721893,275.910714286,3270600,2.10341483409,-0.53261850729,-0.273968764236,3269174.9944,234.599521831,271.695833333,271.59166037,645.300501,16,322.6502505,645.300501,0.209,0.1163,0.2,0,0
1970-02-07 20:45:00,0.04281,0.05253,0.04596,0.0828,288.15,299.15,1000,101325,0.221133216228,0.970926662884,271.3859375,0.0,0.0,0.0,0.98,1.0,570.0,1.7915625,2.96705972839,0.93671875,263.578237621,273.462053571,3271500,2.13818197594,-0.567385649147,-0.273914441108,3270074.95294,234.664968662,271.6796875,271.575595984,161.3183975,4,80.6591945,161.3183975,0.209,0.1163,0.2,0,0
1970-02-07 21:00:00,0.04281,0.05253,0.0416,0.0828,288.15,299.15,1000,101325,0.221133216228,0.970926662884,271.35,0.0,0.0,0.0,0.98,1.0,570.0,1.9,2.96705972839,0.9,262.920095751,271.0,3272400,2.17210640234,-0.601310075544,-0.273860109787,3270974.91157,234.7304155,271.65,271.546058171,5.04576014,0,2.52288007,5.04576014,0.209,0.1163,0.2,0,0
1970-02-07 21:15:00,0.04281,0.05253,0.0416,0.0828,288.15,299.15,1000,101325,0.221133216228,0.970926662884,271.321875,0.0,0.0,0.0,0.98,0.984375,570.0,1.97573660714,2.96705972839,0.85546875,262.196007156,268.330357143,3273300,2.20501917138,-0.634222844584,-0.273805770276,3271874.87028,234.795862345,271.603515625,271.499807994,13.45535975,0,6.727680045,13.45535975,0.209,0.1163,0.2,0,0
1970-02-07 21:30:00,0.04281,0.05253,0.0416,0.0828,288.15,299.15,1000,101325,0.221133216228,0.970926662884,271.3,0.0,0.0,0.0,0.98,0.95,570.0,2.04946428571,2.96705972839,0.802083333333,261.441230799,265.285714286,3274200,2.23673734763,-0.665941020834,-0.273751422575,3272774.82907,234.861309195,271.551041667,271.447598145,21.8611194,0,10.9305597,21.8611194,0.209,0.1163,0.2,0,0
1970-02-07 21:45:00,0.04281,0.05253,0.0416,0.0828,288.15,299.15,1000,101325,0.221133216228,0.970926662884,271.278125,0.0,0.0,0.0,0.98,0.915625,570.0,2.12345982143,2.96705972839,0.74765625,260.780519992,262.348214286,3275100,2.26706324388,-0.69626691708,-0.273697066687,3273674.78795,234.926756052,271.498046875,271.394869796,30.2707185,0,15.1353601,30.2707185,0.209,0.1163,0.2,0,0
1970-02-07 22:00:00,0.04281,0.05253,0.04396,0.0828,288.15,299.15,1000,101325,0.221133216228,0.970926662884,271.25,0.0,0.0,0.0,0.98,0.9,570.0,2.2,2.96705972839,0.7,260.277050256,260.0,3276000,2.2957842752,-0.724987948402,-0.273642702615,3274574.74691,234.992202914,271.45,271.347064236,38.680321,1,19.3401605,38.680321,0.209,0.1163,0.2,0,0
1970-02-07 22:15:00,0.04281,0.03857,0.04396,0.0828,288.15,299.15,1000,101325,0.221133216228,0.970926662884,271.21875,0.0,0.0,0.0,0.98,0.9,630.9375,2.30200892857,3.23976742401,0.65625,259.884379786,258.44047619,3276900,2.32267371841,-0.751877391615,-0.273588330359,3275474.70596,235.057649783,271.421484375,271.318691718,47.08991925,1,23.5449592,47.08991925,0.209,0.1163,0.2,0,0
1970-02-07 22:30:00,0.04281,0.03857,0.04396,0.0828,288.15,299.15,1000,101325,0.221133216228,0.970926662884,271.183333333,0.0,0.0,0.0,0.98,0.9,765.0,2.42678571429,3.83972435439,0.616666666667,259.579808589,257.484126984,3277800,2.34749271977,-0.776696392972,-0.273533949923,3276374.6651,235.123096658,271.409375,271.306643089,55.4995209,1,27.74976045,55.4995209,0.209,0.1163,0.2,0,0
1970-02-07 22:45:00,0.04281,0.03857,0.04396,0.0828,288.15,299.15,1000,101325,0.221133216228,0.970926662884,271.13125,0.0,0.0,0.0,0.98,0.9,899.0625,2.53816964286,4.43968128476,0.59375,259.401345405,257.035714286,3278700,2.36999390981,-0.799197583014,-0.273479561307,3277274.62432,235.18854354,271.392578125,271.289930449,63.905278,1,31.952639,63.905278,0.209,0.1163,0.2,0,0
1970-02-07 23:00:00,0.04281,0.03857,0.04151,0.0828,288.15,299.15,1000,101325,0.221133216228,0.970926662884,271.05,0.0,0.0,0.0,0.98,0.9,960.0,2.6,4.71238898038,0.6,259.381635776,257.0,3279600,2.38992693556,-0.819130608769,-0.273425164514,3278174.58362,235.253990427,271.35,271.247565719,72.3148805,1,36.15743855,72.3148805,0.209,0.1163,0.2,0,0
1970-02-07 23:15:00,0.04281,0.03857,0.04151,0.0828,288.15,299.15,1000,101325,0.221133216228,0.970926662884,270.95,0.0,0.0,0.0,0.9784375,0.9,960.0,2.58816964286,4.71238898038,0.625,259.446699052,257.15625,3280500,2.40704607265,-0.836249745858,-0.273370759546,3279074.54301,235.319437321,271.267578125,271.157574766,80.724483,2,40.3622415,80.724483,0.209,0.1163,0.2,0,0
1970-02-07 23:30:00,0.04281,0.03857,0.04151,0.0828,288.15,299.15,1000,101325,0.221133216228,0.970926662884,270.85,0.0,0.0,0.0,0.975,0.9,960.0,2.52678571429,4.71238898038,0.65,259.499842588,257.361111111,3281400,2.4211198088,-0.850323482009,-0.273316346405,3279974.50248,235.384884221,271.159375,271.03248256,89.13408125,2,44.56704105,89.13408125,0.209,0.1163,0.2,0,0
1970-02-07 23:45:00,0.04281,0.03857,0.04151,0.0828,288.15,299.15,1000,101325,0.221133216228,0.970926662884,270.75,0.0,0.0,0.0,0.9715625,0.9,960.0,2.45200892857,4.71238898038,0.675,259.562702394,257.635416667,3282300,2.4319419019,-0.861145575102,-0.273261925092,3280874.46204,235.450331127,271.046484375,270.902913298,97.5398375,2,48.7699196,97.5398375,0.209,0.1163,0.2,0,0
1970-02-08 00:00:00,0.04281,0.03857,0.03729,0.0828,288.15,299.15,1000,101325,0.221133216228,0.970926662884,270.65,0.0,0.0,0.0,0.97,0.9,960.0,2.4,4.71238898038,0.7,259.656940854,258.0,3283200,2.43934296855,-0.868546641756,-0.273207495611,3281774.42169,235.515778039,270.95,270.799246112,105.94944,2,52.97472,105.94944,0.209,0.1163,0.2,0,0
1970-02-08 00:15:00,0.04281,0.03857,0.03729,0.0828,288.15,299.15,1000,101325,0.221133216228,0.970926662884,270.55,0.0,0.0,0.0,0.97,0.9,960.0,2.37392857143,4.71238898038,0.725,259.785805451,258.449048913,3284100,2.44320127119,-0.872404944391,-0.273153057962,3282674.38142,235.581224957,270.871777344,270.721606756,114.3590425,2,57.1795221,114.3590425,0.209,0.1163,0.2,0,0
1970-02-08 00:30:00,0.04281,0.03857,0.03729,0.0828,288.15,299.15,1000,101325,0.221133216228,0.970926662884,270.45,0.0,0.0,0.0,0.97,0.9,960.0,2.35071428571,4.71238898038,0.75,259.937154883,258.947463768,3285000,2.44345119545,-0.87265486865,-0.273098612147,3283574.34123,235.646671882,270.79765625,270.648037461,122.768645,3,61.3843225,122.768645,0.209,0.1163,0.2,0,0
1970-02-08 00:45:00,0.04281,0.03857,0.03729,0.0828,288.15,299.15,1000,101325,0.221133216228,0.970926662884,270.35,0.0,0.0,0.0,0.97,0.9,960.0,2.32714285714,4.71238898038,0.775,260.109564631,259.472146739,3285900,2.44008807111,-0.869291744318,-0.273044158169,3284474.30113,235.712118813,270.724707031,270.57563044,131.178239,3,65.5891195,131.178239,0.209,0.1163,0.2,0,0
1970-02-08 01:00:00,0.04281,0.03857,0.0328,0.0828,288.15,299.15,1000,101325,0.221133216228,0.970926662884,270.25,0.0,0.0,0.0,0.97,0.9,960.0,2.3,4.71238898038,0.8,260.301567483,260.0,3286800,2.43316851186,-0.862372185065,-0.27298969603,3285374.26112,235.77756575,270.65,270.501477766,139.584008,3,69.792004,139.584008,0.209,0.1163,0.2,0,0
1970-02-08 01:15:00,0.04281,0.03857,0.0328,0.0828,288.15,299.15,1000,101325,0.221133216228,0.970926662884,270.15,0.0,0.0,0.0,0.97,0.9046875,988.125,2.251875,4.68511821082,0.83203125,260.629853035,261.025621118,3287700,2.42280621437,-0.852009887571,-0.272935225731,3286274.22119,235.843012693,270.598339844,270.450200413,147.993602,3,73.996801,147.993602,0.209,0.1163,0.2,0,0
1970-02-08 01:30:00,0.04281,0.03857,0.0328,0.0828,288.15,299.15,1000,101325,0.221133216228,0.970926662884,270.05,0.0,0.0,0.0,0.97,0.9125,1050.0,2.185,4.62512251778,0.86875,261.074680085,262.546583851,3288600,2.40916394063,-0.838367613836,-0.272880747275,3287174.18134,235.908459642,270.55546875,270.40764666,156.4032045,4,78.201598,156.4032045,0.209,0.1163,0.2,0,0
1970-02-08 01:45:00,0.04281,0.03857,0.0328,0.0828,288.15,299.15,1000,101325,0.221133216228,0.970926662884,269.95,0.0,0.0,0.0,0.97,0.9140625,1111.875,2.125625,4.56512682475,0.89609375,261.374743177,263.794254658,3289500,2.39244297543,-0.821646648632,-0.272826260663,3288074.14158,235.973906597,270.459863281,270.312747784,164.8127985,4,82.4064035,164.8127985,0.209,0.1163,0.2,0,0
1970-02-08 02:00:00,0.04281,0.03857,0.02971,0.0828,288.15,299.15,1000,101325,0.221133216228,0.970926662884,269.85,0.0,0.0,0.0,0.97,0.9,1140.0,2.1,4.53785605519,0.9,261.210205453,264.0,3290400,2.37287156634,-0.802075239545,-0.272771765897,3288974.1019,236.039353559,270.25,270.104430188,173.2185675,4,86.6092795,173.2185675,0.209,0.1163,0.2,0,0
1970-02-08 02:15:00,0.04281,0.03857,0.02971,0.0828,288.15,299.15,1000,101325,0.221133216228,0.970926662884,269.619238281,0.0,0.0,0.0,0.971328125,0.8640625,1140.0,2.125625,4.53785605519,0.87109375,260.351330277,261.485636646,3291300,2.35069372068,-0.779897393885,-0.27271726298,3289874.06231,236.104800527,269.876074219,269.739573916,181.62817,4,90.814085,181.62817,0.209,0.1163,0.2,0,0
1970-02-08 02:30:00,0.04281,0.03857,0.02971,0.0828,288.15,299.15,1000,101325,0.221133216228,0.970926662884,269.19296875,0.0,0.0,0.0,0.974375,0.8125,1140.0,2.185,4.53785605519,0.81875,259.061848956,256.366459627,3292200,2.32615936678,-0.755363039984,-0.272662751913,3290774.02281,236.170247501,269.38203125,269.26311168,190.037764,4,95.018882,190.037764,0.209,0.1163,0.2,0,0
1970-02-08 02:45:00,0.04281,0.03857,0.02971,0.0828,288.15,299.15,1000,101325,0.221133216228,0.970926662884,268.670214844,0.0,0.0,0.0,0.977734375,0.7546875,1140.0,2.251875,4.53785605519,0.75703125,257.718237801,250.564052795,3293100,2.29951644007,-0.728720113279,-0.272608232699,3291673.98339,236.235694481,268.846972656,268.746498676,198.447358,5,99.223679,198.447358,0.209,0.1163,0.2,0,0
1970-02-08 03:00:00,0.04281,0.03857,0.031,0.0828,288.15,299.15,1000,101325,0.221133216228,0.970926662884,268.15,0.0,0.0,0.0,0.98,0.7,1140.0,2.3,4.53785605519,0.7,256.578904569,246.0,3294000,2.27100505254,-0.700208725745,-0.272553705338,3292573.94405,236.301141468,268.35,268.262095164,158.23872,4,79.11936,158.23872,0.209,0.1163,0.2,0,0
1970-02-08 03:15:00,0.04281,0.03857,0.031,0.0828,288.15,299.15,1000,101325,0.221133216228,0.970926662884,267.658691406,0.0,0.0,0.0,0.979865056818,0.65,1140.0,2.326640625,4.53785605519,0.65,255.633033081,242.72632273,3294900,2.24085361451,-0.670057287711,-0.272499169834,3293473.9048,236.36658846,267.899230105,267.812836849,162.1055995,4,81.052804,162.1055995,0.209,0.1163,0.2,0,0
1970-02-08 03:30:00,0.04281,0.03857,0.031,0.0828,288.15,299.15,1000,101325,0.221133216228,0.970926662884,267.159114583,0.0,0.0,0.0,0.977556818182,0.6,1140.0,2.349375,4.53785605519,0.6,254.744469398,239.49120844,3295800,2.20927661343,-0.638480286632,-0.272444626188,3294373.86564,236.432035459,267.449509448,267.355514471,165.968637,4,82.9843185,165.968637,0.209,0.1163,0.2,0,0
1970-02-08 03:45:00,0.04281,0.03857,0.031,0.0828,288.15,299.15,1000,101325,0.221133216228,0.970926662884,266.654980469,0.0,0.0,0.0,0.973970170455,0.55,1140.0,2.372421875,4.53785605519,0.55,253.901115201,236.26048993,3296700,2.17647369314,-0.605677366348,-0.272390074402,3295273.82656,236.497482464,267.000034066,266.893647995,169.8355165,4,84.917754,169.8355165,0.209,0.1163,0.2,0,0
1970-02-08 04:00:00,0.04281,0.03857,0.03608,0.0828,288.15,299.15,1000,101325,0.221133216228,0.970926662884,266.15,0.0,0.0,0.0,0.97,0.5,1140.0,2.4,4.53785605519,0.5,253.090725777,233.0,3297600,2.14262968582,-0.571833359026,-0.272335514478,3296173.78756,236.562929475,266.55,266.430383548,173.7024045,4,86.8512065,173.7024045,0.209,0.1163,0.2,0,0
1970-02-08 04:15:00,0.04281,0.03857,0.03608,0.0828,288.15,299.15,1000,101325,0.221133216228,0.970926662884,265.512388393,0.0,0.0,0.0,0.961643668831,0.425,4399.375,2.425390625,4.4560437465,0.425,252.048761087,228.260569853,3298500,2.10791529528,-0.537118968482,-0.272280946419,3297073.74865,236.628376493,265.990297965,265.842038379,177.569284,4,88.784642,177.569284,0.209,0.1163,0.2,0,0
1970-02-08 04:30:00,0.04281,0.03857,0.03608,0.0828,288.15,299.15,1000,101325,0.221133216228,0.970926662884,264.762202381,0.0,0.0,0.0,0.948246753247,0.325,11570.0,2.453125,4.27605666739,0.325,250.78367792,222.481617647,3299400,2.07248819096,-0.501691864162,-0.272226370225,3297973.70983,236.693823516,265.349709302,265.156735558,181.432313,4,90.7161565,181.432313,0.209,0.1163,0.2,0,0
1970-02-08 04:45:00,0.04281,0.03857,0.03608,0.0828,288.15,299.15,1000,101325,0.221133216228,0.970926662884,264.130915179,0.0,0.0,0.0,0.935726461039,0.2375,18740.625,2.504296875,4.09606958827,0.2375,249.652831859,218.461856618,3300300,2.03649433202,-0.465698005221,-0.272171785899,3298873.67109,236.759270546,264.834265988,264.601540779,185.2991925,4,92.6496005,185.2991925,0.209,0.1163,0.2,0,0
1970-02-08 05:00:00,0.04281,0.03857,0.04002,0.0828,288.15,299.15,1000,101325,0.221133216228,0.970926662884,263.85,0.0,0.0,0.0,0.93,0.2,22000.0,2.6,4.01425727959,0.2,249.161509498,219.0,3301200,2.00006939316,-0.429273066365,-0.272117193443,3299773.63243,236.824717582,264.65,264.399200589,189.166072,4,94.583036,189.166072,0.209,0.1163,0.2,0,0
1970-02-08 05:15:00,0.04281,0.03857,0.04002,0.0828,288.15,299.15,1000,101325,0.221133216228,0.970926662884,264.157254464,0.0,0.0,0.0,0.936565934066,0.2375,22000.0,2.725,4.01425727959,0.2375,249.753346805,222.75,3302100,1.9633402057,-0.392543878909,-0.272062592859,3300673.59386,236.890164624,264.934265988,264.703246921,206.338554,5,103.169277,206.338554,0.209,0.1163,0.2,0,0
1970-02-08 05:30:00,0.04281,0.03857,0.04002,0.0828,288.15,299.15,1000,101325,0.221133216228,0.970926662884,264.93125,0.0,0.0,0.0,0.952032967033,0.325,22000.0,2.85,4.01425727959,0.325,251.012781057,226.5,3303000,1.92642615871,-0.355629831914,-0.272007984149,3301573.55538,236.955611672,265.549709302,265.36881741,254.3577655,6,127.17888275,254.3577655,0.209,0.1163,0.2,0,0
