time,PriceElectricPowerConstant,PriceElectricPowerDynamic,PriceElectricPowerHighlyDynamic,pAtm,lon,lat,TDewPoi,HDirNor,HDifHor,HGloHor,relHum,nTot,ceiHei,winSpe,winDir,nOpa,TBlaSky,HHorIR,cloTim,solZen,solAlt,solDec,solTim,solHouAng,TDryBul,TWetBul,Occupancy[1],LowerSetp[1],InternalGainsLat[1],UpperSetp[1],InternalGainsCon[1],InternalGainsRad[1],UpperCO2[1],EmissionsElectricPower
1970-01-21 05:15:00,0.2535,0.2383,0.25323,101325,0.0790634151153,0.888372589265,274.892633929,0.0,0.0,0.0,0.81,0.15390625,22000.0,8.89873285061,3.70064342962,0.1416015625,263.729618096,274.102120536,1746900,2.11043860489,-0.539642278094,-0.352643596335,1743710.92182,123.664643966,277.82,276.498434999,5,294.15,225,297.15,146,219,894,0.167
1970-01-21 05:30:00,0.2535,0.2383,0.25323,101325,0.0790634151153,0.888372589265,274.951785714,0.0,0.0,0.0,0.81,0.23125,22000.0,9.06120426829,3.759730097,0.2359375,264.517610833,276.959821429,1747800,2.06925416789,-0.49845784109,-0.352605846046,1744610.74303,123.730080812,277.856666667,276.53308893,5,294.15,225,297.15,146,219,894,0.167
1970-01-21 05:45:00,0.2535,0.2383,0.25323,101325,0.0790634151153,0.888372589265,275.010044643,0.0,0.0,0.0,0.81,0.31796875,22000.0,9.19307355183,3.81518066178,0.3373046875,265.210366296,280.087611607,1748700,2.02797005942,-0.457173732627,-0.352568084466,1745510.56432,123.795517662,277.94,276.611844468,5,294.15,225,297.15,146,219,894,0.167
1970-01-21 06:00:00,0.2535,0.2383,0.26716,101325,0.0790634151153,0.888372589265,275.05,0.0,0.0,0.0,0.81,0.4,22000.0,9.3,3.83972435439,0.4,265.643464546,282.0,1749600,1.98669556679,-0.415899239992,-0.352530311596,1746410.38568,123.860954518,278.05,276.715794617,5,294.15,225,297.15,146,219,894,0.167
1970-01-21 06:15:00,0.2535,0.2383,0.26716,101325,0.0790634151153,0.888372589265,275.075,0.0,0.0,0.0,0.80578125,0.475,19037.3323171,9.10853235095,3.81245358483,0.3744140625,265.657705158,281.806919643,1750500,1.94553357519,-0.374737248392,-0.352492527438,1747310.20711,123.926391378,278.1925,276.820030695,5,294.15,225,297.15,146,219,894,0.167
1970-01-21 06:30:00,0.2535,0.2383,0.26716,101325,0.0790634151153,0.888372589265,275.1,0.0,0.0,0.0,0.79625,0.55,12491.2195122,8.55974480578,3.75245789179,0.286979166667,265.355301052,280.508928571,1751400,1.90458226524,-0.333785938449,-0.352454731994,1748210.02861,123.991828245,278.363333333,276.911901714,5,294.15,225,297.15,146,219,894,0.167
1970-01-21 06:45:00,0.2535,0.2383,0.26716,101325,0.0790634151153,0.888372589265,275.125,0.0,0.0,0.0,0.78609375,0.625,5874.49695122,7.98108485772,3.69246219875,0.2060546875,264.985355624,279.456473214,1752300,1.86393657852,-0.293140251725,-0.352416925264,1749109.85018,124.057265116,278.5275,276.991766056,5,294.15,225,297.15,146,219,894,0.167
1970-01-21 07:00:00,0.2535,0.2666,0.27962,101325,0.0790634151153,0.888372589265,275.15,0.0,0.0,0.0,0.78,0.7,2700.0,7.7,3.66519142919,0.2,265.062466321,280.0,1753200,1.8236894869,-0.252893160104,-0.352379107252,1750009.67183,124.122701993,278.65,277.061547266,5,294.15,225,297.15,146,219,894,0.167
1970-01-21 07:15:00,0.2535,0.2666,0.27962,101325,0.0790634151153,0.888372589265,275.17734375,0.0,0.0,0.0,0.7775,0.738169642857,2594.08536585,8.03229166667,3.66519142919,0.2662109375,265.602162171,281.904119318,1754100,1.78393309495,-0.213136768158,-0.352341277958,1750909.49355,124.188138875,278.735,277.122486697,0,288.15,0,303.15,0,0,894,0.167
1970-01-21 07:30:00,0.2535,0.2666,0.27962,101325,0.0790634151153,0.888372589265,275.20625,0.0,0.0,0.0,0.775,0.726785714286,2700.0,8.78425925926,3.66519142919,0.347395833333,266.140952044,283.952651515,1755000,1.74475959761,-0.173963270817,-0.352303437384,1751809.31534,124.253575762,278.811666667,277.175497424,0,288.15,0,303.15,0,0,894,0.167
1970-01-21 07:45:00,0.2535,0.2666,0.27962,101325,0.0790634151153,0.888372589265,275.23203125,0.0,0.0,0.0,0.7725,0.702008928571,2805.91463415,9.51909722222,3.66519142919,0.4298828125,266.629292757,286.024857955,1755900,1.70626210879,-0.13546578199,-0.352265585532,1752709.13721,124.319012655,278.8825,277.222931985,0,288.15,0,303.15,0,0,894,0.167
1970-01-21 08:00:00,0.2535,0.2666,0.28806,101325,0.0790634151153,0.888372589265,275.25,0.0,0.0,0.0,0.77,0.7,2700.0,9.8,3.66519142919,0.5,267.054273663,288.0,1756800,1.6685353702,-0.0977390434089,-0.352227722403,1753608.95914,124.384449553,278.95,277.267134507,0,288.15,0,303.15,0,0,894,0.167
1970-01-21 08:15:00,0.2535,0.2666,0.28806,101325,0.0790634151153,0.888372589265,275.25703125,0.0,0.0,0.0,0.7675,0.740178571429,2384.87804878,9.58470394737,3.66519142919,0.5580859375,267.440733574,289.907061688,1757700,1.63167634358,-0.060880016786,-0.352189847999,1754508.78115,124.449886456,279.0121875,277.306270246,0,288.15,0,303.15,0,0,894,0.167
1970-01-21 08:30:00,0.2535,0.2666,0.28806,101325,0.0790634151153,0.888372589265,275.25625,0.0,0.0,0.0,0.765,0.802380952381,2042.11382114,9.22587719298,3.66519142919,0.6121875,267.838633144,291.782467532,1758600,1.5957846833,-0.024988356506,-0.352151962322,1755408.60324,124.515323364,279.065833333,277.337348277,0,288.15,0,303.15,0,0,894,0.167
1970-01-21 08:45:00,0.2535,0.2666,0.28806,101325,0.0790634151153,0.888372589265,275.25234375,0.0,0.125,0.125,0.7625,0.863392857143,1728.29268293,8.87911184211,3.66519142919,0.6601953125,268.237821013,293.51663961,1759500,1.56096308119,0.00983324560836,-0.352114065373,1756308.42539,124.580760278,279.1115625,277.360970564,0,288.15,0,303.15,0,0,894,0.167
1970-01-21 09:00:00,0.2535,0.2666,0.28601,101325,0.0790634151153,0.888372589265,275.25,0.0,0.5,0.5,0.76,0.9,1500.0,8.7,3.66519142919,0.7,268.612442319,295.0,1760400,1.52731746961,0.04347885718,-0.352076157154,1757208.24762,124.646197197,279.15,277.377736942,0,288.15,0,303.15,0,0,894,0.167
1970-01-21 09:15:00,0.2535,0.2666,0.28601,101325,0.0790634151153,0.888372589265,275.25,0.0,1.125,1.125,0.7621875,0.875,1375.0,8.66320065789,3.66519142919,0.71578125,268.70513674,295.326236264,1761300,1.49495706453,0.0758392622672,-0.352038237667,1758108.06992,124.711634121,279.094296875,277.342559703,0,288.15,0,303.15,0,0,894,0.167
1970-01-21 09:30:00,0.2535,0.2666,0.28601,101325,0.0790634151153,0.888372589265,275.25,0.0,2.0,2.0,0.77,0.8,1333.33333333,8.64528947368,3.66519142919,0.69875,268.392482669,294.131868132,1762200,1.46399422606,0.106802100731,-0.352000306912,1759007.89229,124.777071051,278.933125,277.251408155,0,288.15,0,303.15,0,0,894,0.167
1970-01-21 09:45:00,0.2535,0.2666,0.28601,101325,0.0790634151153,0.888372589265,275.25,0.0,4.51266891892,4.60190217391,0.7778125,0.725,1375.0,8.65473355263,3.66519142919,0.65734375,267.896381783,292.121565934,1763100,1.4345441121,0.136252214693,-0.351962364893,1759907.71474,124.842507986,278.780390625,277.167225726,0,288.15,0,303.15,0,0,894,0.167
1970-01-21 10:00:00,0.2535,0.2666,0.28004,101325,0.0790634151153,0.888372589265,275.25,0.0,9.53378378378,9.77173913043,0.78,0.7,1500.0,8.7,3.66519142919,0.6,267.451501345,290.0,1764000,1.40672409957,0.164072227229,-0.35192441161,1760807.53726,124.907944926,278.75,277.15507271,0,288.15,0,303.15,0,0,894,0.167
1970-01-21 10:15:00,0.2535,0.2666,0.28004,101325,0.0790634151153,0.888372589265,275.259375,0.0,16.2880067568,16.5557065217,0.77671875,0.7375,1828.125,8.784,3.66519142919,0.48671875,266.878076622,287.212139423,1764900,1.38065295068,0.190143376111,-0.351886447065,1761707.35985,124.973381871,278.836328125,277.21134234,0,288.15,0,303.15,0,0,894,0.167
1970-01-21 10:30:00,0.2535,0.2666,0.28004,101325,0.0790634151153,0.888372589265,275.283333333,0.0,24.0,24.0,0.772083333333,0.8,2333.33333333,8.908,3.66519142919,0.31875,266.140688659,283.591346154,1765800,1.35644970718,0.21434661961,-0.351848471259,1762607.18252,125.038818822,278.953125,277.285680672,0,288.15,0,303.15,0,0,894,0.167
1970-01-21 10:45:00,0.2535,0.2666,0.28004,101325,0.0790634151153,0.888372589265,275.315625,0.0,32.7240503299,32.4180003748,0.76640625,0.8625,2796.875,9.078,3.66519142919,0.16640625,265.254554134,280.424879808,1766700,1.33423230548,0.236564021318,-0.351810484195,1763507.00525,125.104255778,279.093359375,277.373582047,0,288.15,0,303.15,0,0,894,0.167
1970-01-21 11:00:00,0.2535,0.2666,0.27854,101325,0.0790634151153,0.888372589265,275.35,0.0,42.6650351139,42.3248125937,0.76,0.9,3000.0,9.3,3.66519142919,0.1,264.784054387,279.0,1767600,1.31411592038,0.256680406417,-0.351772485874,1764406.82806,125.16969274,279.25,277.470593031,0,288.15,0,303.15,0,0,894,0.167
1970-01-21 11:15:00,0.2535,0.2666,0.27854,101325,0.0790634151153,0.888372589265,275.391145833,0.0,53.2735023409,53.0692185157,0.752896634615,0.912053571429,3000.0,9.7296875,3.69246219875,0.1,264.955279288,279.3125,1768500,1.29621106398,0.274585262818,-0.351734476298,1765306.65095,125.235129706,279.420525568,277.574380343,0,288.15,0,303.15,0,0,894,0.167
1970-01-21 11:30:00,0.2535,0.2666,0.27854,101325,0.0790634151153,0.888372589265,275.443055556,0.0,64.0,64.0,0.745224358974,0.915476190476,3000.0,10.3625,3.75245789179,0.1,265.13803249,280.208333333,1769400,1.28062148871,0.290174838084,-0.351696455467,1766206.4739,125.300566678,279.600568182,277.681657137,0,288.15,0,303.15,0,0,894,0.167
1970-01-21 11:45:00,0.2535,0.2666,0.27854,101325,0.0790634151153,0.888372589265,275.4984375,4.84375,77.4755474902,79.0974112871,0.737439903846,0.911160714286,3000.0,10.9640625,3.81245358483,0.1,265.321332748,281.25,1770300,1.26744196792,0.303354358879,-0.351658423385,1767106.29693,125.366003655,279.780326705,277.786769187,0,288.15,0,303.15,0,0,894,0.167
1970-01-21 12:00:00,0.2535,0.2666,0.27479,101325,0.0790634151153,0.888372589265,275.55,15.5,94.0824311024,98.9528668805,0.73,0.9,3000.0,11.3,3.83972435439,0.1,265.494194976,282.0,1771200,1.25675605032,0.314040276475,-0.351620380052,1768006.12003,125.431440638,279.95,277.884293642,0,288.15,0,303.15,0,0,894,0.167
1970-01-21 12:15:00,0.2535,0.2666,0.27479,101325,0.0790634151153,0.888372589265,275.566601562,26.15625,109.898099163,117.831889034,0.723778846154,0.860714285714,3000.0,11.425,3.83972435439,0.1,265.645621791,282.281960227,1772100,1.24863390358,0.322162423215,-0.35158232547,1768905.94321,125.496877626,280.105610795,277.977688744,0,288.15,0,303.15,0,0,894,0.167
1970-01-21 12:30:00,0.2535,0.2666,0.27479,101325,0.0790634151153,0.888372589265,275.547048611,31.0,121.0,130.0,0.719692307692,0.792857142857,3000.0,11.55,3.83972435439,0.1,265.765625428,282.376893939,1773000,1.24313037249,0.327665954302,-0.351544259641,1769805.76645,125.562314619,280.236931818,278.065258058,0,288.15,0,303.15,0,0,894,0.167
1970-01-21 12:45:00,0.2535,0.2666,0.27479,101325,0.0790634151153,0.888372589265,275.528971354,26.15625,117.342555527,124.640334825,0.718259615385,0.728571428571,3000.0,11.675,3.83972435439,0.1,265.844746282,282.533380682,1773900,1.24028337669,0.330512950107,-0.351506182567,1770705.58977,125.627751617,280.324786932,278.134085852,0,288.15,0,303.15,0,0,894,0.167
1970-01-21 13:00:00,0.2535,0.2666,0.27156,101325,0.0790634151153,0.888372589265,275.55,15.5,99.475981405,103.72306341,0.72,0.7,3000.0,11.8,3.83972435439,0.1,265.873540137,283.0,1774800,1.24011275865,0.330683568147,-0.351468094249,1771605.41317,125.693188621,280.35,278.171141415,0,288.15,0,303.15,0,0,894,0.167
1970-01-21 13:15:00,0.2535,0.2666,0.27156,101325,0.0790634151153,0.888372589265,275.808728966,4.84375,79.3714165806,80.6942602894,0.735956521739,0.746875,3000.0,11.925,3.83972435439,0.1578125,266.424805239,284.900771104,1775700,1.24261966593,0.328176660861,-0.351429994688,1772505.23663,125.75862563,280.281620066,278.236409865,0,288.15,0,303.15,0,0,894,0.167
1970-01-21 13:30:00,0.2535,0.2666,0.27156,101325,0.0790634151153,0.888372589265,276.328485577,0.0,69.0,69.0,0.768217391304,0.85,3000.0,12.05,3.83972435439,0.2875,267.336915009,288.280844156,1776600,1.247786514,0.323009812799,-0.351391883887,1773405.06017,125.824062644,280.138486842,278.36013549,0,288.15,0,303.15,0,0,894,0.167
1970-01-21 13:45:00,0.2535,0.2666,0.27156,101325,0.0790634151153,0.888372589265,276.883999399,0.0,68.5168646694,68.5107131686,0.803869565217,0.953125,3000.0,12.175,3.83972435439,0.4234375,268.027846771,291.77049513,1777500,1.25557753236,0.315218794438,-0.351353761846,1774304.88378,125.889499664,279.976110197,278.487164953,0,288.15,0,303.15,0,0,894,0.167
1970-01-21 14:00:00,0.2535,0.2666,0.27203,101325,0.0790634151153,0.888372589265,277.25,0.0,69.142768595,69.1568658117,0.83,1.0,3000.0,12.3,3.83972435439,0.5,268.381947959,294.0,1778400,1.26593985303,0.304856473765,-0.351315628568,1775204.70747,125.954936689,279.85,278.569714155,0,288.15,0,303.15,0,0,894,0.167
1970-01-21 14:15:00,0.2535,0.2666,0.27203,101325,0.0790634151153,0.888372589265,277.414242788,0.0,69.4472882231,69.474585549,0.844755434783,1.0,2623.61111111,12.2765625,3.83972435439,0.525,268.476244854,294.749107143,1779300,1.27880506146,0.291991265332,-0.351277484055,1776104.53123,126.020373719,279.766978745,278.603606698,0,288.15,0,303.15,0,0,894,0.167
1970-01-21 14:30:00,0.2535,0.2666,0.27203,101325,0.0790634151153,0.888372589265,277.516826923,0.0,68.0,68.0,0.854782608696,1.0,1796.2962963,12.0291666667,3.83972435439,0.55,268.579917685,295.021428571,1780200,1.29409110186,0.27670522494,-0.351239328307,1777004.35506,126.085810755,279.701417004,278.617230841,0,288.15,0,303.15,0,0,894,0.167
1970-01-21 14:45:00,0.2535,0.2666,0.27203,101325,0.0790634151153,0.888372589265,277.560997596,0.0,65.3647321429,65.3317158385,0.859918478261,1.0,970.833333333,11.6671875,3.83972435439,0.575,268.701944178,295.283035714,1781100,1.31170441303,0.259091913769,-0.351201161327,1777904.17896,126.151247796,279.660146761,278.616608213,0,288.15,0,303.15,0,0,894,0.167
1970-01-21 15:00:00,0.2535,0.2666,0.27649,101325,0.0790634151153,0.888372589265,277.55,0.0,62.6892857143,62.6599378882,0.86,1.0,600.0,11.3,3.83972435439,0.6,268.851284081,296.0,1782000,1.33154216863,0.23925415816,-0.351162983116,1778804.00294,126.216684842,279.65,278.607491281,0,288.15,0,303.15,0,0,894,0.167
1970-01-21 15:15:00,0.2535,0.2666,0.27649,101325,0.0790634151153,0.888372589265,277.426367187,0.0,59.4191964286,59.4081909938,0.84533203125,1.0,612.07000969,10.8234375,3.83972435439,0.625,269.125377324,297.2046875,1782900,1.35349450479,0.217301822005,-0.351124793676,1779703.82699,126.282121893,279.784440559,278.624678568,0,288.15,0,303.15,0,0,894,0.167
1970-01-21 15:30:00,0.2535,0.2666,0.27649,101325,0.0790634151153,0.888372589265,277.2078125,0.0,55.0,55.0,0.81671875,1.0,629.779285099,10.1958333333,3.83972435439,0.65,269.533874798,298.6125,1783800,1.37744663591,0.193349690886,-0.351086593009,1780603.65111,126.34755895,280.067482517,278.673257237,0,288.15,0,303.15,0,0,894,0.167
1970-01-21 15:45:00,0.2535,0.2666,0.27649,101325,0.0790634151153,0.888372589265,277.010351562,0.0,49.7159598214,49.7159598214,0.78974609375,1.0,647.598917959,9.6203125,3.83972435439,0.675,269.953966287,300.2140625,1784700,1.40328078253,0.16751554426,-0.351048381115,1781503.47531,126.412996012,280.341783217,278.72002809,0,288.15,0,303.15,0,0,894,0.167
1970-01-21 16:00:00,0.2535,0.2666,0.28108,101325,0.0790634151153,0.888372589265,276.95,0.0,44.2544642857,44.2544642857,0.78,1.0,660.0,9.3,3.83972435439,0.7,270.262766591,302.0,1785600,1.43087785901,0.139918467788,-0.351010157998,1782403.29958,126.47843308,280.45,278.743928879,0,288.15,0,303.15,0,0,894,0.167
1970-01-21 16:15:00,0.2535,0.2666,0.28108,101325,0.0790634151153,0.888372589265,277.094492187,0.0,38.6657366071,38.6657366071,0.790777803309,1.0,667.861662107,9.37421875,3.83972435439,0.7390625,270.635944481,304.578125,1786500,1.46011889177,0.110677435028,-0.350971923657,1783303.12392,126.543870153,280.409659091,278.791824815,0,288.15,0,303.15,0,0,894,0.167
1970-01-21 16:30:00,0.2535,0.2666,0.28108,101325,0.0790634151153,0.888372589265,277.355104167,0.0,33.0,33.0,0.809678308824,1.0,675.615595075,9.70625,3.83972435439,0.795833333333,271.281902,308.0,1787400,1.49088615852,0.0799101682792,-0.350933678096,1784202.94833,126.609307231,280.353030303,278.887927481,0,288.15,0,303.15,0,0,894,0.167
1970-01-21 16:45:00,0.2535,0.2666,0.28108,101325,0.0790634151153,0.888372589265,277.613164063,0.0,27.0479403409,27.0479403409,0.828739659926,1.0,683.061730506,10.08515625,3.83972435439,0.8546875,272.077516904,311.421875,1788300,1.52306405362,0.0477322731741,-0.350895421315,1785102.77282,126.674744314,280.294886364,278.982495098,0,288.15,0,303.15,0,0,894,0.167
1970-01-21 17:00:00,0.2535,0.2666,0.28835,101325,0.0790634151153,0.888372589265,277.75,0.0,20.8153409091,20.8153409091,0.84,1.0,690.0,10.3,3.83972435439,0.9,272.775219443,314.0,1789200,1.55653969572,0.0142566310721,-0.350857153317,1786002.59739,126.740181403,280.25,279.027670886,0,288.15,0,303.15,0,0,894,0.167
1970-01-21 17:15:00,0.2535,0.2666,0.28835,101325,0.0790634151153,0.888372589265,277.785208333,0.0,14.6750710227,14.6750710227,0.844619715074,1.0,678.419117647,10.3686383929,3.83972435439,0.921875,273.125941492,315.220128676,1790100,1.5912032998,-0.0204069730051,-0.350818874103,1786902.42202,126.805618497,280.215625,279.030813414,0,288.15,0,303.15,0,0,894,0.167
1970-01-21 17:30:00,0.2535,0.2666,0.28835,101325,0.0790634151153,0.888372589265,277.815555556,0.0,9.0,9.0,0.848446691176,1.0,645.0,10.4205357143,3.83972435439,0.925,273.157142647,315.378676471,1791000,1.62694833868,-0.0561520118816,-0.350780583674,1787802.24673,126.871055596,280.183333333,279.029666391,0,288.15,0,303.15,0,0,894,0.167
1970-01-21 17:45:00,0.2535,0.2666,0.28835,101325,0.0790634151153,0.888372589265,277.838125,0.0,4.60227272727,4.60227272727,0.850550321691,1.0,611.580882353,10.4121651786,3.83972435439,0.915625,272.973838699,314.847886029,1791900,1.66367151881,-0.0928751920189,-0.350742282033,1788702.07151,126.936492701,280.159375,279.023055316,0,288.15,0,303.15,0,0,894,0.167
1970-01-21 18:00:00,0.2535,0.2666,0.2885,101325,0.0790634151153,0.888372589265,277.85,0.0,1.84090909091,1.84090909091,0.85,1.0,600.0,10.3,3.83972435439,0.9,272.701325454,314.0,1792800,1.701272593,-0.130476266208,-0.35070396918,1789601.89637,127.001929811,280.15,279.009832628,0,288.15,0,303.15,0,0,894,0.167
1970-01-21 18:15:00,0.2535,0.2666,0.2885,101325,0.0790634151153,0.888372589265,277.84375,0.0,0.409090909091,0.409090909091,0.84517578125,0.984375,722.633272059,10.0803101504,3.83972435439,0.859375,272.120661369,311.941176471,1793700,1.73965402889,-0.168857702094,-0.350665645118,1790501.72129,127.067366926,280.2125,279.032149067,0,288.15,0,303.15,0,0,894,0.167
1970-01-21 18:30:00,0.2535,0.2666,0.2885,101325,0.0790634151153,0.888372589265,277.827777778,0.0,0.0,0.0,0.83765625,0.95,995.404411765,9.80939849624,3.83972435439,0.791666666667,271.338465738,308.558823529,1794600,1.77872054762,-0.207924220827,-0.350627309849,1791401.54629,127.132804047,280.35,279.104642096,0,288.15,0,303.15,0,0,894,0.167
1970-01-21 18:45:00,0.2535,0.2666,0.2885,101325,0.0790634151153,0.888372589265,277.822916667,0.0,0.0,0.0,0.83130859375,0.915625,1295.47334559,9.53378759398,3.83972435439,0.728125,270.770242009,305.397058824,1795500,1.8183785417,-0.247582214908,-0.350588963373,1792301.37137,127.198241173,280.4875,279.185613782,0,288.15,0,303.15,0,0,894,0.167
1970-01-21 19:00:00,0.2535,0.2666,0.28142,101325,0.0790634151153,0.888372589265,277.85,0.0,0.0,0.0,0.83,0.9,1500.0,9.3,3.83972435439,0.7,270.568952973,304.0,1796400,1.85853537549,-0.287739048696,-0.350550605692,1793201.19652,127.263678304,280.55,279.234667645,0,288.15,0,303.15,0,0,894,0.167
1970-01-21 19:15:00,0.2535,0.2666,0.28142,101325,0.0790634151153,0.888372589265,277.9,0.0,0.0,0.0,0.8325,0.9,1574.98621324,9.14210526316,3.83972435439,0.726041666667,270.827836929,305.600290698,1797300,1.89909856594,-0.32830223915,-0.350512236809,1794101.02174,127.329115441,280.55,279.254407055,0,288.15,0,303.15,0,0,894,0.167
1970-01-21 19:30:00,0.2535,0.2666,0.28142,101325,0.0790634151153,0.888372589265,277.95,0.0,0.0,0.0,0.835,0.9,1584.15441176,9.02631578947,3.83972435439,0.786111111111,271.493626041,309.26744186,1798200,1.93997483512,-0.369178508321,-0.350473856725,1795000.84703,127.394552583,280.55,279.274134412,0,288.15,0,303.15,0,0,894,0.167
1970-01-21 19:45:00,0.2535,0.2666,0.28142,101325,0.0790634151153,0.888372589265,278.0,0.0,0.0,0.0,0.8375,0.9,1551.24540441,8.89736842105,3.83972435439,0.853125,272.3928314,313.300872093,1799100,1.98106901955,-0.410272692752,-0.350435465441,1795900.6724,127.45998973,280.55,279.293849726,0,288.15,0,303.15,0,0,894,0.167
1970-01-21 20:00:00,0.2535,0.2666,0.27721,101325,0.0790634151153,0.888372589265,278.05,0.0,0.0,0.0,0.84,0.9,1500.0,8.7,3.83972435439,0.9,273.137591311,316.0,1800000,2.0222828152,-0.451486488408,-0.350397062959,1796800.49784,127.525426883,280.55,279.313553008,5,294.15,225,297.15,146,219,894,0.167
1970-01-21 20:15:00,0.2535,0.2666,0.27721,101325,0.0790634151153,0.888372589265,278.1,0.0,0.0,0.0,0.8425,0.9,1237.5,8.38990384615,3.83972435439,0.92734375,273.623458209,317.361059725,1800900,2.06351332989,-0.492717003095,-0.35035864928,1797700.32336,127.590864041,280.55,279.333244267,5,294.15,225,297.15,146,219,894,0.167
1970-01-21 20:30:00,0.2535,0.2666,0.27721,101325,0.0790634151153,0.888372589265,278.15,0.0,0.0,0.0,0.845,0.9,765.0,7.99807692308,3.83972435439,0.945138888889,273.963116756,318.164376321,1801800,2.10465140853,-0.533855081739,-0.350320224407,1798600.14894,127.656301204,280.55,279.352923515,5,294.15,225,297.15,146,219,894,0.167
1970-01-21 20:45:00,0.2535,0.2666,0.27721,101325,0.0790634151153,0.888372589265,278.2,0.0,0.0,0.0,0.8475,0.9,397.5,7.58221153846,3.83972435439,0.940364583333,273.885349352,317.885504757,1802700,2.14557969094,-0.574783364146,-0.350281788342,1799499.9746,127.721738373,280.55,279.372590761,5,294.15,225,297.15,146,219,894,0.167
1970-01-21 21:00:00,0.2535,0.2666,0.2688,101325,0.0790634151153,0.888372589265,278.25,0.0,0.0,0.0,0.85,0.9,450.0,7.2,3.83972435439,0.9,273.184434587,316.0,1803600,2.18617035771,-0.61537403091,-0.350243341084,1800399.80034,127.787175547,280.55,279.392246015,5,294.15,225,297.15,146,219,894,0.167
1970-01-21 21:15:00,0.2535,0.2666,0.2688,101325,0.0790634151153,0.888372589265,278.286647727,0.0,0.0,0.0,0.8540625,0.915625,924.119318182,6.87247596154,3.86699512395,0.804947916667,271.768497313,311.802807487,1804500,2.22628252027,-0.65548619348,-0.350204882637,1801299.62615,127.852612726,280.513671875,279.389386442,5,294.15,225,297.15,146,219,894,0.167
1970-01-21 21:30:00,0.2535,0.2666,0.2688,101325,0.0790634151153,0.888372589265,278.297727273,0.0,0.0,0.0,0.86,0.95,1559.31818182,6.58942307692,3.92699081699,0.667361111111,270.27286662,305.921122995,1805400,2.26575921922,-0.694962892422,-0.350166413003,1802199.45203,127.918049911,280.428125,279.353863915,5,294.15,225,297.15,146,219,894,0.167
1970-01-21 21:45:00,0.2535,0.2666,0.2688,101325,0.0790634151153,0.888372589265,278.284943182,0.0,0.0,0.0,0.8659375,0.984375,2277.35795455,6.36165865385,3.98698651002,0.52109375,269.194742818,299.828877005,1806300,2.30442401698,-0.733627690185,-0.350127932181,1803099.27798,127.983487101,280.328515625,279.304450158,5,294.15,225,297.15,146,219,894,0.167
1970-01-21 22:00:00,0.2535,0.2666,0.25443,101325,0.0790634151153,0.888372589265,278.25,0.0,0.0,0.0,0.87,1.0,3000.0,6.2,4.01425727959,0.4,268.488805122,295.0,1807200,2.34207721726,-0.771280890467,-0.350089440175,1803999.10401,128.048924297,280.25,279.260424417,5,294.15,225,297.15,146,219,894,0.167
1970-01-21 22:15:00,0.2535,0.2383,0.25443,101325,0.0790634151153,0.888372589265,278.076704545,0.0,0.0,0.0,0.8634765625,0.984375,3739.57818676,6.436328125,4.01425727959,0.3,267.870130108,291.243566176,1808100,2.37849182674,-0.807695499944,-0.350050936986,1804898.93011,128.114361497,280.19765625,279.159695092,5,294.15,225,297.15,146,219,894,0.167
1970-01-21 22:30:00,0.2535,0.2383,0.25443,101325,0.0790634151153,0.888372589265,277.75,0.0,0.0,0.0,0.8459375,0.95,4523.34486166,7.121875,4.01425727959,0.205555555556,267.133135747,287.772058824,1809000,2.41340951512,-0.842613188327,-0.350012422616,1805798.75629,128.179798703,280.15,278.978385294,5,294.15,225,297.15,146,219,894,0.167
1970-01-21 22:45:00,0.2535,0.2383,0.25443,101325,0.0790634151153,0.888372589265,277.423295455,0.0,0.0,0.0,0.8279296875,0.915625,5295.43910573,7.846484375,4.01425727959,0.133333333333,266.404803157,285.164522059,1809900,2.44653704777,-0.875740720976,-0.349973897065,1806698.58254,128.245235915,280.10234375,278.793380303,5,294.15,225,297.15,146,219,894,0.167
1970-01-21 23:00:00,0.2535,0.2383,0.25307,101325,0.0790634151153,0.888372589265,277.25,0.0,0.0,0.0,0.82,0.9,6000.0,8.2,4.01425727959,0.1,265.981266364,284.0,1810800,2.47754397729,-0.90674765049,-0.349935360337,1807598.40886,128.310673132,280.05,278.682198715,5,294.15,225,297.15,146,219,894,0.167
1970-01-21 23:15:00,0.2535,0.2383,0.25307,101325,0.0790634151153,0.888372589265,277.210857599,0.0,0.0,0.0,0.821796875,0.9,6437.16032609,8.116015625,4.01425727959,0.1025,265.932986203,283.970588235,1811700,2.50606277876,-0.935266451962,-0.349896812432,1808498.23526,128.376110354,279.980859375,278.630633499,5,294.15,225,297.15,146,219,894,0.167
1970-01-21 23:30:00,0.2535,0.2383,0.25307,101325,0.0790634151153,0.888372589265,277.182741477,0.0,0.0,0.0,0.825,0.9,6513.58695652,7.903125,4.01425727959,0.123333333333,266.0579543,284.338235294,1812600,2.53169303156,-0.960896704762,-0.349858253352,1809398.06173,128.441547581,279.896875,278.575746791,5,294.15,225,297.15,146,219,894,0.167
1970-01-21 23:45:00,0.2535,0.2383,0.25307,101325,0.0790634151153,0.888372589265,277.163254616,0.0,0.0,0.0,0.828203125,0.9,6333.2201087,7.713671875,4.01425727959,0.1575,266.290758398,285.036764706,1813500,2.55401151913,-0.983215192332,-0.349819683099,1810297.88827,128.506984814,279.814453125,278.52215535,5,294.15,225,297.15,146,219,894,0.167
