time,oveTZonSet_u,reaTZon_y
719220,293.03999999999996,294.4832271295678
719250,293.03999999999996,294.5311147809445
719280,293.03999999999996,294.57613099228297
719310,293.03999999999996,294.61832542523246
719340,293.03999999999996,294.6577441957436
719370,293.03999999999996,294.69441978926295
719400,293.03999999999996,294.7282819962979
719430,293.03999999999996,294.7593304587888
719460,293.03999999999996,294.7878087871519
719490,293.03999999999996,294.813842404178
719520,293.03999999999996,294.83745180154295
719550,293.03999999999996,294.85865666406477
719580,293.03999999999996,294.8774782867304
719610,293.03999999999996,294.8939361307932
719640,293.03999999999996,294.9080490528356
719670,293.03999999999996,294.9198363994433
719700,293.03999999999996,294.9293182802843
719730,293.03999999999996,294.9365159690623
719760,293.03999999999996,294.94145230599406
719790,293.03999999999996,294.9441324014234
719820,293.03999999999996,294.94437258478865
719850,293.03999999999996,294.94210831758755
719880,293.03999999999996,294.93738565477577
719910,293.03999999999996,294.93027745373865
719940,293.03999999999996,294.92105467195506
719970,293.03999999999996,294.90987246574
720000,293.03999999999996,294.8967823680852
720030,292.15,294.88476007729497
720060,292.15,294.8699234960698
720090,292.15,294.85250762446526
720120,292.15,294.8327365249798
720150,292.15,294.8107931766207
720180,292.15,294.78654957275734
720210,292.15,294.7601352880848
720240,292.15,294.7324741486833
720270,292.15,294.7039159514186
720300,292.15,294.67329991260635
720330,292.15,294.6402915070668
720360,292.15,294.60573420207345
720390,292.15,294.57003331153555
720420,292.15,294.5328666986473
720450,292.15,294.4942645826592
720480,292.15,294.4553701671615
720510,292.15,294.4166694338749
720540,292.15,294.3778000049555
720570,292.15,294.33863731324834
720600,292.15,294.29924802698946
720630,292.15,294.25968038758214
720660,292.15,294.219773143613
720690,292.15,294.179498174861
720720,292.15,294.1389294332031
720750,292.15,294.09818109867217
720780,292.15,294.0578351529386
720810,292.15,294.01815480801923
720840,292.15,293.97913950682164
720870,292.15,293.94078564234854
720900,292.15,293.90309030044375
720930,292.15,293.86606443110554
720960,292.15,293.82977172220524
720990,292.15,293.7941765911655
721020,292.15,293.7583466336302
721050,292.15,293.7219589204941
721080,292.15,293.6856310841828
721110,292.15,293.6496553987223
721140,292.15,293.61405180906087
721170,292.15,293.5788015758933
721200,292.15,293.54356258059573
721230,292.15,293.50821525862074
721260,292.15,293.4729652281149
721290,292.15,293.43797983031953
721320,292.15,293.4039204933813
721350,292.15,293.37101879905686
721380,292.15,293.33868017492875
721410,292.15,293.30665020611605
721440,292.15,293.2750595731504
721470,292.15,293.24397060778324
721500,292.15,293.2133874195667
721530,292.15,293.1833224873227
721560,292.15,293.1539239788063
721590,292.15,293.125257349836
721620,292.15,293.09730232899386
721650,292.15,293.07004271366463
721680,292.15,293.0434710097028
721710,292.15,293.0175792181619
721740,292.15,292.99234765976695
721770,292.15,292.9677575065069
721800,292.15,292.9437937968811
721830,292.15,292.9204184027162
721860,292.15,292.8972758296768
721890,292.15,292.8742185892564
721920,292.15,292.8512674019641
721950,292.15,292.82847921773293
721980,292.15,292.80644987531406
722010,292.15,292.78541858748076
722040,292.15,292.76534326084885
722070,292.15,292.74613257935573
722100,292.15,292.72704524207853
722130,292.15,292.70781686643295
722160,292.15,292.689383398732
722190,292.15,292.67210445954083
722220,292.15,292.6553391603677
722250,292.15,292.63878784622557
722280,292.15,292.62245087185715
722310,292.15,292.60633566732673
722340,292.15,292.5904470784214
722370,292.15,292.5747889082259
722400,292.15,292.55936449956954
722430,292.15,292.54419689014225
722460,292.15,292.52965438870217
722490,292.15,292.5158559520372
722520,292.15,292.50223943682084
722550,292.15,292.48855649042116
722580,292.15,292.4749263379783
722610,292.15,292.46141168093607
722640,292.15,292.44802401033263
722670,292.15,292.4347888871067
722700,292.15,292.42207281429177
722730,292.15,292.4100033051064
722760,292.15,292.39809850180677
722790,292.15,292.3861444874052
722820,292.15,292.37412515448983
722850,292.15,292.36204957197833
722880,292.15,292.349939072797
722910,292.15,292.3378252435811
722940,292.15,292.325925185896
722970,292.15,292.3143403289575
723000,292.15,292.30306662125895
723030,292.15,292.292097066899
723060,292.15,292.2814260808285
723090,292.15,292.271054775587
723120,292.15,292.26107827433
723150,292.15,292.25153993799717
723180,292.15,292.2424207690131
723210,292.15,292.2337047429233
723240,292.15,292.2253743734757
723270,292.15,292.2174129905957
723300,292.15,292.20980512320796
723330,292.15,292.2025362562312
723360,292.15,292.19559197317926
723390,292.15,292.1889662681293
723420,292.15,292.18286127685127
723450,292.15,292.1773512695621
723480,292.15,292.17252203499817
723510,292.15,292.1683701191974
723540,292.15,292.16453021624983
723570,292.15,292.16082871902086
723600,292.15,292.15725658703167
723630,292.15,292.1538035861934
723660,292.15,292.1502945833509
723690,292.15,292.1466536046149
723720,292.15,292.1428938693586
723750,292.15,292.1390266386089
723780,292.15,292.1349823054396
723810,292.15,292.1307517692921
723840,292.15,292.1268146265304
723870,292.15,292.1233804667455
723900,292.15,292.1204209410155
723930,292.15,292.11789560632525
723960,292.15,292.11557940919874
723990,292.15,292.11336061235573
724020,292.15,292.1112348956584
724050,292.15,292.10918281848967
724080,292.15,292.106607403831
724110,292.15,292.10327661810254
724140,292.15,292.09966581270606
724170,292.15,292.09601348880267
724200,292.15,292.0923341150429
724230,292.15,292.08865042665343
724260,292.15,292.0853851485737
724290,292.15,292.0827057501143
724320,292.15,292.08002408487323
724350,292.15,292.07706773803125
724380,292.15,292.0738578204355
724410,292.15,292.0704364949256
724440,292.15,292.0673240547067
724470,292.15,292.0647566976497
724500,292.15,292.0628127135801
724530,293.26,292.0525886749812
724560,293.26,292.04301930529454
724590,293.26,292.03399571458993
724620,293.26,292.02544498332435
724650,293.26,292.01740479500603
724680,293.26,292.0103270947077
724710,293.26,292.0044755766011
724740,293.26,292.0004197707242
724770,293.26,291.9984165441819
724800,293.26,291.99797825251426
724830,293.26,291.9988814463267
724860,293.26,292.00115318384053
724890,293.26,292.004825354143
724920,293.26,292.00997407080126
724950,293.26,292.0166420742455
724980,293.26,292.02483368535115
725010,293.26,292.03454863804353
725040,293.26,292.0457810748732
725070,293.26,292.0585261762036
725100,293.26,292.0729904200933
725130,293.26,292.08925305549565
725160,293.26,292.1072697135938
725190,293.26,292.1269937398279
725220,293.26,292.1484804067503
725250,293.26,292.1717070510757
725280,293.26,292.19598215180804
725310,293.26,292.2209749852076
725340,293.26,292.2472123852239
725370,293.26,292.2749092695178
725400,293.26,292.30370687162554
725430,292.15,292.34970791446676
725460,292.15,292.3937468182044
725490,292.15,292.43574492929974
725520,292.15,292.47583544770595
725550,292.15,292.51407278169467
725580,292.15,292.55044426856256
725610,292.15,292.58493869951906
725640,292.15,292.6175522718875
725670,292.15,292.6482872396092
725700,292.15,292.677152315478
725730,292.15,292.704166949313
725760,292.15,292.7294414794752
725790,292.15,292.7530488664889
725820,292.15,292.7750112562217
725850,292.15,292.7953368486749
725880,292.15,292.81352854597264
725910,292.15,292.829375998487
725940,292.15,292.84256338346967
725970,292.15,292.85304429924213
726000,292.15,292.8621062162352
726030,292.15,292.8703632312873
726060,292.15,292.8772861272251
726090,292.15,292.8826536131361
726120,292.15,292.8865375891144
726150,292.15,292.88902137777694
726180,292.15,292.89018499265575
726210,292.15,292.8901190392174
726240,292.15,292.8892915473219
726270,292.15,292.88794469483736
726300,292.15,292.8862266357668
726330,292.15,292.8842210293868
726360,292.15,292.8821142621259
726390,292.15,292.8799729447524
726420,292.15,292.87710623963244
726450,292.15,292.873236081646
726480,292.15,292.86875707063746
726510,292.15,292.86387732808873
726540,292.15,292.85863791680043
726570,292.15,292.8530760908286
726600,292.15,292.84736438554654
726630,292.15,292.84158758117474
726660,292.15,292.8355850003803
726690,292.15,292.8292935785662
726720,292.15,292.822739817592
726750,292.15,292.8159557145438
726780,292.15,292.80913682352787
726810,292.15,292.8023789259208
726840,292.15,292.7956847144145
726870,292.15,292.78905023032644
726900,292.15,292.78242570042715
726930,292.15,292.7757880552092
726960,292.15,292.769255070946
726990,292.15,292.76286342051736
727020,292.15,292.7558685878538
727050,292.15,292.7479877546999
727080,292.15,292.7401931042085
727110,292.15,292.7329046357558
727140,292.15,292.72513948771865
727170,292.15,292.7164750340554
727200,292.15,292.7073729835906
727230,292.15,292.6980751768533
727260,292.15,292.6886171270535
727290,292.15,292.6790321279015
727320,292.15,292.66973044755383
727350,292.15,292.6608784697969
727380,292.15,292.6516633589809
727410,292.15,292.6417419304879
727440,292.15,292.63150905225666
727470,292.15,292.62118404051006
727500,292.15,292.6111297123073
727530,292.15,292.60149338860003
727560,292.15,292.59192352540293
727590,292.15,292.58226593921455
727620,292.15,292.57281508282927
727650,292.15,292.56370783172747
727680,292.15,292.5549313537903
727710,292.15,292.54645055903654
727740,292.15,292.5375309995736
727770,292.15,292.5278879091873
727800,292.15,292.51846536880964
727830,292.15,292.5097008182168
727860,292.15,292.50145333452133
727890,292.15,292.4936360796443
727920,292.15,292.4862761135423
727950,292.15,292.47937618156175
727980,292.15,292.47296041866974
728010,292.15,292.467024389021
728040,292.15,292.46159150544213
728070,292.15,292.45666701292004
728100,292.15,292.45290972737376
728130,292.15,292.45056677219156
728160,292.15,292.4492999478829
728190,292.15,292.4489092405513
728220,292.15,292.4488949509509
728250,292.15,292.449028855884
728280,292.15,292.44971493748926
728310,292.15,292.4511244267067
728340,292.15,292.4538811974199
728370,292.15,292.45817206091516
728400,292.15,292.4631275271404
728430,292.15,292.4683704499805
728460,292.15,292.4748188624862
728490,292.15,292.48275966289106
728520,292.15,292.4909599720737
728550,292.15,292.49889053927717
728580,292.15,292.5062455635878
728610,292.15,292.5129185752223
728640,292.15,292.5188957778563
728670,292.15,292.52421561968055
728700,292.15,292.52935484912604
728730,292.15,292.53451363588505
728760,292.15,292.5397380751313
728790,292.15,292.5449955699531
728820,292.15,292.54937729376616
728850,292.15,292.55256468631495
728880,292.15,292.5550922291182
728910,292.15,292.55722373871475
728940,292.15,292.5594455587791
728970,292.15,292.56189556533064
729000,292.15,292.5638140713849
729030,292.15,292.5649009002561
729060,292.15,292.56522911193974
729090,292.15,292.5648298746699
729120,292.15,292.5637413920037
729150,292.15,292.5620097030445
729180,292.15,292.55975112918287
729210,292.15,292.55703462559717
729240,292.15,292.55388393360795
729270,292.15,292.5503225943399
729300,292.15,292.5463734429631
729330,292.15,292.54202833026085
729360,292.15,292.53688810601
729390,292.15,292.5308307548607
729420,292.15,292.52425607164395
729450,292.15,292.51734239722333
729480,292.15,292.5101090373111
729510,292.15,292.50257612570766
729540,292.15,292.49476286409697
729570,292.15,292.48668583756995
729600,292.15,292.47836249708115
729630,292.15,292.4698113262265
729660,292.15,292.46104938616486
729690,292.15,292.4520957228932
729720,292.15,292.443017645774
729750,292.15,292.4338499516553
729780,292.15,292.4245983284068
729810,292.15,292.41526965957723
729840,292.15,292.40586919470957
729870,292.15,292.39640217282994
729900,292.15,292.38687259689766
729930,292.15,292.3772864182303
729960,292.15,292.367672610859
729990,292.15,292.3580407379681
730020,292.15,292.34839201340236
730050,292.15,292.33872674465835
730080,292.15,292.3290453122727
730110,292.15,292.31931072220067
730140,292.15,292.3089421715162
730170,292.15,292.29774075796524
730200,292.15,292.2861842561565
730230,292.15,292.2744888245117
730260,292.15,292.2626666935745
730290,292.15,292.2507316950939
730320,292.15,292.23869679948524
730350,292.15,292.22657531926717
730380,292.15,292.2143797310646
730410,292.15,292.2021260083934
730440,292.15,292.18985502723154
730470,292.15,292.17759721422544
730500,292.15,292.16535308358743
730530,292.15,292.15308972634875
730560,292.15,292.14026930941844
730590,292.15,292.12667938290474
730620,292.15,292.1123475345414
730650,292.15,292.0972662471659
730680,292.15,292.0810229603532
730710,292.15,292.06355481581437
730740,292.15,292.04594037423004
730770,292.15,292.0286271883946
730800,292.15,292.0116023925127
730830,293.26,291.97919251686614
730860,293.26,291.9488788627318
730890,293.26,291.9207796117044
730920,293.26,291.8951308146935
730950,293.26,291.87208415333527
730980,293.26,291.8515239769004
731010,293.26,291.8334569903598
731040,293.26,291.8184632608681
731070,293.26,291.8068093735612
731100,293.26,291.7980869312671
731130,293.26,291.79211290364236
731160,293.26,291.7888783788189
731190,293.26,291.78835502160825
731220,293.26,291.7904591393546
731250,293.26,291.79511830506505
731280,293.26,291.8022931707798
731310,293.26,291.81193001160835
731340,293.26,291.8239650464575
731370,293.26,291.8383259699964
731400,293.26,291.854932619214
731430,293.26,291.873707421164
731460,293.26,291.89469824475486
731490,293.26,291.91786444520966
731520,293.26,291.9431182775548
731550,293.26,291.9703656568864
731580,293.26,291.9995063757585
731610,293.26,292.0304253705219
731640,293.26,292.0628628917978
731670,293.26,292.09662280010656
731700,293.26,292.1312916264219
731730,294.15,292.1547916146995
731760,294.15,292.18188843593964
731790,294.15,292.2126942270278
731820,294.15,292.24689217320355
731850,294.15,292.28423194545684
731880,294.15,292.3245191510009
731910,294.15,292.3675074886076
731940,294.15,292.4124612034208
731970,294.15,292.4589539463512
732000,294.15,292.50681131741663
732030,294.15,292.5559110332725
732060,294.15,292.6066818089232
732090,294.15,292.6591857977939
732120,294.15,292.71305674753074
732150,294.15,292.76803758982186
732180,294.15,292.8239534085973
732210,294.15,292.8806135413225
732240,294.15,292.9375557487769
732270,294.15,292.99450519861597
732300,294.15,293.05133398873113
732330,294.15,293.1079202886031
732360,294.15,293.16415083131835
732390,294.15,293.2199196293053
732420,294.15,293.27512856070757
732450,294.15,293.32968751396936
732480,294.15,293.38351378574026
732510,294.15,293.43653195843336
732540,294.15,293.48867399505326
732570,294.15,293.53989144559597
732600,294.15,293.5902210722015
732630,293.03999999999996,293.6548914942508
732660,293.03999999999996,293.7164833354714
732690,293.03999999999996,293.7752022174776
732720,293.03999999999996,293.8310546533682
732750,293.03999999999996,293.8840348366656
732780,293.03999999999996,293.9340151185096
732810,293.03999999999996,293.9809793472637
732840,293.03999999999996,294.025370228103
732870,293.03999999999996,294.06738293687016
732900,293.03999999999996,294.1070191483515
732930,293.03999999999996,294.1442100395821
732960,293.03999999999996,294.17819594647915
732990,293.03999999999996,294.2086819306564
733020,293.03999999999996,294.2359759357
733050,293.03999999999996,294.2602875414544
733080,293.03999999999996,294.28223459670807
733110,293.03999999999996,294.30209694031714
733140,293.03999999999996,294.3198917550017
733170,293.03999999999996,294.335668802909
733200,293.03999999999996,294.34985539694827
733230,293.03999999999996,294.36256415797703
733260,293.03999999999996,294.3729815220629
733290,293.03999999999996,294.38078688590457
733320,293.03999999999996,294.386039950143
733350,293.03999999999996,294.3888099092039
733380,293.03999999999996,294.3891665244925
733410,293.03999999999996,294.3871852427081
733440,293.03999999999996,294.38294658343756
733470,293.03999999999996,294.3765348562449
733500,293.03999999999996,294.3680377935023
733530,292.15,294.35914063217456
733560,292.15,294.3477699806192
733590,292.15,294.3341755439144
733620,292.15,294.3191069851717
733650,292.15,294.30288942885164
733680,292.15,294.284871075215
733710,292.15,294.26486789298815
733740,292.15,294.2430468141087
733770,292.15,294.2195879999069
733800,292.15,294.1948876325803
733830,292.15,294.16917637575557
733860,292.15,294.1425595247476
733890,292.15,294.1151339790595
733920,292.15,294.08699199213197
733950,292.15,294.05821980685096
733980,292.15,294.02889757612934
734010,292.15,293.99909978710343
734040,292.15,293.96889564058574
734070,292.15,293.9384031119421
734100,292.15,293.90827685053193
734130,292.15,293.87879892803033
734160,292.15,293.85004945714485
734190,292.15,293.8219562808141
734220,292.15,293.79340196514534
734250,292.15,293.7640275870665
734280,292.15,293.73464877389813
734310,292.15,293.70562865710235
734340,292.15,293.6769768415211
734370,292.15,293.64866043793853
734400,292.15,293.6202833954336
734430,292.15,293.59169929217353
734460,292.15,293.5629570842107
734490,292.15,293.53413459575444
734520,292.15,293.5056619161848
734550,292.15,293.47773053160705
734580,292.15,293.45033356331874
734610,292.15,293.42345294564376
734640,292.15,293.397000855383
734670,292.15,293.37092779209684
734700,292.15,293.3452402443037
734730,292.15,293.3199384562582
734760,292.15,293.2950224984987
734790,292.15,293.2704922039249
734820,292.15,293.2463469458622
734850,292.15,293.22260061782765
734880,292.15,293.19941923705
734910,292.15,293.17683570540686
734940,292.15,293.1544657499941
734970,292.15,293.1321508684117
735000,292.15,293.10991121929055
735030,292.15,293.0877661911786
735060,292.15,293.06573271489026
735090,292.15,293.0438368584346
735120,292.15,293.0221976434901
735150,292.15,293.0008774591846
735180,292.15,292.9798728324134
735210,292.15,292.95918460496506
735240,292.15,292.93881289600813
735270,292.15,292.91875730160814
735300,292.15,292.8990171891057
735330,292.15,292.8795961878724
735360,292.15,292.86048413308845
735390,292.15,292.84168365901854
735420,292.15,292.82319335840697
735450,292.15,292.8050114917622
735480,292.15,292.7871366473989
735510,292.15,292.7695384583569
735540,292.15,292.751903099015
735570,292.15,292.73418211749686
735600,292.15,292.71743816721806
735630,292.15,292.7020436289133
735660,292.15,292.6873373841372
735690,292.15,292.6730249201604
735720,292.15,292.65909290029515
735750,292.15,292.64553163023004
735780,292.15,292.6323294934896
735810,292.15,292.61950038839666
735840,292.15,292.6073681340707
735870,292.15,292.5960319450669
735900,292.15,292.5852126498343
735930,292.15,292.5747838246711
735960,292.15,292.56472724719424
735990,292.15,292.5550014160625
736020,292.15,292.5452471697662
736050,292.15,292.5353214209529
736080,292.15,292.5252445010581
736110,292.15,292.5150313288796
736140,292.15,292.50463689086547
736170,292.15,292.494052453279
736200,292.15,292.4833017851273
736230,292.15,292.4724036444864
736260,292.15,292.4613827609574
736290,292.15,292.4502869939057
736320,292.15,292.43953503563876
736350,292.15,292.4293127485448
736380,292.15,292.4197446670999
736410,292.15,292.4108221340649
736440,292.15,292.40198142034325
736470,292.15,292.3929861647059
736500,292.15,292.3838557530563
736530,292.15,292.374562881945
736560,292.15,292.36452376428576
736590,292.15,292.35360067867373
736620,292.15,292.3429260298756
736650,292.15,292.3329330154979
736680,292.15,292.3230956144414
736710,292.15,292.3131907958112
736740,292.15,292.30323346905345
736770,292.15,292.2932720917869
736800,292.15,292.2837667314079
736830,292.15,292.2748992033859
736860,292.15,292.2666351875771
736890,292.15,292.25894481325327
736920,292.15,292.2518291009724
736950,292.15,292.2452765681636
736980,292.15,292.23921691107796
737010,292.15,292.2336002364769
737040,292.15,292.2284095696302
737070,292.15,292.22361747044636
737100,292.15,292.2192018385022
737130,292.15,292.21514605857607
737160,292.15,292.21142050904035
737190,292.15,292.208033563615
737220,292.15,292.2052113575126
737250,292.15,292.20300092310174
737280,292.15,292.2008929772132
737310,292.15,292.1986700345565
737340,292.15,292.1963420212061
737370,292.15,292.19389146351153
737400,292.15,292.1910033110069
737430,292.15,292.1875929123373
737460,292.15,292.18417384901784
737490,292.15,292.1809598270524
737520,292.15,292.1779381043327
737550,292.15,292.17509668597626
737580,292.15,292.17242713469807
737610,292.15,292.1699187185293
737640,292.15,292.16756360458487
737670,292.15,292.1653002557559
737700,292.15,292.16243066667795
737730,292.15,292.158726442733
737760,292.15,292.154867877027
737790,292.15,292.1511421043814
737820,292.15,292.14754246068304
737850,292.15,292.1440612740011
737880,292.15,292.1406939529053
737910,292.15,292.13743640588143
737940,292.15,292.134284381884
737970,292.15,292.13123353620296
738000,292.15,292.1282794584251
738030,293.26,292.11619309989857
738060,293.26,292.1049260921591
738090,293.26,292.09464190591166
738120,293.26,292.08549856434985
738150,293.26,292.0775969818171
738180,293.26,292.07074030184526
738210,293.26,292.06486557234973
738240,293.26,292.05965281771824
738270,293.26,292.05505746267943
738300,293.26,292.0521044805599
738330,293.26,292.0512402385479
738360,293.26,292.05241308647254
738390,293.26,292.05560954321624
738420,293.26,292.0609682386005
738450,293.26,292.0685259849201
738480,293.26,292.0780400870338
738510,293.26,292.08940066520927
738540,293.26,292.10259153330213
738570,293.26,292.11758053499676
738600,293.26,292.13414723831534
738630,293.26,292.1521745486908
738660,293.26,292.17163161666264
738690,293.26,292.1924801406464
738720,293.26,292.2146775565478
738750,293.26,292.23817642269745
738780,293.26,292.26292510049745
738810,293.26,292.2888998290682
738840,293.26,292.31653746200897
738870,293.26,292.3459377103334
738900,293.26,292.3763919491638
738930,292.15,292.42271785483905
738960,292.15,292.46686591216144
738990,292.15,292.5088711111819
739020,292.15,292.54859235941655
739050,292.15,292.58599591065166
739080,292.15,292.6216485728802
739110,292.15,292.65575390366064
739140,292.15,292.6879424672134
739170,292.15,292.71805195333496
739200,292.15,292.74608497303353
739230,292.15,292.7720504419346
739260,292.15,292.79596318130115
739290,292.15,292.8178563570183
739320,292.15,292.83788870137613
739350,292.15,292.8561513697321
739380,292.15,292.87267544255667
739410,292.15,292.8874657915709
739440,292.15,292.90024468980147
739470,292.15,292.91096426036347
739500,292.15,292.92011986185076
739530,292.15,292.92794984929407
739560,292.15,292.9345037833204
739590,292.15,292.93983370559886
739620,292.15,292.9440023250564
739650,292.15,292.94707850646944
739680,292.15,292.94909543929685
739710,292.15,292.95010297321267
739740,292.15,292.9501690904776
739770,292.15,292.949358146592
739800,292.15,292.94773029994445
739830,292.15,292.9453373705792
739860,292.15,292.94225054787074
739890,292.15,292.9385091770163
739920,292.15,292.93423249444163
739950,292.15,292.9294951738867
739980,292.15,292.92433164048754
740010,292.15,292.9187731071127
740040,292.15,292.91285257957674
740070,292.15,292.9066050646619
740100,292.15,292.9001125711097
740130,292.15,292.8934090416133
740160,292.15,292.88634079327613
740190,292.15,292.87886451723455
740220,292.15,292.8710135471252
740250,292.15,292.8628008293334
740280,292.15,292.8541200161242
740310,292.15,292.844943257341
740340,292.15,292.8353083580726
740370,292.15,292.8252513032363
740400,292.15,292.81480581142347
740430,292.15,292.8040019567398
740460,292.15,292.7928708173294
740490,292.15,292.78144135214353
740520,292.15,292.76974079537644
740550,292.15,292.7577947311965
740580,292.15,292.7456272910744
740610,292.15,292.73329839996836
740640,292.15,292.72123275485217
740670,292.15,292.7096869959875
740700,292.15,292.69965984026425
740730,292.15,292.691504365384
740760,292.15,292.68531222239153
740790,292.15,292.68092230517755
740820,292.15,292.67728514090766
740850,292.15,292.6740009987754
740880,292.15,292.6716781540268
740910,292.15,292.6700629762077
740940,292.15,292.6680258093754
740970,292.15,292.66522712956703
741000,292.15,292.6616520398089
741030,292.15,292.65721656750793
741060,292.15,292.6518774775595
741090,292.15,292.6454166840565
741120,292.15,292.6377542121182
741150,292.15,292.628863998396
741180,292.15,292.6188724924633
741210,292.15,292.6073751652096
741240,292.15,292.59297994286175
741270,292.15,292.57538702742283
741300,292.15,292.55566456596785
741330,292.15,292.5344810340453
741360,292.15,292.5123791663601
741390,292.15,292.4896342267666
741420,292.15,292.4663974927365
741450,292.15,292.44269779559374
741480,292.15,292.4180614478634
741510,292.15,292.3920569484586
741540,292.15,292.3643089456852
741570,292.15,292.33461844076595
741600,292.15,292.3028946552432
741630,292.15,292.26915090608327
741660,292.15,292.2335758931272
741690,292.15,292.1963885930685
741720,292.15,292.1580035683021
741750,292.15,292.11900316008945
741780,292.15,292.0802261621021
741810,292.15,292.0425474071741
741840,292.15,292.00680480282796
741870,292.15,291.9737526224279
741900,292.15,291.94402263278346
741930,292.15,291.91814423296626
741960,292.15,291.896582207585
741990,292.15,291.8796463342117
742020,292.15,291.86749489663583
742050,292.15,291.8601450213348
742080,292.15,291.85741088575475
742110,292.15,291.85926979962204
742140,292.15,291.8660827984047
742170,292.15,291.8778635074265
742200,292.15,291.8940811597708
742230,292.15,291.9142233810383
742260,292.15,291.93790546668515
742290,292.15,291.9647496156766
742320,292.15,291.9943157207255
742350,292.15,292.0261579502624
742380,292.15,292.0598173536895
742410,292.15,292.0947965191203
742440,292.15,292.1305461229589
742470,292.15,292.1664257718439
742500,292.15,292.2017030038952
742530,292.15,292.2355792563626
742560,292.15,292.267286530012
742590,292.15,292.2961456031952
742620,292.15,292.3216508364756
742650,292.15,292.3435437738597
742680,292.15,292.3618127241657
742710,292.15,292.3765930930112
742740,292.15,292.38809644402926
742770,292.15,292.3965338664854
742800,292.15,292.40210233431264
742830,292.15,292.4049862891677
742860,292.15,292.4053554127207
742890,292.15,292.4033710586799
742920,292.15,292.3991888479911
742950,292.15,292.3929360793106
742980,292.15,292.3847085561561
743010,292.15,292.3745988008839
743040,292.15,292.36268773266886
743070,292.15,292.3491452795714
743100,292.15,292.33417802252376
743130,292.15,292.31791703161815
743160,292.15,292.3004622923969
743190,292.15,292.28190265127427
743220,292.15,292.26232065310296
743250,292.15,292.24179260753453
743280,292.15,292.22042531484624
743310,292.15,292.1983940306346
743340,292.15,292.1759482059894
743370,292.15,292.15341519004653
743400,292.15,292.13119663082534
743430,293.26,292.1119161190555
743460,293.26,292.1035733557814
743490,293.26,292.10520891523765
743520,293.26,292.1163160596027
743550,293.26,292.1363933063479
743580,293.26,292.1648850473853
743610,293.26,292.2011933169153
743640,293.26,292.2447221870565
743670,293.26,292.29487625337924
743700,293.26,292.35106162170507
743730,293.26,292.4126880807881
743760,293.26,292.47917140960755
743790,293.26,292.54993627028944
743820,293.26,292.62441892119926
743850,293.26,292.70206987361513
743880,293.26,292.78235586491525
743910,293.26,292.86476116502706
743940,293.26,292.94878770046904
743970,293.26,293.0339438581046
744000,293.26,293.1197842273109
744030,293.26,293.20588216114186
744060,293.26,293.2917916177983
744090,293.26,293.3770387653729
744120,293.26,293.4610991889727
744150,293.26,293.54335466676935
744180,293.26,293.62303104296006
744210,293.26,293.69906278492414
744240,293.26,293.76992073352943
744270,293.26,293.83411820697114
744300,293.26,293.89084686998956
744330,292.15,293.940192490482
744360,292.15,293.9826212337264
744390,292.15,294.0185821092815
744420,292.15,294.0485002566553
744450,292.15,294.0727756654312
744480,292.15,294.09178425890525
744510,292.15,294.1058794352901
744540,292.15,294.115393330194
744570,292.15,294.12063788406476
744600,292.15,294.12190610863934
744630,292.15,294.1194732773562
744660,292.15,294.11359767119274
744690,292.15,294.10450868147416
744720,292.15,294.0925567736865
744750,292.15,294.0780688125669
744780,292.15,294.0611625550397
744810,292.15,294.0419438878746
744840,292.15,294.02057365425
744870,292.15,293.9972148088479
744900,292.15,293.9720216322034
744930,292.15,293.94513901549203
744960,292.15,293.9167027627101
744990,292.15,293.8868400985907
745020,292.15,293.8556703008305
745050,292.15,293.82330556260956
745080,292.15,293.7898435256136
745110,292.15,293.75537482009213
745140,292.15,293.719991867062
745170,292.15,293.6837807147307
745200,292.15,293.6468222007992
745230,292.15,293.60918366766043
745260,292.15,293.5709634676489
745290,292.15,293.53221310451994
745320,292.15,293.49298996301354
745350,292.15,293.4533508627268
745380,292.15,293.41333986813345
745410,292.15,293.37301675627805
745440,292.15,293.33242469384174
745470,292.15,293.29160065671533
745500,292.15,293.250589486098
745530,292.15,293.2094270493936
745560,292.15,293.16814936560775
745590,292.15,293.1267911185513
745620,292.15,293.08538173016876
745650,292.15,293.0439513837407
745680,292.15,293.00252892259783
745710,292.15,292.96114074741746
745740,292.15,292.9198109927257
745770,292.15,292.8785618988264
745800,292.15,292.8374140702159
745830,292.15,292.79638662206196
745860,292.15,292.75549727355576
745890,292.15,292.7147624254089
745920,292.15,292.6741974951072
745950,292.15,292.6338317357857
745980,292.15,292.5935079975419
746010,292.15,292.5531063892078
746040,292.15,292.5128344719535
746070,292.15,292.47285702962654
746100,292.15,292.4332045371762
746130,292.15,292.3938893171722
746160,292.15,292.3548807122732
746190,292.15,292.3161584903779
746220,292.15,292.2777239396552
746250,292.15,292.23958743377716
746280,292.15,292.20184970827785
746310,292.15,292.1647992569157
746340,292.15,292.12898199995607
746370,292.15,292.0950893862135
746400,292.15,292.06386872636654
746430,292.15,292.03609692217935
746460,292.15,292.0124368921947
746490,292.15,291.9934572991924
746520,292.15,291.97960414989086
746550,292.15,291.971150804591
746580,292.15,291.9681985842525
746610,292.15,291.97069283810697
746640,292.15,291.9784416145857
746670,292.15,291.99113003829814
746700,292.15,292.008328548496
746730,292.15,292.02949618311845
746760,292.15,292.0539822437503
746790,292.15,292.0810311275309
