time,reaQHea_y
913950,27612.252885472393
913980,27519.766435216796
914010,27426.600985628324
914040,27332.73775703463
914070,27238.133611542726
914100,27142.721642190583
914130,27871.08130086676
914160,32932.926375304756
914190,44623.47230020932
914220,65784.6279523621
914250,98378.07333782119
914280,139531.62351392052
914310,182245.59296032588
914340,221930.3919724812
914370,257262.69402294682
914400,287363.1244045314
914430,756705.875693485
914460,757454.5319679754
914490,756247.6696038125
914520,755026.042114526
914550,752275.1290745034
914580,747224.9398742354
914610,739609.6595153135
914640,729380.2188654218
914670,716601.3906898735
914700,701405.8083922104
914730,684174.3942789895
914760,665231.2793687591
914790,644882.9189751729
914820,623369.7873457295
914850,600845.7901989168
914880,577269.8488428931
914910,552356.0346691039
914940,525626.7508484004
914970,495887.47424717154
915000,461149.13057359034
915030,418141.98518728465
915060,359580.5837045547
915090,271736.6561551771
915120,156452.8397427513
915150,66807.21054564275
915180,28529.58917464603
915210,20787.37791022345
915240,18344.482939633166
915270,17272.74414499308
915300,16509.819680979595
915330,15949.657523624424
915360,15625.128074939797
915390,15386.324558152355
915420,15180.634846748939
915450,14994.433017914953
915480,14823.563210312248
915510,14665.91728787821
915540,14520.128031084909
915570,14385.20532891349
915600,14260.339667870856
915630,14144.776837128837
915660,14037.961366927853
915690,13942.053330071238
915720,13860.897126025608
915750,13788.371387744735
915780,13722.33360096409
915810,13662.178234805997
915840,13606.889215490355
915870,13529.477183172881
915900,13400.719266484855
915930,13259.883676457488
915960,13119.451126807802
915990,12981.63784490294
916020,12846.682244976044
916050,12681.383346535948
916080,12451.687404901711
916110,12245.827067148122
916140,12119.461179010303
916170,12015.846616798754
916200,11918.195316320987
916230,11922.143499564556
916260,12128.036030024428
916290,12272.409414317583
916320,12187.756606348048
916350,12096.110709349852
916380,12106.526172377706
916410,12144.1911259093
916440,12187.817728731947
916470,12233.689526199687
916500,12280.641660968442
916530,12328.204528586906
916560,12376.198508278338
916590,12424.533321247409
916620,12472.847541491125
916650,12483.803750669462
916680,12418.786836491994
916710,12332.44288387775
916740,12240.981901277286
916770,12105.75889175147
916800,11886.05897270902
916830,11709.336186689785
916860,11658.496350488247
916890,11639.99000454306
916920,11627.941675915581
916950,11617.416093419875
916980,11607.10515229353
917010,11596.925195057001
917040,11586.059744735756
917070,11574.650367037719
917100,11562.646988901157
917130,11549.944995798553
917160,11536.589142298277
917190,11522.553897353957
917220,11507.828195255117
917250,11492.40496100152
917280,11476.279222639998
917310,11459.446362607747
917340,11441.901917516101
917370,11423.643918115285
917400,11404.671332003692
917430,11384.983578499354
917460,11364.581034422643
917490,11343.46490479719
917520,11321.636926990812
917550,11299.099439241145
917580,11275.855402202827
917610,11251.908278725663
917640,11227.039406055843
917670,11184.19152727311
917700,11105.15564494642
917730,11016.285911628202
917760,10924.63022870805
917790,10831.78048142944
917820,10738.061918542602
917850,10679.84817789663
917880,10693.009509033169
917910,10724.507638930114
917940,11201.04357479138
917970,14553.13766371007
918000,23081.137688775827
918030,39816.21472887457
918060,67802.14554085239
918090,106462.07809558207
918120,149824.43302871633
918150,191961.90206140306
918180,230236.02114078958
918210,263461.9765112408
918240,290738.0627461795
918270,311315.9363975124
918300,324709.41515391204
918330,330696.679046761
918360,329259.1773223788
918390,320562.2243411902
918420,304982.2769196162
918450,283166.3589510353
918480,256108.00596131835
918510,225169.30213162155
918540,192140.53069135197
918570,159072.81849088267
918600,127754.2304821916
918630,99227.83855023218
918660,74267.85818515533
918690,53694.44727995563
918720,37625.30166321468
918750,25877.489633214933
918780,18031.364579399375
918810,13563.13884708472
918840,11655.550419602721
918870,10763.627993251706
918900,10298.557735603617
918930,10043.663736990578
918960,9893.582303802592
918990,9691.410913849053
919020,9235.04170504085
919050,8708.375930871822
919080,8325.547120262536
919110,8038.9927612082265
919140,7807.639333867841
919170,7608.381525888203
919200,7428.020372010341
919230,7258.934030045815
919260,7097.005049927369
919290,6961.307865537775
919320,6887.602099248803
919350,6856.736384544945
919380,6852.586785209989
919410,7158.7734010191025
919440,8503.952589847919
919470,11501.206637526226
919500,16772.29351885652
919530,24942.043476860705
919560,36516.64941331282
919590,51720.989420630285
919620,70332.51175345767
919650,91602.62813642656
919680,114244.75520364546
919710,136787.17926719922
919740,158173.4889624137
919770,177606.53260639615
919800,194379.1262173541
919830,873391.8097539133
919860,870558.6421736934
919890,864554.3888440725
919920,855836.2929616172
919950,843925.2337771639
919980,828474.0954959373
920010,809284.2829618277
920040,786223.3011731686
920070,759903.222035585
920100,730967.7436030699
920130,699935.9053482938
920160,667112.362809607
920190,632469.1075013395
920220,595466.2612517662
920250,554745.9354485904
920280,507748.3451746193
920310,448042.4915979775
920340,360150.6030006891
920370,219946.46088067346
920400,89034.69971267719
920430,27564.58136882478
920460,16346.654190587766
920490,11846.219466998027
920520,9281.471811591684
920550,7638.760456612539
920580,6498.766403235341
920610,5669.099116294781
920640,5047.891192990075
920670,4573.556893390146
920700,4205.594210949676
920730,3915.741449878964
920760,3683.111609032522
920790,3494.1673969825806
920820,3338.3944559529955
920850,3207.5783499502495
920880,3095.8248048571354
920910,2998.853589223954
920940,2913.390844834062
920970,2836.9837920593855
921000,2767.7829461473048
921030,2704.3496177125608
921060,2645.5435906862585
921090,2590.4643546376924
921120,2538.4020695391523
921150,2488.790299617806
921180,2441.1723536039062
921210,2395.1779898397485
921240,2350.5010170366095
921270,2306.884064638285
921300,2264.1149016117793
921330,2222.0189986893433
921360,2180.442936647515
921390,2139.2499991476393
921420,2098.3310762512483
921450,2057.5985862597886
921480,2016.961026594821
921510,1976.3300805582103
921540,1935.6605236008984
921570,1894.9015756021652
921600,1853.9643384345252
921630,1812.8387617717337
921660,1771.4745650194025
921690,1729.8393942333987
921720,1687.9263597549098
921750,1647.74274682188
921780,1613.3909743376298
921810,1583.8061558099653
921840,1557.773467664677
921870,1534.3801874181524
921900,1512.9406200107323
921930,1492.934633522698
921960,1473.9559850684382
921990,1455.6919271314596
922020,1437.907859577225
922050,1421.0466288110306
922080,1406.6253213030286
922110,1394.1351006385191
922140,1383.1128436947026
922170,1373.1996721496214
922200,1364.0702384482925
922230,1355.5128536799602
922260,1347.3494640547417
922290,1339.414792624001
922320,1331.6050760920275
922350,1323.846767318196
922380,1316.046880126421
922410,1308.1336715756133
922440,1300.0914172437065
922470,1291.8902376429899
922500,1283.4611505480943
922530,1274.808055721641
922560,1265.9203302052892
922590,1256.7810026582365
922620,1247.381579386977
922650,1237.717227592574
922680,1227.7835803590287
922710,1217.5780969715809
922740,1207.1000888432325
922770,1196.3502583002673
922800,1185.330253332599
922830,1174.0423942840853
922860,1162.4895165282564
922890,1150.6748648204211
922920,1138.6020061431725
922950,1126.2747541743126
922980,1113.6971064249244
923010,1100.8731924730519
923040,1087.807233877089
923070,1074.5035125036288
923100,1060.9663453204805
923130,1047.2000635401319
923160,1033.2089922578946
923190,1018.9974471545405
923220,1004.569729863181
923250,1060.8903374343433
923280,2070.2631011690464
923310,6604.680114916021
923340,20710.07348669619
923370,51882.15030851795
923400,100158.71993746697
923430,896015.45328491
923460,899211.1704748514
923490,900240.2519787566
923520,898129.472370296
923550,891926.8501278638
923580,880922.4775282614
923610,864822.6673116635
923640,843771.6448137145
923670,818270.427462379
923700,789049.497443292
923730,756905.5903709371
923760,722563.6109970082
923790,686540.1402271312
923820,648996.7360868012
923850,609550.7594645637
923880,566971.1352765093
923910,518771.9737336434
923940,458557.17657724494
923970,369739.17810081487
924000,221227.37107813492
924030,77641.47457077783
924060,8455.32752205911
924090,3465.405300869797
924120,3127.20088695709
924150,2829.5795949352114
924180,2566.3594055340714
924210,2332.370988092802
924240,2123.300028529227
924270,1935.5420781446974
924300,1766.0586668816713
924330,1612.309572413566
924360,1472.0940614086398
924390,1343.6571513053957
924420,1225.454964719496
924450,1116.1743310501506
924480,1014.6992131648811
924510,920.0851972632228
924540,831.5364185348642
924570,748.3841629265778
924600,670.070666885697
924630,596.1384229744078
924660,526.2241336921447
924690,460.055478911803
924720,397.45019547020246
924750,338.31610286707814
924780,282.6577041724315
924810,230.58874618506104
924840,182.34899505319103
924870,138.3468463477095
924900,99.12347200953673
924930,65.41458720575883
924960,38.60862421353982
924990,20.163085539544056
925020,12.778269875711693
925050,12.779588142579875
925080,12.780906169065437
925110,12.782223995856747
925140,12.7835416331259
925170,12.784859083549764
925200,12.786176354623564
925230,12.787493453842526
925260,12.788810389237252
925290,12.79012716723222
925320,12.79144379425191
925350,12.79276027618543
925380,12.794076619992632
925410,12.795392832097997
925440,12.79670891839063
925470,12.798024884759638
925500,12.799340737629501
925530,12.800656482889329
925560,12.801972125357475
925590,12.803287671458424
925620,12.804603126010536
925650,12.80591849436754
925680,12.807233782418548
925710,12.808548994446541
925740,12.809864135805258
925770,12.811179211313055
925800,12.812494225788294
925830,12.813809184049333
925860,12.815124090914532
925890,12.816438951202253
925920,12.817753768124735
925950,12.81906854703571
925980,12.82038329275354
926010,12.821698007955089
926040,12.823012697994093
926070,12.824327366618164
926100,12.825642018110289
926130,12.826956655682705
926160,12.828271284153777
926190,12.829585906735742
926220,12.830900527176214
926250,12.832215148687432
926280,12.833529776087756
926310,12.834844412589428
926340,12.836159060869312
926370,12.837473724675023
926400,12.8387884072188
926430,12.840103112248256
926460,12.841417842975632
926490,12.842732602077795
926520,12.844047393302358
926550,12.845362219326185
926580,12.846677083896893
926610,12.847991989155972
926640,12.849306938315666
926670,12.85062193458821
926700,12.851936980650475
926730,12.853252078643951
926760,12.854567232851627
926790,12.855882444344248
926820,12.857197716869429
926850,12.858513053104035
926880,12.859828454654187
926910,12.861143924732124
926940,489.64320233068867
926970,3338.7449849823406
927000,10392.379981696993
927030,26573.501782678144
927060,58969.91432024262
927090,107800.30813278699
927120,161480.49073783812
927150,210630.38799946327
927180,254557.17213590562
927210,293691.06405525
927240,326497.17513320065
927270,351087.4475291319
927300,366298.849188229
927330,371594.6738141759
927360,366859.12855014275
927390,352246.7179281686
927420,328263.00705344457
927450,296242.8146666143
927480,258407.91630991764
927510,217421.18893445606
927540,175762.95393850314
927570,135750.4768760148
927600,99367.0722938873
927630,68096.94206355068
927660,42805.318545470276
927690,23819.53183280153
927720,10896.112645493478
927750,3335.8436755285506
927780,230.28830324469203
927810,40.6421770853573
927840,40.6346094286965
927870,40.62705472860552
927900,40.61950515096652
927930,40.611954885908155
927960,40.60440808739207
927990,40.59686478111618
928020,40.589324969221984
928050,40.581788651174094
928080,40.57425582804326
928110,40.5667264998295
928140,40.55920066706817
928170,40.55167832975927
928200,40.544159488438176
928230,40.536644142569514
928260,40.52913229375941
928290,40.52162394040174
928320,40.514119084102624
928350,40.50661772432669
928380,40.49911986107393
928410,40.49162549487973
928440,40.48413462520871
928470,453.9846774975407
928500,2457.374163559387
928530,6458.093209739199
928560,12860.405605464752
928590,22059.476285198627
928620,34422.66053563558
928650,50227.57209785009
928680,69498.38501425576
928710,91749.40570403147
928740,115778.70998194952
928770,140097.39640115737
928800,163590.27779312845
928830,925390.7183540718
928860,921050.0456172216
928890,913447.0532553045
928920,901959.6830576742
928950,886204.9787358427
928980,866059.3002705295
929010,841710.7344189314
929040,813616.2647074702
929070,782395.7118143216
929100,748699.8716771412
929130,713076.6427245046
929160,675828.7014378539
929190,636841.3743389039
929220,595340.1168200009
929250,549524.9580827333
929280,495394.018643217
929310,423006.5770093351
929340,302660.7975745474
929370,141252.63928234202
929400,30777.96443443101
929430,24.322656701096538
929460,24.318904578912836
929490,24.315118024193783
929520,24.311347404326355
929550,24.307593018048863
929580,24.303834465496163
929610,24.30005908294764
929640,24.29627176318011
929670,24.292483490983432
929700,24.288703120897026
929730,24.284929779726987
929760,24.28115829041328
929790,24.277388682401433
929820,24.27362096693429
929850,24.26985515739618
929880,24.266091265565315
929910,24.262329303755287
929940,24.258569282138183
929970,24.254811213027594
930000,24.251055105524866
930030,24.247300970872836
930060,24.24354881817285
930090,24.239798658132383
930120,24.236050498782024
930150,24.232304350293873
930180,24.228560220698526
930210,24.224818119097332
930240,24.221078054056264
930270,24.217340032535173
930300,24.213604063100036
930330,24.20987015378145
930360,24.206138311003894
930390,24.20240854279797
930420,24.198680856123527
930450,24.194955257405052
930480,24.191231753602395
930510,24.187510351140038
930540,24.183791055907083
930570,24.180073874863382
930600,24.176358813362675
930630,24.172645938861997
930660,24.168935139468324
930690,24.16522647353735
930720,24.161519949635043
930750,24.15781557150902
930780,24.15411334558376
930810,24.150413277212998
930840,24.14671537121509
930870,24.1430196324084
930900,24.139326065075913
930930,24.13563467403599
930960,24.13194546410699
930990,24.128258439036525
931020,24.12457360257221
931050,24.12089096006778
931080,24.117210514200096
931110,24.11353226978752
931140,24.10985623057767
931170,24.106182399782778
931200,24.102510781150468
931230,24.098841378428343
931260,24.09517419536402
931290,24.091509234634366
931320,24.087846499451622
931350,24.08418599409877
931380,24.080527720717313
931410,24.076871683054854
931440,24.07321788325289
931470,24.069566325059036
931500,24.065917010614783
931530,24.06227006680361
931560,24.058625260202746
931590,24.054982700563723
931620,24.05134239216953
931650,24.047704340909274
931680,24.04406854838907
931710,24.040435017821164
931740,24.036803751882417
931770,24.033174753249696
931800,24.029548022993755
931830,24.025923564862197
931860,24.02230137992578
931890,24.018681470861356
931920,24.01506383981043
931950,24.011448487843747
931980,24.00783541763817
932010,24.004224631335195
932040,24.00061613054094
932070,23.997009916326157
932100,23.993405991903078
932130,23.989804357271705
932160,23.986205015644284
932190,23.982607968091553
932220,23.979013216219638
932250,23.975420761099286
932280,23.971830604871986
932310,68.49752603386806
932340,2761.501807854615
932370,9868.36293740969
932400,22692.371206671076
932430,896813.274532777
932460,900451.9653937615
932490,901826.0201691544
932520,900153.5492325234
932550,894449.1593975319
932580,883920.5019686479
932610,868180.7562254219
932640,847294.1308874176
932670,821700.1518539481
932700,792083.3327399916
932730,759207.0292540368
932760,723746.1805355115
932790,686126.1118158728
932820,646334.1768672446
932850,603657.6234113019
932880,556304.6753841229
932910,500032.86811140087
932940,424279.5059187112
932970,297348.0103531683
933000,134178.77845365135
933030,26757.171214623933
933060,24.671924781176973
933090,24.66781011809781
933120,24.663854165905242
933150,24.659861859187092
933180,24.656011720319817
933210,24.652214713507355
933240,24.648447224503126
933270,24.644719666318288
933300,24.6409983928809
933330,24.63714018861449
933360,24.63328385280099
933390,24.62942942184577
933420,24.625576909133176
933450,24.621726326441415
933480,24.617877686619448
933510,24.614031000910114
933540,24.610186280556253
933570,24.606343536800704
933600,24.60250277981556
933630,24.59866401977292
933660,24.594827266844867
933690,24.590992530132755
933720,24.587159819273303
933750,24.583329143367855
933780,24.57950051098239
933810,24.57567393068287
933840,24.57184941103528
933870,24.56802695953484
933900,24.56420658421215
933930,24.560388293097812
933960,24.556572092616307
933990,24.55275799079823
934020,24.548945994068067
934050,24.54513610992104
934080,24.541328344246253
934110,24.537522704003567
934140,24.533719195082085
934170,24.529917823370912
934200,24.52611859529453
934230,24.52232155261206
934260,24.51852663214944
934290,24.514733871382816
934320,24.510943275665916
934350,24.50715485035247
934380,24.503368601331587
934410,24.49958453235088
934440,24.495802648228707
934470,24.492022954854182
934500,24.48824545651028
934530,24.48447015748
934560,24.480697062581694
934590,24.476926175562976
934620,24.473157501242206
934650,24.469391043367
934680,24.46562680568497
934710,24.4618647924791
934740,24.458105006961635
934770,24.454347453415558
934800,24.450592135053107
934830,24.4468390556219
934860,24.443088217798802
934890,24.43933962640217
934920,24.435593283038127
934950,24.431849191989663
934980,24.428107355933637
935010,24.424367778082292
935040,24.4206304611125
935070,24.41689540823649
935100,24.413162622131136
935130,24.409432135989586
935160,24.40570389413301
935190,24.40197792600694
935220,24.398254234823618
935250,24.39453282325991
935280,24.39081369452806
935310,24.38709684969881
935340,24.3833822919844
935370,24.379670023526327
935400,24.37596004646608
935430,24.372252363480527
935460,24.36854697671116
935490,24.36484388722873
935520,24.36114309824547
935550,24.35744461136751
935580,24.35374842820096
935610,24.350054550351945
935640,24.346362980497332
935670,24.342673720243237
935700,24.338986770660412
935730,24.33530213442572
935760,24.331619812074536
935790,24.327939806283727
935820,24.324262118124036
935850,24.320586749201585
935880,24.316913701122495
935910,24.313242974957515
935940,24.30957457231276
935970,24.305908494794352
936000,24.302244744008412
936030,24.29858335261271
936060,24.294924260645438
936090,24.291267497552123
936120,24.287613065474265
936150,24.283960965482606
936180,24.280311199183267
936210,24.27666376818237
936240,24.27301867247991
936270,24.269375914217388
936300,24.26573549446554
936330,24.262097413224378
936360,24.258461672100015
936390,24.2548282721632
936420,24.2511972139493
936450,24.247568499064442
936480,24.243942127508628
936510,24.240318100352596
936540,24.236696419202474
936570,24.233077083522883
936600,24.229460094919947
936630,24.225845454464412
936660,24.222233162156275
936690,24.21862321853091
936720,24.215015625194443
936750,24.211410382146866
936780,24.207807489923557
936810,24.20420694959526
936840,24.200608761161977
936870,24.197012925694455
936900,24.193419443728065
936930,24.18982836344641
936960,24.186239592765272
936990,24.182653174514524
937020,24.179069110835652
937050,24.175487402264036
937080,24.171908050405793
937110,24.16833105526092
937140,24.164756416829427
937170,24.161184135646675
937200,24.157614212248046
937230,24.154046646633535
937260,24.150481439338517
937290,24.146918590898366
937320,24.143358101313083
937350,24.139799971118038
937380,24.13624419977786
937410,24.132690788363295
937440,24.129139736874343
937470,24.125591045311005
937500,24.122044714208652
937530,24.11850074356729
937560,24.114959133386908
937590,24.11141988420289
937620,24.10788299547986
937650,24.104348468288556
937680,24.100816301558243
937710,24.097286496359665
937740,24.093759052692818
937770,24.090233970022332
937800,24.086711248348205
937830,24.08319105577766
937860,24.079673075905067
937890,24.07615744525062
937920,24.072644171844917
937950,24.06913325836483
937980,24.065624705881103
938010,24.062118514393735
938040,24.058614684438098
938070,24.0551132160142
938100,24.051614108586655
938130,24.048117362690846
938160,24.044622977256026
938190,24.041130953352933
938220,24.037641289910834
938250,24.03415398746509
938280,24.030669045480334
938310,24.027186463956564
938340,24.02370624289378
938370,24.020228382291982
938400,24.016752881080425
938430,24.01327973979448
938460,24.00980895843415
938490,24.00634053646406
938520,24.00287447388421
938550,23.999410770159223
938580,23.995949424753732
938610,23.992490438738482
938640,23.98903381050735
938670,23.98557954059571
938700,23.982127629003568
938730,23.97867856452676
938760,23.97523162869429
938790,23.971786875578864
938820,23.96834442082112
938850,23.964904303503303
938880,23.961466535939014
938910,23.95803112187585
938940,23.95459806291995
938970,23.951167358535923
939000,23.94773900925915
939030,23.944313014554258
939060,23.94088937388587
939090,23.93746808725399
939120,23.934049154123244
939150,23.930632574493632
939180,23.92721834675903
939210,23.92380647199019
939240,23.920396949116366
939270,23.916989778137552
939300,23.913584957983005
939330,23.9101824891881
939360,23.906782370146715
939390,23.90338460139422
939420,23.89998918239525
939450,23.89659611207905
939480,23.893205390980995
939510,23.889817018030342
939540,23.886430992691714
939570,23.883047314965115
939600,23.879665983779798
939630,23.87628748632548
939660,23.87291110520192
939690,23.869536898229423
939720,23.86616497837177
939750,23.86279538417584
939780,23.859428127955216
939810,23.856063212922134
939840,23.85270064014735
939870,23.84934041016623
939900,23.84598252137266
939930,23.842626974302007
939960,23.839273768418902
939990,23.835922902652598
940020,23.832574377003095
940050,23.829228190399643
940080,23.825884342842247
940110,23.82254283379553
940140,23.819203662188748
940170,23.815866827486524
940200,23.812532329153488
940230,23.809200167189637
940260,23.805870341059602
940290,23.80254284915726
940320,23.79921769148261
940350,23.795894867500284
940380,23.792574376674903
940410,23.789256218471095
940440,23.785940391818116
940470,23.782626896180588
940500,23.779315731558516
940530,23.77600736319131
940560,23.772701090810678
940590,23.769396992045735
940620,23.7660951691528
940650,23.762795656395753
940680,23.75949846501744
940710,23.756203597694732
940740,23.752911054962993
940770,23.749620837357604
940800,23.746332943807815
940830,23.743047373778253
940860,23.73976412619817
940890,23.736483201602944
940920,23.733204597851078
940950,23.72992831547794
940980,23.72665435287742
941010,23.723382710049517
941040,23.72011338592348
941070,23.71684637942856
941100,23.71358169110014
941130,23.710319318796714
941160,23.707059263053665
941190,23.703801522264868
941220,23.700546096430326
941250,23.697292983943917
941280,23.694042184805646
941310,23.69079369848013
941340,23.68754752336126
941370,23.68430365944903
941400,23.68106210567269
941430,23.677823316564197
941460,23.674586603098085
941490,23.67135204932796
941520,23.668119753227145
941550,23.66488974745341
941580,23.66166204217885
941610,23.65843663954496
941640,23.655213541157856
941670,23.651992745411416
941700,23.648774252305646
941730,23.645558061840543
941760,23.642344171874615
941790,23.63913258240786
941820,23.635923292369537
941850,23.632716301759636
941880,23.629511608436673
941910,23.626309212936015
941940,23.623109113651545
941970,23.61991131004789
942000,23.616715801589674
942030,23.613522587206152
942060,23.610331665826582
942090,23.607143036915584
942120,23.603956699937786
942150,23.60077265328707
942180,23.597590896963435
942210,23.594411430431506
942240,23.591234251549793
942270,23.588059360853666
942300,23.58488675673701
942330,23.581716883024306
942360,23.57854906086218
942390,23.575383382334845
942420,23.572219940597257
942450,23.569058765630327
942480,23.56589986707077
942510,23.562743247595453
942540,23.55958890773975
942570,23.556436846968293
942600,23.5532870647457
942630,23.550139560001227
942660,23.546994332199503
942690,23.543851380269782
942720,23.540710703141315
942750,23.53757230027873
942780,23.534436170611276
942810,23.531302313603586
942840,23.52817072818491
942870,23.5250414132845
942900,23.52191436890236
942930,23.518789592896997
942960,23.515667085268408
942990,23.512546844945845
943020,23.509428870858567
943050,23.506313162471194
943080,23.503199718712985
943110,23.500088538513186
943140,23.496979621336433
943170,23.493872966111972
943200,23.490768572304436
943230,23.487666912648464
943260,23.484567293835603
943290,23.481469762443336
943320,23.478374431970803
943350,23.47528133989414
943380,23.472190496385437
943410,23.469101906263056
943440,23.466015568991626
943470,23.462931485106516
943500,23.459849653001605
943530,23.456770072141524
943560,23.4536927419909
943590,23.45061766094361
943620,23.44754482846428
943650,23.44447424401754
943680,23.441405905997268
943710,23.438339813868094
943740,23.435275967094636
943770,23.43221436353541
943800,23.429155003725786
943830,23.426097886059644
943860,23.423043009466237
943890,23.41999037341019
943920,23.41693997682076
943950,23.4138918186272
943980,23.410845898294134
944010,23.407802214750816
944040,23.404760766391124
944070,23.401721553215065
944100,23.398684574151886
944130,23.395650313714448
944160,23.392618074846684
944190,23.38958788324651
944220,23.386559860979045
944250,23.383534047126542
944280,23.380510454537962
944310,23.377489087496294
944340,23.37446994600153
944370,23.371453029518303
944400,23.368438338046612
944430,23.365425869980335
944460,23.36241562424873
944490,23.35940760031642
944520,23.35640179764803
944550,23.35339821463744
944580,23.35039685021391
944610,23.347397703842063
944640,23.34440077498652
944670,23.341406061505797
944700,23.33841356339989
944730,23.33542327959805
944760,23.332435208494157
944790,23.329449350088215
944820,23.326465702774104
944850,23.323484266016447
944880,23.320505038209127
944910,23.31752801935214
944940,23.314553207303998
944970,23.311580602064698
945000,23.308610202028117
945030,23.30564251258668
945060,23.302676827582967
945090,23.2997131405925
945120,23.29675158652936
945150,23.293792210900275
945180,23.290835027089578
945210,23.28788003938026
945240,23.28492724884306
945270,23.281976654407238
945300,23.279028256072795
945330,23.276082052233605
945360,23.273138042354297
945390,23.27019622482875
945420,23.26725659965697
945450,23.264319165768203
945480,23.26138392102096
945510,23.25845086541524
945540,23.2555199978803
945570,23.252591317345384
945600,23.24966482273975
945630,23.246740512992655
945660,23.243818387568723
945690,23.240898444861834
945720,23.237980684336613
945750,23.23506510438694
945780,23.23215170501282
945810,23.229240484608127
945840,23.22633144210212
945870,23.223424576424048
945900,23.220519887038538
945930,23.217617913601902
945960,23.214717931218658
945990,23.211819883139235
946020,23.20892392783414
946050,23.206030116699203
946080,23.203138466331005
946110,23.20024898261865
946140,23.19736166609751
946170,23.194476516232218
946200,23.191593531952016
946230,23.188712713256916
946260,23.185834058005415
946290,23.18295756619752
946320,23.18008323622711
946350,23.177211067558805
946380,23.174341059121865
946410,23.171473209310168
946440,23.16860751758834
946470,23.16574398288564
946500,23.162882604666684
946530,23.16002338078999
946560,23.15716631125555
946590,23.154311394992618
946620,23.15145863039508
946650,23.148608016927557
946680,23.145759552983932
946710,23.1429132385642
946740,23.140069071526874
946770,23.137227051871953
946800,23.134387177457942
946830,23.131550171038825
946860,23.128714911007496
946890,23.125881524247426
946920,23.123050229190934
946950,23.120221068667885
946980,23.117394047496642
947010,23.1145691656772
947040,23.11174642213882
947070,23.10892581527537
947100,23.106107344016113
947130,23.103291007290302
947160,23.100476804562557
947190,23.097664734226765
947220,23.09485479574755
947250,23.092046988054165
947280,23.08924130954049
947310,23.08643776020653
947340,23.083636337910782
947370,23.08083704265325
947400,23.07803987282782
947430,23.075244827363736
947460,23.07245190519026
947490,23.069661105772013
947520,23.066872427502876
947550,23.064085869847478
947580,23.061301431735068
947610,23.05851911155953
947640,23.05573890878549
947670,23.05296082287757
947700,23.050184851694283
947730,23.047411879136988
947760,23.044640638512394
947790,23.04187121280337
947820,23.039103765834152
947850,23.0363383827291
947880,23.033575091327624
947910,23.030813901801817
947940,23.02805481682855
947970,23.02529783747857
948000,23.02254296214575
948030,23.01979019136547
948060,23.01703952299623
948090,23.014290956502666
948120,23.011544491349397
948150,23.008800125930307
948180,23.00605785971002
948210,23.00331769108242
948240,23.000579618976754
948270,22.997843643393026
948300,22.995109762189745
948330,22.992377974296158
948360,22.98964827971227
948390,22.98692067683196
948420,22.984195164584484
948450,22.98147174189909
948480,22.978750407705036
948510,22.97603116093157
948540,22.973314001043324
948570,22.970598926434175
948600,22.96788593656875
948630,22.96517597691634
948660,22.962467762580967
948690,22.959761323543535
948720,22.957056770090954
948750,22.954354232318938
948780,22.951653745026757
948810,22.9489553242756
948840,22.946258974883843
948870,22.943564698992965
948900,22.940872496602974
948930,22.938182367178495
948960,22.93549431018415
948990,22.932808323478454
949020,22.930124407596775
949050,22.92744256039762
949080,22.924762781345617
949110,22.922085068834644
949140,22.919409422864707
949170,22.916735841829677
949200,22.914064324658813
949230,22.911394870281367
949260,22.908727477626595
949290,22.90606214615912
949320,22.90339887427282
949350,22.900737661432327
949380,22.89807850603152
949410,22.895421407535025
949440,22.892766364872095
949470,22.89011337643661
949500,22.887462442228568
949530,22.884814530738318
949560,22.882168382232422
949590,22.87952397047759
949620,22.876881369890715
949650,22.87424074750827
949680,22.87160213545266
949710,22.868965556209563
949740,22.86633101673883
949770,22.863698519181956
949800,22.861068064074313
949830,22.85843965088053
949860,22.855813278529858
949890,22.853188946486924
949920,22.850566653680982
949950,22.84794639957666
949980,22.845328182032464
950010,22.84271200104839
950040,22.840097855018325
950070,22.837485742871518
950100,22.834875664072595
950130,22.832267617550812
950160,22.82966160223542
950190,22.8270576165203
950220,22.82445566040545
950250,22.821855731749384
950280,22.81925783001672
950310,22.816661954672092
950340,22.814068103573998
950370,22.811476276722445
950400,22.808886473046687
950430,22.806299672279902
950460,22.803714663943005
950490,22.801131350598055
950520,22.798549775074914
950550,22.79597014295694
950580,22.79339248154817
950610,22.790816820829516
950640,22.788243166690084
950670,22.78567152287748
950700,22.783101890997827
950730,22.78053426944501
950760,22.777968658754396
950790,22.775405057319873
950820,22.77284346460606
950850,22.770283879006836
950880,22.767726299986833
950910,22.765170726475304
950940,22.7626171574015
950970,22.76006559223005
951000,22.757516028819456
951030,22.754968467169725
951060,22.75242290567473
951090,22.7498793437991
951120,22.747337780472094
951150,22.744798214087584
951180,22.742260644110203
951210,22.7397250694692
951240,22.737191489093828
951270,22.734659901913343
951300,22.732130306856998
951330,22.729603688476338
951360,22.72707891231528
951390,22.724555781356454
951420,22.722034310590303
951450,22.719514751642294
951480,22.716997120038254
951510,22.714481457001924
951540,22.711967768422415
951570,22.709456059118086
951600,22.70694633015968
951630,22.704438581547205
951660,22.701932812209908
951690,22.69942902214779
951720,22.696927209754733
951750,22.694427374495362
951780,22.69192951529893
951810,22.68943363109469
951840,22.6869397208119
951870,22.684447782844433
951900,22.681957817727668
