time,oveTSet_u,reaTZon_y
1574700,294.35,294.3595541707193
1574730,294.35,294.35941224533576
1574760,294.35,294.3592691204408
1574790,294.35,294.35912482501817
1574820,294.35,294.3589793892455
1574850,294.35,294.358832844447
1574880,294.35,294.3586852230473
1574910,294.35,294.3585365585267
1574940,294.35,294.35838688537643
1574970,294.35,294.35823623905634
1575000,294.35,294.35808465595164
1575030,294.35,294.35793217333224
1575060,294.35,294.35777882931245
1575090,294.35,294.35762466281017
1575120,294.35,294.35746971351057
1575150,294.35,294.35731402182876
1575180,294.35,294.357157628873
1575210,294.35,294.3570005764092
1575240,294.35,294.35684290682696
1575270,294.35,294.35668466310517
1575300,294.35,294.35652588878065
1575330,294.35,294.35636662791575
1575360,294.35,294.3562069250686
1575390,294.35,294.35604682526315
1575420,294.35,294.35588637396097
1575450,294.35,294.3557256170333
1575480,294.35,294.35556460073474
1575510,294.35,294.3554033716775
1575540,294.35,294.3552419768064
1575570,294.35,294.3550804633753
1575600,294.35,294.3549188789244
1575630,294.35,294.35475727125765
1575660,294.35,294.35459568842236
1575690,294.35,294.3544341786885
1575720,294.35,294.3542727905299
1575750,294.35,294.3541115726052
1575780,294.35,294.35395057374126
1575810,294.35,294.3537898429156
1575840,294.35,294.35362942924127
1575870,294.35,294.3534693819515
1575900,294.35,294.3533097503857
1575930,294.35,294.3531505839763
1575960,294.35,294.352991932236
1575990,294.35,294.35283384474667
1576020,294.35,294.35267637114765
1576050,294.35,294.35251956112666
1576080,294.35,294.35236346440956
1576110,294.35,294.3522081307526
1576140,294.35,294.3520536099344
1576170,294.35,294.35189995174875
1576200,294.35,294.35174720599866
1576230,294.35,294.3515954224908
1576260,294.35,294.35144465103053
1576290,294.35,294.35129494141836
1576320,294.35,294.351146343446
1576350,294.35,294.350998906894
1576380,294.35,294.3508526815302
1576410,294.35,294.3507077171081
1576440,294.35,294.3505640633665
1576470,294.35,294.3504217700297
1576500,294.35,294.35028088680866
1576530,294.35,294.3501414634022
1576560,294.35,294.3500035494998
1576590,294.35,294.3498671947839
1576620,294.35,294.34973244893456
1576650,294.35,294.349599361633
1576680,294.35,294.3494679825675
1576710,294.35,294.3493383614385
1576740,294.35,294.3492105479659
1576770,294.35,294.3490845918959
1576800,294.35,294.34896054300924
1576830,294.35,294.3488395056103
1576860,294.35,294.3487199841117
1576890,294.35,294.34860261497283
1576920,294.35,294.34848773478274
1576950,294.35,294.3483755718611
1576980,294.35,294.34826631089464
1577010,294.35,294.3481601148434
1577040,294.35,294.34805713258044
1577070,294.35,294.3479575017576
1577100,294.35,294.34786135006334
1577130,294.35,294.34776879592994
1577160,294.35,294.3476799490413
1577190,294.35,294.34759491076056
1577220,294.35,294.3475137745171
1577250,294.35,294.34743662616825
1577280,294.35,294.34736354433954
1577310,294.35,294.347294600747
1577340,294.35,294.34722986050303
1577370,294.35,294.3471693824066
1577400,294.35,294.3471132192187
1577430,294.35,294.34706141792367
1577460,294.35,294.3470140199778
1577490,294.35,294.3469710615452
1577520,294.35,294.34693257372186
1577550,294.35,294.3468985827482
1577580,294.35,294.3468691102114
1577610,294.35,294.34684417323683
1577640,294.35,294.34682378467005
1577670,294.35,294.3468079532498
1577700,294.35,294.3467966837714
1577730,294.35,294.3467899772424
1577760,294.35,294.3467878310295
1577790,294.35,294.3467902389981
1577820,294.35,294.3467971916449
1577850,294.35,294.3468086762223
1577880,294.35,294.3468246768572
1577910,294.35,294.346845174663
1577940,294.35,294.34687014784504
1577970,294.35,294.3468995718014
1578000,294.35,294.34693341921644
1578030,294.35,294.34697166015064
1578060,294.35,294.3470142621242
1578090,294.35,294.3470611901969
1578120,294.35,294.34711240704195
1578150,294.35,294.347167873017
1578180,294.35,294.34722754622976
1578210,294.35,294.34729138260025
1578240,294.35,294.34735933591935
1578270,294.35,294.3474313579029
1578300,294.35,294.3475073982437
1578330,294.35,294.347587404659
1578360,294.35,294.3476713229355
1578390,294.35,294.34775909697163
1578420,294.35,294.347850668816
1578450,294.35,294.3479459787046
1578480,294.35,294.34804496509435
1578510,294.35,294.3481475646945
1578540,294.35,294.34825371249605
1578570,294.35,294.34836334179903
1578600,294.35,294.34847638423724
1578630,294.35,294.3485927698014
1578660,294.35,294.3487124268713
1578690,294.35,294.34883528220416
1578720,294.35,294.3489612609795
1578750,294.35,294.34909028681125
1578780,294.35,294.3492222817613
1578810,294.35,294.3493571663525
1578840,294.35,294.3494948595813
1578870,294.35,294.3496352789282
1578900,294.35,294.3497783403684
1578930,294.35,294.3499239583806
1578960,294.35,294.35007204595513
1578990,294.35,294.35022251460146
1579020,294.35,294.3503752743548
1579050,294.35,294.35053023378157
1579080,294.35,294.3506872999849
1579110,294.35,294.350846378609
1579140,294.35,294.35100737384346
1579170,294.35,294.35117018842686
1579200,294.35,294.3513347236502
1579230,294.35,294.3515008793596
1579260,294.35,294.3516685539595
1579290,294.35,294.35183764441484
1579320,294.35,294.3520080462538
1579350,294.35,294.35217965357026
1579380,294.35,294.3523523590259
1579410,294.35,294.3525260538532
1579440,294.35,294.35270062785764
1579470,294.35,294.3528759694209
1579500,294.35,294.35305196550337
1579530,294.35,294.3532285016481
1579560,294.35,294.35340546198415
1579590,294.35,294.353582729231
1579620,294.35,294.35376018470254
1579650,294.35,294.35393770831314
1579680,294.35,294.35411517858245
1579710,294.35,294.3542924726421
1579740,294.35,294.3544694662427
1579770,294.35,294.35464603376147
1579800,294.35,294.35482204821096
1579830,294.35,294.35499738124815
1579860,294.35,294.35517190318456
1579890,294.35,294.3553454829979
1579920,294.35,294.35551798834376
1579950,294.35,294.35568928556893
1579980,294.35,294.35585923972565
1580010,294.35,294.35602771458673
1580040,294.35,294.3561945726628
1580070,294.35,294.35635967521876
1580100,294.35,294.35652288229386
1580130,294.35,294.3566840527215
1580160,294.35,294.3568430441507
1580190,294.35,294.3569997130691
1580220,294.35,294.3571539148274
1580250,294.35,294.35730550366486
1580280,294.35,294.35745433273655
1580310,294.35,294.35760025414226
1580340,294.35,294.3577431189564
1580370,294.35,294.35788277726
1580400,294.35,294.3580190781736
1580430,294.35,294.3581510270617
1580460,294.35,294.3582802187651
1580490,294.35,294.3584058535357
1580520,294.35,294.35852781055144
1580550,294.35,294.3586460356094
1580580,294.35,294.3587604848965
1580610,294.35,294.3588711216099
1580640,294.35,294.35897791459104
1580670,294.35,294.3590808376482
1580700,294.35,294.3591798691263
1580730,294.35,294.3592749915732
1580760,294.35,294.3593661914521
1580790,294.35,294.359453458882
1580820,294.35,294.35953678739907
1580850,294.35,294.3596161737367
1580880,294.35,294.3596916176219
1580910,294.35,294.3597631215872
1580940,294.35,294.35983069079674
1580970,294.35,294.3598943328864
1581000,294.35,294.359954057816
1581030,294.35,294.3600098777338
1581060,294.35,294.36006180685115
1581090,294.35,294.3601098613285
1581120,294.35,294.3601540591699
1581150,294.35,294.3601944201265
1581180,294.35,294.36023096560814
1581210,294.35,294.36026371860225
1581240,294.35,294.3602927035995
1581270,294.35,294.3603179465257
1581300,294.35,294.36033947467905
1581330,294.35,294.3603573166731
1581360,294.35,294.3603715023843
1581390,294.35,294.36038206290266
1581420,294.35,294.36038903048836
1581450,294.35,294.3603924385301
1581480,294.35,294.36039232150716
1581510,294.35,294.36038871495487
1581540,294.35,294.3603816554319
1581570,294.35,294.3603711804901
1581600,294.35,294.3603573286466
1581630,294.35,294.3603401393579
1581660,294.35,294.36031965299503
1581690,294.35,294.36029591082115
1581720,294.35,294.36026895496946
1581750,294.35,294.36023882842335
1581780,294.35,294.36020557499694
1581810,294.35,294.3601692393165
1581840,294.35,294.3601298668037
1581870,294.35,294.3600875036585
1581900,294.35,294.3600421968432
1581930,294.35,294.3599939940675
1581960,294.35,294.35994294377315
1581990,294.35,294.3598890951201
1582020,294.35,294.3598324979724
1582050,294.35,294.35977320288487
1582080,294.35,294.3597112610898
1582110,294.35,294.3596467244843
1582140,294.35,294.3595796456176
1582170,294.35,294.3595100776789
1582200,294.35,294.3594380744851
1582230,294.35,294.3593636904691
1582260,294.35,294.3592869806678
1582290,294.35,294.3592080007187
1582320,294.35,294.3591268068285
1582350,294.35,294.3590434557768
1582380,294.35,294.35895800490295
1582410,294.35,294.3588705120943
1582440,294.35,294.35878103577534
1582470,294.35,294.35868963489645
1582500,294.35,294.35859636892366
1582530,294.35,294.35850129782784
1582560,294.35,294.3584044820739
1582590,294.35,294.3583059826108
1582620,294.35,294.3582058608605
1582650,294.35,294.35810417870863
1582680,294.35,294.35800099849325
1582710,294.35,294.3578963829955
1582740,294.35,294.3577903954291
1582770,294.35,294.3576830994306
1582800,294.35,294.35757455904945
1582830,294.35,294.35746483873794
1582860,294.35,294.35735400334187
1582890,294.35,294.35724211809065
1582920,294.35,294.3571292485877
1582950,294.35,294.35701546080105
1582980,294.35,294.35690082105396
1583010,294.35,294.3567853960154
1583040,294.35,294.3566692526913
1583070,294.35,294.3565524584147
1583100,294.35,294.3564350808372
1583130,294.35,294.3563171879198
1583160,294.35,294.356198847924
1583190,294.35,294.3560801294034
1583220,294.35,294.35596110119434
1583250,294.35,294.35584183240775
1583280,294.35,294.3557223924205
1583310,294.35,294.3556028508671
1583340,294.35,294.35548327763115
1583370,294.35,294.3553637428375
1583400,294.35,294.3552443168437
1583430,294.35,294.35512507023225
1583460,294.35,294.35500607380266
1583490,294.35,294.35488739856356
1583520,294.35,294.35476911572505
1583550,294.35,294.35465129669103
1583580,294.35,294.35453401305153
1583610,294.35,294.3544173365757
1583640,294.35,294.35430133920414
1583670,294.35,294.3541860930418
1583700,294.35,294.354071670351
1583730,294.35,294.35395814354405
1583760,294.35,294.35384558517694
1583790,294.35,294.3537340679419
1583820,294.35,294.3536236646613
1583850,294.35,294.35351444828075
1583880,294.35,294.35340649186236
1583910,294.35,294.353299868579
1583940,294.35,294.35319465170744
1583970,294.35,294.3530909146226
1584000,294.35,294.352988730791
1584030,294.35,294.3528883754151
1584060,294.35,294.35278936168356
1584090,294.35,294.35269177125184
1584120,294.35,294.35259558590224
1584150,294.35,294.35250075037084
1584180,294.35,294.35240720730076
1584210,294.35,294.3523149007416
1584240,294.35,294.35222377721965
1584270,294.35,294.352133785991
1584300,294.35,294.35204487902627
1584330,294.35,294.3519570109105
1584360,294.35,294.3518701387226
1584390,294.35,294.35178422191177
1584420,294.35,294.35169922218057
1584450,294.35,294.3516151033731
1584480,294.35,294.3515318313704
1584510,294.35,294.3514493739916
1584540,294.35,294.35136770090054
1584570,294.35,294.35128678351737
1584600,294.35,294.3512065949344
1584630,294.35,294.35112710983725
1584660,294.35,294.35104830442776
1584690,294.35,294.35097015635245
1584720,294.35,294.35089264463306
1584750,294.35,294.3508157496009
1584780,294.35,294.35073945283307
1584810,294.35,294.35066373709316
1584840,294.35,294.35058858627247
1584870,294.35,294.3505139853356
1584900,294.35,294.35043992026715
1584930,294.35,294.3503663780216
1584960,294.35,294.3502933464745
1584990,294.35,294.3502208143766
1585020,294.35,294.3501487713095
1585050,294.35,294.3500772076436
1585080,294.35,294.35000611449766
1585110,294.35,294.3499354836997
1585140,294.35,294.3498653077513
1585170,294.35,294.34979557979165
1585200,294.35,294.34972629356423
1585230,294.35,294.349657443385
1585260,294.35,294.349589024112
1585290,294.35,294.34952103111607
1585320,294.35,294.34945346025364
1585350,294.35,294.3493863078401
1585380,294.35,294.349319570625
1585410,294.35,294.3492532457683
1585440,294.35,294.3491873308174
1585470,294.35,294.34912182368635
1585500,294.35,294.34905672263466
1585530,294.35,294.3489920262486
1585560,294.35,294.34892773342244
1585590,294.35,294.3488638433412
1585620,294.35,294.3488003554638
1585650,294.35,294.348737269508
1585680,294.35,294.34867458543465
1585710,294.35,294.3486123034346
1585740,294.35,294.3485504239145
1585770,294.35,294.3484889474847
1585800,294.35,294.34842787494733
1585830,294.35,294.34836720830265
1585860,294.35,294.34830695100516
1585890,294.35,294.34824710696716
1585920,294.35,294.3481876802441
1585950,294.35,294.34812867495066
1585980,294.35,294.3480700952458
1586010,294.35,294.3480119453367
1586040,294.35,294.34795422948446
1586070,294.35,294.34789695200925
1586100,294.35,294.3478401172915
1586130,294.35,294.34778372977235
1586160,294.35,294.34772779395144
1586190,294.35,294.34767231438525
1586220,294.35,294.347617295683
1586250,294.35,294.34756274250367
1586280,294.35,294.34750865955164
1586310,294.35,294.347455051573
1586340,294.35,294.34740192335136
1586370,294.35,294.347349279704
1586400,294.35,294.347297125478
1586430,294.35,294.34724546554617
1586460,294.35,294.34719430480374
1586490,294.35,294.34714364816455
1586520,294.35,294.3470935005579
1586550,294.35,294.3470438669256
1586580,294.35,294.34699475221856
1586610,294.35,294.3469461613944
1586640,294.35,294.34689809941455
1586670,294.35,294.34685057124216
1586700,294.35,294.3468035818399
1586730,294.35,294.3467571361673
1586760,294.35,294.34671123918
1586790,294.35,294.3466658958271
1586820,294.35,294.34662111105024
1586850,294.35,294.3465768897813
1586880,294.35,294.3465332369408
1586910,294.35,294.3464901574357
1586940,294.35,294.3464476561593
1586970,294.35,294.34640573798936
1587000,294.35,294.3463644077873
1587030,294.35,294.34632367039706
1587060,294.35,294.346283530644
1587090,294.35,294.34624399333404
1587120,294.35,294.346205063253
1587150,294.35,294.34616674516553
1587180,294.35,294.3461290438143
1587210,294.35,294.34609196391966
1587240,294.35,294.34605551017864
1587270,294.35,294.3460196872645
1587300,294.35,294.34598449982616
1587330,294.35,294.34594995248756
1587360,294.35,294.34591604984735
1587390,294.35,294.3458827964781
1587420,294.35,294.34585019692645
1587450,294.35,294.34581825571195
1587480,294.35,294.3457869773273
1587510,294.35,294.3457563662378
1587540,294.35,294.34572642688084
1587570,294.35,294.34569716366593
1587600,294.35,294.345668580974
1587630,294.35,294.3456410066791
1587660,294.35,294.345613871239
1587690,294.35,294.3455873097449
1587720,294.35,294.3455613549356
1587750,294.35,294.34553600441143
1587780,294.35,294.3455112435279
1587810,294.35,294.3454870532553
1587840,294.35,294.34546341296914
1587870,294.35,294.3454403015212
1587900,294.35,294.3454176977218
1587930,294.35,294.34539558060936
1587960,294.35,294.3453739296381
1587990,294.35,294.345352724826
1588020,294.35,294.3453319468796
1588050,294.35,294.3453115772992
1588080,294.35,294.34529159846966
1588110,294.35,294.3452719937369
1588140,294.35,294.34525274747125
1588170,294.35,294.3452338451199
1588200,294.35,294.34521527324785
1588230,294.35,294.3451970195698
1588260,294.35,294.34517907297334
1588290,294.35,294.34516142353357
1588320,294.35,294.34514406252157
1588350,294.35,294.34512698240576
1588380,294.35,294.3451101768478
1588410,294.35,294.34509364069413
1588440,294.35,294.34507736996204
1588470,294.35,294.345061361823
1588500,294.35,294.34504561458175
1588530,294.35,294.345030127653
1588560,294.35,294.34501490153565
1588590,294.35,294.3449999377847
1588620,294.35,294.3449852389815
1588650,294.35,294.3449708087028
1588680,294.35,294.34495665148825
1588710,294.35,294.3449427728072
1588740,294.35,294.34492917902503
1588770,294.35,294.34491587736835
1588800,294.35,294.34490287589097
1588830,294.35,294.3448901834385
1588860,294.35,294.3448778096141
1588890,294.35,294.3448657647436
1588920,294.35,294.34485405984105
1588950,294.35,294.34484270657504
1588980,294.35,294.3448317172348
1589010,294.35,294.3448211046973
1589040,294.35,294.34481088239477
1589070,294.35,294.34480106428305
1589100,294.35,294.3447916648099
1589130,294.35,294.3447826988853
1589160,294.35,294.344774181851
1589190,294.35,294.3447661294523
1589220,294.35,294.34475855780966
1589250,294.35,294.3447514833914
1589280,294.35,294.34474492298745
1589310,294.35,294.3447388936836
1589340,294.35,294.344733412837
1589370,294.35,294.344728498052
1589400,294.35,294.3447241671573
1589430,294.35,294.34472044785855
1589460,294.35,294.3447173802599
1589490,294.35,294.34471500747344
1589520,294.35,294.34471337272225
1589550,294.35,294.34471251859384
1589580,294.35,294.3447124869597
1589610,294.35,294.344713319068
1589640,294.35,294.3447150556551
1589670,294.35,294.34471773703785
1589700,294.35,294.3447214031779
1589730,294.35,294.34472609372716
1589760,294.35,294.34473184805404
1589790,294.35,294.3447387052602
1589820,294.35,294.3447467041871
1589850,294.35,294.3447558834174
1589880,294.35,294.3447662812716
1589910,294.35,294.34477793580214
1589940,294.35,294.3447908847854
1589970,294.35,294.34480516571296
1590000,294.35,294.34482081578096
1590030,294.35,294.3448378718815
1590060,294.35,294.3448563705921
1590090,294.35,294.3448763481666
1590120,294.35,294.3448978405261
1590150,294.35,294.3449208832509
1590180,294.35,294.34494551157263
1590210,294.35,294.3449717603678
1590240,294.35,294.3449996641509
1590270,294.35,294.3450292570694
1590300,294.35,294.3450605728989
1590330,294.35,294.3450936450386
1590360,294.35,294.3451285065087
1590390,294.35,294.34516518994684
1590420,294.35,294.34520372760625
1590450,294.35,294.34524415135417
1590480,294.35,294.34528649267065
1590510,294.35,294.34533078264815
1590540,294.35,294.3453770519915
1590570,294.35,294.3454253310182
1590600,294.35,294.3454756496593
1590630,294.35,294.34552803746107
1590660,294.35,294.345582523586
1590690,294.35,294.3456391368154
1590720,294.35,294.3456979055517
1590750,294.35,294.34575885782067
1590780,294.35,294.34582202127535
1590810,294.35,294.3458874231986
1590840,294.35,294.345955090507
1590870,294.35,294.34602504975487
1590900,294.35,294.34609732713824
1590930,294.35,294.3461719484991
1590960,294.35,294.3462489393303
1590990,294.35,294.3463283247801
1591020,294.35,294.34641012965744
1591050,294.35,294.3464943784369
1591080,294.35,294.3465810952645
1591110,294.35,294.3466703039629
1591140,294.35,294.3467620280375
1591170,294.35,294.3468562906823
1591200,294.35,294.34695311478606
1591230,294.35,294.3470537891525
1591260,294.35,294.3471562014963
1591290,294.35,294.3472609427355
1591320,294.35,294.34736821913793
1591350,294.35,294.3474781055213
1591380,294.35,294.3475906308086
1591410,294.35,294.347705806897
1591440,294.35,294.3478236385047
1591470,294.35,294.34794412662575
1591500,294.35,294.3480672698304
1591530,294.35,294.3481930648295
1591560,294.35,294.3483215067822
1591590,294.35,294.34845258950577
1591620,294.35,294.3485863056419
1591650,294.35,294.3487226467996
1591680,294.35,294.3488616036806
1591710,294.35,294.3490031661904
1591740,294.35,294.34914732353786
1591770,294.35,294.3492940643232
1591800,294.35,294.3494433766163
1591830,294.35,294.3495952480261
1591860,294.35,294.3497496657616
1591890,294.35,294.34990661668553
1591920,294.35,294.3500660873622
1591950,294.35,294.35022806409813
1591980,294.35,294.3503925329783
1592010,294.35,294.35055947989696
1592040,294.35,294.3507288905852
1592070,294.35,294.35090075063306
1592100,294.35,294.35107504551024
1592130,294.35,294.3512517605816
1592160,294.35,294.3514308811219
1592190,294.35,294.35161239232707
1592220,294.35,294.35179627932337
1592250,294.35,294.35198252717555
1592280,294.35,294.352171120892
1592310,294.35,294.35236204543025
1592340,294.35,294.3525552856994
1592370,294.35,294.35275082656256
1592400,294.35,294.3529486528387
1592430,294.35,294.35314874930197
1592460,294.35,294.35335110068274
1592490,294.35,294.35355569166603
1592520,294.35,294.3537625068907
1592550,294.35,294.3539715309472
1592580,294.35,294.3541827483766
1592610,294.35,294.3543961436676
1592640,294.35,294.35461170125416
1592670,294.35,294.35482940551367
1592700,294.35,294.3550492407635
1592730,294.35,294.3552711912589
1592760,294.35,294.3554952411903
1592790,294.35,294.3557213746803
1592820,294.35,294.35594957578144
1592850,294.35,294.3561798284736
1592880,294.35,294.3564121166616
1592910,294.35,294.3566464241726
1592940,294.35,294.3568827347544
1592970,294.35,294.357121032073
1593000,294.35,294.357361299711
1593030,294.35,294.3576035263733
1593060,294.35,294.35784770708995
1593090,294.35,294.3580938380612
1593120,294.35,294.35834191507166
1593150,294.35,294.35859193310034
1593180,294.35,294.3588438862959
1593210,294.35,294.3590977680442
1593240,294.35,294.35935357104427
1593270,294.35,294.3596112873721
1593300,294.35,294.3598709085288
1593330,294.35,294.3601324254753
1593360,294.35,294.3603958286587
1593390,294.35,294.3606611080303
1593420,294.35,294.36092825305917
1593450,294.35,294.36119725274176
1593480,294.35,294.361468095609
1593510,294.35,294.3617407697313
1593540,294.35,294.3620152627227
1593570,294.35,294.36229156174363
1593600,294.35,294.36256965350344
1593630,294.35,294.36284952426246
1593660,294.35,294.363131159834
1593690,294.35,294.3634145455861
1593720,294.35,294.3636996664434
1593750,294.35,294.3639865068889
1593780,294.35,294.3642750509665
1593810,294.35,294.3645652822823
1593840,294.35,294.3648571840073
1593870,294.35,294.3651507388795
1593900,294.35,294.36544592920603
1593930,294.35,294.36574273686574
1593960,294.35,294.36604114331135
1593990,294.35,294.366341129572
1594020,294.35,294.3666426762552
1594050,294.35,294.3669457635498
1594080,294.35,294.3672503712274
1594110,294.35,294.36755647864504
1594140,294.35,294.3678640647473
1594170,294.35,294.3681731080678
1594200,294.35,294.3684835867315
1594230,294.35,294.36879547845615
1594260,294.35,294.36910876055384
1594290,294.35,294.3694234099328
1594320,294.35,294.3697394030981
1594350,294.35,294.3700567161534
1594380,294.35,294.37037532480156
1594410,294.35,294.3706952043458
1594440,294.35,294.3710163296903
1594470,294.35,294.3713386753411
1594500,294.35,294.3716622154062
1594530,294.35,294.37198692359647
1594560,294.35,294.37231277322593
1594590,294.35,294.3726397372118
1594620,294.35,294.372967788075
1594650,294.35,294.37329689794035
1594680,294.35,294.3736270385366
1594710,294.35,294.37395818119677
1594740,294.35,294.37429029685836
1594770,294.35,294.37462335606335
1594800,294.35,294.37495732895894
1594830,294.35,294.37529243220484
1594860,294.35,294.3756281841514
1594890,294.35,294.37596475929325
1594920,294.35,294.3763021604757
1594950,294.35,294.3766403740865
1594980,294.35,294.3769793832073
1595010,294.35,294.37731916793336
1595040,294.35,294.3776597079184
1595070,294.35,294.3780009823802
1595100,294.35,294.37834297033027
1595130,294.35,294.3786856504105
1595160,294.35,294.37902900085226
1595190,294.35,294.37937299942257
1595220,294.35,294.3797176234177
1595250,294.35,294.3800628496617
1595280,294.35,294.380408654514
1595310,294.35,294.3807550138763
1595340,294.35,294.3811019031997
1595370,294.35,294.38144929749205
1595400,294.35,294.3817971713246
1595430,294.35,294.382145498839
1595460,294.35,294.38249425375534
1595490,294.35,294.38284340941595
1595520,294.35,294.38319293870586
1595550,294.35,294.3835428141118
1595580,294.35,294.3838930077401
1595610,294.35,294.3842434913231
1595640,294.35,294.3845942362242
1595670,294.35,294.3849452134451
1595700,294.35,294.38529639363503
1595730,294.35,294.38564774709994
1595760,294.35,294.38599924381174
1595790,294.35,294.38635085341843
1595820,294.35,294.3867025452532
1595850,294.35,294.3870542883444
1595880,294.35,294.38740605142516
1595910,294.35,294.38775780294253
1595940,294.35,294.38810951106746
1595970,294.35,294.38846114370443
1596000,294.35,294.38881266850063
1596030,294.35,294.38916405285556
1596060,294.35,294.38951526393066
1596090,294.35,294.3898662686581
1596120,294.35,294.3902170337506
1596150,294.35,294.39056752571025
1596180,294.35,294.39091771083764
1596210,294.35,294.3912675552407
1596240,294.35,294.3916170248435
1596270,294.35,294.3919660853954
1596300,294.35,294.392314702479
1596330,294.35,294.3926628415189
1596360,294.35,294.3930104677903
1596390,294.35,294.3933575464266
1596420,294.35,294.393704042428
1596450,294.35,294.3940499206689
1596480,294.35,294.39439514590623
1596510,294.35,294.3947396827865
1596540,294.35,294.3950834958537
1596570,294.35,294.39542654955653
1596600,294.35,294.3957688082553
1596630,294.35,294.39611024333294
1596660,294.35,294.3964508373782
1596690,294.35,294.39679057809496
1596720,294.35,294.397129453877
1596750,294.35,294.39746745228194
1596780,294.35,294.3978045600297
1596810,294.35,294.39814076337484
1596840,294.35,294.3984760483991
1596870,294.35,294.398810401167
1596900,294.35,294.3991438077976
1596930,294.35,294.39947625450304
1596960,294.35,294.39980772761385
1596990,294.35,294.4001382135991
1597020,294.35,294.40046769908173
1597050,294.35,294.4007961708493
1597080,294.35,294.40112361586097
1597110,294.35,294.40145002125126
1597140,294.35,294.40177537433203
1597170,294.35,294.4020996625925
1597200,294.35,294.4024228736989
1597230,294.35,294.4027449954925
1597260,294.35,294.40306601598803
1597290,294.35,294.40338592337105
1597320,294.35,294.4037047059958
1597350,294.35,294.4040223523824
1597380,294.35,294.4043388512147
1597410,294.35,294.4046541913373
1597440,294.35,294.4049683617535
1597470,294.35,294.4052813516231
1597500,294.35,294.40559315025973
1597530,294.35,294.40590374712934
1597560,294.35,294.4062131318476
1597590,294.35,294.40652129417845
1597620,294.35,294.4068282240322
1597650,294.35,294.4071339114639
1597680,294.35,294.40743834667137
1597710,294.35,294.40774151999426
1597740,294.35,294.4080434219119
1597770,294.35,294.40834404304235
1597800,294.35,294.408643374141
1597830,294.35,294.4089414060986
1597860,294.35,294.40923812994106
1597890,294.35,294.4095335368269
1597920,294.35,294.4098276180471
1597950,294.35,294.4101200758596
1597980,294.35,294.41041144625694
1598010,294.35,294.41070148815606
1598040,294.35,294.4109901758087
1598070,294.35,294.4112774978755
1598100,294.35,294.4115634453325
1598130,294.35,294.41184801000554
1598160,294.35,294.41213118408234
1598190,294.35,294.41241295994905
1598220,294.35,294.41269333013645
1598250,294.35,294.4129722873
1598280,294.35,294.4132498242135
1598310,294.35,294.41352593376484
1598340,294.35,294.41380060895483
1598370,294.35,294.4140738428947
1598400,294.35,294.41434562880517
1598430,294.35,294.4146156981378
1598460,294.35,294.41488465895907
1598490,294.35,294.41515240005924
1598520,294.35,294.4154189648983
1598550,294.35,294.4156844427968
1598580,294.35,294.41594890400444
1598610,294.35,294.4162124197833
1598640,294.35,294.4164750575794
1598670,294.35,294.4167368803876
1598700,294.35,294.4169979467753
1598730,294.35,294.41725831103076
1598760,294.35,294.41751802332533
1598790,294.35,294.4177771298719
1598820,294.35,294.4180356730776
1598850,294.35,294.41829369169096
1598880,294.35,294.41855122094387
1598910,294.35,294.4188082926875
1598940,294.35,294.4190649355237
1598970,294.35,294.41932117493013
1599000,294.35,294.4195770333809
1599030,294.35,294.41983253046146
1599060,294.35,294.4200876829783
1599090,294.35,294.4203425050639
1599120,294.35,294.4205970088959
1599150,294.35,294.42085120298185
1599180,294.35,294.4211050938264
1599210,294.35,294.42135868575866
1599240,294.35,294.4216119809231
1599270,294.35,294.42186497932335
1599300,294.35,294.42211767888045
1599330,294.35,294.42237007549096
1599360,294.35,294.42262216308166
1599390,294.35,294.4228739336574
1599420,294.35,294.42312537734176
1599450,294.35,294.423376482408
1599480,294.35,294.4236272352991
1599510,294.35,294.4238776206337
1599540,294.35,294.4241276211939
1599570,294.35,294.42437721788866
1599600,294.35,294.4246263896823
1599630,294.35,294.4248751134713
1599660,294.35,294.42512336388006
1599690,294.35,294.42537111291836
1599720,294.35,294.4256183293793
1599750,294.35,294.4258649776823
1599780,294.35,294.42611101520663
1599810,294.35,294.42635638254853
1599840,294.35,294.42660102301784
1599870,294.35,294.42684496880076
1599900,294.35,294.42708825039756
1599930,294.35,294.427330886087
1599960,294.35,294.4275728833986
1599990,294.35,294.4278142415594
1600020,294.35,294.42805494882884
1600050,294.35,294.4282949797462
1600080,294.35,294.42853430328876
1600110,294.35,294.42877288581883
1600140,294.35,294.4290106921354
1600170,294.35,294.42924768587966
1600200,294.35,294.4294838297281
1600230,294.35,294.4297190832141
1600260,294.35,294.42995340231664
1600290,294.35,294.4301867418484
1600320,294.35,294.43041905618986
1600350,294.35,294.4306502995839
1600380,294.35,294.4308804261586
1600410,294.35,294.4311093899531
1600440,294.35,294.43133714493035
1600470,294.35,294.4315636449904
1600500,294.35,294.43178884398515
1600530,294.35,294.432012695735
1600560,294.35,294.4322351540445
1600590,294.35,294.4324561727178
1600620,294.35,294.43267570557254
1600650,294.35,294.43289370645175
1600680,294.35,294.4331101292338
1600710,294.35,294.43332492784066
1600740,294.35,294.43353805624383
1600770,294.35,294.43374946846853
1600800,294.35,294.4339591185963
1600830,294.35,294.434166960766
1600860,294.35,294.4343729491733
1600890,294.35,294.4345770380686
1600920,294.35,294.43477918175483
1600950,294.35,294.4349793345833
1600980,294.35,294.43517745094925
