time,reaQFloHea_y,reaQHeaPumCon_y,reaQHeaPumEva_y
1684680,0.0,-1.7744294112561625e-12,0.0
1684710,0.0,-1.7744294112561625e-12,0.0
1684740,0.0,-1.7744294112561625e-12,0.0
1684770,0.0,-1.7744294112561625e-12,0.0
1684800,0.0,-1.7744294112561625e-12,0.0
1684830,0.0,-1.7744294112561625e-12,0.0
1684860,0.0,-1.7744294112561625e-12,0.0
1684890,0.0,-1.7744294112561625e-12,0.0
1684920,0.0,-1.7744294112561625e-12,0.0
1684950,0.0,-1.7744294112561625e-12,0.0
1684980,0.0,-1.7744294112561625e-12,0.0
1685010,0.0,-1.7744294112561625e-12,0.0
1685040,0.0,-1.7744294112561625e-12,0.0
1685070,0.0,-1.7744294112561625e-12,0.0
1685100,0.0,-1.7744294112561625e-12,0.0
1685130,0.0,-1.7744294112561625e-12,0.0
1685160,0.0,-1.7744294112561625e-12,0.0
1685190,0.0,-1.7744294112561625e-12,0.0
1685220,0.0,-1.7744294112561625e-12,0.0
1685250,0.0,-1.7744294112561625e-12,0.0
1685280,0.0,-1.7744294112561625e-12,0.0
1685310,0.0,-1.7744294112561625e-12,0.0
1685340,0.0,-1.7744294112561625e-12,0.0
1685370,0.0,-1.7744294112561625e-12,0.0
1685400,0.0,-1.7744294112561625e-12,0.0
1685430,0.0,-1.7744294112561625e-12,0.0
1685460,0.0,-1.7744294112561625e-12,0.0
1685490,0.0,-1.7744294112561625e-12,0.0
1685520,0.0,-1.7744294112561625e-12,0.0
1685550,0.0,-1.7744294112561625e-12,0.0
1685580,0.0,-1.7744294112561625e-12,0.0
1685610,0.0,-1.7744294112561625e-12,0.0
1685640,0.0,-1.7744294112561625e-12,0.0
1685670,0.0,-1.7744294112561625e-12,0.0
1685700,0.0,-1.7744294112561625e-12,0.0
1685730,0.0,-1.7744294112561625e-12,0.0
1685760,0.0,-1.7744294112561625e-12,0.0
1685790,0.0,-1.7744294112561625e-12,0.0
1685820,0.0,-1.7744294112561625e-12,0.0
1685850,0.0,-1.7744294112561625e-12,0.0
1685880,0.0,-1.7744294112561625e-12,0.0
1685910,0.0,-1.7744294112561625e-12,0.0
1685940,0.0,-1.7744294112561625e-12,0.0
1685970,0.0,-1.7744294112561625e-12,0.0
1686000,0.0,-1.7744294112561625e-12,0.0
1686030,0.0,-1.7744294112561625e-12,0.0
1686060,0.0,-1.7744294112561625e-12,0.0
1686090,0.0,-1.7744294112561625e-12,0.0
1686120,0.0,-1.7744294112561625e-12,0.0
1686150,0.0,-1.7744294112561625e-12,0.0
1686180,0.0,-1.7744294112561625e-12,0.0
1686210,0.0,-1.7744294112561625e-12,0.0
1686240,0.0,-1.7744294112561625e-12,0.0
1686270,0.0,-1.7744294112561625e-12,0.0
1686300,0.0,-1.7744294112561625e-12,0.0
1686330,0.0,-1.7744294112561625e-12,0.0
1686360,0.0,-1.7744294112561625e-12,0.0
1686390,0.0,-1.7744294112561625e-12,0.0
1686420,0.0,-1.7744294112561625e-12,0.0
1686450,0.0,-1.7744294112561625e-12,0.0
1686480,0.0,-1.7744294112561625e-12,0.0
1686510,0.0,-1.7744294112561625e-12,0.0
1686540,0.0,-1.7744294112561625e-12,0.0
1686570,0.0,-1.7744294112561625e-12,0.0
1686600,0.0,-1.7744294112561625e-12,0.0
1686630,0.0,-1.7744294112561625e-12,0.0
1686660,0.0,-1.7744294112561625e-12,0.0
1686690,0.0,-1.7744294112561625e-12,0.0
1686720,0.0,-1.7744294112561625e-12,0.0
1686750,0.0,-1.7744294112561625e-12,0.0
1686780,0.0,-1.7744294112561625e-12,0.0
1686810,0.0,-1.7744294112561625e-12,0.0
1686840,0.0,-1.7744294112561625e-12,0.0
1686870,0.0,-1.7744294112561625e-12,0.0
1686900,0.0,-1.7744294112561625e-12,0.0
1686930,0.0,-1.7744294112561625e-12,0.0
1686960,0.0,-1.7744294112561625e-12,0.0
1686990,0.0,-1.7744294112561625e-12,0.0
1687020,0.0,-1.7744294112561625e-12,0.0
1687050,0.0,-1.7744294112561625e-12,0.0
1687080,0.0,-1.7744294112561625e-12,0.0
1687110,0.0,-1.7744294112561625e-12,0.0
1687140,0.0,-1.7744294112561625e-12,0.0
1687170,0.0,-1.7744294112561625e-12,0.0
1687200,0.0,-1.7744294112561625e-12,0.0
1687230,0.0,-1.7744294112561625e-12,0.0
1687260,0.0,-1.7744294112561625e-12,0.0
1687290,0.0,-1.7744294112561625e-12,0.0
1687320,0.0,-1.7744294112561625e-12,0.0
1687350,0.0,-1.7744294112561625e-12,0.0
1687380,0.0,-1.7744294112561625e-12,0.0
1687410,0.0,-1.7744294112561625e-12,0.0
1687440,0.0,-1.7744294112561625e-12,0.0
1687470,0.0,-1.7744294112561625e-12,0.0
1687500,0.0,-1.7744294112561625e-12,0.0
1687530,0.0,-1.7744294112561625e-12,0.0
1687560,0.0,-1.7744294112561625e-12,0.0
1687590,0.0,-1.7744294112561625e-12,0.0
1687620,0.0,-1.7744294112561625e-12,0.0
1687650,0.0,-1.7744294112561625e-12,0.0
1687680,0.0,-1.7744294112561625e-12,0.0
1687710,0.0,-1.7744294112561625e-12,0.0
1687740,0.0,-1.7744294112561625e-12,0.0
1687770,0.0,-1.7744294112561625e-12,0.0
1687800,0.0,-1.7744294112561625e-12,0.0
1687830,0.0,-1.7744294112561625e-12,0.0
1687860,0.0,-1.7744294112561625e-12,0.0
1687890,0.0,-1.7744294112561625e-12,0.0
1687920,0.0,-1.7744294112561625e-12,0.0
1687950,0.0,-1.7744294112561625e-12,0.0
1687980,0.0,-1.7744294112561625e-12,0.0
1688010,0.0,-1.7744294112561625e-12,0.0
1688040,0.0,-1.7744294112561625e-12,0.0
1688070,0.0,-1.7744294112561625e-12,0.0
1688100,0.0,-1.7744294112561625e-12,0.0
1688130,0.0,-1.7744294112561625e-12,0.0
1688160,0.0,-1.7744294112561625e-12,0.0
1688190,0.0,-1.7744294112561625e-12,0.0
1688220,0.0,-1.7744294112561625e-12,0.0
1688250,0.0,-1.7744294112561625e-12,0.0
1688280,0.0,-1.7744294112561625e-12,0.0
1688310,0.0,-1.7744294112561625e-12,0.0
1688340,0.0,-1.7744294112561625e-12,0.0
1688370,0.0,-1.7744294112561625e-12,0.0
1688400,0.0,-1.7744294112561625e-12,0.0
1688430,0.0,-1.7744294112561625e-12,0.0
1688460,0.0,-1.7744294112561625e-12,0.0
1688490,0.0,-1.7744294112561625e-12,0.0
1688520,0.0,-1.7744294112561625e-12,0.0
1688550,0.0,-1.7744294112561625e-12,0.0
1688580,0.0,-1.7744294112561625e-12,0.0
1688610,0.0,-1.7744294112561625e-12,0.0
1688640,0.0,-1.7744294112561625e-12,0.0
1688670,0.0,-1.7744294112561625e-12,0.0
1688700,0.0,-1.7744294112561625e-12,0.0
1688730,0.0,-1.7744294112561625e-12,0.0
1688760,0.0,-1.7744294112561625e-12,0.0
1688790,0.0,-1.7744294112561625e-12,0.0
1688820,0.0,-1.7744294112561625e-12,0.0
1688850,0.0,-1.7744294112561625e-12,0.0
1688880,0.0,-1.7744294112561625e-12,0.0
1688910,0.0,-1.7744294112561625e-12,0.0
1688940,0.0,-1.7744294112561625e-12,0.0
1688970,0.0,-1.7744294112561625e-12,0.0
1689000,0.0,-1.7744294112561625e-12,0.0
1689030,0.0,-1.7744294112561625e-12,0.0
1689060,0.0,-1.7744294112561625e-12,0.0
1689090,0.0,-1.7744294112561625e-12,0.0
1689120,0.0,-1.7744294112561625e-12,0.0
1689150,0.0,-1.7744294112561625e-12,0.0
1689180,0.0,-1.7744294112561625e-12,0.0
1689210,0.0,-1.7744294112561625e-12,0.0
1689240,0.0,-1.7744294112561625e-12,0.0
1689270,0.0,-1.7744294112561625e-12,0.0
1689300,0.0,-1.7744294112561625e-12,0.0
1689330,0.0,-1.7744294112561625e-12,0.0
1689360,0.0,-1.7744294112561625e-12,0.0
1689390,0.0,-1.7744294112561625e-12,0.0
1689420,0.0,-1.7744294112561625e-12,0.0
1689450,0.0,-1.7744294112561625e-12,0.0
1689480,0.0,-1.7744294112561625e-12,0.0
1689510,0.0,-1.7744294112561625e-12,0.0
1689540,0.0,-1.7744294112561625e-12,0.0
1689570,0.0,-1.7744294112561625e-12,0.0
1689600,0.0,-1.7744294112561625e-12,0.0
1689630,0.0,-1.7744294112561625e-12,0.0
1689660,0.0,-1.7744294112561625e-12,0.0
1689690,0.0,-1.7744294112561625e-12,0.0
1689720,0.0,-1.7744294112561625e-12,0.0
1689750,0.0,-1.7744294112561625e-12,0.0
1689780,0.0,-1.7744294112561625e-12,0.0
1689810,0.0,-1.7744294112561625e-12,0.0
1689840,0.0,-1.7744294112561625e-12,0.0
1689870,0.0,-1.7744294112561625e-12,0.0
1689900,0.0,-1.7744294112561625e-12,0.0
1689930,0.0,-1.7744294112561625e-12,0.0
1689960,0.0,-1.7744294112561625e-12,0.0
1689990,0.0,-1.7744294112561625e-12,0.0
1690020,0.0,-1.7744294112561625e-12,0.0
1690050,0.0,-1.7744294112561625e-12,0.0
1690080,0.0,-1.7744294112561625e-12,0.0
1690110,0.0,-1.7744294112561625e-12,0.0
1690140,0.0,-1.7744294112561625e-12,0.0
1690170,0.0,-1.7744294112561625e-12,0.0
1690200,0.0,-1.7744294112561625e-12,0.0
1690230,0.0,-1.7744294112561625e-12,0.0
1690260,0.0,-1.7744294112561625e-12,0.0
1690290,0.0,-1.7744294112561625e-12,0.0
1690320,0.0,-1.7744294112561625e-12,0.0
1690350,0.0,-1.7744294112561625e-12,0.0
1690380,0.0,-1.7744294112561625e-12,0.0
1690410,0.0,-1.7744294112561625e-12,0.0
1690440,0.0,-1.7744294112561625e-12,0.0
1690470,0.0,-1.7744294112561625e-12,0.0
1690500,0.0,-1.7744294112561625e-12,0.0
1690530,0.0,-1.7744294112561625e-12,0.0
1690560,0.0,-1.7744294112561625e-12,0.0
1690590,0.0,-1.7744294112561625e-12,0.0
1690620,0.0,-1.7744294112561625e-12,0.0
1690650,0.0,-1.7744294112561625e-12,0.0
1690680,0.0,-1.7744294112561625e-12,0.0
1690710,0.0,-1.7744294112561625e-12,0.0
1690740,0.0,-1.7744294112561625e-12,0.0
1690770,0.0,-1.7744294112561625e-12,0.0
1690800,0.0,-1.7744294112561625e-12,0.0
1690830,0.0,-1.7744294112561625e-12,0.0
1690860,0.0,-1.7744294112561625e-12,0.0
1690890,0.0,-1.7744294112561625e-12,0.0
1690920,0.0,-1.7744294112561625e-12,0.0
1690950,0.0,-1.7744294112561625e-12,0.0
1690980,0.0,-1.7744294112561625e-12,0.0
1691010,0.0,-1.7744294112561625e-12,0.0
1691040,0.0,-1.7744294112561625e-12,0.0
1691070,0.0,-1.7744294112561625e-12,0.0
1691100,0.0,-1.7744294112561625e-12,0.0
1691130,0.0,-1.7744294112561625e-12,0.0
1691160,0.0,-1.7744294112561625e-12,0.0
1691190,0.0,-1.7744294112561625e-12,0.0
1691220,0.0,-1.7744294112561625e-12,0.0
1691250,0.0,-1.7744294112561625e-12,0.0
1691280,0.0,-1.7744294112561625e-12,0.0
1691310,0.0,-1.7744294112561625e-12,0.0
1691340,0.0,-1.7744294112561625e-12,0.0
1691370,0.0,-1.7744294112561625e-12,0.0
1691400,0.0,-1.7744294112561625e-12,0.0
1691430,0.0,-1.7744294112561625e-12,0.0
1691460,0.0,-1.7744294112561625e-12,0.0
1691490,0.0,-1.7744294112561625e-12,0.0
1691520,0.0,-1.7744294112561625e-12,0.0
1691550,0.0,-1.7744294112561625e-12,0.0
1691580,0.0,-1.7744294112561625e-12,0.0
1691610,0.0,-1.7744294112561625e-12,0.0
1691640,0.0,-1.7744294112561625e-12,0.0
1691670,0.0,-1.7744294112561625e-12,0.0
1691700,0.0,-1.7744294112561625e-12,0.0
1691730,0.0,-1.7744294112561625e-12,0.0
1691760,0.0,-1.7744294112561625e-12,0.0
1691790,0.0,-1.7744294112561625e-12,0.0
1691820,0.0,-1.7744294112561625e-12,0.0
1691850,0.0,-1.7744294112561625e-12,0.0
1691880,0.0,-1.7744294112561625e-12,0.0
1691910,0.0,-1.7744294112561625e-12,0.0
1691940,0.0,-1.7744294112561625e-12,0.0
1691970,0.0,-1.7744294112561625e-12,0.0
1692000,0.0,-1.7744294112561625e-12,0.0
1692030,0.0,-1.7744294112561625e-12,0.0
1692060,0.0,-1.7744294112561625e-12,0.0
1692090,0.0,-1.7744294112561625e-12,0.0
1692120,0.0,-1.7744294112561625e-12,0.0
1692150,0.0,-1.7744294112561625e-12,0.0
1692180,0.0,-1.7744294112561625e-12,0.0
1692210,0.0,-1.7744294112561625e-12,0.0
1692240,0.0,-1.7744294112561625e-12,0.0
1692270,0.0,-1.7744294112561625e-12,0.0
1692300,0.0,-1.7744294112561625e-12,0.0
1692330,0.0,-1.7744294112561625e-12,0.0
1692360,0.0,-1.7744294112561625e-12,0.0
1692390,0.0,-1.7744294112561625e-12,0.0
1692420,0.0,-1.7744294112561625e-12,0.0
1692450,0.0,-1.7744294112561625e-12,0.0
1692480,0.0,-1.7744294112561625e-12,0.0
1692510,0.0,-1.7744294112561625e-12,0.0
1692540,0.0,-1.7744294112561625e-12,0.0
1692570,0.0,-1.7744294112561625e-12,0.0
1692600,0.0,-1.7744294112561625e-12,0.0
1692630,0.0,-1.7744294112561625e-12,0.0
1692660,0.0,-1.7744294112561625e-12,0.0
1692690,0.0,-1.7744294112561625e-12,0.0
1692720,0.0,-1.7744294112561625e-12,0.0
1692750,0.0,-1.7744294112561625e-12,0.0
1692780,0.0,-1.7744294112561625e-12,0.0
1692810,0.0,-1.7744294112561625e-12,0.0
1692840,0.0,-1.7744294112561625e-12,0.0
1692870,0.0,-1.7744294112561625e-12,0.0
1692900,0.0,-1.7744294112561625e-12,0.0
1692930,0.0,-1.7744294112561625e-12,0.0
1692960,0.0,-1.7744294112561625e-12,0.0
1692990,0.0,-1.7744294112561625e-12,0.0
1693020,0.0,-1.7744294112561625e-12,0.0
1693050,0.0,-1.7744294112561625e-12,0.0
1693080,0.0,-1.7744294112561625e-12,0.0
1693110,0.0,-1.7744294112561625e-12,0.0
1693140,0.0,-1.7744294112561625e-12,0.0
1693170,0.0,-1.7744294112561625e-12,0.0
1693200,0.0,-1.7744294112561625e-12,0.0
1693230,0.0,-1.7744294112561625e-12,0.0
1693260,0.0,-1.7744294112561625e-12,0.0
1693290,0.0,-1.7744294112561625e-12,0.0
1693320,0.0,-1.7744294112561625e-12,0.0
1693350,0.0,-1.7744294112561625e-12,0.0
1693380,0.0,-1.7744294112561625e-12,0.0
1693410,0.0,-1.7744294112561625e-12,0.0
1693440,0.0,-1.7744294112561625e-12,0.0
1693470,0.0,-1.7744294112561625e-12,0.0
1693500,0.0,-1.7744294112561625e-12,0.0
1693530,0.0,-1.7744294112561625e-12,0.0
1693560,0.0,-1.7744294112561625e-12,0.0
1693590,0.0,-1.7744294112561625e-12,0.0
1693620,0.0,-1.7744294112561625e-12,0.0
1693650,0.0,-1.7744294112561625e-12,0.0
1693680,0.0,-1.7744294112561625e-12,0.0
1693710,0.0,-1.7744294112561625e-12,0.0
1693740,0.0,-1.7744294112561625e-12,0.0
1693770,0.0,-1.7744294112561625e-12,0.0
1693800,0.0,-1.7744294112561625e-12,0.0
1693830,0.0,-1.7744294112561625e-12,0.0
1693860,0.0,-1.7744294112561625e-12,0.0
1693890,0.0,-1.7744294112561625e-12,0.0
1693920,0.0,-1.7744294112561625e-12,0.0
1693950,0.0,-1.7744294112561625e-12,0.0
1693980,0.0,-1.7744294112561625e-12,0.0
1694010,0.0,-1.7744294112561625e-12,0.0
1694040,0.0,-1.7744294112561625e-12,0.0
1694070,0.0,-1.7744294112561625e-12,0.0
1694100,0.0,-1.7744294112561625e-12,0.0
1694130,0.0,-1.7744294112561625e-12,0.0
1694160,0.0,-1.7744294112561625e-12,0.0
1694190,0.0,-1.7744294112561625e-12,0.0
1694220,0.0,-1.7744294112561625e-12,0.0
1694250,0.0,-1.7744294112561625e-12,0.0
1694280,0.0,-1.7744294112561625e-12,0.0
1694310,0.0,-1.7744294112561625e-12,0.0
1694340,0.0,-1.7744294112561625e-12,0.0
1694370,0.0,-1.7744294112561625e-12,0.0
1694400,0.0,-1.7744294112561625e-12,0.0
1694430,0.0,-1.7744294112561625e-12,0.0
1694460,0.0,-1.7744294112561625e-12,0.0
1694490,0.0,-1.7744294112561625e-12,0.0
1694520,0.0,-1.7744294112561625e-12,0.0
1694550,0.0,-1.7744294112561625e-12,0.0
1694580,0.0,-1.7744294112561625e-12,0.0
1694610,0.0,-1.7744294112561625e-12,0.0
1694640,0.0,-1.7744294112561625e-12,0.0
1694670,0.0,-1.7744294112561625e-12,0.0
1694700,0.0,-1.7744294112561625e-12,0.0
1694730,0.0,-1.7744294112561625e-12,0.0
1694760,0.0,-1.7744294112561625e-12,0.0
1694790,0.0,-1.7744294112561625e-12,0.0
1694820,0.0,-1.7744294112561625e-12,0.0
1694850,0.0,-1.7744294112561625e-12,0.0
1694880,0.0,-1.7744294112561625e-12,0.0
1694910,0.0,-1.7744294112561625e-12,0.0
1694940,0.0,-1.7744294112561625e-12,0.0
1694970,0.0,-1.7744294112561625e-12,0.0
1695000,0.0,-1.7744294112561625e-12,0.0
1695030,0.0,-1.7744294112561625e-12,0.0
1695060,0.0,-1.7744294112561625e-12,0.0
1695090,0.0,-1.7744294112561625e-12,0.0
1695120,0.0,-1.7744294112561625e-12,0.0
1695150,0.0,-1.7744294112561625e-12,0.0
1695180,0.0,-1.7744294112561625e-12,0.0
1695210,0.0,-1.7744294112561625e-12,0.0
1695240,0.0,-1.7744294112561625e-12,0.0
1695270,0.0,-1.7744294112561625e-12,0.0
1695300,0.0,-1.7744294112561625e-12,0.0
1695330,0.0,-1.7744294112561625e-12,0.0
1695360,0.0,-1.7744294112561625e-12,0.0
1695390,0.0,-1.7744294112561625e-12,0.0
1695420,0.0,-1.7744294112561625e-12,0.0
1695450,0.0,-1.7744294112561625e-12,0.0
1695480,0.0,-1.7744294112561625e-12,0.0
1695510,0.0,-1.7744294112561625e-12,0.0
1695540,0.0,-1.7744294112561625e-12,0.0
1695570,0.0,-1.7744294112561625e-12,0.0
1695600,0.0,-1.7744294112561625e-12,0.0
1695630,0.0,-1.7744294112561625e-12,0.0
1695660,0.0,-1.7744294112561625e-12,0.0
1695690,0.0,-1.7744294112561625e-12,0.0
1695720,0.0,-1.7744294112561625e-12,0.0
1695750,0.0,-1.7744294112561625e-12,0.0
1695780,0.0,-1.7744294112561625e-12,0.0
1695810,0.0,-1.7744294112561625e-12,0.0
1695840,0.0,-1.7744294112561625e-12,0.0
1695870,0.0,-1.7744294112561625e-12,0.0
1695900,0.0,-1.7744294112561625e-12,0.0
1695930,0.0,-1.7744294112561625e-12,0.0
1695960,0.0,-1.7744294112561625e-12,0.0
1695990,0.0,-1.7744294112561625e-12,0.0
1696020,0.0,-1.7744294112561625e-12,0.0
1696050,0.0,-1.7744294112561625e-12,0.0
1696080,0.0,-1.7744294112561625e-12,0.0
1696110,0.0,-1.7744294112561625e-12,0.0
1696140,0.0,-1.7744294112561625e-12,0.0
1696170,0.0,-1.7744294112561625e-12,0.0
1696200,0.0,-1.7744294112561625e-12,0.0
1696230,0.0,-1.7744294112561625e-12,0.0
1696260,0.0,-1.7744294112561625e-12,0.0
1696290,0.0,-1.7744294112561625e-12,0.0
1696320,0.0,-1.7744294112561625e-12,0.0
1696350,0.0,-1.7744294112561625e-12,0.0
1696380,0.0,-1.7744294112561625e-12,0.0
1696410,0.0,-1.7744294112561625e-12,0.0
1696440,0.0,-1.7744294112561625e-12,0.0
1696470,0.0,-1.7744294112561625e-12,0.0
1696500,0.0,-1.7744294112561625e-12,0.0
1696530,0.0,-1.7744294112561625e-12,0.0
1696560,0.0,-1.7744294112561625e-12,0.0
1696590,0.0,-1.7744294112561625e-12,0.0
1696620,0.0,-1.7744294112561625e-12,0.0
1696650,0.0,-1.7744294112561625e-12,0.0
1696680,0.0,-1.7744294112561625e-12,0.0
1696710,0.0,-1.7744294112561625e-12,0.0
1696740,0.0,-1.7744294112561625e-12,0.0
1696770,0.0,-1.7744294112561625e-12,0.0
1696800,0.0,-1.7744294112561625e-12,0.0
1696830,0.0,-1.7744294112561625e-12,0.0
1696860,0.0,-1.7744294112561625e-12,0.0
1696890,0.0,-1.7744294112561625e-12,0.0
1696920,0.0,-1.7744294112561625e-12,0.0
1696950,0.0,-1.7744294112561625e-12,0.0
1696980,0.0,-1.7744294112561625e-12,0.0
1697010,0.0,-1.7744294112561625e-12,0.0
1697040,0.0,-1.7744294112561625e-12,0.0
1697070,0.0,-1.7744294112561625e-12,0.0
1697100,0.0,-1.7744294112561625e-12,0.0
1697130,0.0,-1.7744294112561625e-12,0.0
1697160,0.0,-1.7744294112561625e-12,0.0
1697190,0.0,-1.7744294112561625e-12,0.0
1697220,0.0,-1.7744294112561625e-12,0.0
1697250,0.0,-1.7744294112561625e-12,0.0
1697280,0.0,-1.7744294112561625e-12,0.0
1697310,0.0,-1.7744294112561625e-12,0.0
1697340,0.0,-1.7744294112561625e-12,0.0
1697370,0.0,-1.7744294112561625e-12,0.0
1697400,0.0,-1.7744294112561625e-12,0.0
1697430,0.0,-1.7744294112561625e-12,0.0
1697460,0.0,-1.7744294112561625e-12,0.0
1697490,0.0,-1.7744294112561625e-12,0.0
1697520,0.0,-1.7744294112561625e-12,0.0
1697550,0.0,-1.7744294112561625e-12,0.0
1697580,0.0,-1.7744294112561625e-12,0.0
1697610,0.0,-1.7744294112561625e-12,0.0
1697640,0.0,-1.7744294112561625e-12,0.0
1697670,0.0,-1.7744294112561625e-12,0.0
1697700,0.0,-1.7744294112561625e-12,0.0
1697730,0.0,-1.7744294112561625e-12,0.0
1697760,0.0,-1.7744294112561625e-12,0.0
1697790,0.0,-1.7744294112561625e-12,0.0
1697820,0.0,-1.7744294112561625e-12,0.0
1697850,0.0,-1.7744294112561625e-12,0.0
1697880,0.0,-1.7744294112561625e-12,0.0
1697910,0.0,-1.7744294112561625e-12,0.0
1697940,0.0,-1.7744294112561625e-12,0.0
1697970,0.0,-1.7744294112561625e-12,0.0
1698000,0.0,-1.7744294112561625e-12,0.0
1698030,0.0,-1.7744294112561625e-12,0.0
1698060,0.0,-1.7744294112561625e-12,0.0
1698090,0.0,-1.7744294112561625e-12,0.0
1698120,0.0,-1.7744294112561625e-12,0.0
1698150,0.0,-1.7744294112561625e-12,0.0
1698180,0.0,-1.7744294112561625e-12,0.0
1698210,0.0,-1.7744294112561625e-12,0.0
1698240,0.0,-1.7744294112561625e-12,0.0
1698270,0.0,-1.7744294112561625e-12,0.0
1698300,0.0,-1.7744294112561625e-12,0.0
1698330,0.0,-1.7744294112561625e-12,0.0
1698360,0.0,-1.7744294112561625e-12,0.0
1698390,0.0,-1.7744294112561625e-12,0.0
1698420,0.0,-1.7744294112561625e-12,0.0
1698450,0.0,-1.7744294112561625e-12,0.0
1698480,0.0,-1.7744294112561625e-12,0.0
1698510,0.0,-1.7744294112561625e-12,0.0
1698540,0.0,-1.7744294112561625e-12,0.0
1698570,0.0,-1.7744294112561625e-12,0.0
1698600,0.0,-1.7744294112561625e-12,0.0
1698630,0.0,-1.7744294112561625e-12,0.0
1698660,0.0,-1.7744294112561625e-12,0.0
1698690,0.0,-1.7744294112561625e-12,0.0
1698720,0.0,-1.7744294112561625e-12,0.0
1698750,0.0,-1.7744294112561625e-12,0.0
1698780,0.0,-1.7744294112561625e-12,0.0
1698810,0.0,-1.7744294112561625e-12,0.0
1698840,0.0,-1.7744294112561625e-12,0.0
1698870,0.0,-1.7744294112561625e-12,0.0
1698900,0.0,-1.7744294112561625e-12,0.0
1698930,0.0,-1.7744294112561625e-12,0.0
1698960,0.0,-1.7744294112561625e-12,0.0
1698990,0.0,-1.7744294112561625e-12,0.0
1699020,0.0,-1.7744294112561625e-12,0.0
1699050,0.0,-1.7744294112561625e-12,0.0
1699080,0.0,-1.7744294112561625e-12,0.0
1699110,0.0,-1.7744294112561625e-12,0.0
1699140,0.0,-1.7744294112561625e-12,0.0
1699170,0.0,-1.7744294112561625e-12,0.0
1699200,0.0,-1.7744294112561625e-12,0.0
1699230,0.0,-1.7744294112561625e-12,0.0
1699260,0.0,-1.7744294112561625e-12,0.0
1699290,0.0,-1.7744294112561625e-12,0.0
1699320,0.0,-1.7744294112561625e-12,0.0
1699350,0.0,-1.7744294112561625e-12,0.0
1699380,0.0,-1.7744294112561625e-12,0.0
1699410,0.0,-1.7744294112561625e-12,0.0
1699440,0.0,-1.7744294112561625e-12,0.0
1699470,0.0,-1.7744294112561625e-12,0.0
1699500,0.0,-1.7744294112561625e-12,0.0
1699530,0.0,-1.7744294112561625e-12,0.0
1699560,0.0,-1.7744294112561625e-12,0.0
1699590,0.0,-1.7744294112561625e-12,0.0
1699620,0.0,-1.7744294112561625e-12,0.0
1699650,0.0,-1.7744294112561625e-12,0.0
1699680,0.0,-1.7744294112561625e-12,0.0
1699710,0.0,-1.7744294112561625e-12,0.0
1699740,0.0,-1.7744294112561625e-12,0.0
1699770,0.0,-1.7744294112561625e-12,0.0
1699800,0.0,-1.7744294112561625e-12,0.0
1699830,0.0,-1.7744294112561625e-12,0.0
1699860,0.0,-1.7744294112561625e-12,0.0
1699890,0.0,-1.7744294112561625e-12,0.0
1699920,0.0,-1.7744294112561625e-12,0.0
1699950,0.0,-1.7744294112561625e-12,0.0
1699980,0.0,-1.7744294112561625e-12,0.0
1700010,0.0,-1.7744294112561625e-12,0.0
1700040,0.0,-1.7744294112561625e-12,0.0
1700070,0.0,-1.7744294112561625e-12,0.0
1700100,0.0,-1.7744294112561625e-12,0.0
1700130,0.0,-1.7744294112561625e-12,0.0
1700160,0.0,-1.7744294112561625e-12,0.0
1700190,0.0,-1.7744294112561625e-12,0.0
1700220,0.0,-1.7744294112561625e-12,0.0
1700250,0.0,-1.7744294112561625e-12,0.0
1700280,0.0,-1.7744294112561625e-12,0.0
1700310,0.0,-1.7744294112561625e-12,0.0
1700340,0.0,-1.7744294112561625e-12,0.0
1700370,0.0,-1.7744294112561625e-12,0.0
1700400,0.0,-1.7744294112561625e-12,0.0
1700430,0.0,-1.7744294112561625e-12,0.0
1700460,0.0,-1.7744294112561625e-12,0.0
1700490,0.0,-1.7744294112561625e-12,0.0
1700520,0.0,-1.7744294112561625e-12,0.0
1700550,0.0,-1.7744294112561625e-12,0.0
1700580,0.0,-1.7744294112561625e-12,0.0
1700610,0.0,-1.7744294112561625e-12,0.0
1700640,0.0,-1.7744294112561625e-12,0.0
1700670,0.0,-1.7744294112561625e-12,0.0
1700700,0.0,-1.7744294112561625e-12,0.0
1700730,0.0,-1.7744294112561625e-12,0.0
1700760,0.0,-1.7744294112561625e-12,0.0
1700790,0.0,-1.7744294112561625e-12,0.0
1700820,0.0,-1.7744294112561625e-12,0.0
1700850,0.0,-1.7744294112561625e-12,0.0
1700880,0.0,-1.7744294112561625e-12,0.0
1700910,0.0,-1.7744294112561625e-12,0.0
1700940,0.0,-1.7744294112561625e-12,0.0
1700970,0.0,-1.7744294112561625e-12,0.0
1701000,0.0,-1.7744294112561625e-12,0.0
1701030,0.0,-1.7744294112561625e-12,0.0
1701060,0.0,-1.7744294112561625e-12,0.0
1701090,0.0,-1.7744294112561625e-12,0.0
1701120,0.0,-1.7744294112561625e-12,0.0
1701150,0.0,-1.7744294112561625e-12,0.0
1701180,0.0,-1.7744294112561625e-12,0.0
1701210,0.0,-1.7744294112561625e-12,0.0
1701240,0.0,-1.7744294112561625e-12,0.0
1701270,0.0,-1.7744294112561625e-12,0.0
1701300,0.0,-1.7744294112561625e-12,0.0
1701330,0.0,-1.7744294112561625e-12,0.0
1701360,0.0,-1.7744294112561625e-12,0.0
1701390,0.0,-1.7744294112561625e-12,0.0
