time,hvac_reaAhu_PFanSup_y,hvac_reaAhu_PPumCoo_y,hvac_reaAhu_PPumHea_y,heaPum_reaPHeaPum_y,heaPum_reaPPumDis_y,chi_reaPChi_y,chi_reaPPumDis_y,hvac_oveZonSupWes_TZonHeaSet_u,hvac_oveZonSupWes_TZonCooSet_u,hvac_reaZonWes_TZon_y,hvac_oveZonSupCor_TZonHeaSet_u,hvac_oveZonSupCor_TZonCooSet_u,hvac_reaZonCor_TZon_y,hvac_oveZonSupEas_TZonHeaSet_u,hvac_oveZonSupEas_TZonCooSet_u,hvac_reaZonEas_TZon_y,hvac_oveZonSupNor_TZonHeaSet_u,hvac_oveZonSupNor_TZonCooSet_u,hvac_reaZonNor_TZon_y,hvac_oveZonSupSou_TZonHeaSet_u,hvac_oveZonSupSou_TZonCooSet_u,hvac_reaZonSou_TZon_y
1779360,751.2705779589503,0.0,0.0,1941.2773608324712,4.4593929101206795,0.10299034295504206,0.002211891857054836,293.15,297.15,293.15013866218635,293.15,297.15,293.1501436398116,293.15,297.15,293.15356144826774,293.15,297.15,293.1589736125821,293.15,297.15,294.0125318896055
1779390,751.2028081316025,0.0,0.0,1938.3771254831,4.454121886791207,0.10303331248094451,0.002211891857054836,293.15,297.15,293.1501397295602,293.15,297.15,293.1501459166495,293.15,297.15,293.15366453165893,293.15,297.15,293.15901964976905,293.15,297.15,294.01174542693985
1779420,751.1341397902556,0.0,0.0,1935.440362809165,4.448781535222313,0.10307653524752827,0.002211891857054836,293.15,297.15,293.1501416458253,293.15,297.15,293.1501481482753,293.15,297.15,293.15376865585586,293.15,297.15,293.15907009888724,293.15,297.15,294.0109676436352
1779450,751.064568184233,0.0,0.0,1932.4670703903598,4.443371338070569,0.10312000201233085,0.002211891857054836,293.15,297.15,293.15014431650195,293.15,297.15,293.1501503432786,293.15,297.15,293.15387348699267,293.15,297.15,293.159124654648,293.15,297.15,294.01019856456855
1779480,750.9940889844522,0.0,0.0,1929.457252829346,4.437890791725878,0.10316370351513163,0.002211891857054836,293.15,297.15,293.15014764991855,293.15,297.15,293.1501525097526,293.15,297.15,293.15397873993317,293.15,297.15,293.15918303461183,293.15,297.15,294.00943822624623
1779510,750.922698269657,0.0,0.0,1926.4109018271947,4.432339361781804,0.10320763047770942,0.002211891857054836,293.15,297.15,293.15015156512453,293.15,297.15,293.15015465531303,293.15,297.15,293.1540841768997,293.15,297.15,293.15924497989516,293.15,297.15,294.00868667571484
1779540,750.8503925150218,0.0,0.0,1923.3279802005238,4.426716447248711,0.10325177360361107,0.002211891857054836,293.15,297.15,293.1501559963666,293.15,297.15,293.1501567871209,293.15,297.15,293.1541896057335,293.15,297.15,293.15931025558564,293.15,297.15,294.007943969533
1779570,750.7771685825518,0.0,0.0,1920.2084094543488,4.421021352665499,0.1032961235779314,0.002211891857054836,293.15,297.15,293.15016089501125,293.15,297.15,293.15015891190933,293.15,297.15,293.1542948778576,293.15,297.15,293.159378650902,293.15,297.15,294.0072101728081
1779600,750.7030237134288,0.0,0.0,1917.0520606081873,4.415253267451749,0.10334067106710325,0.002211891857054836,293.15,297.15,293.1501662295763,293.15,297.15,293.1501610360124,293.15,297.15,293.1543998860053,293.15,297.15,293.1594499791291,293.15,297.15,294.00648535829947
1779630,750.627955522332,0.0,0.0,1913.858747863947,4.409411251593978,0.10338540671869884,0.002211891857054836,293.15,297.15,293.15017198446594,293.15,297.15,293.150163165394,293.15,297.15,293.1545045617746,293.15,297.15,293.15952407735944,293.15,297.15,294.0057696055903
1779660,750.5519619938281,0.0,0.0,1910.628224689994,4.403494226725233,0.10343032116124053,0.002211891857054836,293.15,297.15,293.150178157918,293.15,297.15,293.1501653056757,293.15,297.15,293.15460887305824,293.15,297.15,293.1596008060694,293.15,297.15,294.0050630003266
1779690,750.4750414805569,0.0,0.0,1907.3601818481732,4.3975009715469255,0.10347540500402447,0.002211891857054836,293.15,297.15,293.15018475956913,293.15,297.15,293.15016746216213,293.15,297.15,293.1547128213938,293.15,297.15,293.1596800485536,293.15,297.15,294.0043656335231
1779720,750.3971927037152,0.0,0.0,1904.054246913638,4.391430120590095,0.10352064883695268,0.002211891857054836,293.15,297.15,293.15019180793644,293.15,297.15,293.15016963986466,293.15,297.15,293.15481643927205,293.15,297.15,293.1597617102403,293.15,297.15,294.00367760093354
1779750,750.3184147551347,0.0,0.0,1900.7099848979726,4.38528016544764,0.10356604323037782,0.002211891857054836,293.15,297.15,293.1501993280166,293.15,297.15,293.1501718435235,293.15,297.15,293.1549197874357,293.15,297.15,293.15984571790653,293.15,297.15,294.0029990024837
1779780,750.2387071016694,0.0,0.0,1897.326899662387,4.3790494577779615,0.10361157873495701,0.002211891857054836,293.15,297.15,293.1502073491276,293.15,297.15,293.1501740776272,293.15,297.15,293.155022952196,293.15,297.15,293.1599320188105,293.15,297.15,294.0023299417648
1779810,750.1580695909742,0.0,0.0,1893.904435797772,4.3727362133562755,0.10365724588151777,0.002211891857054836,293.15,297.15,293.150215903059,293.15,297.15,293.1501763464323,293.15,297.15,293.1551260427926,293.15,297.15,293.1600205797558,293.15,297.15,294.00167052558663
1779840,750.0765024593431,0.0,0.0,1890.4419808326868,4.366338516863438,0.10370303518093348,0.002211891857054836,293.15,297.15,293.15022502255385,293.15,297.15,293.1501786539808,293.15,297.15,293.15522918881584,293.15,297.15,293.16011138610344,293.15,297.15,294.00102086358805
1779870,749.9940063876737,0.0,0.0,1886.938867723706,4.359854327308936,0.10374893712401087,0.002211891857054836,293.15,297.15,293.150234740024,293.15,297.15,293.15018100411766,293.15,297.15,293.1553325376954,293.15,297.15,293.1602044407609,293.15,297.15,294.00038106786656
1779900,749.9106013923938,0.0,0.0,1883.394685893745,4.353282182033613,0.10379494218138638,0.002211891857054836,293.15,297.15,293.15024507831697,293.15,297.15,293.15018339357914,293.15,297.15,293.1554362421479,293.15,297.15,293.160299753243,293.15,297.15,293.99975110444893
1779930,749.8264451141522,0.0,0.0,1879.8109671029163,4.346625015553344,0.10384104080343562,0.002211891857054836,293.15,297.15,293.15025600368625,293.15,297.15,293.15018577564484,293.15,297.15,293.1555404001721,293.15,297.15,293.16039728354946,293.15,297.15,293.9991298598978
1779960,749.7416536100368,0.0,0.0,1876.1870523056202,4.33988079909874,0.10388722342019142,0.002211891857054836,293.15,297.15,293.1502675491856,293.15,297.15,293.1501881618451,293.15,297.15,293.1556451808244,293.15,297.15,293.1604970686609,293.15,297.15,293.9985159866627
1779990,749.656238964888,0.0,0.0,1872.5222090515674,4.333047334312091,0.10393348044127383,0.002211891857054836,293.15,297.15,293.1502797614585,293.15,297.15,293.1501905629903,293.15,297.15,293.155750777028,293.15,297.15,293.1605991751108,293.15,297.15,293.99790865895466
1780020,749.5701665595601,0.0,0.0,1868.815866655055,4.326122786792018,0.10397980225583027,0.002211891857054836,293.15,297.15,293.15029268241267,293.15,297.15,293.15019298298307,293.15,297.15,293.1558573895373,293.15,297.15,293.1607036831554,293.15,297.15,293.9973078114973
1780050,749.4833933841837,0.0,0.0,1865.0672396663797,4.31910483236911,0.1040261792324868,0.002211891857054836,293.15,297.15,293.1503063448423,293.15,297.15,293.1501954293629,293.15,297.15,293.1559652219248,293.15,297.15,293.1608106820139,293.15,297.15,293.9967140297914
1780080,749.3958744349236,0.0,0.0,1861.2750434148095,4.311990010977045,0.10407260171930986,0.002211891857054836,293.15,297.15,293.1503207739126,293.15,297.15,293.15019791990034,293.15,297.15,293.15607448078845,293.15,297.15,293.1609202695261,293.15,297.15,293.9961283428582
1780110,749.3075655123761,0.0,0.0,1857.4375238086238,4.304773793173428,0.10411906004377815,0.002211891857054836,293.15,297.15,293.1503359889952,293.15,297.15,293.1502004799745,293.15,297.15,293.1561853765622,293.15,297.15,293.16103255173414,293.15,297.15,293.99555203797
1780140,749.2184251136578,0.0,0.0,1853.5526136991245,4.297450934298056,0.10416554451276702,0.002211891857054836,293.15,297.15,293.1503520063749,293.15,297.15,293.1502031369708,293.15,297.15,293.1562981252549,293.15,297.15,293.1611476435798,293.15,297.15,293.99498652518173
1780170,749.1284145474868,0.0,0.0,1849.618097991827,4.290015848941879,0.10421204541254162,0.002211891857054836,293.15,297.15,293.150368841456,293.15,297.15,293.1502059155414,293.15,297.15,293.15641294940883,293.15,297.15,293.16126566973617,293.15,297.15,293.99443324093363
1780200,749.0374979890722,0.0,0.0,1845.6317264526447,4.2824628669208815,0.10425855300876127,0.002211891857054836,293.15,297.15,293.150386509863,293.15,297.15,293.1502088352735,293.15,297.15,293.15653007770027,293.15,297.15,293.1613867650481,293.15,297.15,293.99389357745474
1780230,748.9456431593488,0.0,0.0,1841.5913031911796,4.274786436504994,0.10430505754649579,0.002211891857054836,293.15,297.15,293.1504050206225,293.15,297.15,293.15021191007685,293.15,297.15,293.1566497350558,293.15,297.15,293.16151106654956,293.15,297.15,293.99336882184684
1780260,748.8528220178072,0.0,0.0,1837.4947753902866,4.266981326298657,0.10435154925025039,0.002211891857054836,293.15,297.15,293.1504243622017,293.15,297.15,293.150215148394,293.15,297.15,293.15677212293434,293.15,297.15,293.1616386961625,293.15,297.15,293.992860099705
1780290,748.7590112618049,0.0,0.0,1833.3403069505484,4.25904279324182,0.10439801832400335,0.002211891857054836,293.15,297.15,293.15044449365604,293.15,297.15,293.15021855362266,293.15,297.15,293.1568974031819,293.15,297.15,293.1617697461569,293.15,297.15,293.9923683335207
1780320,748.6641926540268,0.0,0.0,1829.1263225030345,4.25096668353085,0.10444445495125323,0.002211891857054836,293.15,297.15,293.1504653455065,293.15,297.15,293.15022212465095,293.15,297.15,293.15702569194025,293.15,297.15,293.1619042734121,293.15,297.15,293.9918942203596
1780350,748.5683532559618,0.0,0.0,1824.8515242840058,4.242749471952134,0.10449084929507671,0.002211891857054836,293.15,297.15,293.150486826841,293.15,297.15,293.1502258565036,293.15,297.15,293.15715706156425,293.15,297.15,293.1620423008171,293.15,297.15,293.9914382253209
1780380,748.4714855740917,0.0,0.0,1820.5148927404343,4.234388264235466,0.10453719149819801,0.002211891857054836,293.15,297.15,293.1505088328285,293.15,297.15,293.15022974109166,293.15,297.15,293.157291545879,293.15,297.15,293.1621838216634,293.15,297.15,293.991000584911
1780410,748.3735876365865,0.0,0.0,1816.1156845605256,4.225880793572874,0.10458347168306863,0.002211891857054836,293.15,297.15,293.1505312481146,293.15,297.15,293.15023376797876,293.15,297.15,293.15742914558894,293.15,297.15,293.16232880416123,293.15,297.15,293.9905813161109
1780440,748.2746629906644,0.0,0.0,1811.6534460450275,4.217225452206138,0.10462967995195657,0.002211891857054836,293.15,297.15,293.15055394050626,293.15,297.15,293.15023792509623,293.15,297.15,293.15756983275014,293.15,297.15,293.1624771950903,293.15,297.15,293.99018022915595
1780470,748.1747206265629,0.0,0.0,1807.1281249663516,4.2084215481395155,0.10467580638704885,0.002211891857054836,293.15,297.15,293.1505767119932,293.15,297.15,293.15024219936515,293.15,297.15,293.15771355434674,293.15,297.15,293.1626289226192,293.15,297.15,293.98979694325504
1780500,748.0737748250917,0.0,0.0,1802.538580550941,4.199465902428127,0.1047218410505621,0.002211891857054836,293.15,297.15,293.1505999538166,293.15,297.15,293.15024657722824,293.15,297.15,293.1578602353479,293.15,297.15,293.1627838986351,293.15,297.15,293.9894309048476
1780530,747.9718449386355,0.0,0.0,1797.883376102334,4.19035465347184,0.10476777398486581,0.002211891857054836,293.15,297.15,293.15062417680014,293.15,297.15,293.15025104510175,293.15,297.15,293.1580097814667,293.15,297.15,293.1629420207996,293.15,297.15,293.9890814079453
1780560,747.8689551069924,0.0,0.0,1793.1616081091242,4.181085150809444,0.10481359521261456,0.002211891857054836,293.15,297.15,293.150649605556,293.15,297.15,293.1502555897424,293.15,297.15,293.15816208170077,293.15,297.15,293.16310317442276,293.15,297.15,293.9887476160357
1780590,747.7651339181532,0.0,0.0,1788.3730403972825,4.171656265111704,0.10485929473689327,0.002211891857054836,293.15,297.15,293.1506761669864,293.15,297.15,293.15026019855515,293.15,297.15,293.1583170106922,293.15,297.15,293.163267234191,293.15,297.15,293.98842858499046
1780620,747.6604140170431,0.0,0.0,1783.5179516392968,4.162068043222664,0.10490486254136998,0.002211891857054836,293.15,297.15,293.15070361898586,293.15,297.15,293.15026485985334,293.15,297.15,293.15847443092673,293.15,297.15,293.16343406576715,293.15,297.15,293.98812328646005
1780650,747.5548316732325,0.0,0.0,1778.5969527837935,4.152321293337066,0.10495028859046276,0.002211891857054836,293.15,297.15,293.1507316676811,293.15,297.15,293.1502695630664,293.15,297.15,293.1586341947741,293.15,297.15,293.1636035272665,293.15,297.15,293.9878306312762
1780680,747.448426313175,0.0,0.0,1773.6108550109186,4.142417284640006,0.104995562829515,0.002211891857054836,293.15,297.15,293.1507600340594,293.15,297.15,293.15027429889926,293.15,297.15,293.1587961463766,293.15,297.15,293.16377547061757,293.15,297.15,293.98754949244073
1780710,747.3412400285346,0.0,0.0,1768.5605876978666,4.132357560614563,0.1050406751849816,0.002211891857054836,293.15,297.15,293.15078848082766,293.15,297.15,293.1502790594445,293.15,297.15,293.15896012338374,293.15,297.15,293.16394974280985,293.15,297.15,293.98727872731496
1780740,747.2333170682705,0.0,0.0,1763.4471476491892,4.122143823457144,0.10508561556462742,0.002211891857054836,293.15,297.15,293.1508168182518,293.15,297.15,293.15028383825336,293.15,297.15,293.15912595853746,293.15,297.15,293.16412618703396,293.15,297.15,293.9870171986718
1780770,747.124703326657,0.0,0.0,1758.2715654161493,4.111777857355158,0.10513037385773434,0.002211891857054836,293.15,297.15,293.1508449013978,293.15,297.15,293.1502886303685,293.15,297.15,293.1592934811031,293.15,297.15,293.164304643715,293.15,297.15,293.9867637943043
1780800,747.015445836081,0.0,0.0,1753.0348814017789,4.101261474014917,0.10517493993532083,0.002211891857054836,293.15,297.15,293.1508726245238,293.15,297.15,293.15029343232254,293.15,297.15,293.1594625181491,293.15,297.15,293.1644849514407,293.15,297.15,293.9865174449285
1780830,746.9055899004187,0.0,0.0,1747.7380913696793,4.090596387869956,0.10521930365037097,0.002211891857054836,293.15,297.15,293.15089991578714,293.15,297.15,293.1502982430176,293.15,297.15,293.15963289695685,293.15,297.15,293.16466694902255,293.15,297.15,293.98627716562856
1780860,746.7951718781917,0.0,0.0,1742.382042029856,4.079783976444249,0.10526345483807491,0.002211891857054836,293.15,297.15,293.15092673303803,293.15,297.15,293.150303065791,293.15,297.15,293.15980444906586,293.15,297.15,293.16485047911004,293.15,297.15,293.986042169522
1780890,746.6842245542325,0.0,0.0,1736.9675387108232,4.068825527267592,0.1053073833160794,0.002211891857054836,293.15,297.15,293.15095305268187,293.15,297.15,293.1503079050132,293.15,297.15,293.1599770065241,293.15,297.15,293.1650353841511,293.15,297.15,293.9858119075204
1780920,746.5727781358122,0.0,0.0,1731.4952842380806,4.057722097598266,0.10535107888474995,0.002211891857054836,293.15,297.15,293.1509788656918,293.15,297.15,293.1503127674213,293.15,297.15,293.16015040394126,293.15,297.15,293.1652215082334,293.15,297.15,293.98558603846527
1780950,746.460868278954,0.0,0.0,1725.9659683632021,4.046474719784562,0.10539453132744264,0.002211891857054836,293.15,297.15,293.1510041693943,293.15,297.15,293.15031765964596,293.15,297.15,293.16032447517426,293.15,297.15,293.16540869376036,293.15,297.15,293.9853643602957
1780980,746.3485313393467,0.0,0.0,1720.3801803270323,4.035084200418459,0.10543773041078713,0.002211891857054836,293.15,297.15,293.15102896794247,293.15,297.15,293.15032259044153,293.15,297.15,293.16049905758547,293.15,297.15,293.16559678568774,293.15,297.15,293.98514675691723
1781010,746.2358102444991,0.0,0.0,1714.7385673576744,4.023551484767833,0.10548066588498085,0.002211891857054836,293.15,297.15,293.151053265048,293.15,297.15,293.1503275664685,293.15,297.15,293.1606739876752,293.15,297.15,293.16578562730047,293.15,297.15,293.9849331466423
1781040,746.1227458158668,0.0,0.0,1709.0417326866082,4.011877422542938,0.10552332748409256,0.002211891857054836,293.15,297.15,293.1510770676116,293.15,297.15,293.1503325951811,293.15,297.15,293.16084910660953,293.15,297.15,293.16597506583116,293.15,297.15,293.98472346068326
1781070,746.0093860830195,0.0,0.0,1703.290444733997,4.000063249525586,0.10556570492637844,0.002211891857054836,293.15,297.15,293.1511003773596,293.15,297.15,293.1503376796041,293.15,297.15,293.1610242531015,293.15,297.15,293.1661649456672,293.15,297.15,293.98451761182304
1781100,745.8957736153918,0.0,0.0,1697.485441118183,3.988110136937384,0.10560778791460695,0.002211891857054836,293.15,297.15,293.1511231984731,293.15,297.15,293.1503428240707,293.15,297.15,293.1611992714206,293.15,297.15,293.16635511653095,293.15,297.15,293.98431549469655
1781130,745.781961026499,0.0,0.0,1691.6277130720518,3.9760198468687684,0.1056495661363956,0.002211891857054836,293.15,297.15,293.1511455260563,293.15,297.15,293.150348027069,293.15,297.15,293.16137399998985,293.15,297.15,293.1665454224964,293.15,297.15,293.9841169598493
1781160,745.6679902612625,0.0,0.0,1685.7181657430515,3.963793950247386,0.10569102926455878,0.002211891857054836,293.15,297.15,293.15116736000886,293.15,297.15,293.15035329086396,293.15,297.15,293.161548284632,293.15,297.15,293.1667357152784,293.15,297.15,293.9839218320064
1781190,745.5539193267158,0.0,0.0,1679.7580731949433,3.9514348761095985,0.1057321669574645,0.002211891857054836,293.15,297.15,293.15118868658703,293.15,297.15,293.1503586095364,293.15,297.15,293.16172195974576,293.15,297.15,293.16692583584,293.15,297.15,293.9837298787408
1781220,745.4397859957168,0.0,0.0,1673.7484901269709,3.938944555704109,0.10577296885940361,0.002211891857054836,293.15,297.15,293.15120950327946,293.15,297.15,293.1503639852927,293.15,297.15,293.1618948718809,293.15,297.15,293.1671156377751,293.15,297.15,293.98354085155444
1781250,745.32565662361,0.0,0.0,1667.6910437064096,3.926326249820646,0.10581342460096918,0.002211891857054836,293.15,297.15,293.151229785969,293.15,297.15,293.15036940706256,293.15,297.15,293.16206684652786,293.15,297.15,293.1673049546891,293.15,297.15,293.98335443425066
1781280,745.211558456532,0.0,0.0,1661.586862949217,3.913582078421567,0.10585352379944611,0.002211891857054836,293.15,297.15,293.15124953498776,293.15,297.15,293.15037488006215,293.15,297.15,293.1622377322552,293.15,297.15,293.1674936438109,293.15,297.15,293.9831703220189
1781310,745.0975739069861,0.0,0.0,1655.4380506742548,3.900716420114045,0.10589325605921164,0.002211891857054836,293.15,297.15,293.1512687121182,293.15,297.15,293.15038038535334,293.15,297.15,293.1624073379971,293.15,297.15,293.1676815242953,293.15,297.15,293.9829881213842
1781340,744.9837065247974,0.0,0.0,1649.2456274189951,3.8877311629440574,0.10593261097214753,0.002211891857054836,293.15,297.15,293.1512873306262,293.15,297.15,293.150385936873,293.15,297.15,293.16257552017976,293.15,297.15,293.16786846314477,293.15,297.15,293.98280750461004
1781370,744.8700734364921,0.0,0.0,1643.0124369026591,3.874632420110654,0.10597157811806106,0.002211891857054836,293.15,297.15,293.1513053272668,293.15,297.15,293.1503915006507,293.15,297.15,293.16274205674426,293.15,297.15,293.1680542511869,293.15,297.15,293.98262800086343
1781400,744.7566244569622,0.0,0.0,1636.7389730430966,3.8614208815640136,0.10601014706511813,0.002211891857054836,293.15,297.15,293.151322749059,293.15,297.15,293.15039711151735,293.15,297.15,293.1629068286764,293.15,297.15,293.16823878189473,293.15,297.15,293.9824493150551
1781430,744.6435569353723,0.0,0.0,1630.4294443889437,3.848105843556563,0.10604830737028678,0.002211891857054836,293.15,297.15,293.151339478908,293.15,297.15,293.15040270267866,293.15,297.15,293.1630695517235,293.15,297.15,293.16842178725744,293.15,297.15,293.98227086977784
1781460,744.5306940794434,0.0,0.0,1624.0828297849062,3.83468450870259,0.10608604857979127,0.002211891857054836,293.15,297.15,293.1513556458227,293.15,297.15,293.1504083583998,293.15,297.15,293.1632301753501,293.15,297.15,293.168603230537,293.15,297.15,293.98209250606425
1781490,744.4184281262085,0.0,0.0,1617.7062333817073,3.821172909106972,0.10612336022957686,0.002211891857054836,293.15,297.15,293.1513710046957,293.15,297.15,293.15041393460564,293.15,297.15,293.1633882786964,293.15,297.15,293.1687827117323,293.15,297.15,293.9819134304503
1781520,744.3062699360029,0.0,0.0,1611.2946713483336,3.8075590832891484,0.10616023184578494,0.002211891857054836,293.15,297.15,293.1513858875077,293.15,297.15,293.1504196362855,293.15,297.15,293.16354399464063,293.15,297.15,293.16896037688844,293.15,297.15,293.98173384868824
1781550,744.1951071405917,0.0,0.0,1604.862047537467,3.7938748636255193,0.10619665294524011,0.002211891857054836,293.15,297.15,293.1513997263264,293.15,297.15,293.15042512737466,293.15,297.15,293.1636965753888,293.15,297.15,293.1691355067587,293.15,297.15,293.98155242602036
1781580,744.083683529248,0.0,0.0,1598.3925836820777,3.7800832632158436,0.10623261303594575,0.002211891857054836,293.15,297.15,293.1514134034792,293.15,297.15,293.1504309334444,293.15,297.15,293.1638466759518,293.15,297.15,293.1693087637122,293.15,297.15,293.9813703753874
1781610,743.9738138918275,0.0,0.0,1591.9089323634505,3.7662364678151032,0.10626810161759237,0.002211891857054836,293.15,297.15,293.1514261284172,293.15,297.15,293.1504364208126,293.15,297.15,293.16399336102035,293.15,297.15,293.1694792547636,293.15,297.15,293.9811865375634
1781640,743.8654921576671,0.0,0.0,1585.4071807522168,3.7523250246559714,0.1063031081820759,0.002211891857054836,293.15,297.15,293.15143858855663,293.15,297.15,293.15044177166845,293.15,297.15,293.16413704853613,293.15,297.15,293.1696475541692,293.15,297.15,293.9810020267396
1781670,743.7596921734702,0.0,0.0,1578.9418995226067,3.738475368308385,0.10633762221402615,0.002211891857054836,293.15,297.15,293.1514496439365,293.15,297.15,293.15044541197204,293.15,297.15,293.1642759591501,293.15,297.15,293.1698124010728,293.15,297.15,293.98081506774207
1781700,743.655879261544,0.0,0.0,1572.5503745017122,3.724773864801697,0.1063716331913468,0.002211891857054836,293.15,297.15,293.1514591709647,293.15,297.15,293.15044650569155,293.15,297.15,293.1644086107944,293.15,297.15,293.1699733847675,293.15,297.15,293.98062512879983
1781730,743.553777943001,0.0,0.0,1566.300403765799,3.711377908104797,0.10640513058576528,0.002211891857054836,293.15,297.15,293.15146567071616,293.15,297.15,293.15044351651653,293.15,297.15,293.164531266003,293.15,297.15,293.1701284464372,293.15,297.15,293.9804300535234
1781760,743.4534706600308,0.0,0.0,1560.243705525121,3.6984075988944936,0.10643810386339403,0.002211891857054836,293.15,297.15,293.1514674273873,293.15,297.15,293.1504357778629,293.15,297.15,293.1646391087033,293.15,297.15,293.1702748215429,293.15,297.15,293.9802273299513
1781790,743.3549618258362,0.0,0.0,1554.4134870817068,3.685940036236935,0.10647054248530227,0.002211891857054836,293.15,297.15,293.1514625992756,293.15,297.15,293.1504234538047,293.15,297.15,293.16472657057216,293.15,297.15,293.1704089260337,293.15,297.15,293.9800142397742
1781820,743.2581315125424,0.0,0.0,1548.8220804717257,3.674003775691226,0.10650243590809806,0.002211891857054836,293.15,297.15,293.15144980452675,293.15,297.15,293.1504074110554,293.15,297.15,293.16478824254733,293.15,297.15,293.1705268328316,293.15,297.15,293.979788434312
1781850,743.1628551608983,0.0,0.0,1543.465857289996,3.662590239219113,0.10653377358452097,0.002211891857054836,293.15,297.15,293.15142852158203,293.15,297.15,293.150388858443,293.15,297.15,293.1648196077093,293.15,297.15,293.17062475607577,293.15,297.15,293.97954815217815
1781880,743.0690003705977,0.0,0.0,1538.3295553029259,3.6516637682372073,0.10656454496404678,0.002211891857054836,293.15,297.15,293.15139929817656,293.15,297.15,293.15036907650364,293.15,297.15,293.164817551538,293.15,297.15,293.17069953464494,293.15,297.15,293.9792922984288
1781910,742.9764293342201,0.0,0.0,1533.3904960881457,3.6411714297751696,0.10659473949350082,0.002211891857054836,293.15,297.15,293.15136362862177,293.15,297.15,293.1503492349136,293.15,297.15,293.16478051954283,293.15,297.15,293.1707489048848,293.15,297.15,293.97902033562025
1781940,742.8850079107241,0.0,0.0,1528.6212902226903,3.6310493039546947,0.10662434661768362,0.002211891857054836,293.15,297.15,293.151323646164,293.15,297.15,293.1503303236813,293.15,297.15,293.1647084644823,293.15,297.15,293.17077160193304,293.15,297.15,293.97873213876187
1781970,742.7946149435647,0.0,0.0,1523.9920105896454,3.6212275372970493,0.10665335578000656,0.002211891857054836,293.15,297.15,293.15128174892374,293.15,297.15,293.15031313411714,293.15,297.15,293.16460267303984,293.15,297.15,293.17076732103124,293.15,297.15,293.9784278260198
1782000,742.7051434049018,0.0,0.0,1519.4718119117126,3.6116341113409254,0.10668175642313805,0.002211891857054836,293.15,297.15,293.1512402873436,293.15,297.15,293.1502982667545,293.15,297.15,293.1644655642436,293.15,297.15,293.1707366219446,293.15,297.15,293.97810760477165
1782030,742.6165055825495,0.0,0.0,1515.042193192726,3.6022006921339784,0.10670877381655308,0.002211891857054837,293.15,297.15,293.1512013412633,293.15,297.15,293.15028610406983,293.15,297.15,293.1643004616377,293.15,297.15,293.1706808018845,293.15,297.15,293.97777188880485
1782060,742.5286328766252,0.0,0.0,1510.6910585825494,3.5928750083765904,0.10673365902389582,0.002211891857054837,293.15,297.15,293.1511665706019,293.15,297.15,293.1502766832832,293.15,297.15,293.16411129523675,293.15,297.15,293.17060173909545,293.15,297.15,293.97742154403784
1782090,742.4414883148397,0.0,0.0,1506.409645433311,3.5836382299102154,0.10675644031372569,0.002211891857054836,293.15,297.15,293.15113707361445,293.15,297.15,293.15026951588237,293.15,297.15,293.16390214851555,293.15,297.15,293.17050165861133,293.15,297.15,293.97705763444816
1782120,742.3550693856316,0.0,0.0,1502.2072206175808,3.5745136289716064,0.10677714612887373,0.002211891857054836,293.15,297.15,293.1511132485229,293.15,297.15,293.150263581458,293.15,297.15,293.163676688446,293.15,297.15,293.1703828211345,293.15,297.15,293.97668103932466
1782150,742.2694034223736,0.0,0.0,1498.107467868417,3.565558149811795,0.10679580507969566,0.002211891857054836,293.15,297.15,293.15109468696005,293.15,297.15,293.1502575990706,293.15,297.15,293.1634376245658,293.15,297.15,293.17024716086735,293.15,297.15,293.97629218565345
1782180,742.1845308360812,0.0,0.0,1494.1395862695047,3.55684159738369,0.10681244593742258,0.002211891857054836,293.15,297.15,293.15108020287585,293.15,297.15,293.1502504389551,293.15,297.15,293.16318642402416,293.15,297.15,293.17009598693033,293.15,297.15,293.9758910296241
1782210,742.1004932218483,0.0,0.0,1490.3299142646758,3.5484270421361743,0.10682709762760637,0.002211891857054836,293.15,297.15,293.15106805557826,293.15,297.15,293.1502414149431,293.15,297.15,293.16292338858807,293.15,297.15,293.16992985575484,293.15,297.15,293.9754772349051
1782240,742.0173299777111,0.0,0.0,1486.6978066597098,3.5403611705144638,0.10683978922366497,0.002211891857054836,293.15,297.15,293.151056331902,293.15,297.15,293.15023032964854,293.15,297.15,293.1626480184722,293.15,297.15,293.16974865778593,293.15,297.15,293.97505041940667
1782270,741.9350833675342,0.0,0.0,1483.2558313838615,3.532674745625067,0.10685054994052107,0.002211891857054836,293.15,297.15,293.1510433444674,293.15,297.15,293.15021732589287,293.15,297.15,293.16235945373046,293.15,297.15,293.16955184783563,293.15,297.15,293.9746103346171
1782300,741.8538007655378,0.0,0.0,1480.011999421099,3.5253878283507474,0.10685940912834027,0.002211891857054836,293.15,297.15,293.15102790394064,293.15,297.15,293.15020268841744,293.15,297.15,293.16205681380444,293.15,297.15,293.1693387038947,293.15,297.15,293.97415693366327
1782330,741.7735353118002,0.0,0.0,1476.9721146122213,3.518515277846345,0.10686639626636461,0.002211891857054836,293.15,297.15,293.1510093930632,293.15,297.15,293.1501866968291,293.15,297.15,293.16173935955766,293.15,297.15,293.1691085138306,293.15,297.15,293.9736903431209
