time,PriceElectricPowerConstant,PriceElectricPowerDynamic,PriceElectricPowerHighlyDynamic,PriceDistrictHeatingPower,LowerSetp[1]old,LowerSetp[1],UpperSetp[1],UpperCO2[1],pAtm,lon,lat,TDewPoi,HDirNor,HDifHor,HGloHor,relHum,nTot,ceiHei,winSpe,winDir,nOpa,TBlaSky,HHorIR,cloTim,solZen,solAlt,solDec,solTim,solHouAng,TDryBul,TWetBul,InternalGainsRad[1],Occupancy[1],InternalGainsLat[1],InternalGainsCon[1],EmissionsElectricPower,EmissionsDistrictHeatingPower,EmissionsGasPower,EmissionsBiomassPower,EmissionsSolarThermalPower
2/8/1970 17:45,0.04281,0.05253,0.05408,0.0828,294.15,295.15,299.15,1000,101325,0.221133216,0.970926663,266.8429688,0,4.065896739,4.065896739,0.67203125,1,6000,6.2,5.759586532,0.26796875,256.826891,246.75,3347100,1.699073116,-0.12827679,-0.269322244,3345671.774,240.1625246,271.55,269.8186192,909.258209,23,454.6291045,909.258209,0.209,0.1163,0.2,0,0
2/8/1970 18:00,0.04281,0.05253,0.05761,0.0828,294.15,295.15,299.15,1000,101325,0.221133216,0.970926663,266.85,0,1.864130435,1.864130435,0.68,1,6000,6.2,5.759586532,0.3,256.917641,247,3348000,1.73468709,-0.163890763,-0.269267231,3346571.739,240.227972,271.45,269.7700488,866.74177,22,433.370885,866.74177,0.209,0.1163,0.2,0,0
2/8/1970 18:15,0.04281,0.05253,0.05761,0.0828,294.15,295.15,299.15,1000,101325,0.221133216,0.970926663,266.85,0,0.480298913,0.480298913,0.685,1,6000,6.2,5.759586532,0.325,256.9787007,247.25,3348900,1.770759762,-0.199963435,-0.269212211,3347471.705,240.2934193,271.3726563,269.7259259,966.88129,25,483.440645,966.88129,0.209,0.1163,0.2,0,0
2/8/1970 18:30,0.04281,0.05253,0.05761,0.0828,294.15,295.15,299.15,1000,101325,0.221133216,0.970926663,266.85,0,0,0,0.69,1,6000,6.2,5.759586532,0.35,257.0399847,247.5,3349800,1.80719142,-0.236395094,-0.269157182,3348371.671,240.3588667,271.3020833,269.6877782,1010.399981,26,505.1999905,1010.399981,0.209,0.1163,0.2,0,0
2/8/1970 18:45,0.04281,0.05253,0.05761,0.0828,294.15,295.15,299.15,1000,101325,0.221133216,0.970926663,266.85,0,0,0,0.695,1,6000,6.2,5.759586532,0.375,257.0957368,247.75,3350700,1.843881561,-0.273085234,-0.269102145,3349271.637,240.4243141,271.2304688,269.6484497,918.289935,23,459.144976,918.289935,0.209,0.1163,0.2,0,0
2/8/1970 19:00,0.04281,0.05253,0.04998,0.0828,294.15,295.15,299.15,1000,101325,0.221133216,0.970926663,266.85,0,0,0,0.7,1,6000,6.2,5.759586532,0.4,257.1401742,248,3351600,1.880728059,-0.309931732,-0.269047101,3350171.603,240.4897615,271.15,269.6007368,859.088625,22,429.5443125,859.088625,0.209,0.1163,0.2,0,0
2/8/1970 19:15,0.04281,0.05253,0.04998,0.0828,288.15,292.15,299.15,1000,101325,0.221133216,0.970926663,266.85,0,0,0,0.704765625,1,6000,6.2,5.759586532,0.425,257.1736662,248.1757813,3352500,1.917626253,-0.346829926,-0.268992048,3351071.57,240.5552088,271.059375,269.5421709,838.9939025,21,419.4969555,838.9939025,0.209,0.1163,0.2,0,0
2/8/1970 19:30,0.04281,0.05253,0.04998,0.0828,288.15,292.15,299.15,1000,101325,0.221133216,0.970926663,266.85,0,0,0,0.709375,1,6000,6.2,5.759586532,0.45,257.2015127,248.21875,3353400,1.954467916,-0.383671589,-0.268936988,3351971.536,240.6206562,270.9625,269.4767461,818.9030475,21,409.451528,818.9030475,0.209,0.1163,0.2,0,0
2/8/1970 19:45,0.04281,0.05253,0.04998,0.0828,288.15,292.15,299.15,1000,101325,0.221133216,0.970926663,266.85,0,0,0,0.714296875,1,6000,6.2,5.759586532,0.475,257.2252998,248.1523438,3354300,1.991140146,-0.420343819,-0.268881919,3352871.502,240.6861036,270.859375,269.4068769,798.808325,20,399.404171,798.808325,0.209,0.1163,0.2,0,0
2/8/1970 20:00,0.04281,0.05253,0.04596,0.0828,288.15,292.15,299.15,1000,101325,0.221133216,0.970926663,266.85,0,0,0,0.72,1,6000,6.2,5.759586532,0.5,257.2466016,248,3355200,2.027524146,-0.456727819,-0.268826842,3353771.469,240.751551,270.75,269.3349176,778.717419,20,389.3587095,778.717419,0.209,0.1163,0.2,0,0
2/8/1970 20:15,0.04281,0.05253,0.04596,0.0828,288.15,292.15,299.15,1000,101325,0.221133216,0.970926663,266.85,0,0,0,0.726796875,0.963671875,6000,6.175,5.759586532,0.50625,257.164307,247.671875,3356100,2.063493922,-0.492697595,-0.268771758,3354671.435,240.8169985,270.6296875,269.2579976,281.721603,7,140.8608015,281.721603,0.209,0.1163,0.2,0,0
2/8/1970 20:30,0.04281,0.05253,0.04596,0.0828,288.15,292.15,299.15,1000,101325,0.221133216,0.970926663,266.85,0,0,0,0.734375,0.878125,6000,6.116666667,5.759586532,0.483333333,256.9252281,247.0625,3357000,2.098914913,-0.528118587,-0.268716665,3355571.402,240.8824459,270.5,269.1758065,109.7126365,2,54.85631825,109.7126365,0.209,0.1163,0.2,0,0
2/8/1970 20:45,0.04281,0.05253,0.04596,0.0828,288.15,292.15,299.15,1000,101325,0.221133216,0.970926663,266.85,0,0,0,0.742265625,0.778515625,6000,6.05,5.759586532,0.44375,256.609404,246.171875,3357900,2.133642572,-0.562846245,-0.268661564,3356471.368,240.9478933,270.3703125,269.0945983,54.8582384,1,27.4291192,54.8582384,0.209,0.1163,0.2,0,0
2/8/1970 21:00,0.04281,0.05253,0.0416,0.0828,288.15,292.15,299.15,1000,101325,0.221133216,0.970926663,266.85,0,0,0,0.75,0.7,6000,6,5.759586532,0.4,256.2866755,245,3358800,2.167520963,-0.596724637,-0.268606456,3357371.335,241.0133407,270.25,269.0207839,8.38655985,0,4.19327984,8.38655985,0.209,0.1163,0.2,0,0
2/8/1970 21:15,0.04281,0.05253,0.0416,0.0828,288.15,292.15,299.15,1000,101325,0.221133216,0.970926663,266.85,0,0,0,0.7575,0.64765625,6000,5.971484375,5.759586532,0.353125,255.9596233,243.5914063,3359700,2.200381455,-0.629585128,-0.268551339,3358271.302,241.0787882,270.1453125,268.9599278,12.52223995,0,6.261119975,12.52223995,0.209,0.1163,0.2,0,0
2/8/1970 21:30,0.04281,0.05253,0.0416,0.0828,288.15,292.15,299.15,1000,101325,0.221133216,0.970926663,266.85,0,0,0,0.765,0.6,6000,5.948958333,5.759586532,0.3,255.5925914,242.05625,3360600,2.23204162,-0.661245293,-0.268496214,3359171.269,241.1442356,270.05,268.907431,25.0444799,0,12.52223995,25.0444799,0.209,0.1163,0.2,0,0
2/8/1970 21:45,0.04281,0.05253,0.0416,0.0828,288.15,292.15,299.15,1000,101325,0.221133216,0.970926663,266.85,0,0,0,0.7725,0.55234375,6000,5.926953125,5.759586532,0.246875,255.1908676,240.4929688,3361500,2.262304532,-0.691508205,-0.268441081,3360071.236,241.2096831,269.9546875,268.8545152,36.587519,0,18.2937595,36.587519,0.209,0.1163,0.2,0,0
2/8/1970 22:00,0.04281,0.05253,0.04396,0.0828,288.15,292.15,299.15,1000,101325,0.221133216,0.970926663,266.85,0,0,0,0.78,0.5,6000,5.9,5.759586532,0.2,254.7754912,239,3362400,2.290958661,-0.720162334,-0.268385941,3360971.203,241.2751305,269.85,268.7923232,40.30463955,1,20.15231935,40.30463955,0.209,0.1163,0.2,0,0
2/8/1970 22:15,0.04281,0.03857,0.04396,0.0828,288.15,292.15,299.15,1000,101325,0.221133216,0.970926663,266.85,0,0,0,0.7875,0.421484375,8500,5.867578125,5.759586532,0.1609375,254.3601107,237.5695313,3363300,2.317778689,-0.746982362,-0.268330792,3361871.17,241.340578,269.7296875,268.7148796,42.3475185,1,21.1737601,42.3475185,0.209,0.1163,0.2,0,0
2/8/1970 22:30,0.04281,0.03857,0.04396,0.0828,288.15,292.15,299.15,1000,101325,0.221133216,0.970926663,266.85,0,0,0,0.795,0.321875,14000,5.828125,5.759586532,0.129166667,253.9619898,236.19375,3364200,2.342527538,-0.771731211,-0.268275635,3362771.138,241.4060254,269.6,268.6280227,44.3904,1,22.1952,44.3904,0.209,0.1163,0.2,0,0
2/8/1970 22:45,0.04281,0.03857,0.04396,0.0828,288.15,292.15,299.15,1000,101325,0.221133216,0.970926663,266.85,0,0,0,0.8025,0.236328125,19500,5.774609375,5.759586532,0.1078125,253.6372016,234.9710938,3365100,2.36496,-0.794163673,-0.268220471,3363671.105,241.4714729,269.4703125,268.5406168,46.43327895,1,23.21663905,46.43327895,0.209,0.1163,0.2,0,0
2/8/1970 23:00,0.04281,0.03857,0.04151,0.0828,288.15,292.15,299.15,1000,101325,0.221133216,0.970926663,266.85,0,0,0,0.81,0.2,22000,5.7,5.759586532,0.1,253.446118,234,3366000,2.384828226,-0.814031899,-0.268165298,3364571.073,241.5369204,269.35,268.4616042,48.47616045,1,24.2380798,48.47616045,0.209,0.1163,0.2,0,0
2/8/1970 23:15,0.04281,0.03857,0.04151,0.0828,288.15,292.15,299.15,1000,101325,0.221133216,0.970926663,266.85,0,0,0,0.8159375,0.2,22000,5.599609375,5.759586532,0.115625,253.4967822,233.8847656,3366900,2.401889245,-0.831092918,-0.268110117,3365471.04,241.6023679,269.240625,268.3852043,50.5190411,1,25.25952055,50.5190411,0.209,0.1163,0.2,0,0
2/8/1970 23:30,0.04281,0.03857,0.04151,0.0828,288.15,292.15,299.15,1000,101325,0.221133216,0.970926663,266.85,0,0,0,0.82,0.2,22000,5.478125,5.759586532,0.15,253.7101678,234.671875,3367800,2.415914395,-0.845118068,-0.268054929,3366371.008,241.6678154,269.1375,268.3056754,52.5619175,1,26.2809596,52.5619175,0.209,0.1163,0.2,0,0
2/8/1970 23:45,0.04281,0.03857,0.04151,0.0828,288.15,292.15,299.15,1000,101325,0.221133216,0.970926663,266.85,0,0,0,0.8240625,0.2,22000,5.342578125,5.759586532,0.184375,253.8954992,235.6230469,3368700,2.426700157,-0.85590383,-0.267999732,3367270.975,241.7332629,269.040625,268.2318994,54.604799,1,27.3023995,54.604799,0.209,0.1163,0.2,0,0
2/9/1970 0:00,0.04281,0.03857,0.03729,0.0828,288.15,292.15,299.15,1000,101325,0.221133216,0.970926663,266.85,0,0,0,0.83,0.2,22000,5.2,5.759586532,0.2,253.9257675,236,3369600,2.434079485,-0.863283158,-0.267944528,3368170.943,241.7987104,268.95,268.1725527,56.6476805,1,28.32384025,56.6476805,0.209,0.1163,0.2,0,0
2/9/1970 0:15,0.04281,0.03857,0.03729,0.0828,288.15,292.15,299.15,1000,101325,0.221133216,0.970926663,266.85,0,0,0,0.8375,0.2,22000,5.052929688,5.759586532,0.2,253.8505315,235.8496094,3370500,2.437932332,-0.867136005,-0.267889315,3369070.911,241.8641579,268.8703125,268.1305924,58.6905586,1,29.3452793,58.6905586,0.209,0.1163,0.2,0,0
2/9/1970 0:30,0.04281,0.03857,0.03729,0.0828,288.15,292.15,299.15,1000,101325,0.221133216,0.970926663,266.85,0,0,0,0.845,0.2,22000,4.9015625,5.759586532,0.2,253.7841468,235.671875,3371400,2.438193914,-0.867397587,-0.267834094,3369970.879,241.9296054,268.8,268.0973285,60.73343925,1,30.36672005,60.73343925,0.209,0.1163,0.2,0,0
2/9/1970 0:45,0.04281,0.03857,0.03729,0.0828,288.15,292.15,299.15,1000,101325,0.221133216,0.970926663,266.85,0,0,0,0.8525,0.2,22000,4.749414063,5.759586532,0.2,253.7177622,235.4082031,3372300,2.434859411,-0.864063085,-0.267778866,3370870.847,241.9950529,268.7296875,268.0637731,62.77632075,1,31.38815995,62.77632075,0.209,0.1163,0.2,0,0
2/9/1970 1:00,0.04281,0.03857,0.0328,0.0828,288.15,292.15,299.15,1000,101325,0.221133216,0.970926663,266.85,0,0,0,0.86,0.2,22000,4.6,5.759586532,0.2,253.6425262,235,3373200,2.427984315,-0.857187988,-0.267723629,3371770.815,242.0605005,268.65,268.0208668,64.81535855,1,32.40767885,64.81535855,0.209,0.1163,0.2,0,0
2/9/1970 1:15,0.04281,0.03857,0.0328,0.0828,288.15,292.15,299.15,1000,101325,0.221133216,0.970926663,266.85,0,0,0,0.867734375,0.2,22000,4.446289063,5.732315762,0.2,253.5569638,234.5,3374100,2.417680358,-0.846884031,-0.267668385,3372670.784,242.125948,268.559375,267.9680996,66.858246,1,33.429123,66.858246,0.209,0.1163,0.2,0,0
2/9/1970 1:30,0.04281,0.03857,0.0328,0.0828,288.15,292.15,299.15,1000,101325,0.221133216,0.970926663,266.85,0,0,0,0.875625,0.2,22000,4.2953125,5.672320069,0.2,253.4655005,234,3375000,2.404107725,-0.833311398,-0.267613132,3373570.752,242.1913955,268.4625,267.9095912,68.901119,1,34.4505595,68.901119,0.209,0.1163,0.2,0,0
2/9/1970 1:45,0.04281,0.03857,0.0328,0.0828,288.15,292.15,299.15,1000,101325,0.221133216,0.970926663,266.85,0,0,0,0.883203125,0.2,22000,4.171679688,5.612324376,0.2,253.3681363,233.5,3375900,2.387464778,-0.816668451,-0.267557872,3374470.72,242.2568431,268.359375,267.8432103,70.9440005,1,35.4719994,70.9440005,0.209,0.1163,0.2,0,0
2/9/1970 2:00,0.04281,0.03857,0.02971,0.0828,288.15,292.15,299.15,1000,101325,0.221133216,0.970926663,266.85,0,0,0,0.89,0.2,22000,4.1,5.585053606,0.2,253.2648712,233,3376800,2.367976762,-0.797180435,-0.267502604,3375370.689,242.3222907,268.25,267.7668804,72.986882,1,36.493441,72.986882,0.209,0.1163,0.2,0,0
2/9/1970 2:15,0.04281,0.03857,0.02971,0.0828,288.15,292.15,299.15,1000,101325,0.221133216,0.970926663,266.8328125,0,0,0,0.895703125,0.2,22000,4.104882813,5.585053606,0.2,253.1516562,232.5,3377700,2.345884824,-0.775088497,-0.267447327,3376270.657,242.3877382,268.134375,267.6792699,75.0297635,1,37.51488005,75.0297635,0.209,0.1163,0.2,0,0
2/9/1970 2:30,0.04281,0.03857,0.02971,0.0828,288.15,292.15,299.15,1000,101325,0.221133216,0.970926663,266.7875,0,0,0,0.900625,0.2,22000,4.1671875,5.585053606,0.2,253.0259188,232,3378600,2.321436328,-0.750640001,-0.267392043,3377170.626,242.4531858,268.0125,267.5818138,77.072645,2,38.5363225,77.072645,0.209,0.1163,0.2,0,0
2/9/1970 2:45,0.04281,0.03857,0.02971,0.0828,288.15,292.15,299.15,1000,101325,0.221133216,0.970926663,266.7234375,0,0,0,0.905234375,0.2,22000,4.245898438,5.585053606,0.2,252.8898714,231.5,3379500,2.294877029,-0.724080702,-0.267336751,3378070.595,242.5186334,267.884375,267.47659,79.1155265,2,39.55776155,79.1155265,0.209,0.1163,0.2,0,0
2/9/1970 3:00,0.04281,0.03857,0.031,0.0828,288.15,292.15,299.15,1000,101325,0.221133216,0.970926663,266.65,0,0,0,0.91,0.2,22000,4.3,5.585053606,0.2,252.7457242,231,3380400,2.266445272,-0.695648945,-0.267281451,3378970.563,242.5840809,267.75,267.3656197,206.8569605,5,103.428476,206.8569605,0.209,0.1163,0.2,0,0
2/9/1970 3:15,0.04281,0.03857,0.031,0.0828,288.15,292.15,299.15,1000,101325,0.221133216,0.970926663,266.575,0,0,0,0.915,0.2,22000,4.325976563,5.585053606,0.2,252.5886818,230.5,3381300,2.236368099,-0.665571772,-0.267226142,3379870.532,242.6495285,267.6023438,267.2423057,215.262721,5,107.6313605,215.262721,0.209,0.1163,0.2,0,0
2/9/1970 3:30,0.04281,0.03857,0.031,0.0828,288.15,292.15,299.15,1000,101325,0.221133216,0.970926663,266.5,0,0,0,0.92,0.2,22000,4.349479167,5.585053606,0.2,252.4213271,230,3382200,2.204858994,-0.634062667,-0.267170826,3380770.501,242.7149761,267.44375,267.1078886,223.672315,5,111.8361575,223.672315,0.209,0.1163,0.2,0,0
2/9/1970 3:45,0.04281,0.03857,0.031,0.0828,288.15,292.15,299.15,1000,101325,0.221133216,0.970926663,266.425,0,0,0,0.925,0.2,22000,4.373242188,5.585053606,0.2,252.256934,229.5,3383100,2.172116904,-0.601320577,-0.267115502,3381670.47,242.7804237,267.2882813,266.9761523,232.0819175,6,116.040963,232.0819175,0.209,0.1163,0.2,0,0
2/9/1970 4:00,0.04281,0.03857,0.03608,0.0828,288.15,292.15,299.15,1000,101325,0.221133216,0.970926663,266.35,0,0,0,0.93,0.2,22000,4.4,5.585053606,0.2,252.1087725,229,3384000,2.138326219,-0.567529893,-0.26706017,3382570.44,242.8458713,267.15,266.8609507,240.49152,6,120.24576,240.49152,0.209,0.1163,0.2,0,0
2/9/1970 4:15,0.04281,0.03857,0.03608,0.0828,288.15,292.15,299.15,1000,101325,0.221133216,0.970926663,266.2796875,0,0,0,0.935,0.2,22000,4.45,5.612324376,0.2,251.974257,228.5,3384900,2.103657402,-0.532861075,-0.26700483,3383470.409,242.9113189,267.025,266.7584999,248.901114,6,124.450557,248.901114,0.209,0.1163,0.2,0,0
2/9/1970 4:30,0.04281,0.03857,0.03608,0.0828,288.15,292.15,299.15,1000,101325,0.221133216,0.970926663,266.2125,0,0,0,0.94,0.2,22000,4.520833333,5.672320069,0.2,251.8404853,228,3385800,2.068268033,-0.497471706,-0.266949482,3384370.378,242.9767665,266.9,266.6557481,257.306883,6,128.6534415,257.306883,0.209,0.1163,0.2,0,0
2/9/1970 4:45,0.04281,0.03857,0.03608,0.0828,288.15,292.15,299.15,1000,101325,0.221133216,0.970926663,266.1390625,0,0,0,0.945,0.2,22000,4.58125,5.732315762,0.2,251.7052497,227.5,3386700,2.032304099,-0.461507772,-0.266894127,3385270.348,243.0422142,266.775,266.5526974,265.716477,6,132.8582385,265.716477,0.209,0.1163,0.2,0,0
2/9/1970 5:00,0.04281,0.03857,0.04002,0.0828,288.15,292.15,299.15,1000,101325,0.221133216,0.970926663,266.05,0,0,0,0.95,0.2,22000,4.6,5.759586532,0.2,251.5663425,227,3387600,1.995901386,-0.425105059,-0.266838763,3386170.317,243.1076618,266.65,266.4493498,274.126105,7,137.063044,274.126105,0.209,0.1163,0.2,0,0
2/9/1970 5:15,0.04281,0.03857,0.04002,0.0828,288.15,295.15,299.15,1000,101325,0.221133216,0.970926663,265.9390625,0,0,0,0.95328125,0.2,22000,4.5640625,5.759586532,0.2,251.42229,226.5,3388500,1.959186895,-0.388390568,-0.266783391,3387070.287,243.1731094,266.525,266.3388455,282.535665,7,141.267841,282.535665,0.209,0.1163,0.2,0,0
2/9/1970 5:30,0.04281,0.03857,0.04002,0.0828,288.15,295.15,299.15,1000,101325,0.221133216,0.970926663,265.8125,0,0,0,0.95375,0.2,22000,4.491666667,5.759586532,0.2,251.2745612,226,3389400,1.922280226,-0.351483899,-0.266728011,3387970.256,243.2385571,266.4,266.2169998,290.9414255,7,145.470717,290.9414255,0.209,0.1163,0.2,0,0
2/9/1970 5:45,0.04281,0.03857,0.04002,0.0828,288.15,295.15,299.15,1000,101325,0.221133216,0.970926663,265.6796875,0,0,0,0.95234375,0.2,22000,4.3984375,5.759586532,0.2,251.1253622,225.5,3390300,1.885294893,-0.314498566,-0.266672624,3388870.226,243.3040047,266.275,266.0877411,299.351045,7,149.6755225,299.351045,0.209,0.1163,0.2,0,0
2/9/1970 6:00,0.04281,0.03857,0.04644,0.0828,288.15,295.15,299.15,1000,101325,0.221133216,0.970926663,265.55,0,0,0,0.95,0.2,22000,4.3,5.759586532,0.2,250.9769022,225,3391200,1.848339553,-0.277543227,-0.266617228,3389770.196,243.3694524,266.15,265.9548888,296.54018,7,148.27009,296.54018,0.209,0.1163,0.2,0,0
2/9/1970 6:15,0.04281,0.03857,0.04644,0.0828,288.15,295.15,299.15,1000,101325,0.221133216,0.970926663,265.425,0,0,0,0.9475,0.2,22000,4.2015625,5.759586532,0.2,250.8401581,224.5,3392100,1.811519144,-0.240722817,-0.266561825,3390670.166,243.4349,266.03625,265.8326726,241.3708875,6,120.6854395,241.3708875,0.209,0.1163,0.2,0,0
2/9/1970 6:30,0.04281,0.03857,0.04644,0.0828,288.15,295.15,299.15,1000,101325,0.221133216,0.970926663,265.3,0,0,0,0.945,0.2,22000,4.1,5.759586532,0.2,250.718342,224,3393000,1.774935918,-0.204139592,-0.266506413,3391570.136,243.5003477,265.9383333,265.7262182,179.6582355,4,89.829122,179.6582355,0.209,0.1163,0.2,0,0
2/9/1970 6:45,0.04281,0.03857,0.04644,0.0828,288.15,295.15,299.15,1000,101325,0.221133216,0.970926663,265.175,0,0,0,0.9425,0.2,22000,3.9984375,5.759586532,0.2,250.6020223,223.5,3393900,1.738690388,-0.167894061,-0.266450994,3392470.106,243.5657954,265.84625,265.625626,117.9417585,3,58.9708801,117.9417585,0.209,0.1163,0.2,0,0
2/9/1970 7:00,0.04281,0.05253,0.05519,0.0828,288.15,295.15,299.15,1000,101325,0.221133216,0.970926663,265.05,0,0,0,0.94,0.2,22000,3.9,5.759586532,0.2,250.4817714,223,3394800,1.702882166,-0.132085839,-0.266395567,3393370.076,243.631243,265.75,265.5210171,126.4320005,3,63.21600025,126.4320005,0.209,0.1163,0.2,0,0
2/9/1970 7:15,0.04281,0.05253,0.05519,0.0828,294.15,295.15,299.15,1000,101325,0.221133216,0.970926663,264.8859375,0,0,0,0.9375,0.2,22000,3.8015625,5.759586532,0.2,250.2757131,222.5,3395700,1.667610715,-0.096814389,-0.266340131,3394270.046,243.6966907,265.5725,265.3363569,264.5337615,6,132.2668808,264.5337615,0.209,0.1163,0.2,0,0
2/9/1970 7:30,0.04281,0.05253,0.05519,0.0828,294.15,295.15,299.15,1000,101325,0.221133216,0.970926663,264.6875,0,0,0,0.935,0.2,22000,3.708333333,5.759586532,0.2,250.0065724,222,3396600,1.632976002,-0.062179675,-0.266284688,3395170.017,243.7621384,265.3366667,265.0943552,405.335046,10,202.667523,405.335046,0.209,0.1163,0.2,0,0
2/9/1970 7:45,0.04281,0.05253,0.05519,0.0828,294.15,295.15,299.15,1000,101325,0.221133216,0.970926663,264.5203125,0,0,0,0.9325,0.2,22000,3.6359375,5.759586532,0.2,249.8217814,221.5,3397500,1.599079038,-0.028282711,-0.266229237,3396069.987,243.8275861,265.1825,264.9330721,546.13248,14,273.06624,546.13248,0.209,0.1163,0.2,0,0
2/9/1970 8:00,0.04281,0.05253,0.05491,0.0828,294.15,295.15,299.15,1000,101325,0.221133216,0.970926663,264.45,0,0,0,0.93,0.2,22000,3.6,5.759586532,0.2,249.8687287,221,3398400,1.566022325,0.004774001,-0.266173778,3396969.958,243.8930338,265.25,264.9902986,686.93379,17,343.466895,686.93379,0.209,0.1163,0.2,0,0
2/9/1970 8:15,0.04281,0.05253,0.05491,0.0828,294.15,295.15,299.15,1000,101325,0.221133216,0.970926663,264.5203125,0,0,0,0.926875,0.2,22000,3.61875,5.759586532,0.2,250.0973383,221.1875,3399300,1.533910172,0.036886155,-0.266118312,3397869.928,243.9584815,265.475,265.2001353,827.735015,21,413.8675245,827.735015,0.209,0.1163,0.2,0,0
2/9/1970 8:30,0.04281,0.05253,0.05491,0.0828,294.15,295.15,299.15,1000,101325,0.221133216,0.970926663,264.6875,0,0,0,0.9225,0.2,22000,3.679166667,5.759586532,0.2,250.3489138,222.3333333,3400200,1.502848879,0.067947448,-0.266062837,3398769.899,244.0239292,265.7,265.4048625,1161.6423,30,580.82115,1161.6423,0.209,0.1163,0.2,0,0
2/9/1970 8:45,0.04281,0.05253,0.05491,0.0828,294.15,295.15,299.15,1000,101325,0.221133216,0.970926663,264.8859375,24.01915042,2.519614362,2.374080882,0.916875,0.2,22000,3.75,5.759586532,0.2,250.6079093,223.8125,3401100,1.472946778,0.097849549,-0.266007354,3399669.87,244.089377,265.925,265.6042857,4072.96115,106,2036.480575,4072.96115,0.209,0.1163,0.2,0,0
2/9/1970 9:00,0.04281,0.05253,0.05733,0.0828,294.15,295.15,299.15,1000,101325,0.221133216,0.970926663,265.05,80.88440111,8.885638298,9.74754902,0.91,0.2,22000,3.8,5.759586532,0.2,250.85879,225,3402000,1.444314099,0.126482228,-0.265951864,3400569.841,244.1548247,266.15,265.7982055,12107.5207,315,6053.76035,12107.5207,0.209,0.1163,0.2,0,0
2/9/1970 9:15,0.04281,0.05253,0.05733,0.0828,294.15,295.15,299.15,1000,101325,0.221133216,0.970926663,265.175,147.8074513,17.30884309,22.49724265,0.9025,0.2,22000,3.826757813,5.759586532,0.2,251.1004526,225.8320313,3402900,1.41706265,0.153733677,-0.265896365,3401469.812,244.2202724,266.375,265.9889028,16449.28075,428,8224.64046,16449.28075,0.209,0.1163,0.2,0,0
2/9/1970 9:30,0.04281,0.05253,0.05733,0.0828,294.15,295.15,299.15,1000,101325,0.221133216,0.970926663,265.3,202,26,41,0.895,0.2,22000,3.850520833,5.759586532,0.2,251.3421407,226.6354167,3403800,1.391305295,0.179491032,-0.265840859,3402369.783,244.2857202,266.6,266.1787873,17688.3181,460,8844.15905,17688.3181,0.209,0.1163,0.2,0,0
2/9/1970 9:45,0.04281,0.05253,0.05733,0.0828,294.15,295.15,299.15,1000,101325,0.221133216,0.970926663,265.425,237.0339178,37.76928191,64.00082617,0.8875,0.2,22000,3.874023438,5.759586532,0.2,251.5838544,227.3710938,3404700,1.367155199,0.203641128,-0.265785344,3403269.754,244.3511679,266.825,266.3678491,18168.31905,473,9084.1591,18168.31905,0.209,0.1163,0.2,0,0
2/9/1970 10:00,0.04281,0.05253,0.05566,0.0828,294.15,295.15,299.15,1000,101325,0.221133216,0.970926663,265.55,265.942583,53.40602837,88.91396783,0.88,0.2,22000,3.9,5.759586532,0.2,251.8255935,228,3405600,1.344724852,0.226071475,-0.265729822,3404169.725,244.4166157,267.05,266.5560784,18707.20035,487,9353.6006,18707.20035,0.209,0.1163,0.2,0,0
2/9/1970 10:15,0.04281,0.05253,0.05566,0.0828,294.15,295.15,299.15,1000,101325,0.221133216,0.970926663,265.675,295.1299567,68.08976064,114.1201256,0.8725,0.2,22000,3.970507813,5.732315762,0.184375,251.952414,228.1757813,3406500,1.32412485,0.246671477,-0.265674292,3405069.696,244.4820634,267.275,266.743465,18685.18195,486,9342.5914,18685.18195,0.209,0.1163,0.2,0,0
2/9/1970 10:30,0.04281,0.05253,0.05566,0.0828,294.15,295.15,299.15,1000,101325,0.221133216,0.970926663,265.8,331,77,138,0.865,0.2,22000,4.0765625,5.672320069,0.15,251.9192944,227.90625,3407400,1.305462455,0.265333871,-0.265618754,3405969.667,244.5475112,267.5,266.929999,18862.3381,491,9431.16905,18862.3381,0.209,0.1163,0.2,0,0
2/9/1970 10:45,0.04281,0.05253,0.05566,0.0828,294.15,295.15,299.15,1000,101325,0.221133216,0.970926663,265.925,394.1838722,76.48972603,160.5688945,0.8575,0.2,22000,4.144335938,5.612324376,0.115625,251.8521521,227.6835938,3408300,1.288839963,0.281956364,-0.265563208,3406869.639,244.612959,267.725,267.1156704,19046.4005,496,9523.20025,19046.4005,0.209,0.1163,0.2,0,0
2/9/1970 11:00,0.04281,0.05253,0.05093,0.0828,294.15,295.15,299.15,1000,101325,0.221133216,0.970926663,266.05,481.9776275,69.80593607,182.7567524,0.85,0.2,22000,4.1,5.585053606,0.1,251.9405932,228,3409200,1.274352907,0.29644342,-0.265507654,3407769.61,244.6784067,267.95,267.3004691,19417.6006,505,9708.8003,19417.6006,0.209,0.1163,0.2,0,0
2/9/1970 11:15,0.04281,0.05253,0.05093,0.0828,294.15,295.15,299.15,1000,101325,0.221133216,0.970926663,266.0041667,565.7825691,62.46917808,204.3162341,0.828076923,0.21328125,22000,3.975,5.585053606,0.1,252.1648346,228.75,3410100,1.262088185,0.308708142,-0.265452093,3408669.582,244.7438545,268.2,267.4445737,19468.61505,506,9734.30795,19468.61505,0.209,0.1163,0.2,0,0
