time,oveTZonSet_u,reaTZon_y
970680,296.15,296.4138320600523
970710,296.15,296.3680075732924
970740,296.15,296.32880109985206
970770,296.15,296.2964729996824
970800,296.15,296.27106436936737
970830,296.15,296.25245784491716
970860,296.15,296.2404197182344
970890,296.15,296.23462403079617
970920,296.15,296.2346688405189
970950,296.15,296.24009294817324
970980,296.15,296.2503718694908
971010,296.15,296.2649354836188
971040,296.15,296.2831644309935
971070,296.15,296.30438068362747
971100,296.15,296.32783798141287
971130,296.15,296.3527286716857
971160,296.15,296.37817666436433
971190,296.15,296.4032640540966
971220,296.15,296.4271005061839
971250,296.15,296.4488848465529
971280,296.15,296.467970966588
971310,296.15,296.48386639934375
971340,296.15,296.49623976124593
971370,296.15,296.504920409361
971400,296.15,296.5098560107737
971430,296.15,296.511052710412
971460,296.15,296.508595166317
971490,296.15,296.5026370920148
971520,296.15,296.4933652091017
971550,296.15,296.4809855164644
971580,296.15,296.46571625252585
971610,296.15,296.44778244694146
971640,296.15,296.4274222801061
971670,296.15,296.4048980832668
971700,296.15,296.3805014248523
971730,296.15,296.35457355957067
971760,296.15,296.32750426654496
971790,296.15,296.2997154469677
971820,296.15,296.2716715436871
971850,296.15,296.2438804727341
971880,296.15,296.21688793130375
971910,296.15,296.191261684039
971940,296.15,296.167566908729
971970,296.15,296.14633409376154
972000,296.15,296.12802395349905
972030,296.15,296.113021240956
972060,296.15,296.1016017042041
972090,296.15,296.09388706578505
972120,296.15,296.08988804816863
972150,296.15,296.08945420537054
972180,296.15,296.0923462020894
972210,296.15,296.09830908738877
972240,296.15,296.1070211238438
972270,296.15,296.1181003307414
972300,296.15,296.13111500410105
972330,296.15,296.14571617116223
972360,296.15,296.1615211737549
972390,296.15,296.17790573403795
972420,296.15,296.1942391791015
972450,296.15,296.210037268434
972480,296.15,296.2248500762261
972510,296.15,296.2382916514491
972540,296.15,296.2500451739585
972570,296.15,296.25986647507824
972600,296.15,296.26758039824136
972630,296.15,296.2730754818399
972660,296.15,296.27630044771223
972690,296.15,296.2772580730126
972720,296.15,296.27599643803376
972750,296.15,296.2726058146304
972780,296.15,296.2672115980758
972810,296.15,296.2599713849911
972840,296.15,296.251071668157
972870,296.15,296.2407886979525
972900,296.15,296.2294321221032
972930,296.15,296.2172621997735
972960,296.15,296.20455874274114
972990,296.15,296.1915180070333
973020,296.15,296.17834957304376
973050,296.15,296.1653594918884
973080,296.15,296.1528527553499
973110,296.15,296.1411469338991
973140,296.15,296.13054062353945
973170,296.15,296.12128065301914
973200,296.15,296.11357611762554
973230,296.15,296.10758962670724
973260,296.15,296.1034305563896
973290,296.15,296.1011578525853
973320,296.15,296.1007504973571
973350,296.15,296.10215454370586
973380,296.15,296.10526449702553
973410,296.15,296.109913202911
973440,296.15,296.1158983105821
973470,296.15,296.12299402383906
973500,296.15,296.1309530077562
973530,296.15,296.13951099485485
973560,296.15,296.1483982360332
973590,296.15,296.15739636358813
973620,296.15,296.16630346105006
973650,296.15,296.17483497796877
973680,296.15,296.18273815258993
973710,296.15,296.18982561014894
973740,296.15,296.1959419492735
973770,296.15,296.20097829012354
973800,296.15,296.2048595301934
973830,296.15,296.2075303959475
973860,296.15,296.2089693253265
973890,296.15,296.20915634722496
973920,296.15,296.2080961158165
973950,296.15,296.20585546394034
973980,296.15,296.2025185981084
974010,296.15,296.19819392092035
974040,296.15,296.1930073244862
974070,296.15,296.1871129072524
974100,296.15,296.1806763133766
974130,296.15,296.1737969372208
974160,296.15,296.16659056644
974190,296.15,296.1592790207066
974220,296.15,296.1520939279573
974250,296.15,296.14521253283687
974280,296.15,296.13880238015366
974310,296.15,296.13301920439466
974340,296.15,296.12799850325626
974370,296.15,296.12385167602525
974400,296.15,296.1206653832393
974430,296.15,296.1184998673014
974460,296.15,296.1173846894356
974490,296.15,296.117317963865
974520,296.15,296.11826837827886
974550,296.15,296.12019602851467
974580,296.15,296.1230332980654
974610,296.15,296.12660709179937
974640,296.15,296.13072507240264
974670,296.15,296.13525841050966
974700,296.15,296.1400713911114
974730,296.15,296.1450206307082
974760,296.15,296.14996523889386
974790,296.15,296.15482981483854
974820,296.15,296.15954171627055
974850,296.15,296.1639631330443
974880,296.15,296.16795692536306
974910,296.15,296.1714327785137
974940,296.15,296.17432171848037
974970,296.15,296.1765714944215
975000,296.15,296.1781449945753
975030,296.15,296.17902511763566
975060,296.15,296.1792109492482
975090,296.15,296.1787219667044
975120,296.15,296.1775846584011
975150,296.15,296.17383707054614
975180,296.15,296.15470308957
975210,296.15,296.1307124447768
975240,296.15,296.1075223449768
975270,296.15,296.0862615560532
975300,296.15,296.06746128365063
975330,296.15,296.05145498301886
975360,296.15,296.03845115047596
975390,296.15,296.0285542011126
975420,296.15,296.02178290978327
975450,296.15,296.0180829343958
975480,296.15,296.0173418566862
975510,296.15,296.0194011623801
975540,296.15,296.0240678841813
975570,296.15,296.03112115963773
975600,296.15,296.04031276408676
975630,295.15,296.04831732412197
975660,295.15,296.0517440397852
975690,295.15,296.05093683667354
975720,295.15,296.04620265440485
975750,295.15,296.03783331378384
975780,295.15,296.02610394196915
975810,295.15,296.01127322806406
975840,295.15,295.99358417991937
975870,295.15,295.9732649804277
975900,295.15,295.95052986642946
975930,295.15,295.92559175477214
975960,295.15,295.8986460588183
975990,295.15,295.8699024465055
976020,295.15,295.8395654885507
976050,295.15,295.80775633640786
976080,295.15,295.77456404460975
976110,295.15,295.7401056748887
976140,295.15,295.7044916941679
976170,295.15,295.6678328586863
976200,295.15,295.63023322096876
976230,295.15,295.59179128644456
976260,295.15,295.55259932792575
976290,295.15,295.51274342754
976320,295.15,295.4723044044168
976350,295.15,295.4314073131582
976380,295.15,295.39021312252464
976410,295.15,295.34884295141995
976440,295.15,295.30740165857964
976470,295.15,295.2659690810402
976500,295.15,295.224613184256
976530,294.65,295.18341282384665
976560,294.65,295.1423801198041
976590,294.65,295.10157331660776
976620,294.65,295.06104981211087
976650,294.65,295.02086867717264
976680,294.65,294.9810802370833
976710,294.65,294.9419015784548
976740,294.65,294.9039800632999
976770,294.65,294.86775725983085
976800,294.65,294.8329077563543
976830,294.65,294.7987462578341
976860,294.65,294.76459003567084
976890,294.65,294.7304591039409
976920,294.65,294.69639727334953
976950,294.65,294.66246877376204
976980,294.65,294.628541727031
977010,294.65,294.59486170563036
977040,294.65,294.5619444593771
977070,294.65,294.5304503178609
977100,294.65,294.5011026882353
977130,294.65,294.4745724734371
977160,294.65,294.45141369511595
977190,294.65,294.4321511795427
977220,294.65,294.4174167403952
977250,294.65,294.407599636475
977280,294.65,294.40282083217636
977310,294.65,294.4029570327093
977340,294.65,294.4075727417589
977370,294.65,294.416231811284
977400,294.65,294.4285725586761
977430,294.15,294.44187373418566
977460,294.15,294.45198913725693
977490,294.15,294.4593021560929
977520,294.15,294.46405909470127
977550,294.15,294.4664703272425
977580,294.15,294.4667072408265
977610,294.15,294.4649409961066
977640,294.15,294.46132305023093
977670,294.15,294.45599357418973
977700,294.15,294.44908468110106
977730,294.15,294.44072108729614
977760,294.15,294.4310189766786
977790,294.15,294.4200885961312
977820,294.15,294.40803421511464
977850,294.15,294.39495430470726
977880,294.15,294.3809417587997
977910,294.15,294.36608414301503
977940,294.15,294.35046353243
977970,294.15,294.33418842802206
978000,294.15,294.3174512509799
978030,294.15,294.3004329717462
978060,294.15,294.2832704532527
978090,294.15,294.26597601985026
978120,294.15,294.2481353761342
978150,294.15,294.22970656928794
978180,294.15,294.2107179199461
978210,294.15,294.19124700170954
978240,294.15,294.1714094491112
978270,294.15,294.15141021066944
978300,294.15,294.1315057557598
978330,293.65,294.1116102127743
978360,293.65,294.091408935947
978390,293.65,294.0709390679486
978420,293.65,294.05023667091575
978450,293.65,294.0293344707286
978480,293.65,294.0082631318561
978510,293.65,293.9870526091268
978540,293.65,293.965730972047
978570,293.65,293.9443244592679
978600,293.65,293.9228574788516
978630,293.65,293.901353020183
978660,293.65,293.87983268376337
978690,293.65,293.85831657217545
978720,293.65,293.83682340843126
978750,293.65,293.81537982207294
978780,293.65,293.7940121031015
978810,293.65,293.77273663078296
978840,293.65,293.7515679132086
978870,293.65,293.7305193034183
978900,293.65,293.7096032265703
978930,293.65,293.6887736706573
978960,293.65,293.6679744013287
978990,293.65,293.6473640484068
979020,293.65,293.6272078964869
979050,293.65,293.60762897785435
979080,293.65,293.5887527258594
979110,293.65,293.57082827419185
979140,293.65,293.5541460881398
979170,293.65,293.5389996908736
979200,293.65,293.5256652529906
979230,293.15,293.5135295133476
979260,293.15,293.5011127287641
979290,293.15,293.488448967963
979320,293.15,293.47556367635315
979350,293.15,293.46248158213893
979380,293.15,293.4492259482545
979410,293.15,293.4358186937781
979440,293.15,293.4222803177967
979470,293.15,293.4086301389162
979500,293.15,293.39488642112406
979530,293.15,293.381066250248
979560,293.15,293.36718562531297
979590,293.15,293.3532285611973
979620,293.15,293.3391594108097
979650,293.15,293.32498029363524
979680,293.15,293.310702677393
979710,293.15,293.2963263702269
979740,293.15,293.281842448278
979770,293.15,293.26741867895714
979800,293.15,293.25333317500844
979830,293.15,293.2395648814686
979860,293.15,293.22595833532824
979890,293.15,293.2124766728478
979920,293.15,293.19912320594136
979950,293.15,293.18590379312104
979980,293.15,293.17282318733663
980010,293.15,293.15989457112636
980040,293.15,293.1471486929165
980070,293.15,293.13463850961216
980100,293.15,293.1224369019245
980130,292.65,293.11058142662154
980160,292.65,293.0989988243329
980190,292.65,293.0876473536489
980220,292.65,293.0764122595561
980250,292.65,293.0652653400984
980280,292.65,293.05420919915144
980310,292.65,293.0432477395025
980340,292.65,293.03238442405586
980370,292.65,293.02162262416704
980400,292.65,293.0109649508186
980430,292.65,293.00041413067987
980460,292.65,292.98997242529396
980490,292.65,292.9796420765973
980520,292.65,292.9694250876571
980550,292.65,292.9593231704188
980580,292.65,292.9493378733969
980610,292.65,292.9394988661511
980640,292.65,292.9298607487813
980670,292.65,292.9203817471954
980700,292.65,292.91095450607344
980730,292.65,292.901551168471
980760,292.65,292.89217284296427
980790,292.65,292.88282174888155
980820,292.65,292.8734998028255
980850,292.65,292.864208759639
980880,292.65,292.8549501940193
980910,292.65,292.84568863053204
980940,292.65,292.8363524687727
980970,292.65,292.8270175223722
981000,292.65,292.81787422698125
981030,292.15,292.808940398408
981060,292.15,292.8001408617861
981090,292.15,292.7914534136961
981120,292.15,292.78287658470407
981150,292.15,292.77441005677775
981180,292.15,292.7660533629608
981210,292.15,292.75780591901014
981240,292.15,292.7496671288089
981270,292.15,292.7416363550841
981300,292.15,292.7337129190117
981330,292.15,292.7258961127315
981360,292.15,292.7181851944704
981390,292.15,292.71057939173437
981420,292.15,292.7030779045499
981450,292.15,292.69577266411767
981480,292.15,292.68885490208345
981510,292.15,292.68225580306375
981540,292.15,292.67571930160705
981570,292.15,292.66917110244884
981600,292.15,292.6626100756362
981630,292.15,292.656037679248
981660,292.15,292.6494552489249
981690,292.15,292.64284471518806
981720,292.15,292.6361689306193
981750,292.15,292.629556663679
981780,292.15,292.6233066515801
981810,292.15,292.61743999086644
981840,292.15,292.6118164904582
981870,292.15,292.60639031855584
981900,292.15,292.6011562638548
981930,291.65,292.5961328806259
981960,291.65,292.59135988711034
981990,291.65,292.5868329709305
982020,291.65,292.5825330693877
982050,291.65,292.5783510389412
982080,291.65,292.574084852838
982110,291.65,292.56977072875384
982140,291.65,292.56558635284404
982170,291.65,292.56157999778395
982200,291.65,292.5577496199105
982230,291.65,292.55412461259635
982260,291.65,292.5507611417861
982290,291.65,292.5476695385649
982320,291.65,292.544842276602
982350,291.65,292.542139859037
982380,291.65,292.53931329696087
982410,291.65,292.5363163731859
982440,291.65,292.5331832187995
982470,291.65,292.52992405751985
982500,291.65,292.52653893804813
982530,291.65,292.5231518166109
982560,291.65,292.5200051508048
982590,291.65,292.51707507711086
982620,291.65,292.5141958352911
982650,291.65,292.5113223869665
982680,291.65,292.5084539932555
982710,291.65,292.5055911152116
982740,291.65,292.5027338686148
982770,291.65,292.4998823554606
982800,291.65,292.4970366723937
982830,291.65,292.4942425978737
982860,291.65,292.49158820549513
982890,291.65,292.4890117436521
982920,291.65,292.48634777461626
982950,291.65,292.4835513283984
982980,291.65,292.4806214655914
983010,291.65,292.4776321925007
983040,291.65,292.4747276681996
983070,291.65,292.47194861789666
983100,291.65,292.4692938764058
983130,291.65,292.46676089602886
983160,291.65,292.464347542773
983190,291.65,292.4620517297764
983220,291.65,292.4598713752093
983250,291.65,292.4577718626876
983280,291.65,292.4556884035559
983310,291.65,292.4536032642271
983340,291.65,292.4515161494349
983370,291.65,292.44942734119496
983400,291.65,292.4473370044427
983430,291.65,292.4452452971338
983460,291.65,292.44315243457066
983490,291.65,292.4410585888473
983520,291.65,292.43896395613683
983550,291.65,292.436868706652
983580,291.65,292.43477298286456
983610,291.65,292.432706581577
983640,291.65,292.43072842975397
983670,291.65,292.42885370894345
983700,291.65,292.4270809943526
983730,291.65,292.42540833243436
983760,291.65,292.42383403551185
983790,291.65,292.42235623066733
983820,291.65,292.4209730228456
983850,291.65,292.4195166160655
983880,291.65,292.41765762131126
983910,291.65,292.4154290319885
983940,291.65,292.41309796190797
983970,291.65,292.4107440101959
984000,291.65,292.4083695819408
984030,291.65,292.40597440631973
984060,291.65,292.40355865809664
984090,291.65,292.4011586873834
984120,291.65,292.39884906270396
984150,291.65,292.39665042373406
984180,291.65,292.39456111998436
984210,291.65,292.39257920425257
984240,291.65,292.39070261680683
984270,291.65,292.38896003496546
984300,291.65,292.387413494064
984330,291.65,292.3860026142481
984360,291.65,292.3845770185223
984390,291.65,292.3830946186161
984420,291.65,292.38155471677095
984450,291.65,292.37995813977636
984480,291.65,292.37830529295394
984510,291.65,292.3765966160553
984540,291.65,292.3748325389553
984570,291.65,292.3729935176149
984600,291.65,292.37103843297274
984630,291.65,292.36891447631643
984660,291.65,292.36653486873763
984690,291.65,292.3638774648339
984720,291.65,292.36099870617426
984750,291.65,292.3579787594741
984780,291.65,292.3549444187256
984810,291.65,292.35193683419175
984840,291.65,292.34895680563454
984870,291.65,292.34600373883086
984900,291.65,292.3430772219119
984930,291.65,292.3400480694862
984960,291.65,292.3366230532551
984990,291.65,292.3327771834599
985020,291.65,292.3286680789803
985050,291.65,292.32435292673614
985080,291.65,292.3198371552966
985110,291.65,292.3152500424395
985140,291.65,292.31089401977925
985170,291.65,292.3068515125388
985200,291.65,292.30308526541484
985230,291.65,292.2995758466367
985260,291.65,292.29631622558827
985290,291.65,292.29307686744164
985320,291.65,292.28932771788993
985350,291.65,292.2851686005786
985380,291.65,292.2812368675399
985410,291.65,292.277569701842
985440,291.65,292.2737429780847
985470,291.65,292.2697161057186
985500,291.65,292.2657379670263
985530,291.65,292.2618938106821
985560,291.65,292.2581861839702
985590,291.65,292.2546116667212
985620,291.65,292.2511672273133
985650,291.65,292.2478497690764
985680,291.65,292.2446561505758
985710,291.65,292.2415839695703
985740,291.65,292.2386306289726
985770,291.65,292.2359004572153
985800,291.65,292.23363758065955
985830,291.65,292.2317382966788
985860,291.65,292.2297632924651
985890,291.65,292.227629735625
985920,291.65,292.2254787118554
985950,291.65,292.22335947428826
985980,291.65,292.2212742721176
986010,291.65,292.21922229913895
986040,291.65,292.2172029816459
986070,291.65,292.2152157781182
986100,291.65,292.2132601470372
986130,291.65,292.21129048438104
986160,291.65,292.20919838527345
986190,291.65,292.2071138539779
986220,291.65,292.2054370259159
986250,291.65,292.20406804793777
986280,291.65,292.2024595177124
986310,291.65,292.2004486386661
986340,291.65,292.1980701248801
986370,291.65,292.1955095820518
986400,291.65,292.1931749147833
986430,291.65,292.19103438791745
986460,291.65,292.1886863018115
986490,291.65,292.186070735911
986520,291.65,292.1833691564607
986550,291.65,292.18064840284734
986580,291.65,292.1779125771797
986610,291.65,292.1751947795816
986640,291.65,292.17257488065354
986670,291.65,292.17007946436956
986700,291.65,292.16770724649376
986730,291.65,292.16545482725394
986760,291.65,292.16331999571514
986790,291.65,292.16129974327737
986820,291.65,292.15939157558535
986850,291.65,292.1575928956549
986880,291.65,292.15590106753825
986910,291.65,292.1543135367652
986940,291.65,292.15282783961334
986970,291.65,292.1514845077259
987000,291.65,292.15038536101326
987030,291.65,292.14940925879375
987060,291.65,292.14818351310095
987090,291.65,292.1466602700077
987120,291.65,292.1450286355297
987150,291.65,292.14335425136767
987180,291.65,292.1416418629265
987210,291.65,292.13989226992925
987240,291.65,292.1381062778901
987270,291.65,292.13628466020924
987300,291.65,292.1344284873018
987330,291.15,292.1325925423496
987360,291.15,292.13090609424444
987390,291.15,292.12941332675854
987420,291.15,292.1281123899807
987450,291.15,292.12695202467904
987480,291.15,292.1258174048151
987510,291.15,292.1246674018154
987540,291.15,292.12350067540586
987570,291.15,292.12238612223797
987600,291.15,292.1214921195081
987630,291.15,292.12072075465625
987660,291.15,292.1196948288402
987690,291.15,292.1183417294212
987720,291.15,292.11678493716886
987750,291.15,292.1150742851036
987780,291.15,292.11321546519054
987810,291.15,292.11121135980034
987840,291.15,292.109065110424
987870,291.15,292.1068211238679
987900,291.15,292.1045817512561
987930,291.15,292.1023847136753
987960,291.15,292.1002313975132
987990,291.15,292.09812090473383
988020,291.15,292.0960521671714
988050,291.15,292.09402425087205
988080,291.15,292.0920362562663
988110,291.15,292.08997997856676
988140,291.15,292.0875885542793
988170,291.15,292.08481694145263
988200,291.15,292.081780667323
988230,291.15,292.0786494493326
988260,291.15,292.07573779763766
988290,291.15,292.07294327058594
988320,291.15,292.0697300020483
988350,291.15,292.0661027728009
988380,291.15,292.06255406563633
988410,291.15,292.059290691359
988440,291.15,292.0563637175322
988470,291.15,292.05368821076706
988500,291.15,292.05102527484337
988530,291.15,292.04828519544174
988560,291.15,292.04546183916614
988590,291.15,292.04259786978895
988620,291.15,292.03979823745846
988650,291.15,292.03710168841155
988680,291.15,292.0345095435804
988710,291.15,292.03201933955404
988740,291.15,292.02962845318234
988770,291.15,292.0273215315848
988800,291.15,292.02506004078685
988830,291.15,292.0228291546814
988860,291.15,292.02062701132394
988890,291.15,292.018453067588
988920,291.15,292.0163066653643
988950,291.15,292.014187315446
988980,291.15,292.01209440202126
989010,291.15,292.00996974891893
989040,291.15,292.00766613640263
989070,291.15,292.0051301120841
989100,291.15,292.0023614055344
989130,291.15,291.9994195960181
989160,291.15,291.9964444382268
989190,291.15,291.9934920515117
989220,291.15,291.9905679851967
989250,291.15,291.98767166065807
989280,291.15,291.98480237167263
989310,291.15,291.9819593618585
989340,291.15,291.9791421122059
989370,291.15,291.97639008249155
989400,291.15,291.9737986623448
989430,291.15,291.97140574510695
989460,291.15,291.9692110254243
989490,291.15,291.96720987850875
989520,291.15,291.965397712688
989550,291.15,291.9637699999577
989580,291.15,291.9623223152295
989610,291.15,291.96105033902455
989640,291.15,291.9599498484045
989670,291.15,291.95901671175073
989700,291.15,291.958246886141
989730,291.15,291.9576597213938
989760,291.15,291.95731106201646
989790,291.15,291.957217591739
989820,291.15,291.95737497432276
989850,291.15,291.95776816655035
989880,291.15,291.95837390235977
989910,291.15,291.95914902931213
989940,291.15,291.9600238726541
989970,291.15,291.960970694347
990000,291.15,291.96198629313665
990030,291.15,291.96306894315273
990060,291.15,291.9642170968254
990090,291.15,291.96531393207925
990120,291.15,291.96607178754454
990150,291.15,291.96657725868124
990180,291.15,291.9673066434788
990210,291.15,291.9682761477521
990240,291.15,291.9690928637048
990270,291.15,291.9696500941654
990300,291.15,291.9700320433022
990330,291.15,291.9702775140571
990360,291.15,291.9703917483269
990390,291.15,291.97037833428516
990420,291.15,291.9702400969219
990450,291.15,291.96998023390563
990480,291.15,291.9696012586196
990510,291.15,291.96917354882805
990540,291.15,291.96886550421635
990570,291.15,291.96874045545457
990600,291.15,291.9687989289164
990630,291.15,291.9690446709426
990660,291.15,291.9694916272937
990690,291.15,291.97014258954357
990720,291.15,291.9709922831565
990750,291.15,291.9720118893968
990780,291.15,291.9731386629847
990810,291.15,291.97434694872834
990840,291.15,291.9756331985798
990870,291.15,291.9769432021118
990900,291.15,291.97814864484275
990930,291.15,291.9792031980491
990960,291.15,291.98010800541493
990990,291.15,291.9808668278658
991020,291.15,291.98148337680055
991050,291.15,291.98196116572836
991080,291.15,291.98230357093286
991110,291.15,291.9825139067112
991140,291.15,291.982595397792
991170,291.15,291.98251699549945
991200,291.15,291.98219457042256
991230,291.15,291.9816410289301
991260,291.15,291.98095764593313
991290,291.15,291.9801852194886
991320,291.15,291.97932880007016
991350,291.15,291.97850708064067
991380,291.15,291.97801850568993
991410,291.15,291.9777679906512
991440,291.15,291.9772378181996
991470,291.15,291.97639407876875
991500,291.15,291.97562775429975
991530,291.15,291.97508899926015
991560,291.15,291.9747849675511
991590,291.15,291.97464653436225
991620,291.15,291.9745117277365
991650,291.15,291.9743186226522
991680,291.15,291.9740641922852
991710,291.15,291.9736243291697
991740,291.15,291.97268624552714
991770,291.15,291.9712008286564
991800,291.15,291.9693280855574
991830,291.15,291.96726005973846
991860,291.15,291.96532804230986
991890,291.15,291.96358585671857
991920,291.15,291.96186104339506
991950,291.15,291.9600819289732
991980,291.15,291.9582423297096
992010,291.15,291.9563433740198
992040,291.15,291.95438649542376
992070,291.15,291.9523727744491
992100,291.15,291.95030334042843
992130,291.15,291.9481546920351
992160,291.15,291.9458705663878
992190,291.15,291.9434362061123
992220,291.15,291.9408715645848
992250,291.15,291.9381379887257
992280,291.15,291.93494887499173
992310,291.15,291.93124740896826
992340,291.15,291.92758586150165
992370,291.15,291.9244425961354
992400,291.15,291.92177747458817
992430,291.15,291.9194199405148
992460,291.15,291.91726828985503
992490,291.15,291.91524977633276
992520,291.15,291.913299146467
992550,291.15,291.9114023781142
992580,291.15,291.90955653191537
992610,291.15,291.90770700122664
992640,291.15,291.9055173467004
992670,291.15,291.90266038549976
992700,291.15,291.89907849122665
992730,291.15,291.89481326381315
992760,291.15,291.88991400014294
992790,291.15,291.88442573881497
992820,291.15,291.87840625861435
992850,291.15,291.87189128925394
992880,291.15,291.8649135579093
992910,291.15,291.85750533831117
992940,291.15,291.849693813305
992970,291.15,291.8414617854419
993000,291.15,291.83264628480356
993030,291.15,291.8231277352049
993060,291.15,291.81288486795114
993090,291.15,291.80196411610746
993120,291.15,291.7904946747664
993150,291.15,291.77856663051426
993180,291.15,291.76616781162926
993210,291.15,291.7534303979086
993240,291.15,291.7408992754787
993270,291.15,291.72870997813385
993300,291.15,291.71603278984617
993330,291.15,291.70248333207786
993360,291.15,291.6886920025615
993390,291.15,291.67515919984214
993420,291.15,291.6620705069136
993450,291.15,291.64940109838926
993480,291.15,291.6368532064767
993510,291.15,291.62431716622825
993540,291.15,291.6120864720563
993570,291.15,291.6003933981125
993600,291.15,291.5893245881716
993630,291.65,291.57911837808547
993660,291.65,291.57032666731703
993690,291.65,291.56312506366896
993720,291.65,291.5577037894402
993750,291.65,291.5542408583167
993780,291.65,291.55286694363986
993810,291.65,291.5536537469392
993840,291.65,291.5566125004985
993870,291.65,291.56170219564353
993900,291.65,291.56881999254654
993930,291.65,291.5778062795359
993960,291.65,291.58845356349
993990,291.65,291.6005075202746
994020,291.65,291.61368651677805
994050,291.65,291.6276833251008
994080,291.65,291.64217651828767
994110,291.65,291.6568449485056
994140,291.65,291.6713865277628
994170,291.65,291.68553450119344
994200,291.65,291.699071265682
994230,291.65,291.711894001437
994260,291.65,291.72411051289083
994290,291.65,291.735746205843
994320,291.65,291.74657853809504
994350,291.65,291.75646164056604
994380,291.65,291.76537189367986
994410,291.65,291.773330230008
994440,291.65,291.7803726189799
994470,291.65,291.7865400458865
994500,291.65,291.7918734563536
994530,292.15,291.79894015310776
994560,292.15,291.81208272021075
994590,292.15,291.8309595389494
994620,292.15,291.85550968771435
994650,292.15,291.8854860585471
994680,292.15,291.9204326862604
994710,292.15,291.95974189613105
994740,292.15,292.00270004258243
994770,292.15,292.04846715528413
994800,292.15,292.09606148084515
994830,292.15,292.1443372549139
994860,292.15,292.1920615192022
994890,292.15,292.2380666449965
994920,292.15,292.28139153741495
994950,292.15,292.3215556463189
994980,292.15,292.3585503020029
995010,292.15,292.39252874184785
995040,292.15,292.42364538925716
995070,292.15,292.4520544698844
995100,292.15,292.4779024937131
995130,292.15,292.5013183199963
995160,292.15,292.5224050540726
995190,292.15,292.5412697209774
995220,292.15,292.55802807003937
995250,292.15,292.57279445094196
995280,292.15,292.58567678222784
995310,292.15,292.59677988944367
995340,292.15,292.6062004991631
995370,292.15,292.6140330748519
995400,292.15,292.6203668214404
995430,292.65,292.6260736873692
995460,292.65,292.63195361380866
995490,292.65,292.63787539770055
995520,292.65,292.6437175054524
995550,292.65,292.64936543579296
995580,292.65,292.6547175006591
995610,292.65,292.6596848136758
995640,292.65,292.6641903533299
995670,292.65,292.6681689820711
995700,292.65,292.6715700471585
995730,292.65,292.6743568069989
995760,292.65,292.67650549709
995790,292.65,292.6780105698675
995820,292.65,292.6788857476148
995850,292.65,292.67914827753293
995880,292.65,292.6788175130728
995910,292.65,292.677918293024
995940,292.65,292.6764823217919
995970,292.65,292.6745327722267
996000,292.65,292.67207996178826
996030,292.65,292.669155976832
996060,292.65,292.6658156348978
996090,292.65,292.66212578422693
996120,292.65,292.658176146556
996150,292.65,292.6540490739022
996180,292.65,292.6498243494072
996210,292.65,292.6455812650752
996240,292.65,292.64140280391587
996270,292.65,292.63747957369526
996300,292.65,292.63417724391957
996330,293.15,292.63440132407334
996360,293.15,292.64302672308304
996390,293.15,292.65934155656953
996420,293.15,292.6828821368815
996450,293.15,292.7132795986861
996480,293.15,292.75018887651925
996510,293.15,292.79313173227337
996540,293.15,292.84152427709427
996570,293.15,292.89477569798703
996600,293.15,292.95223482990605
996630,293.15,293.01305980110675
996660,293.15,293.0762283410423
996690,293.15,293.14049487031946
996720,293.15,293.20433320498825
996750,293.15,293.266055184048
996780,293.15,293.3241445484647
996810,293.15,293.3775950558237
996840,293.15,293.4261305478783
996870,293.15,293.4699228908572
996900,293.15,293.50919306371463
996930,293.15,293.54428279942124
996960,293.15,293.57552817766117
996990,293.15,293.60311604684216
997020,293.15,293.6272126029547
997050,293.15,293.6480225175327
997080,293.15,293.6657444984767
997110,293.15,293.6805755206561
997140,293.15,293.69270102862197
997170,293.15,293.70228707133106
997200,293.15,293.7094907859241
997230,293.65,293.7149342248265
997260,293.65,293.719097788013
997290,293.65,293.7219430361035
997320,293.65,293.7234639200952
997350,293.65,293.7236820293439
997380,293.65,293.7226386614009
997410,293.65,293.7203901916788
997440,293.65,293.7170081664107
997470,293.65,293.7125778970275
997500,293.65,293.70719758723925
997530,293.65,293.7009741237712
997560,293.65,293.69403022479264
997590,293.65,293.68652028336226
997620,293.65,293.67859926163675
997650,293.65,293.6704132326715
997680,293.65,293.6621246961909
997710,293.65,293.65390413598845
997740,293.65,293.6459239065817
997770,293.65,293.638352630784
997800,293.65,293.63135069807834
997830,293.65,293.6250671542725
997860,293.65,293.6196352147266
997890,293.65,293.6150818263279
997920,293.65,293.61140550408436
997950,293.65,293.60870923480604
997980,293.65,293.6070802996564
998010,293.65,293.6065406371284
998040,293.65,293.60708882493134
998070,293.65,293.60877998862236
998100,293.65,293.61156596380226
998130,294.15,293.6183211001927
998160,294.15,293.63347212927914
998190,294.15,293.6563384005862
998220,294.15,293.68635996310644
998250,294.15,293.7228826152272
998280,294.15,293.76528729422864
998310,294.15,293.81302735241485
998340,294.15,293.86547775261937
998370,294.15,293.9219329533605
998400,294.15,293.98162650131746
998430,294.15,294.04369583443446
998460,294.15,294.1071626934009
998490,294.15,294.17085724012117
998520,294.15,294.2333199109246
998550,294.15,294.2929670206053
998580,294.15,294.34841809924905
998610,294.15,294.3987450146126
998640,294.15,294.44365920502
998670,294.15,294.48341535246385
998700,294.15,294.5182764505247
998730,294.15,294.5484760154339
